Cluster	Name	Number	ACC	BLCA	BRCA	CESC	CHOL	COAD	DLBC	ESCA	GBM	HNSC	KICH	KIRC	KIRP	LAML	LGG	LIHC	LUAD	LUSC	MESO	OV	PAAD	PCPG	PRAD	READ	SARC	SKCM	STAD	TGCT	THCA	THYM	UCEC	UCS	UVM
2	side of membrane	13	NA	2.25430966330311e-05	NA	0.00156602865921076	NA	4.09792160046686e-11	NA	8.81549047823557e-11	NA	0.000292152964731325	NA	NA	0.0264932836984478	1.05010763593018e-05	2.51320717964045e-12	NA	NA	5.3416941938095e-05	0.00289987168683927	NA	NA	NA	NA	3.90239945070927e-07	0.000120324169070559	NA	0.000619848509188686	NA	NA	NA	NA	NA	NA
1	neurotransmitter receptor complex	13	NA	NA	NA	0.000816468130051795	NA	0.000150432521528648	NA	0.0123441478028208	NA	NA	NA	0.0418853238280567	NA	0.0204764988374594	0.00314024210745589	NA	NA	NA	0.0274833775754875	NA	NA	NA	NA	NA	0.00800938802315288	2.57308803158593e-05	0.00234239043016597	0.000763460702841228	0.0326407870163421	NA	0.00253754577455325	NA	NA
1	postsynaptic specialization membrane	13	NA	NA	NA	0.00134812613481546	NA	2.12289566782673e-06	NA	0.00139957916065876	NA	0.00773733209588841	NA	NA	NA	0.00151284385573845	NA	NA	NA	0.000267920347430087	0.00136673723366765	NA	NA	NA	NA	NA	0.0289851292542956	4.06319486986703e-05	4.35146386578512e-05	0.00111165542225956	NA	0.0179418109957496	0.0217110466953406	NA	NA
2	sarcolemma	13	NA	NA	NA	NA	0.0433944780818485	3.50039376152045e-11	NA	4.54432029558007e-10	NA	6.90509894120122e-17	0.00754842556072559	NA	NA	2.10674369684514e-05	NA	NA	NA	3.20736954637012e-05	NA	NA	0.0323489948705417	NA	NA	3.90239945070927e-07	9.03084836028014e-05	NA	1.04748184860261e-14	0.000763460702841228	0.00165870381753814	NA	NA	NA	NA
2	intermediate filament	12	NA	7.24764735741998e-09	7.06930581323151e-06	NA	NA	0.0144324856532354	NA	NA	0.0125150005024442	NA	NA	0.00384641054494134	NA	NA	0.00406129715989287	NA	0.0281023884806191	NA	NA	NA	NA	NA	NA	NA	NA	1.18815934346036e-11	0.000419947249184	3.75692660066956e-05	NA	0.000729458460041311	0.000115379026927432	NA	NA
2	excitatory synapse	11	NA	NA	NA	NA	NA	6.12170832388757e-06	NA	0.00139957916065876	NA	0.0253686179203406	NA	NA	NA	NA	0.0101452068216061	NA	NA	NA	0.00106187206929544	NA	NA	NA	NA	0.00542968153231973	0.00974671676857886	NA	4.23174400070328e-06	0.00628579288721928	0.0372196961157338	NA	0.00223525249814429	NA	NA
2	membrane raft	10	NA	0.0193134125605959	NA	0.00849745402110123	NA	3.2265908164216e-06	NA	0.000945788643960149	NA	0.000283506910412989	NA	NA	NA	7.38961054183466e-05	0.000315803700328099	NA	NA	0.00231550751737181	NA	NA	NA	NA	NA	1.64130590153338e-05	NA	NA	0.000335698092938143	NA	NA	NA	NA	NA	NA
2	complex of collagen trimers	10	NA	NA	NA	NA	NA	9.93705077656442e-08	NA	NA	0.0366844758198031	6.27497299684698e-05	NA	NA	NA	0.00701500728939832	NA	NA	NA	2.13611197228341e-06	NA	NA	1.83833795310154e-05	NA	NA	2.41505525564591e-08	NA	0.000140386837091263	1.15340001506573e-06	NA	NA	NA	NA	NA	0.00314153448971864
2	cornified envelope	9	0.00982890197696744	8.12639865177189e-09	0.00469547075452831	3.27202937083782e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00141469162708909	NA	NA	NA	NA	NA	0.018339114405893	NA	NA	3.9449256330608e-10	NA	0.000763460702841228	NA	NA	0.000161449469335384	NA	NA
2	dendritic spine	9	NA	NA	NA	0.00564775039279653	NA	3.04256667493532e-06	NA	0.0271000403193286	NA	0.0189156251169885	NA	NA	NA	0.0132164894016327	NA	0.0165183799616655	NA	NA	0.0052697779203043	NA	NA	NA	NA	0.0042994065450223	NA	NA	2.97994747175244e-05	NA	NA	NA	NA	NA	NA
2	sarcoplasm	9	NA	NA	NA	NA	NA	0.0076546650938247	NA	0.00287713282465089	NA	2.87112809902636e-05	0.0271740769215686	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00196177601241821	NA	NA	NA	0.00135420093744842	NA	1.64357337988829e-05	0.00111165542225956	NA	0.0306447915496745	NA	NA	NA
2	ion channel complex	8	0.0204254428376203	NA	NA	NA	NA	NA	NA	NA	0.0125150005024442	NA	NA	NA	NA	9.899187755085e-05	NA	1.80651421641873e-05	NA	NA	4.64604359826824e-07	NA	2.86865500623371e-06	1.4984071227802e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00819079987103917	NA
2	postsynaptic density	8	NA	NA	NA	0.00634144526392086	NA	9.93705077656442e-08	NA	0.00669161550963683	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.71166349125055e-06	NA	NA	NA	NA	0.00330520154090773	NA	0.0239284882751219	1.71144546679074e-06	NA	NA	0.00275106604094238	NA	NA	NA
2	high-density lipoprotein particle	8	NA	NA	NA	NA	3.7859394071676e-09	NA	NA	NA	NA	NA	NA	0.00384641054494134	0.000827814195878101	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0160666785756308	0.00974530623128707	0.000816378291412999	NA	NA	0.000445608978986558	NA	NA	0.00382973869615393	NA	NA
2	Golgi lumen	7	NA	NA	0.00151088812242758	7.98572742025588e-06	NA	NA	NA	NA	NA	5.99121505868363e-06	NA	NA	NA	NA	NA	0.0161772513132066	0.0154673133238324	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000318847403732343	0.0122393501391481	NA	NA	NA	NA
2	cation channel complex	7	NA	NA	NA	1.21808352905835e-09	NA	2.77091989519391e-15	NA	2.0313685042097e-12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.64604359826824e-07	NA	NA	NA	NA	5.09014579783341e-05	1.31437085796328e-12	NA	2.98990492664251e-17	NA	NA	NA	NA	NA	NA
2	protein complex involved in cell adhesion	7	NA	NA	NA	NA	0.0276250766045874	0.000329449207063725	NA	4.60051998011674e-05	NA	0.00773733209588841	NA	NA	NA	0.00301443139630064	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000481141830129413	NA	NA	0.0361371874321261	NA	NA	NA	NA	NA	NA
2	contractile fiber part	7	NA	NA	NA	NA	NA	NA	NA	2.62767623336234e-10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000207189230390933	NA	NA	NA	6.69087833111662e-09	NA	4.44332736266552e-13	NA	1.03760203386842e-15	3.54848223236835e-06	0.00178851097645325	NA	NA	NA	NA
2	vesicle lumen	6	NA	0.0379843041912776	NA	NA	NA	NA	NA	0.000468663637853691	NA	NA	NA	NA	0.00337532953041389	0.0105009455693437	NA	NA	NA	0.00392644540604381	NA	NA	NA	NA	NA	NA	0.000120324169070559	NA	NA	NA	NA	NA	NA	NA	NA
2	apical plasma membrane	6	NA	NA	NA	NA	0.0194159593195376	NA	NA	NA	NA	NA	NA	NA	0.0147200052672219	NA	NA	5.03533585800432e-08	0.00312585445216498	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.45117112375963e-05	NA	NA	0.000748122861344771
2	distal axon	6	NA	NA	NA	NA	NA	0.000104820674851262	NA	NA	NA	NA	NA	NA	NA	0.000124766071038594	8.46626124810549e-07	0.0260490906837582	NA	NA	NA	NA	NA	NA	NA	NA	0.0211973420023124	NA	0.000371706034462021	NA	NA	NA	NA	NA	NA
2	sarcoplasmic reticulum membrane	6	NA	NA	NA	NA	NA	NA	NA	0.0245370633743272	NA	0.0002413923219099	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00921890446722795	NA	NA	NA	0.000894548480496969	NA	0.00223365175411489	0.000763460702841228	NA	NA	NA	NA	NA
2	intermediate filament cytoskeleton	5	NA	1.46177923518492e-07	9.55870963930896e-05	NA	NA	NA	NA	NA	NA	NA	NA	0.0178605773889909	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.01567829218582e-08	NA	NA	NA	NA	0.000456977974540108	NA	NA
2	fibrillar collagen trimer	5	NA	NA	NA	8.66307501763374e-05	NA	NA	NA	0.000325265444349269	NA	NA	NA	NA	0.000180963405193448	NA	NA	NA	NA	NA	NA	NA	NA	2.95012427039317e-05	NA	NA	NA	NA	NA	0.0179762679418648	NA	NA	NA	NA	NA
2	banded collagen fibril	5	NA	NA	NA	8.66307501763374e-05	NA	NA	NA	0.000325265444349269	NA	NA	NA	NA	0.000180963405193448	NA	NA	NA	NA	NA	NA	NA	NA	2.95012427039317e-05	NA	NA	NA	NA	NA	0.0179762679418648	NA	NA	NA	NA	NA
2	I band	5	NA	NA	NA	9.98374182971635e-05	NA	5.80001300350841e-07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000633161206124916	NA	NA	NA	NA	NA	0.00216234722021241	NA	NA	NA	3.54848223236835e-06	NA	NA	NA	NA	NA
2	lipoprotein particle	5	NA	NA	NA	NA	3.52153100954337e-08	NA	NA	NA	NA	NA	NA	NA	0.0264932836984478	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0144283957815693	0.00197103764890828	NA	NA	0.00224794007039769	NA	NA	NA	NA	NA
2	axon terminus	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0357071123316283	NA	NA	1.72751273968148e-11	NA	0.0290412440929318	NA	NA	NA	0.0056227772234404	0.00136462230640135	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	postsynaptic membrane	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00131652408406605	0.00201869762107781	NA	NA	NA	NA	NA	NA	NA	2.74072272776115e-05	NA	0.00227158141620252	0.00819079987103917	NA
2	axoneme part	4	NA	NA	NA	0.000124730522135423	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00123714586652707	0.00500343631409749	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0141413343310387	NA
2	plasma membrane receptor complex	4	NA	NA	NA	NA	0.0109011929030385	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.1438135576014e-08	NA	NA	NA	1.08746624601411e-06	NA	NA	0.000579311510132663	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	spanning component of membrane	4	NA	NA	NA	NA	NA	0.0315844834194467	NA	0.00779115404782725	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0366647134588626	NA	NA	NA	0.0176078384666422	NA	NA
2	platelet alpha granule lumen	4	NA	NA	NA	NA	NA	NA	NA	0.000145024873660789	NA	0.0182036720540271	NA	NA	NA	0.00166421152505437	NA	NA	NA	2.69073326863299e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	platelet alpha granule	4	NA	NA	NA	NA	NA	NA	NA	0.000145024873660789	NA	NA	NA	NA	NA	NA	NA	NA	0.00125920846253778	NA	NA	NA	NA	NA	NA	0.000314318282922589	NA	NA	8.68859815130723e-07	NA	NA	NA	NA	NA	NA
2	cell-cell junction	4	NA	NA	NA	NA	NA	NA	NA	0.000232776775468791	NA	NA	NA	NA	NA	4.39234871339071e-06	NA	NA	NA	NA	0.0321692474846926	NA	NA	NA	NA	NA	NA	7.56368668405048e-07	NA	NA	NA	NA	NA	NA	NA
2	glycoprotein complex	4	NA	NA	NA	NA	NA	NA	NA	0.0249960080533154	NA	0.00117934382675121	NA	NA	NA	0.0231893567959996	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000106243122302169	NA	NA	NA	NA	NA	NA
2	DNA packaging complex	4	NA	NA	NA	NA	NA	NA	NA	NA	4.97472588604055e-06	NA	NA	NA	NA	NA	NA	NA	0.000971673520531095	NA	NA	2.46920881429023e-06	0.000447242967193972	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	synaptic vesicle membrane	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0372045378773858	NA	NA	3.78400100319293e-08	NA	NA	NA	NA	NA	0.0056227772234404	NA	NA	NA	NA	NA	0.00390005165355438	NA	NA	NA	NA	NA	NA
2	exocytic vesicle membrane	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0372045378773858	NA	NA	3.78400100319293e-08	NA	NA	NA	NA	NA	0.0056227772234404	NA	NA	NA	NA	NA	0.00390005165355438	NA	NA	NA	NA	NA	NA
2	endocytic vesicle lumen	3	0.0126874869706287	NA	NA	NA	0.00382402458277285	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0243511573337474	NA	NA
2	neuron spine	3	NA	NA	NA	0.00663759268160694	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00634836054399757	NA	NA	NA	NA	0.00506582000601586	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	motile cilium	3	NA	NA	NA	0.0153720617549625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0167294965644986	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.91426317510235e-05	NA	NA
2	plasma membrane bounded cell projection cytoplasm	3	NA	NA	NA	0.0153839479513077	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00223809599636748	NA	NA	0.000625107124560009	NA	NA
2	cytosolic ribosome	3	NA	NA	NA	NA	6.31441104215109e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.75617574620936e-13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0289579442533725	NA
2	axon	3	NA	NA	NA	NA	NA	8.02396157472788e-10	NA	NA	NA	NA	NA	NA	NA	1.21941316342083e-07	NA	0.00341667778266026	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	tertiary granule membrane	3	NA	NA	NA	NA	NA	1.81843799798748e-07	NA	NA	NA	NA	NA	NA	NA	0.0164074527547236	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00589694991277771	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	tertiary granule	3	NA	NA	NA	NA	NA	2.55865659130922e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.11684284733154e-05	NA	NA	0.000934503836982287	NA	NA	NA	NA	NA
2	cell-cell contact zone	3	NA	NA	NA	NA	NA	6.35091344237916e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0154783621546824	NA	NA	0.000353307242048592	NA	NA	NA	NA	NA	NA
2	cell leading edge	3	NA	NA	NA	NA	NA	0.00125409759900197	NA	NA	NA	NA	NA	NA	NA	0.0129647427911312	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0148072255882421	NA	NA	NA	NA	NA	NA
2	neuromuscular junction	3	NA	NA	NA	NA	NA	0.0144324856532354	NA	NA	NA	0.0172098200982411	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000903212282682284	NA	NA	NA	NA	NA	NA
2	guanylate cyclase complex, soluble	3	NA	NA	NA	NA	NA	0.0309235456688262	NA	0.00964351074606843	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0140142145194588	NA	NA	NA	NA	NA	NA
2	main axon	3	NA	NA	NA	NA	NA	NA	NA	3.52915141449304e-05	NA	0.0105637050813886	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.031940830124446	NA	NA	NA
2	nucleosome	3	NA	NA	NA	NA	NA	NA	NA	NA	2.79692443984492e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.00502233619563e-06	7.99030148702136e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	protein-DNA complex	3	NA	NA	NA	NA	NA	NA	NA	NA	0.024698582895061	NA	NA	NA	NA	NA	NA	NA	0.0290412440929318	NA	NA	0.00416706067384046	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	sarcoplasmic reticulum	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000239248532503324	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000308968022069663	NA	NA	0.000763460702841228	NA	NA	NA	NA	NA
2	sarcomere	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0201452625346754	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.69087833111662e-09	NA	NA	NA	NA	NA	0.00178851097645325	NA	NA	NA	NA
2	perikaryon	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0224566215280416	NA	NA	NA	NA	NA	NA	NA	0.000141866511147836	NA	NA	NA	NA	NA	NA	NA	NA	0.0185391534324081	NA	NA	NA
2	dendritic tree	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.42477756021494e-07	NA	0.00740397370762476	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0385293992865104
2	axoneme	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00123714586652707	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000934503836982287	NA	NA	7.80571375829979e-05	NA	NA
2	juxtaparanode region of axon	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0308735103052227	NA	NA	NA	NA	NA	NA	NA	0.0137636248647101	NA	NA	0.00254788473952106	NA	NA	NA	NA
