Cluster	Name	Number	ACC	BLCA	BRCA	CESC	CHOL	COAD	DLBC	ESCA	GBM	HNSC	KICH	KIRC	KIRP	LAML	LGG	LIHC	LUAD	LUSC	MESO	OV	PAAD	PCPG	PRAD	READ	SARC	SKCM	STAD	TGCT	THCA	THYM	UCEC	UCS	UVM
1	heparin binding	28	NA	0.00217391702499258	0.00403148110247165	4.46564554720731e-10	1.47341632036286e-05	9.72997890101347e-22	NA	1.63195351134011e-14	0.000634162480689785	4.98561648104127e-12	0.0165815141237546	NA	0.01233691996402	1.49488103425817e-07	0.00110139423774683	0.0188086101174125	1.01757282997556e-06	1.33851890387672e-15	0.000136958038756481	0.0332749337406834	1.90036043356026e-06	8.62292338958204e-05	NA	3.14734838559873e-19	0.000850590238611992	5.19290218722828e-07	3.46471751482837e-15	0.0140461964942612	0.0344439586448919	0.00071380432200108	0.000883367682875992	NA	0.00230633635454424
1	cytokine activity	27	NA	8.73223949267829e-09	2.15391528141485e-09	1.71989463820836e-08	0.0259321648195748	0.000205372056520599	NA	1.03139068345035e-08	2.39052726880616e-08	1.31043303727695e-06	4.62209710959499e-05	1.0896043350073e-05	1.25382508701008e-09	0.000986642649326625	6.46564366331453e-06	2.69976736492455e-05	0.0317127734409653	0.0135730396240789	2.02647361504239e-05	0.000296001609232985	NA	NA	0.0194058101898745	1.14653415892807e-07	1.22655589096005e-11	0.00310548258445012	1.19130600357505e-06	1.45578589634008e-07	0.000156797221412086	0.00246522250505105	6.84743203119407e-09	NA	NA
1	G-protein coupled receptor binding	27	NA	0.000103599860688199	2.53740593982834e-08	2.62736309680466e-05	NA	2.5178567922144e-05	NA	0.000412230685152029	9.87631976802873e-06	0.00138843448494553	0.00388651001075105	9.16999121463376e-06	9.95600851015688e-10	0.000572296794405048	0.00010129150641084	0.00154944439064873	0.0333582547874778	0.000658630994491514	9.00731740111421e-05	0.000799837806419461	NA	0.00610551729822657	0.0251907632330917	5.20839642454097e-06	1.63361914112561e-05	0.0039251715835325	1.05293146831942e-06	0.0236511149618836	0.00107172130614548	0.000509189235513398	1.34990879468812e-05	NA	NA
1	gated channel activity	27	NA	0.000373456072441497	3.19141469563311e-08	1.03049208704284e-09	NA	7.03607436139382e-17	NA	1.96509906142778e-11	0.00142197674761535	6.80749570558387e-12	0.00710229514286159	9.16999121463376e-06	4.87835034249487e-06	9.14651582828843e-05	8.42087590199601e-22	9.23594751735266e-07	2.16291922746795e-07	1.04755207484598e-08	4.28732094908373e-08	0.0293337615268554	8.98218946204437e-08	2.36214493579111e-06	NA	8.5212696762874e-05	1.57302478880192e-10	7.25459721522577e-07	3.77276412733486e-13	4.43968478954686e-08	4.4417522977352e-11	8.62045779517131e-09	NA	0.00403749923146444	NA
1	ion gated channel activity	27	NA	0.000564591562250941	9.18072599247956e-08	3.25611604709154e-09	NA	9.21377029153764e-17	NA	2.74965155446669e-11	0.00123167899406855	2.20882362946553e-11	0.00642514445299466	1.0726612204059e-05	6.50278563013137e-06	7.39586319140122e-05	7.15860267814483e-22	1.03188826138484e-06	2.16291922746795e-07	1.54285742148413e-08	4.80314024277483e-08	0.0268006867016071	2.72447062905771e-07	3.92105770946748e-06	NA	0.00012497501591872	1.70557906348764e-10	5.66685194567558e-07	4.2824356186505e-13	6.86328706214484e-08	2.39954206355374e-10	8.62045779517131e-09	NA	0.00403749923146444	NA
1	metal ion transmembrane transporter activity	27	NA	0.00156524094029091	1.57658706723509e-09	1.70579969256383e-05	0.0345682880496765	1.99048479885633e-13	NA	3.71599198335558e-10	NA	2.07158979299332e-06	0.00388651001075105	0.000181284092767597	0.000253671914412443	0.0108982190127981	1.58353843117402e-11	5.90760821601042e-14	3.23862196532253e-07	5.00375984166057e-06	0.000116456366986339	0.0065570939117617	0.000253965616328085	0.000364547989672995	NA	1.24310341059962e-05	1.4855681746851e-09	2.21704952577641e-07	2.71360598953208e-10	1.7430464325254e-06	1.20653939595715e-11	0.000509189235513398	NA	0.0437932887945436	NA
1	cation channel activity	27	NA	0.00625267140142087	1.61751590734032e-07	2.21117782341527e-09	NA	8.87166685365923e-19	NA	2.32035483059416e-14	0.0144583372183872	1.60286255719433e-11	0.0115804501333628	0.000599420634010792	6.97698779465347e-05	7.5295221878864e-05	2.71836223262555e-19	3.96684258826568e-09	2.99198982835575e-07	1.04755207484598e-08	3.29879291532887e-07	0.00620064215737211	4.48282439844643e-07	2.36214493579111e-06	NA	4.92335789530081e-07	9.16702722116925e-10	1.25738399981722e-08	5.5817135384636e-17	2.04235442923831e-06	8.10367445979644e-09	3.59293082554756e-07	0.0144660932254663	NA	NA
1	peptidase inhibitor activity	26	0.012329044584159	9.72955616851343e-06	5.38300227732229e-06	0.00013445665518877	0.00160671580897515	0.000640885677672314	NA	0.000407377828517514	5.44329352703486e-05	4.48475478700325e-05	NA	0.000874549661505991	3.36698178180794e-06	0.0388939968387065	0.00751618971687091	0.0121529467790153	0.00139549741743255	0.000117684686594164	0.000311173120686333	0.00548197437490443	0.00139406372461056	NA	0.0138892423247582	0.000337809487170113	4.31590847548336e-05	NA	0.000140162811420706	0.0287200544504122	0.0023400023309812	NA	0.00562755242115996	NA	NA
1	ligand-gated ion channel activity	25	NA	0.00521265273085222	5.15063273064407e-05	0.0001510414556904	NA	3.27371696130815e-05	NA	0.00052778995175754	9.50725878543267e-05	0.000872864248259351	0.00258514939479085	0.000411301280544415	0.0219618409383805	0.00797112005418875	7.72749916634284e-11	0.000920609088513445	0.00318687578452529	6.68280485478035e-06	0.000161309326583821	0.032475959855029	0.00341128180001967	0.000169452362282494	NA	NA	0.000211806851010237	0.00250769647420909	7.75918398646822e-05	9.71085519537841e-05	0.00125731316505738	0.0177982086070727	NA	NA	NA
1	ligand-gated channel activity	25	NA	0.00521265273085222	5.15063273064407e-05	0.0001510414556904	NA	3.27371696130815e-05	NA	0.00052778995175754	9.50725878543267e-05	0.000872864248259351	0.00258514939479085	0.000411301280544415	0.0219618409383805	0.00797112005418875	7.72749916634284e-11	0.000920609088513445	0.00318687578452529	6.68280485478035e-06	0.000161309326583821	0.032475959855029	0.00341128180001967	0.000169452362282494	NA	NA	0.000211806851010237	0.00250769647420909	7.75918398646822e-05	9.71085519537841e-05	0.00125731316505738	0.0177982086070727	NA	NA	NA
1	sulfur compound binding	25	NA	0.0102279724114819	0.0390213632190264	1.35304423458535e-08	1.78532134800724e-05	1.21466887213841e-15	NA	9.00939918711138e-10	0.0140710674933679	2.94550264754154e-11	0.00642514445299466	NA	NA	1.16989535883146e-07	0.00651055644319385	0.0157686248820227	2.45921083776332e-05	7.23743042065932e-11	0.00601568706694004	NA	0.000863375804779032	0.00231090644988207	NA	3.84969648245454e-14	0.0387260135590071	0.000169985798993927	3.22858170945442e-10	NA	0.0355832827145854	0.0157622467018642	0.00375734461480194	NA	0.00650833399470932
1	neurotransmitter receptor activity	24	0.000347789216473486	NA	0.000612525529235922	7.2527852445189e-06	NA	1.21952605251543e-05	NA	0.00280807273130585	0.00108644825652241	0.000100148453110548	NA	0.00381025970961833	NA	NA	8.87641839530728e-06	0.00879186993617352	0.00245038946586851	8.67779869172137e-06	0.00381739213515679	4.86555605774376e-05	0.00524054277497479	1.41853875679403e-06	NA	NA	2.15961306922423e-05	0.0102432991051021	4.19027798040531e-05	1.49201418478968e-06	0.000640683484845374	0.000907407960550916	0.0017785543433973	0.00452089499690333	NA
1	monovalent inorganic cation transmembrane transporter activity	24	NA	0.0224271261994763	4.21595851730075e-05	0.0028057138452829	NA	6.56732060155163e-08	NA	1.370912615343e-07	NA	0.000123553171399968	NA	4.16085524396544e-05	0.000178923998916323	NA	6.24950048122875e-09	1.08956905648195e-09	9.07293685080372e-05	0.000283352389820847	0.000189410300453931	0.0137778161890549	0.000791667753753383	0.00382651304534236	NA	8.5212696762874e-05	1.83797883028073e-05	1.02179652419414e-05	2.4319460997834e-05	0.00525690572693319	2.72250598689758e-06	0.0177982086070727	0.0420861193471107	NA	NA
1	cytokine receptor binding	23	NA	4.24692169778508e-06	0.000102003759964939	0.000206700985154085	NA	0.00179373064915367	NA	0.00357515559264736	6.63102455212637e-05	0.00134868839860389	0.00388651001075105	0.000271429169020866	2.28739759172832e-06	0.00303253102391867	0.000682131120722532	0.00991551155180532	NA	NA	9.47040960257451e-05	0.0150221264279143	NA	NA	NA	3.87489737269702e-05	7.79572743068571e-06	0.0374337649637125	0.00188335704679213	0.00159710267210945	0.0171234618565679	0.0140771028298772	0.000883367682875992	NA	NA
1	endopeptidase inhibitor activity	23	NA	8.58450476684275e-06	1.37039069807996e-05	0.00119046914210434	0.00543390556642843	0.00170885244302424	NA	0.00052778995175754	6.63102455212637e-05	0.000379460717787503	NA	0.0156246850895485	3.17610427320701e-06	NA	0.0137337051404044	0.042324721408698	0.0138397034897496	0.000233087549911535	0.000718540266176533	0.00687610025015274	0.00692445596618202	NA	0.0145982083945363	0.0115237776016185	9.4434543083553e-05	NA	0.000117810464918342	NA	0.01046051763685	NA	0.0120360512147268	NA	NA
1	voltage-gated ion channel activity	23	NA	0.0343792019853048	0.0005150307307924	5.23377830292997e-05	NA	2.91003853514536e-11	NA	1.00316430378018e-08	NA	2.31807526270376e-09	NA	0.00161451701755267	0.01233691996402	0.00122341517339118	1.87004689226939e-14	4.04683592552253e-05	6.14179855216804e-06	0.000200136319989335	0.000314926642359463	NA	0.000863375804779032	0.00188399737427479	NA	4.25367683297353e-06	2.96813133487428e-06	2.55697415229739e-07	1.29242342019805e-09	0.00116458218363167	6.99649134113284e-05	9.42585492978152e-06	NA	NA	NA
1	voltage-gated channel activity	23	NA	0.0343792019853048	0.0005150307307924	5.23377830292997e-05	NA	2.91003853514536e-11	NA	1.00316430378018e-08	NA	2.31807526270376e-09	NA	0.00161451701755267	0.01233691996402	0.00122341517339118	1.87004689226939e-14	4.04683592552253e-05	6.14179855216804e-06	0.000200136319989335	0.000314926642359463	NA	0.000863375804779032	0.00188399737427479	NA	4.25367683297353e-06	2.96813133487428e-06	2.55697415229739e-07	1.29242342019805e-09	0.00116458218363167	6.99649134113284e-05	9.42585492978152e-06	NA	NA	NA
1	potassium ion transmembrane transporter activity	23	NA	NA	2.79961811878668e-05	5.9342318709029e-05	NA	4.06493054833205e-09	NA	6.59956854059064e-11	NA	2.10058688544739e-06	NA	0.00214908932634608	0.000108571718411439	NA	4.56513330702239e-11	0.000193330118773436	3.40129460411992e-05	1.15571278059578e-05	0.00960583049350217	0.00961754242044718	0.000791667753753383	0.000623565296197085	NA	2.57748434294336e-06	2.16566547064884e-06	1.73632392836858e-05	1.74016364359483e-09	0.0193448234995699	3.14243530254063e-07	7.14882435019284e-05	0.0144660932254663	NA	NA
1	potassium channel activity	23	NA	NA	2.92723158717508e-05	6.43345113890545e-06	NA	1.40670040505381e-09	NA	2.72718889902493e-09	NA	5.06541087373921e-07	NA	0.0439494959148496	0.00165451294908007	0.0197584873669157	1.87004689226939e-14	0.000756373801790994	0.000123200675731707	1.99553786884946e-05	0.00509260378206548	NA	0.000525030320264077	0.000743757614893983	NA	0.000232979557919243	2.32655533252224e-06	0.000335893989679114	5.83134415105653e-08	0.0085892483568938	1.43807952399368e-06	3.67822458398201e-05	0.0287254383917863	NA	NA
1	extracellular ligand-gated ion channel activity	23	NA	NA	0.00248535822308407	0.00021313918188676	NA	0.000327479513548605	NA	0.0181159904106701	0.00105213151443783	0.00298487796827418	NA	0.010573913486638	0.00425516436974412	NA	6.06053299770617e-08	0.0111331526705429	0.0148298011397523	0.00310509587255812	NA	0.00804197924803731	0.0386379596679787	0.000739730023827778	NA	NA	0.0150104489327381	0.0209292107430323	0.00149821588399126	0.000222674341590382	0.00653975232623618	0.0140771028298772	0.00517960025405423	0.0396667648002578	NA
1	serine-type endopeptidase activity	22	NA	2.76793622101637e-07	0.000150295323668041	NA	0.0110835275011936	0.0149701093651457	NA	0.000392186724524003	0.00787855292786969	NA	NA	0.0001748543291239	1.09638706622506e-07	1.2193777821366e-06	0.000516910139579347	0.000679137655211842	0.000765826541207654	0.000286544236756853	NA	0.00264219351031833	1.61019067756792e-06	0.0050088091428965	NA	0.00966836018237753	5.79189908154253e-08	0.0117084908371283	0.0214486171840959	NA	0.000689525030521575	NA	0.00705932202458091	NA	NA
1	serine-type peptidase activity	22	NA	5.50865295016679e-07	0.000836753264350755	NA	0.0116832143676116	0.00973534108699246	NA	7.30000129422953e-05	0.0418359016805492	NA	NA	0.000904199105600054	6.26386496262663e-07	1.49488103425817e-07	0.0024436871669072	0.00976245738751728	0.0037255948554919	0.000155836438044286	NA	0.00668642401807622	1.20873154834844e-05	0.00232088228167379	NA	0.00393772517978534	1.11829175447832e-07	0.00619445790224105	0.00484249507962467	NA	0.000946062574560105	NA	0.0017785543433973	NA	NA
1	endopeptidase regulator activity	22	NA	2.09726221420039e-05	4.59025059884621e-05	0.00107308546015051	0.00775105095540637	0.00174674751965052	NA	0.000543875761377851	5.40923128148008e-05	0.000434270382088344	NA	0.0295652585209329	1.76185867452325e-06	NA	0.0244352200291407	NA	0.0233570133628207	0.000200136319989335	0.000621477201606139	0.00946913780245905	0.00738565117170152	NA	0.023078263998824	0.0105530862720737	0.000318090789478327	NA	0.000169862614899125	NA	0.01828177841984	NA	0.00483665562069547	NA	NA
1	peptidase regulator activity	22	NA	0.000100919930179811	0.000154125690892393	0.000320964582918912	0.00386611927342806	8.15393504443986e-05	NA	0.000543875761377851	6.63102455212637e-05	0.000135398962231701	NA	0.00427328294731439	1.82836783653001e-05	0.0270801080067622	0.0192224445811926	NA	0.015552484197955	0.000274708533577673	0.00495425739205719	0.00629879343507891	0.00391199959415626	NA	NA	9.13966342465831e-05	0.000229821357075306	NA	0.000254384769934753	NA	0.025184008499914	NA	0.0126111839472155	NA	NA
1	G-protein coupled peptide receptor activity	22	NA	0.00625267140142087	0.0024364124944552	0.00148555094130691	NA	6.86309683677042e-11	NA	1.95992833891941e-14	NA	6.51140778863062e-07	NA	NA	0.0032068391962027	0.0140668401684197	3.58323209264324e-10	0.00689264756621751	0.000599128147640193	4.23386987509944e-11	NA	NA	1.31942453692285e-05	3.75462339466638e-05	NA	6.60103759224177e-05	0.000717555259089432	0.00268001931830119	9.7396546456423e-12	0.000222674341590382	0.0047962236537513	0.00128879519721324	NA	NA	0.0404701096127099
1	peptide receptor activity	22	NA	0.00692671223793959	0.00273309883205413	0.00167487594394042	NA	9.70508535784998e-11	NA	2.32035483059416e-14	NA	8.64230211278357e-07	NA	NA	0.00369031743092172	0.0155787643342311	4.70857699819678e-10	0.00411863585336564	0.000676188835035391	4.76693859375591e-11	NA	NA	1.59323882231047e-05	4.29848419706458e-05	NA	7.50282483921762e-05	0.000861717873315732	0.00281760680033879	3.77713909532788e-12	0.000242001963528058	0.00529561914724167	0.00135442895168441	NA	NA	0.0404701096127099
1	serine hydrolase activity	21	NA	4.93158850909309e-07	0.00086661472466263	NA	0.0148295745490645	0.0148604087576496	NA	0.000142020384953469	NA	NA	NA	0.000423524707699095	1.25931910063731e-06	2.28602520897227e-07	0.0037060953756982	0.00693444726592264	0.00284681403724364	0.000211481509429482	NA	0.00837987017647157	2.4144929361934e-05	0.0016282267163539	NA	0.0060503115254858	6.19979623447641e-08	0.00806447362604281	0.00801177624831567	NA	0.00125216521644369	NA	0.00275805193456601	NA	NA
1	growth factor activity	21	NA	0.00136360953346676	0.00766594990849842	1.15648353095254e-09	NA	2.08093377979072e-07	NA	0.000108041379231865	NA	0.000434270382088344	0.0329029772576417	0.000533926219290142	0.0106712708351649	NA	NA	0.000281543044196371	0.00115867176076422	0.00209763815346191	0.00250894751260663	NA	0.0260216934570156	0.0206713785208811	NA	6.93662230381248e-05	3.28185181243213e-07	NA	2.27967330724301e-07	NA	0.00107172130614548	NA	0.00375734461480194	NA	0.0165890527455528
1	enzyme inhibitor activity	21	NA	0.00190793832880944	0.00230881473944695	0.00222621715709277	0.0027484117376613	0.0346919174956043	NA	0.0226083001325738	0.00384666547317479	0.000903319460183102	NA	0.00210305526972886	0.000172678148778423	NA	NA	NA	0.0277380998610695	0.000363477226625937	0.001041690049001	NA	0.0304814932977182	NA	0.0203864792448968	0.00393772517978534	2.15961306922423e-05	NA	0.0234366887242726	0.0419628325249642	0.0187049122829536	NA	0.013745246133406	NA	NA
1	voltage-gated cation channel activity	21	NA	NA	0.000410633346400093	5.9342318709029e-05	NA	2.35840105872004e-08	NA	3.25149830156564e-07	NA	5.50014718704098e-10	NA	0.0295652585209329	NA	0.00797112005418875	3.7552363338347e-14	7.08626078104226e-05	4.38170031920188e-05	6.61532382880097e-05	0.00562717586982126	NA	0.000962422544515	0.00453291526590194	NA	0.00252541913692453	7.2962548485984e-07	2.36483439784778e-05	1.09686815361123e-08	0.000222674341590382	0.000763630538727138	0.000673284332286737	NA	NA	NA
1	ligand-gated cation channel activity	20	NA	NA	0.000666414912212701	0.00021313918188676	NA	7.77575833936892e-05	NA	0.000396057662659316	0.00890572737344456	0.014227217446673	0.022455619763741	0.000874549661505991	NA	NA	2.64925590741805e-06	0.000204423072250043	0.00864915926140504	3.42656723101246e-05	0.000406074302881858	0.015994002591007	0.00692445596618202	0.00292975264570013	NA	NA	0.00407808065689919	0.00425863906584805	0.00142381937817956	0.0122586213617804	NA	NA	NA	NA	NA
1	extracellular matrix structural constituent	19	0.00221780755843083	NA	0.000504453898955242	6.47671479841399e-09	NA	8.89249921333776e-17	NA	2.53523194889099e-09	NA	1.23894751251951e-10	NA	NA	0.00134244074243097	1.68563687766051e-06	0.000622352104415568	NA	NA	1.07674619223297e-15	4.7459797830149e-05	NA	2.4360971632477e-09	5.86377368043772e-06	NA	1.7805932173313e-21	0.00253927148924858	1.02124644878787e-05	1.15626728820896e-13	0.000208418949398752	NA	NA	NA	NA	0.00143246866309064
1	sodium ion transmembrane transporter activity	19	NA	0.00202981454558574	0.000780903042935524	0.00940729985946437	NA	3.25502292917016e-07	NA	4.0819635554368e-06	NA	NA	NA	0.00130901667871893	0.0158232000809534	NA	NA	1.34393662488487e-10	0.000146846055853497	0.000778175911327151	0.0005011456162166	NA	0.037850680321629	NA	NA	3.87489737269702e-05	0.0111648613940382	2.75110163663301e-06	0.000118524479139792	0.0113405893031562	0.000156797221412086	NA	NA	NA	0.00976469892420653
1	voltage-gated potassium channel activity	19	NA	NA	0.000187186428941028	0.000244178988397363	NA	3.5387321727524e-06	NA	7.27426888620343e-07	NA	5.06541087373921e-07	NA	NA	NA	NA	5.12729283139941e-12	0.00259704407554079	0.000148755940512894	0.000363477226625937	0.0116118329462178	NA	0.0116367482202811	0.00154973382675499	NA	0.00144016334955992	1.50056957934401e-06	0.00310548258445012	9.78510965782092e-07	NA	0.0068699218130335	0.000673284332286737	0.0288172657407831	NA	NA
1	transmitter-gated ion channel activity	19	NA	NA	0.00210393807146618	0.000696151469464456	NA	0.000713342988166763	NA	0.0397468609751072	0.00629387341045073	0.0114968007795832	NA	0.0239156660784392	NA	NA	1.10070316768911e-05	0.031075728516269	0.0349357572454679	0.0236734061675424	0.0182766905893868	0.00620064215737211	NA	0.0150892897482516	NA	NA	NA	0.00269703097921163	0.00487694185159229	0.000222674341590382	0.0148423810390036	NA	0.0252246429558385	NA	NA
1	transmitter-gated channel activity	19	NA	NA	0.00210393807146618	0.000696151469464456	NA	0.000713342988166763	NA	0.0397468609751072	0.00629387341045073	0.0114968007795832	NA	0.0239156660784392	NA	NA	1.10070316768911e-05	0.031075728516269	0.0349357572454679	0.0236734061675424	0.0182766905893868	0.00620064215737211	NA	0.0150892897482516	NA	NA	NA	0.00269703097921163	0.00487694185159229	0.000222674341590382	0.0148423810390036	NA	0.0252246429558385	NA	NA
1	chemokine activity	18	NA	1.83440005120099e-06	2.07814573387412e-06	0.0278435007151691	NA	0.0386930358148756	NA	0.0272990840418353	5.30042856023856e-08	NA	NA	0.00214908932634608	5.24391190204339e-08	0.0076187170183872	0.000679476763946444	0.0372797188045817	NA	NA	0.000914151008462129	0.00548197437490443	NA	NA	NA	3.49998420230691e-05	5.50456423615519e-06	NA	0.00777245095121431	0.000552271142416707	NA	NA	0.00018011700842449	NA	NA
1	chemokine receptor binding	18	NA	9.72955616851343e-06	1.54742611828622e-05	0.0028057138452829	NA	0.0378575745905304	NA	NA	9.23013698920382e-07	0.0208598793884034	NA	0.00241934343181366	9.16080758945195e-07	0.0117598210157866	0.00189929814629861	0.037839163939081	NA	NA	0.00189758881900015	0.0126612588008326	NA	NA	NA	0.000141783726512699	9.85135364804698e-05	NA	0.0325883723097229	0.00159710267210945	NA	NA	0.000665295322267895	NA	NA
1	serine-type endopeptidase inhibitor activity	17	NA	1.0358026681887e-06	0.000612525529235922	0.000836952397615347	0.00799329100487696	0.00182916921492291	NA	0.0195659824666611	0.00152100727514315	0.0285143116893853	NA	NA	NA	0.00336662995700397	NA	NA	0.0260034590166988	0.0275722867384436	NA	0.00548197437490443	0.0161040274978406	NA	0.0470893732370944	6.60103759224177e-05	0.00154555382265957	NA	0.00138085941155564	NA	NA	NA	NA	NA	NA
1	hormone binding	17	NA	0.00811454145030729	0.0260403094314604	NA	NA	NA	NA	NA	0.0165097771224579	0.00436754831044414	NA	NA	NA	NA	0.00110403798932029	0.000269073273387259	0.0121427061820655	0.0161733470329355	0.014035004835272	NA	0.00291551878255653	8.34158937434978e-06	NA	NA	NA	0.0178787320170738	0.00158628691331163	0.0246631314097017	0.000503628933722548	0.0177982086070727	0.00173237612785421	NA	NA
