Cluster	Name	Number	ACC	BLCA	BRCA	CESC	CHOL	COAD	DLBC	ESCA	GBM	HNSC	KICH	KIRC	KIRP	LAML	LGG	LIHC	LUAD	LUSC	MESO	OV	PAAD	PCPG	PRAD	READ	SARC	SKCM	STAD	TGCT	THCA	THYM	UCEC	UCS	UVM
2	presynapse	17	NA	NA	0.00680334574556032	0.00200587351508977	NA	0.000115362505637935	NA	0.0164692612244933	0.000653645370991985	NA	0.0183413402278519	0.00708198958139063	NA	0.00170914337602285	6.00837468050869e-14	0.0140074435210741	NA	NA	0.000935807539138236	NA	0.00886205521393869	0.00255186222227617	NA	NA	0.000915705066729797	NA	6.79180548538278e-08	0.0266809237192163	7.60947220000507e-05	NA	NA	NA	NA
2	intermediate filament	16	NA	7.24764735741998e-09	7.06930581323151e-06	NA	NA	0.0144324856532354	NA	0.0280764334020685	0.0125150005024442	NA	NA	0.00384641054494134	NA	0.024688837963749	0.00406129715989287	NA	0.0281023884806191	NA	NA	NA	0.00755886101647657	NA	0.00269728844836842	NA	NA	1.18815934346036e-11	0.000419947249184	3.75692660066956e-05	NA	0.000729458460041311	0.000115379026927432	NA	NA
1	contractile fiber	16	NA	0.000322728128040504	NA	0.000196281829355556	NA	3.04256667493532e-06	NA	6.41084956662376e-10	NA	3.0836911012615e-29	NA	NA	NA	NA	0.00889985877454786	NA	NA	0.00570044900531152	0.000901706479634896	NA	0.00795320487370058	NA	6.69087833111662e-09	0.00330520154090773	1.31437085796328e-12	NA	6.45906023412708e-15	2.13932828828875e-05	0.00274745564460916	0.0306447915496745	NA	NA	NA
1	myofibril	16	NA	0.000979216471466625	NA	0.000127807300251816	NA	5.81543391425909e-06	NA	4.73988980933809e-10	NA	5.00557971870584e-30	0.0271740769215686	NA	NA	NA	0.0188809839752487	NA	NA	0.00286599054755248	0.00130034580693934	NA	0.0343616471463617	NA	7.38286703599535e-08	0.0042994065450223	3.88351831687987e-12	NA	1.04748184860261e-14	3.16474449223443e-05	0.00226018663650135	NA	NA	NA	NA
1	sarcomere	16	NA	0.00139590967922704	NA	0.000138225210642777	NA	3.62535550348368e-06	NA	3.82387399714264e-10	NA	3.52342627089238e-29	0.0201452625346754	NA	NA	0.0164074527547236	NA	NA	NA	0.00250992604017383	0.000901706479634896	NA	0.0252847208138661	NA	6.69087833111662e-09	0.00469598006655074	3.22267547166708e-12	NA	1.04748184860261e-14	1.3155753000881e-05	0.00178851097645325	NA	NA	NA	NA
1	apical part of cell	16	NA	NA	0.0258726599090575	0.000127807300251816	0.00382402458277285	0.0089620414202406	NA	0.00453545160773577	NA	NA	NA	0.0215256196163813	NA	5.00177168818859e-05	NA	2.05182477343336e-07	0.0080553362906304	0.000633161206124916	0.000214327439782897	NA	NA	NA	NA	NA	0.00272435728947288	0.000213512528085093	NA	0.0293540305960311	NA	0.00182404310730553	NA	NA	0.000181433672431046
1	sarcolemma	16	NA	NA	NA	0.000362247705163581	0.0433944780818485	3.50039376152045e-11	NA	4.54432029558007e-10	NA	6.90509894120122e-17	0.00754842556072559	NA	NA	2.10674369684514e-05	0.00286981707389529	NA	NA	3.20736954637012e-05	NA	NA	0.0323489948705417	NA	NA	3.90239945070927e-07	9.03084836028014e-05	0.00436495180318306	1.04748184860261e-14	0.000763460702841228	0.00165870381753814	NA	NA	NA	NA
1	plasma membrane receptor complex	16	NA	NA	NA	0.0112732283253117	0.0109011929030385	1.81843799798748e-07	NA	2.13654652114812e-06	NA	0.000209590672409645	NA	NA	NA	0.0149698899622079	5.1438135576014e-08	NA	NA	0.0240300761405518	1.08746624601411e-06	NA	NA	0.000579311510132663	NA	0.0142728649142289	0.00197103764890828	0.0173811204155241	0.0012709917454373	0.00111165542225956	NA	NA	0.032473149141141	NA	NA
1	basement membrane	15	0.0243982512472718	NA	NA	0.00403262845964644	NA	1.56650093944415e-09	NA	0.00169671192881604	NA	3.40143580459697e-06	0.0186729761987879	NA	NA	4.917991884169e-05	NA	NA	NA	1.90777854282926e-05	0.000795969525972683	NA	0.000830408709269249	4.63710341537709e-06	NA	7.06933347483552e-06	NA	0.000431144609352429	1.37166531464646e-11	NA	NA	NA	NA	NA	1.81447007874072e-05
1	I band	15	NA	0.000635412703347467	NA	9.98374182971635e-05	NA	5.80001300350841e-07	NA	3.82718426962339e-09	NA	2.04457588283769e-19	0.0271740769215686	NA	NA	0.00513651333527957	NA	NA	NA	0.000633161206124916	NA	NA	NA	0.0441422055251159	4.72621751734709e-05	0.00216234722021241	1.14904522344118e-10	NA	6.14574707481946e-12	3.54848223236835e-06	0.00274745564460916	NA	NA	NA	NA
1	Z disc	15	NA	0.00244003984480096	NA	0.000127807300251816	NA	1.880026754377e-06	NA	8.85169052219327e-09	NA	3.37763125821622e-16	0.0271740769215686	NA	NA	0.00266239626215219	NA	NA	NA	0.00103395855614101	NA	NA	NA	0.0429847095752465	0.00040016226201982	0.00325686303412525	1.35835823929655e-10	NA	1.76190390097813e-11	1.3155753000881e-05	0.00226018663650135	NA	NA	NA	NA
1	Golgi lumen	15	NA	NA	0.00151088812242758	7.98572742025588e-06	NA	0.000740863018972081	NA	NA	NA	5.99121505868363e-06	0.00708818898571506	NA	NA	7.02524135116976e-06	NA	0.0161772513132066	0.0154673133238324	0.00936532984937299	NA	NA	0.000796897924002659	6.5436103769309e-07	NA	0.00237063834819369	0.0297606619657556	NA	NA	0.000318847403732343	0.0122393501391481	NA	NA	NA	NA
1	complex of collagen trimers	15	NA	NA	NA	0.000127807300251816	NA	9.93705077656442e-08	NA	0.00369768925926779	0.0366844758198031	6.27497299684698e-05	NA	NA	0.000198170221950416	0.00701500728939832	NA	NA	NA	2.13611197228341e-06	NA	NA	1.83833795310154e-05	3.80769615059639e-05	NA	2.41505525564591e-08	NA	0.000140386837091263	1.15340001506573e-06	0.0397031541899698	NA	NA	NA	NA	0.00314153448971864
2	axon terminus	15	NA	NA	NA	NA	NA	0.019121977432066	NA	NA	0.00532906298168045	NA	0.0271740769215686	0.0357071123316283	NA	0.0164074527547236	1.72751273968148e-11	NA	0.0290412440929318	0.0360977691819745	0.0385395196262443	NA	0.0056227772234404	0.00136462230640135	NA	NA	0.00238016959744744	NA	0.000413884856226497	NA	0.0433574052729332	NA	0.00960658999431738	NA	NA
2	blood microparticle	14	NA	NA	0.0419031151375033	NA	3.44930791845237e-08	0.0202072968739532	NA	0.00576458606553976	NA	NA	NA	0.0450329001659274	0.00047998156255485	NA	NA	NA	1.49824437795332e-05	0.00103395855614101	NA	NA	NA	NA	0.000169344526389338	0.000746515126750549	2.37595334591191e-05	NA	2.30810798230327e-05	7.48790467682679e-06	NA	NA	0.0176078384666422	NA	NA
1	neuron to neuron synapse	14	NA	NA	NA	0.0034215852095419	NA	8.13976896950142e-09	NA	0.00167724510734643	NA	0.000239248532503324	NA	NA	NA	0.000155469682663458	0.024777202086012	0.0180161562860487	NA	NA	1.54690630432507e-06	NA	NA	NA	NA	0.00330520154090773	NA	0.0179541174059023	1.72524164046206e-07	0.024972214963923	0.0433574052729332	0.0021126417193088	NA	NA	NA
1	asymmetric synapse	14	NA	NA	NA	0.00493551018364341	NA	8.79558804269416e-08	NA	0.00220219651175342	NA	0.000292152964731325	NA	NA	NA	0.000128990862722468	0.0323944285688192	0.0213334434284256	NA	NA	2.42665553365885e-06	NA	NA	NA	NA	0.00275563818509	NA	0.0273537216925243	4.70715264732842e-07	0.0345608310696644	0.0372196961157338	0.00337031106388106	NA	NA	NA
1	side of membrane	13	NA	2.25430966330311e-05	NA	0.00156602865921076	NA	4.09792160046686e-11	NA	8.81549047823557e-11	NA	0.000292152964731325	NA	NA	0.0264932836984478	1.05010763593018e-05	2.51320717964045e-12	NA	NA	5.3416941938095e-05	0.00289987168683927	NA	NA	NA	NA	3.90239945070927e-07	0.000120324169070559	NA	0.000619848509188686	NA	NA	NA	NA	NA	NA
1	perikaryon	13	NA	0.0104922241185818	NA	NA	NA	0.000648125307074194	NA	0.00070128127651185	NA	0.00223415918094871	NA	NA	0.0224566215280416	0.015285902373424	1.94004408349729e-05	0.0120809725834465	NA	0.00225394965613319	NA	NA	0.000141866511147836	NA	NA	NA	0.00106052262110949	NA	6.16991140333555e-05	NA	NA	0.0185391534324081	NA	NA	NA
1	fibrillar collagen trimer	13	NA	NA	NA	8.66307501763374e-05	NA	7.65556435434664e-07	NA	0.000325265444349269	NA	0.000652658238481929	NA	NA	0.000180963405193448	0.0129647427911312	NA	NA	NA	1.37787899519412e-05	NA	NA	0.000141866511147836	2.95012427039317e-05	NA	3.75586127694484e-07	NA	0.000331804099503505	0.00223365175411489	0.0179762679418648	NA	NA	NA	NA	NA
1	banded collagen fibril	13	NA	NA	NA	8.66307501763374e-05	NA	7.65556435434664e-07	NA	0.000325265444349269	NA	0.000652658238481929	NA	NA	0.000180963405193448	0.0129647427911312	NA	NA	NA	1.37787899519412e-05	NA	NA	0.000141866511147836	2.95012427039317e-05	NA	3.75586127694484e-07	NA	0.000331804099503505	0.00223365175411489	0.0179762679418648	NA	NA	NA	NA	NA
1	postsynaptic density membrane	13	NA	NA	NA	0.000650897269985825	NA	3.92926349651683e-06	NA	0.00278929691381019	NA	0.0145097458479173	NA	NA	NA	0.00381087423441724	NA	NA	0.0383962204773758	0.000741334486228391	0.000877236403405114	NA	NA	NA	NA	NA	NA	2.05870401659468e-05	1.34674749039103e-05	0.000763460702841228	NA	0.0113479004940405	0.0139688873633153	NA	NA
1	neurotransmitter receptor complex	13	NA	NA	NA	0.000816468130051795	NA	0.000150432521528648	NA	0.0123441478028208	NA	NA	NA	0.0418853238280567	NA	0.0204764988374594	0.00314024210745589	NA	NA	NA	0.0274833775754875	NA	NA	NA	NA	NA	0.00800938802315288	2.57308803158593e-05	0.00234239043016597	0.000763460702841228	0.0326407870163421	NA	0.00253754577455325	NA	NA
1	postsynaptic specialization membrane	13	NA	NA	NA	0.00134812613481546	NA	2.12289566782673e-06	NA	0.00139957916065876	NA	0.00773733209588841	NA	NA	NA	0.00151284385573845	NA	NA	NA	0.000267920347430087	0.00136673723366765	NA	NA	NA	NA	NA	0.0289851292542956	4.06319486986703e-05	4.35146386578512e-05	0.00111165542225956	NA	0.0179418109957496	0.0217110466953406	NA	NA
2	cornified envelope	12	0.00982890197696744	8.12639865177189e-09	0.00469547075452831	3.27202937083782e-05	NA	NA	NA	NA	NA	0.00390153531924045	NA	NA	NA	NA	0.0101452068216061	NA	0.00141469162708909	0.000296178425167096	NA	NA	NA	NA	0.018339114405893	NA	NA	3.9449256330608e-10	NA	0.000763460702841228	NA	NA	0.000161449469335384	NA	NA
1	ionotropic glutamate receptor complex	12	NA	NA	NA	0.000633048348891908	NA	0.000109142845464256	NA	0.0100620957957058	NA	NA	NA	NA	NA	0.0204764988374594	0.0162822278130856	NA	NA	NA	0.0231959625820934	NA	NA	NA	NA	NA	0.00617065178408728	2.05870401659468e-05	0.00187733476727602	0.000692636543789544	0.0270118503507577	NA	0.00714000635977059	NA	NA
1	postsynaptic density	12	NA	NA	NA	0.00634144526392086	NA	9.93705077656442e-08	NA	0.00669161550963683	NA	0.000317200611109617	NA	NA	NA	9.33833763009526e-05	0.0361456079015046	0.023833193677216	NA	NA	7.71166349125055e-06	NA	NA	NA	NA	0.00330520154090773	NA	0.0239284882751219	1.71144546679074e-06	NA	NA	0.00275106604094238	NA	NA	NA
1	postsynaptic specialization	12	NA	NA	NA	0.00728502714827653	NA	1.36242504470417e-07	NA	0.00779115404782725	NA	0.000239248532503324	NA	NA	NA	5.25068747954209e-05	0.0263993874845115	0.0196335153412676	NA	NA	9.51540095157703e-06	NA	NA	NA	NA	0.0038751765689504	NA	0.0263292958064825	2.42909746787047e-06	NA	NA	0.00304384819889701	NA	NA	NA
2	voltage-gated calcium channel complex	11	NA	NA	NA	0.0373371882378705	NA	0.00927142017425746	NA	NA	NA	3.40143580459697e-06	NA	NA	NA	0.00344574069415853	NA	0.03201331714258	NA	NA	0.0304077610565225	NA	0.0342005970035794	NA	0.0138552061242261	NA	0.00188415111405261	NA	0.000704762064340779	0.000195385916989568	NA	NA	NA	NA	NA
1	excitatory synapse	11	NA	NA	NA	NA	NA	6.12170832388757e-06	NA	0.00139957916065876	NA	0.0253686179203406	NA	NA	NA	NA	0.0101452068216061	NA	NA	NA	0.00106187206929544	NA	NA	NA	NA	0.00542968153231973	0.00974671676857886	NA	4.23174400070328e-06	0.00628579288721928	0.0372196961157338	NA	0.00223525249814429	NA	NA
2	neuron projection terminus	11	NA	NA	NA	NA	NA	0.00185805574470862	NA	NA	0.00646591879898667	NA	0.00754842556072559	NA	NA	0.0160053697305713	1.31618689523719e-10	NA	NA	NA	0.00832768459936892	NA	0.020709436777001	0.0035498210797481	NA	NA	0.00135420093744842	NA	0.00010364152174647	NA	NA	NA	0.0340711616705525	NA	NA
2	intermediate filament cytoskeleton	10	NA	1.46177923518492e-07	9.55870963930896e-05	NA	NA	NA	NA	NA	NA	NA	NA	0.0178605773889909	NA	NA	0.0233161637631054	0.0373013944874225	NA	NA	NA	NA	NA	NA	0.0250120437300869	NA	NA	1.01567829218582e-08	NA	0.00336759125486176	NA	0.0218600353083366	0.000456977974540108	NA	NA
1	membrane raft	10	NA	0.0193134125605959	NA	0.00849745402110123	NA	3.2265908164216e-06	NA	0.000945788643960149	NA	0.000283506910412989	NA	NA	NA	7.38961054183466e-05	0.000315803700328099	NA	NA	0.00231550751737181	NA	NA	NA	NA	NA	1.64130590153338e-05	NA	NA	0.000335698092938143	NA	NA	NA	NA	NA	NA
1	membrane region	10	NA	0.0193134125605959	NA	0.0158171849361856	NA	7.74145406259288e-06	NA	0.00220219651175342	NA	0.000662856406072129	NA	NA	NA	0.000128990862722468	0.000691926990636045	NA	NA	0.00383334850638383	NA	NA	NA	NA	NA	3.68975495504915e-05	NA	NA	0.000946980931694591	NA	NA	NA	NA	NA	NA
1	membrane microdomain	10	NA	0.0193134125605959	NA	0.00897742340558253	NA	3.53141062723348e-06	NA	0.00102641859982317	NA	0.000293198496413534	NA	NA	NA	7.91483416985461e-05	0.000341894774665666	NA	NA	0.00242248547472219	NA	NA	NA	NA	NA	1.72886922140344e-05	NA	NA	0.000357158547148863	NA	NA	NA	NA	NA	NA
2	sodium channel complex	10	NA	0.0263843201977166	NA	0.00589113807195131	NA	2.27438278646744e-07	NA	0.000405947499682736	NA	NA	NA	NA	NA	NA	NA	NA	0.0205118186179125	0.00708932955483393	1.82328927403523e-06	NA	NA	NA	NA	0.000330665662904311	NA	0.000196518204444219	0.000145215361457028	NA	NA	NA	NA	NA	NA
2	platelet alpha granule lumen	10	NA	NA	NA	NA	NA	4.82772019631535e-05	NA	0.000145024873660789	NA	0.0182036720540271	NA	NA	0.0263425171543342	0.00166421152505437	NA	NA	0.00279378702578556	2.69073326863299e-05	NA	NA	NA	NA	NA	0.000850555772477068	0.00248136358608623	NA	1.31298744250658e-05	NA	NA	NA	NA	NA	NA
1	presynaptic membrane	10	NA	NA	NA	NA	NA	0.000607727219884597	NA	0.000331605227844589	NA	0.0309532919211741	NA	NA	NA	0.00856998782530513	0.000196981277193195	NA	NA	0.000633161206124916	0.019732462385105	NA	NA	NA	NA	NA	0.00865706384103683	NA	2.49937930405881e-06	0.0102563371993657	NA	NA	NA	NA	NA
2	dendritic spine	9	NA	NA	NA	0.00564775039279653	NA	3.04256667493532e-06	NA	0.0271000403193286	NA	0.0189156251169885	NA	NA	NA	0.0132164894016327	NA	0.0165183799616655	NA	NA	0.0052697779203043	NA	NA	NA	NA	0.0042994065450223	NA	NA	2.97994747175244e-05	NA	NA	NA	NA	NA	NA
