gene	expr	reptime	hic	N_nonsilent	N_silent	N_noncoding	n_nonsilent	n_silent	n_noncoding	nnei	x	X	p	q
PRKD3	482178	231	38	1812676	330786	0	20	0	0	4	1	1060783	3.328157e-02	1
MFAP5	297035	320	19	371450	64906	0	12	0	0	50	129	12735652	3.468791e-02	1
TM4SF19	1164213	231	36	403121	101269	0	9	1	0	50	107	9456335	3.822356e-02	1
PTEN	259678	300	34	853162	119646	0	36	5	0	4	12	622863	3.908040e-02	1
FILIP1	441614	325	19	2421463	442221	0	34	4	0	39	63	7294105	3.998871e-02	1
TNS1	500812	399	23	3376676	783564	0	47	10	0	47	103	11755415	4.042220e-02	1
APBB3	706371	319	29	975545	217787	0	10	1	0	19	20	4562970	4.042306e-02	1
C1orf189	2028928	185	35	221697	30107	0	5	0	0	50	106	9726516	4.049114e-02	1
PHGR1	NaN	NaN	NaN	157964	43010	0	7	0	0	50	285	22016037	4.188954e-02	1
ARL11	425192	296	62	378488	86802	0	10	2	0	50	98	10092883	4.674116e-02	1
MRGPRX1	561250	695	15	616216	143106	0	16	1	0	50	129	10569121	4.696378e-02	1
OR6P1	NaN	NaN	NaN	606050	139196	0	15	1	0	50	286	22112223	4.715123e-02	1
C10orf120	321415	530	1	683859	113781	0	16	1	0	50	142	12651587	4.784617e-02	1
OR5D14	4183	1091	-36	607614	130594	0	14	1	0	14	40	2120002	4.855670e-02	1
CD2BP2	2312884	165	47	684641	136459	0	12	1	0	50	111	10851032	4.898171e-02	1
OR6N1	103627	985	1	599403	134113	0	12	2	0	17	38	2608752	4.898522e-02	1
OR5H14	200002	811	-15	609960	119646	0	9	0	0	13	22	2540718	4.918579e-02	1
CCDC140	235091	682	12	317101	67643	0	9	0	0	50	120	10137457	5.314209e-02	1
ACVR2A	90992	951	-2	1055309	181815	0	34	5	0	5	20	1305158	5.335945e-02	1
AOC2	1631295	190	28	1443572	343298	0	20	2	0	32	54	7978746	5.402705e-02	1
CALD1	390559	513	17	1685601	260797	0	29	4	0	50	131	12300860	5.415777e-02	1
STK31	367849	441	14	2145417	322575	0	30	1	0	6	7	1189422	5.440293e-02	1
NEUROD4	115336	828	15	652970	129030	0	11	0	0	10	24	2402304	5.498682e-02	1
PAGE2	214019	NaN	18	234991	41837	0	5	0	0	50	134	11357377	5.672250e-02	1
IFNA16	193208	498	-3	381225	66079	0	9	0	0	50	132	10205491	5.720348e-02	1
S100A7	1140114	279	38	217787	29325	0	6	0	0	50	109	10236771	5.752743e-02	1
OR5W2	4214	1074	-46	608787	119255	0	10	1	0	29	96	6279851	5.938006e-02	1
OR6K2	175690	966	2	624036	138414	0	20	3	0	5	16	1075250	6.098813e-02	1
C22orf23	1370748	203	50	447304	82892	0	8	0	0	50	106	10612522	6.184277e-02	1
CTNNB1	305811	448	8	1550706	330786	0	38	2	0	12	28	2566915	6.540119e-02	1
FAM78B	320493	733	-12	507127	110653	0	13	0	0	5	6	874276	6.585285e-02	1
SERF2	784327	286	37	132158	16422	0	3	0	0	50	154	13508268	6.646113e-02	1
NPY2R	49938	944	-5	744855	154445	0	13	3	0	50	171	10766185	6.701789e-02	1
ACVR1B	493265	371	27	1089326	223652	0	30	1	0	5	15	1381403	6.819165e-02	1
ARMC3	164960	449	12	1782569	321011	0	24	4	0	50	113	11095016	7.139283e-02	1
IL26	325920	623	5	364803	52785	0	7	0	0	50	146	11690900	7.225229e-02	1
OR5K3	416592	885	-4	637330	117300	0	12	0	0	35	109	7832512	7.259722e-02	1
SOHLH2	81451	880	-44	870366	161874	0	18	4	0	11	20	1608574	7.449433e-02	1
HESX1	454806	389	37	385917	59823	0	7	1	0	5	7	1129990	7.492473e-02	1
RAB34	1695792	208	40	688551	138023	0	11	3	0	35	108	10707535	7.573752e-02	1
TSPAN5	217859	797	12	557566	95404	0	11	1	0	50	132	10812323	7.601077e-02	1
G3BP1	584468	406	46	942701	190417	0	17	1	0	50	144	13632606	7.749821e-02	1
OR5D18	4183	1091	-36	604877	130985	0	14	1	0	14	40	2120002	7.786572e-02	1
MCCD1	2514366	220	34	234991	51221	0	5	0	0	50	103	13647073	7.856404e-02	1
ZNF334	416360	642	19	1416593	193545	0	24	3	0	50	129	9466501	7.862722e-02	1
ASB5	134663	504	-4	661963	132549	0	16	1	0	50	160	12596847	7.864126e-02	1
LGALS13	1148741	322	25	287385	52003	0	5	0	0	50	105	11036366	7.960129e-02	1
PKIA	46989	984	-2	158355	28543	0	5	0	0	50	157	9681160	8.351892e-02	1
OR5H1	200002	811	-15	612697	122383	0	14	2	0	31	124	8002988	8.424727e-02	1
KLRK1	378365	334	0	468809	62169	0	7	1	0	41	111	9518895	8.495027e-02	1
POTEC	NaN	NaN	NaN	1137028	168130	0	18	3	0	36	192	14914304	8.564842e-02	1
SEMG2	842540	324	25	1193332	182206	0	13	0	0	5	7	1832226	8.620211e-02	1
YIPF7	62950	1034	-6	569687	108307	0	8	0	0	7	18	1769666	8.666982e-02	1
SLC14A1	381180	401	25	878577	195891	0	11	1	0	50	92	10754846	8.693678e-02	1
UBE2L3	521773	194	37	324139	50439	0	5	0	0	50	113	10750154	8.803447e-02	1
OR1C1	164924	995	-27	603313	134113	0	15	4	0	16	150	6668505	8.806893e-02	1
C12orf39	518837	836	-23	244766	46920	0	7	0	0	50	118	8825652	8.916916e-02	1
RBBP7	289514	NaN	39	884051	149753	0	15	0	0	10	15	2281876	9.137732e-02	1
OPCML	9310	1074	-19	724132	157182	0	16	4	0	37	157	7767606	9.178937e-02	1
ARID2	820796	602	10	3594463	775353	0	42	3	0	2	5	1497530	9.268167e-02	1
CHRM2	72122	1001	-25	911421	187289	0	27	4	0	7	84	3200335	9.410032e-02	1
MAP2K4	45834	583	-52	826574	144670	0	24	0	0	4	12	999787	9.764019e-02	1
GNRHR	209065	767	35	688551	89539	0	11	1	0	50	129	11803508	9.780804e-02	1
PPM1L	585349	509	-5	727651	130203	0	11	1	0	50	121	10077634	9.840189e-02	1
OR5M1	NaN	NaN	NaN	612306	129030	0	11	1	0	50	286	22102057	9.888274e-02	1
CD1E	135429	902	5	786692	141542	0	16	2	0	50	126	9034837	1.011899e-01	1
ARHGDIB	360900	426	8	419152	70380	0	7	1	0	50	112	10733341	1.014407e-01	1
TMOD1	523548	420	35	740163	132549	0	13	2	0	40	82	9637368	1.020909e-01	1
DDI1	NaN	NaN	NaN	765969	165393	0	18	2	0	50	287	22138420	1.030674e-01	1
PSG8	386041	417	-19	859027	173213	0	18	3	0	15	28	3120180	1.034652e-01	1
C2orf66	404194	370	14	234209	48875	0	5	0	0	50	110	12943273	1.036577e-01	1
OR2A12	222080	812	-11	605659	123165	0	9	3	0	11	18	1938187	1.037978e-01	1
NARS2	302979	569	17	976718	185334	0	6	0	0	8	7	5235099	1.043952e-01	1
OR5AP2	NaN	NaN	NaN	620908	122774	0	8	2	0	36	191	14868948	1.049686e-01	1
PRIM2	177580	847	-16	1088544	154836	0	15	0	0	9	37	3476381	1.053367e-01	1
F9	69360	NaN	0	949348	157964	0	15	3	0	3	4	730388	1.055003e-01	1
CTXN3	284904	682	29	159919	35581	0	5	0	0	50	159	12512000	1.072599e-01	1
GNRH1	178665	515	21	190417	36363	0	6	0	0	50	127	11245942	1.075904e-01	1
TMEM218	428178	762	30	223261	58259	0	4	1	0	50	102	10170301	1.076930e-01	1
GALNTL5	309129	476	12	914549	152099	0	18	1	0	50	115	11146237	1.088901e-01	1
AP1S3	263604	197	16	329613	46529	0	5	0	0	50	98	9858674	1.090925e-01	1
CTNNA1	1432876	380	39	1837700	343298	0	33	4	0	50	117	11378491	1.094111e-01	1
SOD2	643775	604	19	459816	78982	0	11	1	0	32	77	6602035	1.101784e-01	1
ZNF385D	10169	1033	-21	774571	176341	0	22	4	0	29	134	6238796	1.109700e-01	1
CLEC12A	305376	565	19	557175	82501	0	7	0	0	12	21	3949491	1.111807e-01	1
GABRG1	36353	926	-2	951694	166566	0	18	1	0	46	173	11256890	1.136752e-01	1
BLOC1S2	1071291	198	56	301852	47702	0	5	0	0	50	129	13993890	1.149779e-01	1
PRRT2	NaN	NaN	NaN	643977	165393	0	16	3	0	36	192	14911567	1.156925e-01	1
CHST10	226558	642	9	728824	124338	0	16	2	0	36	120	8249709	1.159285e-01	1
CLEC5A	198115	856	-6	403121	59041	0	8	1	0	50	163	11477805	1.164516e-01	1
GPSM2	817825	236	19	1409164	238510	0	18	2	0	50	82	10177730	1.169057e-01	1
CLEC18B	475713	278	44	928625	178687	0	16	2	0	46	90	10823271	1.173879e-01	1
TMPRSS11D	210733	767	22	842996	169694	0	12	4	0	15	34	3352434	1.189454e-01	1
HADHB	642780	250	34	963033	198237	0	9	1	0	2	1	963424	1.203825e-01	1
HIST4H4	340728	578	-4	191981	55131	0	6	1	0	50	105	8629370	1.210909e-01	1
ZNF804A	18097	1171	4	2442968	405076	0	34	9	0	8	31	2087158	1.239126e-01	1
OR4C6	1295	1091	-20	597448	128248	0	13	1	0	13	27	1708279	1.241415e-01	1
S100A2	1454773	186	26	206448	29716	0	3	0	0	50	118	10826399	1.260582e-01	1
BEX5	119562	NaN	22	226780	39100	0	3	0	0	50	98	10105004	1.265690e-01	1
SLC38A9	340223	390	24	1153059	209185	0	14	1	0	50	109	12584726	1.272691e-01	1
SCGB1D4	3058870	450	42	170867	34017	0	2	0	0	50	66	9522023	1.283563e-01	1
GSTA3	604568	455	8	465290	76636	0	7	0	0	50	114	11366370	1.284914e-01	1
NHLRC3	150239	998	11	695980	139196	0	10	2	0	50	156	12086983	1.290894e-01	1
OR52K1	190769	879	-1	598621	143497	0	8	2	0	50	126	10689158	1.317186e-01	1
PTBP2	334207	676	-16	1075250	213486	0	17	2	0	13	22	2120784	1.332794e-01	1
GZMK	221322	558	1	525895	109871	0	12	0	0	33	103	8237979	1.339502e-01	1
SERPINB10	133459	522	19	821882	129030	0	10	0	0	5	9	2292824	1.361047e-01	1
FAM92B	553233	273	36	623645	113781	0	9	0	0	50	100	11391394	1.361459e-01	1
BOLL	639001	684	22	604877	120819	0	7	0	0	7	8	1953827	1.401950e-01	1
OR2A5	222080	812	-11	598230	132940	0	11	0	0	10	12	1757936	1.406559e-01	1
LMBRD1	42273	983	-2	1115523	200583	0	13	1	0	4	4	947784	1.412403e-01	1
RWDD2B	316591	303	34	654534	110262	0	8	0	0	6	7	1661750	1.435788e-01	1
RNASE10	464497	395	17	433228	75072	0	6	1	0	50	123	11538019	1.444519e-01	1
LACRT	615189	494	31	281520	60214	0	5	0	0	50	162	14393883	1.458490e-01	1
ATP1B4	484939	NaN	23	744855	118473	0	11	1	0	34	60	6484735	1.462949e-01	1
BEX1	456169	NaN	16	260797	37927	0	6	0	0	50	96	10025631	1.463619e-01	1
LGALS4	1843355	219	37	658053	131767	0	10	2	0	50	139	13102801	1.471194e-01	1
ALDH8A1	152922	364	19	966943	198237	0	12	1	0	10	19	2368678	1.474273e-01	1
CLDN10	228898	397	50	586500	133722	0	10	1	0	50	116	11503611	1.480020e-01	1
CDH10	30232	737	-29	1572602	309672	0	59	9	0	21	102	4168060	1.481448e-01	1
OR52N1	203856	922	-5	615825	136459	0	7	1	0	40	92	7468882	1.487905e-01	1
FAM127B	304745	NaN	42	257669	59823	0	8	1	0	50	131	11283087	1.491366e-01	1
KNCN	608423	266	25	198237	47311	0	5	0	0	50	104	10573031	1.491596e-01	1
ZNF716	NaN	NaN	NaN	1019337	153663	0	17	2	0	50	287	22126690	1.492038e-01	1
SAMD12	190644	575	17	426581	76245	0	5	0	0	50	89	8830735	1.505689e-01	1
OR4K2	431654	854	-49	610351	128639	0	10	3	0	27	73	4913697	1.506216e-01	1
SMR3A	264684	915	25	246721	76245	0	4	1	0	50	130	9608043	1.510210e-01	1
CBX1	1205950	255	20	389436	59432	0	8	0	0	50	178	15148904	1.514309e-01	1
OR2M4	18846	936	-35	597839	133331	0	16	4	0	22	88	3892405	1.537299e-01	1
NDUFC1	387523	299	20	156791	33235	0	3	0	0	50	124	12750901	1.550868e-01	1
ARL2BP	717872	149	48	350336	50048	0	7	1	0	28	43	4237267	1.565937e-01	1
NLGN4Y	0	0	0	1730175	322575	0	13	1	0	11	8	2435148	1.566416e-01	1
TTLL9	1011028	241	37	923933	153663	0	14	1	0	50	94	10203536	1.569494e-01	1
CSNK2A2	862670	292	15	737035	120819	0	11	0	0	50	137	12046319	1.575303e-01	1
MT1B	653985	187	28	134504	18768	0	2	0	0	50	79	9080975	1.585415e-01	1
PTN	189251	879	-26	353855	54349	0	9	0	0	50	195	10927668	1.594209e-01	1
VTCN1	322193	566	12	566559	114563	0	7	1	0	50	118	11377709	1.594621e-01	1
LCE1A	62450	804	15	217005	42619	0	7	0	0	50	164	10410375	1.611569e-01	1
LEPREL2	2822601	232	32	1419330	354246	0	26	3	0	50	87	12045928	1.611903e-01	1
CPXCR1	1148	NaN	-19	602922	108698	0	16	4	0	12	31	1752462	1.629033e-01	1
IFI6	732210	217	24	279174	59432	0	5	0	0	50	157	14695735	1.632748e-01	1
KLF17	865527	167	38	760104	164220	0	12	2	0	50	112	11382010	1.660193e-01	1
TMEM215	610744	401	-18	462553	94231	0	5	1	0	50	115	11293253	1.662761e-01	1
OR5L2	4183	1091	-36	599403	132549	0	12	2	0	14	40	2120002	1.667490e-01	1
OR5AN1	417582	672	-4	606832	124338	0	8	0	0	12	16	1813849	1.674063e-01	1
CDNF	256031	306	32	384744	67252	0	9	0	0	50	124	10696978	1.692515e-01	1
LRFN5	8637	1309	-33	1418157	283475	0	23	2	0	6	16	1308286	1.708375e-01	1
CA6	840956	264	31	634202	114172	0	9	1	0	50	137	11710841	1.708569e-01	1
SEC61B	203560	410	37	187680	50830	0	6	0	0	50	114	11291298	1.711499e-01	1
FUT9	76115	1328	-21	730388	117300	0	14	2	0	50	221	11088760	1.714365e-01	1
HIST1H3B	408919	685	43	258060	64906	0	7	0	0	50	143	9405114	1.717146e-01	1
POTEG	148332	835	-50	1062347	163829	0	16	2	0	25	55	4305692	1.725315e-01	1
CTXN2	NaN	NaN	NaN	166566	28934	0	4	0	0	50	285	22001961	1.733394e-01	1
LRRIQ3	58597	1188	-18	1298902	187680	0	23	2	0	6	21	1774358	1.734530e-01	1
TMEM35	422603	NaN	29	317883	79373	0	6	0	0	50	128	10298549	1.740691e-01	1
HSD17B6	2637730	154	47	630683	127857	0	7	0	0	16	25	4303346	1.740910e-01	1
TAS2R1	349235	840	-18	584936	118864	0	8	2	0	50	150	10519464	1.743084e-01	1
LIPT1	504421	770	21	754630	126684	0	10	0	0	6	4	1058828	1.743790e-01	1
CLEC4C	206421	467	15	449259	68425	0	6	0	0	50	135	11639679	1.745626e-01	1
PKIB	139315	1035	-16	161092	30498	0	7	1	0	13	53	2658800	1.759800e-01	1
CTCF	1074126	147	45	1494402	244766	0	19	0	0	12	16	2944621	1.762013e-01	1
IFI35	1507064	201	26	570469	126293	0	9	2	0	50	101	9805107	1.766999e-01	1
OR10R2	177013	929	7	645541	141933	0	8	2	0	50	133	11083677	1.770631e-01	1
LY6G6F	2517236	193	20	582981	133331	0	5	1	0	17	10	2725661	1.773876e-01	1
OR5H6	391500	849	-2	640067	124729	0	13	1	0	37	101	8057728	1.777407e-01	1
SERPINE3	202753	434	28	847297	170085	0	12	2	0	5	9	1237906	1.786584e-01	1
SPATC1	2650698	211	27	1097928	304980	0	12	1	0	19	32	5849360	1.787886e-01	1
C2orf88	450974	478	21	196673	28543	0	3	0	0	50	158	11743294	1.789719e-01	1
OR4M1	275024	858	-57	603704	132158	0	12	0	0	14	45	2902393	1.793257e-01	1
ROPN1B	215425	583	27	430882	84456	0	9	0	0	12	42	3277362	1.799327e-01	1
USP28	169458	534	10	2211887	393737	0	29	0	0	1	0	576725	1.799764e-01	1
CXCR2	694517	301	27	693243	156791	0	9	0	0	7	16	2023425	1.802885e-01	1
DBT	314135	495	9	974372	191590	0	14	2	0	50	113	11118867	1.822276e-01	1
ZFP36L2	227876	208	47	919241	245157	0	23	1	0	7	16	1728220	1.841235e-01	1
ECM2	579226	474	38	1430278	240074	0	19	1	0	22	57	6113676	1.841345e-01	1
OR2B6	225015	562	24	595493	139587	0	9	1	0	50	133	11722962	1.845609e-01	1
MYCT1	188249	600	-9	454733	103615	0	7	1	0	50	178	14429464	1.855110e-01	1
UBXN4	511712	403	25	1044361	187289	0	13	2	0	50	131	12792347	1.855487e-01	1
THEM5	966708	212	36	502435	95013	0	7	1	0	50	96	10464333	1.858203e-01	1
XRCC2	256955	444	6	568905	98141	0	8	0	0	27	56	6254827	1.859754e-01	1
TMEM100	59099	585	-58	261188	58650	0	5	1	0	50	194	11552877	1.869130e-01	1
OR6N2	103627	985	1	613870	131376	0	11	0	0	4	7	798422	1.874601e-01	1
NOVA1	15854	883	-41	979064	247894	0	21	2	0	2	4	579853	1.881839e-01	1
GOLT1B	518837	836	-23	285039	53567	0	4	1	0	50	118	8825652	1.888046e-01	1
OR4M2	156689	855	-31	612697	127075	0	17	2	0	50	196	11263146	1.890842e-01	1
ZNF98	38548	1322	-77	1184339	169303	0	28	4	0	46	184	7193227	1.897704e-01	1
TMBIM6	1828526	265	67	604095	118473	0	4	0	0	6	15	3711372	1.900086e-01	1
ROBO2	22183	1224	-17	2791740	521594	0	56	10	0	8	31	1881883	1.907773e-01	1
PRG3	923815	191	-3	468809	78591	0	8	0	0	25	48	5613587	1.910724e-01	1
KCNMB2	144490	882	-8	477802	88366	0	9	1	0	26	129	7637403	1.911563e-01	1
EXD1	933164	175	39	1048662	187680	0	7	1	0	30	66	8612166	1.917115e-01	1
TBX4	312575	408	-11	1073686	230690	0	14	2	0	22	40	4849182	1.918804e-01	1
PTPRK	107062	714	4	2936019	552483	0	39	3	0	5	6	1122561	1.918932e-01	1
RAMP1	571081	382	23	289731	66079	0	4	1	0	35	83	9601005	1.920489e-01	1
ABLIM3	339889	423	17	1425586	251022	0	16	3	0	50	98	11733128	1.920974e-01	1
TMEM119	437636	399	40	528632	140760	0	12	0	0	14	34	4038639	1.921736e-01	1
RPL24	548150	419	13	326094	63342	0	5	0	0	50	118	11396086	1.931981e-01	1
CYP7B1	8894	1018	22	1027548	177514	0	19	2	0	50	148	11677997	1.938162e-01	1
SPEM1	1906324	206	33	595102	141542	0	11	1	0	50	125	13692429	1.939669e-01	1
ANKRD45	432542	423	4	552483	89539	0	7	1	0	28	51	5518965	1.939805e-01	1
ZNF660	435137	541	40	679949	98923	0	12	2	0	50	119	10130419	1.943712e-01	1
ESM1	205256	603	13	373014	68816	0	8	1	0	50	126	10379095	1.947631e-01	1
SNRPN	NaN	NaN	NaN	455515	128639	0	11	3	0	35	189	14303953	1.949658e-01	1
RFX7	204396	432	-2	2872286	580244	0	26	3	0	4	3	1092845	1.951095e-01	1
PCGF1	1019591	315	50	545836	92276	0	10	1	0	50	145	12572605	1.957006e-01	1
NSL1	365714	364	26	642022	107916	0	8	1	0	50	132	12411122	1.957547e-01	1
MFRP	1054477	263	40	1153841	244375	0	19	1	0	50	126	13592333	1.964103e-01	1
LRIT1	216124	810	-10	1180429	294423	0	12	1	0	11	13	2227918	1.968019e-01	1
PDZD11	215874	NaN	52	296769	52785	0	5	0	0	50	123	12300469	1.968051e-01	1
MAGEA6	203033	NaN	-1	616216	125902	0	9	2	0	43	135	10583197	1.968692e-01	1
CRYBG3	123806	723	0	2104753	353073	0	24	2	0	35	79	7311309	1.973274e-01	1
ULBP1	423805	245	34	497352	91494	0	10	0	0	39	77	8238370	1.978774e-01	1
LSM1	705837	277	46	274091	49657	0	4	0	0	50	147	13082078	1.984282e-01	1
PROL1	264684	915	25	465681	124729	0	8	2	0	50	130	9608043	2.007257e-01	1
FGF10	107231	886	-39	420325	76245	0	8	2	0	10	31	2006221	2.009795e-01	1
TMEM167A	230539	717	8	154054	26588	0	2	0	0	50	131	11380055	2.011274e-01	1
RHOA	1623187	201	33	395692	71944	0	6	0	0	50	87	10977325	2.022276e-01	1
ZCCHC5	263052	NaN	20	936054	180642	0	13	4	0	22	68	4336972	2.024383e-01	1
RD3	384781	399	5	381225	87193	0	10	1	0	19	34	3967477	2.031321e-01	1
CHCHD5	590285	166	36	224043	45747	0	5	1	0	7	16	1965166	2.036107e-01	1
IGF2BP1	820571	174	28	1169872	229908	0	17	3	0	50	98	10795510	2.042427e-01	1
GLUD2	339278	NaN	-6	1086589	226389	0	22	4	0	9	20	1369673	2.044225e-01	1
OR4C13	11675	1171	-40	608005	122383	0	11	3	0	3	8	755803	2.047493e-01	1
STRA8	425774	594	40	679167	120819	0	12	2	0	50	144	12465471	2.047978e-01	1
BTBD7	321756	407	31	2276402	466854	0	22	2	0	15	29	3917038	2.051491e-01	1
NDUFB10	1747301	183	46	363630	53176	0	8	1	0	50	119	10990228	2.062521e-01	1
PHAX	235652	347	15	810934	129812	0	9	2	0	16	41	3770804	2.063968e-01	1
ANGPTL5	416999	514	-21	814062	123556	0	13	2	0	50	199	15379203	2.068766e-01	1
APOD	794351	315	38	385135	73117	0	6	1	0	50	146	12959695	2.075476e-01	1
PGLYRP1	997099	261	31	381616	88366	0	7	1	0	28	80	6674370	2.079468e-01	1
RNF8	485024	426	37	1059610	175950	0	12	1	0	15	29	3501405	2.080672e-01	1
ZEB1	323935	635	16	2291260	383962	0	16	3	0	14	34	4280668	2.086338e-01	1
CCDC103	1101543	172	28	478975	100487	0	5	0	0	12	12	2486760	2.088889e-01	1
ATP5J2	1327454	288	60	222479	32453	0	5	0	0	50	113	9736682	2.090176e-01	1
EIF4EBP2	551720	338	46	243202	46920	0	3	0	0	50	117	12666836	2.096141e-01	1
MAST4	36320	621	7	5195217	1149931	0	33	5	0	5	6	2641205	2.110799e-01	1
OR9Q2	637499	828	-25	600576	141542	0	11	0	0	20	31	3127218	2.113099e-01	1
C3orf79	55177	914	-4	210358	34408	0	4	0	0	50	152	10386915	2.116024e-01	1
SDSL	444479	276	36	642804	153272	0	10	3	0	5	11	1241034	2.116508e-01	1
RAB7A	1090310	277	54	429318	74290	0	6	0	0	40	114	10117516	2.124576e-01	1
ARL14	493112	396	8	382398	70380	0	5	0	0	50	151	14829066	2.126587e-01	1
C11orf1	437513	221	22	315928	47702	0	5	0	0	50	124	10234034	2.128078e-01	1
CCR3	212198	634	46	732343	158355	0	10	1	0	31	65	5396973	2.128847e-01	1
GSDMC	258154	428	13	1057264	177514	0	13	1	0	49	109	11772619	2.130407e-01	1
KCNRG	337743	357	44	604877	118473	0	10	0	0	30	77	6671242	2.132534e-01	1
OR52D1	99343	946	-2	603313	148189	0	8	1	0	50	163	11631077	2.137019e-01	1
NDUFA10	271696	569	17	742118	122774	0	9	0	0	44	86	14011094	2.156985e-01	1
ZNF117	216422	994	-9	1004088	137632	0	9	0	0	14	34	3529557	2.161739e-01	1
DEFB126	215351	430	25	222479	46529	0	5	0	0	50	100	9306582	2.162803e-01	1
LCE1E	64902	818	18	237337	44965	0	3	0	0	50	165	11504002	2.172569e-01	1
FKBP6	902769	422	52	692070	136850	0	12	2	0	22	63	6090607	2.172939e-01	1
OR4C46	68	1239	-43	605659	120037	0	10	4	0	4	30	1853340	2.175905e-01	1
CAMKV	1298303	170	38	995877	213095	0	11	2	0	50	100	12363029	2.176330e-01	1
TTLL2	254009	704	1	1180429	218569	0	14	1	0	23	70	6590696	2.186622e-01	1
THYN1	270350	623	21	476238	75854	0	10	2	0	23	55	3964740	2.189084e-01	1
OR9A4	198115	856	-6	607614	131376	0	11	4	0	34	120	8149613	2.197634e-01	1
CD2	697845	431	21	710447	129421	0	8	0	0	7	13	2114137	2.198641e-01	1
PCOLCE2	398812	422	15	838695	162265	0	13	3	0	7	14	1598799	2.203072e-01	1
GPX2	521616	387	35	376924	75854	0	4	0	0	50	117	11335872	2.216810e-01	1
SECTM1	2856070	193	24	483667	112999	0	4	0	0	50	59	11775747	2.225058e-01	1
HTR1E	169399	752	-17	709274	149362	0	18	2	0	43	143	10047918	2.228361e-01	1
CYP4B1	658240	475	8	1043188	196282	0	15	3	0	50	130	10252020	2.237715e-01	1
FOXN2	254318	752	23	873103	156009	0	11	2	0	46	144	12546408	2.241359e-01	1
DDX47	742991	129	27	918459	187289	0	15	1	0	50	124	12515519	2.243911e-01	1
