gene	expr	reptime	hic	N_nonsilent	N_silent	N_noncoding	n_nonsilent	n_silent	n_noncoding	nnei	x	X	p	q
STX11	298896	322	23	1021068	286140	0	9	0	0	50	49	33940722	1.461571e-04	8.615045e-02
NPFFR2	17885	811	3	1887018	503004	0	19	0	0	15	21	10405456	1.837275e-04	1.050142e-01
POM121L12	10922	1116	-24	1007514	337344	0	26	4	0	9	34	5572200	2.094347e-04	1.156079e-01
CSNK2A1	671817	229	40	1465840	371480	0	11	0	0	7	11	9561594	2.145200e-04	1.156079e-01
RASA1	154501	726	24	3845822	1048678	0	22	1	0	8	130	43271898	2.367878e-04	1.240637e-01
ITGB1	390742	205	-15	3274546	781112	0	19	1	0	35	27	18972086	4.004510e-04	2.041434e-01
BCLAF1	286851	153	21	3336794	890548	0	20	2	0	50	62	36421104	5.137069e-04	2.549879e-01
PEG3	NaN	NaN	NaN	5286562	1341344	0	41	5	0	50	155	57246072	5.477196e-04	2.648997e-01
ZBTB22	1456953	262	30	2138018	736936	0	15	2	0	50	52	29535170	6.197781e-04	2.922564e-01
DNAJC14	1909014	256	38	2479880	732418	0	16	1	0	50	60	32839334	7.135738e-04	3.282788e-01
HIST1H2AM	228884	634	40	443768	154114	0	6	1	0	50	54	20875670	9.292411e-04	4.173177e-01
MARCH4	590758	342	27	1445258	429712	0	11	1	0	50	44	29272624	1.191320e-03	5.225738e-01
KDM6A	59340	NaN	36	5123914	1378994	0	19	2	0	34	49	23239086	1.250265e-03	5.350011e-01
ZNF716	NaN	NaN	NaN	1813726	445274	0	17	1	0	50	151	56350002	1.276378e-03	5.350011e-01
KRT5	1280474	464	36	2090830	627500	0	15	1	0	9	18	7143962	1.511855e-03	6.199264e-01
HFM1	263616	615	-10	5399512	1317248	0	26	2	0	24	35	19725086	2.117509e-03	8.497969e-01
RHOA	1623187	201	33	712338	188250	0	10	1	0	20	26	9316116	2.629113e-03	1
OR8B4	149616	857	0	1073276	324292	0	9	0	0	50	67	32476890	2.675124e-03	1
RIPK4	302894	182	30	2724354	867456	0	14	5	0	36	38	18690464	3.361042e-03	1
OR56A1	432250	877	-13	1102392	344874	0	11	2	0	30	41	14621252	3.459078e-03	1
ACVR1C	79510	911	7	1784108	495976	0	9	1	0	17	8	11621802	3.596887e-03	1
HBG2	109545	1056	-1	533124	153612	0	8	0	0	50	74	25376602	3.721086e-03	1
C9orf135	243260	478	-8	859926	215358	0	8	0	0	50	63	27545242	3.760566e-03	1
FOSL2	465927	197	30	1130002	365456	0	9	1	0	21	25	8921042	4.002641e-03	1
LYN	329738	405	50	1919648	470374	0	11	1	0	22	25	15589610	4.059925e-03	1
SLC13A3	293732	642	28	2145046	654608	0	11	0	0	24	19	15868722	4.171208e-03	1
PIP5K1B	184422	543	27	1995450	524088	0	12	2	0	40	32	23012182	4.425472e-03	1
TIGD4	209186	413	41	1813726	504008	0	10	0	0	22	17	15305478	4.466952e-03	1
SLC2A2	167361	735	18	1886014	546176	0	12	2	0	50	57	29911670	4.649346e-03	1
STEAP4	155853	454	-6	1619954	482422	0	13	2	0	50	77	27074868	4.922008e-03	1
CSH2	1446139	380	27	839846	238450	0	8	0	0	50	67	26433814	5.170019e-03	1
HIST1H4K	267617	634	32	350898	121986	0	7	0	0	50	61	21865112	5.293171e-03	1
ZNF679	NaN	NaN	NaN	1523068	365456	0	10	1	0	50	151	56270184	5.404238e-03	1
PTPN14	464456	404	-8	4286578	1183214	0	18	2	0	50	65	29032668	5.806406e-03	1
ATXN3	356163	415	27	1395058	303710	0	6	0	0	50	62	35211786	5.866553e-03	1
ZNF804B	3101	1030	-20	4855344	1259016	0	43	9	0	15	29	7271972	6.012277e-03	1
CD1E	135429	902	5	1423672	363950	0	14	1	0	50	74	23271214	6.276851e-03	1
EEF1A1	716887	139	38	1660616	473386	0	11	0	0	50	58	29749022	6.414180e-03	1
PKHD1L1	134643	732	6	15430476	4207764	0	72	18	0	26	45	17132256	6.724445e-03	1
SPATA16	222219	577	-15	2111914	523586	0	16	1	0	16	15	7659516	6.780119e-03	1
LPAR4	16059	NaN	22	1299678	382524	0	9	1	0	50	70	28706368	6.841997e-03	1
DCAF16	271201	1073	21	753000	227406	0	6	0	0	50	45	29706854	7.110693e-03	1
COL11A1	37620	742	-20	6759932	2038120	0	73	15	0	19	58	11830132	7.577351e-03	1
NMI	215149	617	17	1156608	277104	0	9	0	0	50	49	25502102	7.786183e-03	1
CLEC4E	321790	564	13	829304	194776	0	6	0	0	50	53	30604932	7.956335e-03	1
TARDBP	702484	307	33	1502988	402102	0	9	0	0	38	42	28447336	7.996867e-03	1
SCAND3	239465	576	27	4771008	1237932	0	22	3	0	50	67	32855398	8.457010e-03	1
FOS	855880	154	51	1321264	418166	0	8	1	0	50	49	30915670	8.556184e-03	1
POLR2G	2405109	248	44	652600	171182	0	5	0	0	50	57	27868028	8.570277e-03	1
MRGPRX3	631291	436	20	1106408	358930	0	9	2	0	31	31	16623228	8.668492e-03	1
LRRC10	499701	394	14	952796	303208	0	9	0	0	15	10	7860316	8.963584e-03	1
TMEM200A	126083	954	23	1729390	499490	0	15	2	0	50	87	30580334	9.149567e-03	1
ACTL8	249962	416	27	1282610	387544	0	7	0	0	50	38	28972930	9.175565e-03	1
ZFP36L2	227876	208	47	1665636	576798	0	10	3	0	18	25	10022430	9.384689e-03	1
RPL39L	475647	452	36	192768	48192	0	4	0	0	50	71	25851996	9.501392e-03	1
SH2D1A	216982	NaN	-14	471378	129516	0	7	0	0	50	69	23340992	9.750877e-03	1
ERBB4	20702	1173	-5	4816690	1263032	0	23	5	0	29	45	17613674	9.760202e-03	1
GTF2E1	307733	475	11	1584814	427202	0	8	1	0	50	55	29561776	1.003055e-02	1
MYCT1	188249	600	-9	822778	252506	0	7	0	0	50	96	37636446	1.021984e-02	1
CPSF7	1394229	286	57	1823264	566758	0	12	1	0	50	54	25270680	1.119976e-02	1
CES2	942986	142	34	2230888	654608	0	13	2	0	50	54	30376522	1.121374e-02	1
KEAP1	1996822	207	30	2213820	640050	0	26	4	0	13	27	7074686	1.237869e-02	1
LRRC37B	692401	356	23	3377958	974382	0	17	2	0	50	75	35020022	1.254912e-02	1
LIN28B	108630	702	-4	902094	249996	0	10	0	0	50	86	29304752	1.291072e-02	1
GRM7	4936	1156	-6	3357878	950788	0	22	3	0	24	39	14454588	1.317135e-02	1
MAPK1	458136	299	47	1333312	345878	0	10	0	0	50	61	28051258	1.373476e-02	1
SNRPN	NaN	NaN	NaN	844364	280618	0	10	0	0	50	150	56185346	1.390998e-02	1
OR2T12	18846	936	-35	1108416	340356	0	17	2	0	22	54	9881870	1.391504e-02	1
PTH2R	221399	671	0	2024566	537140	0	12	1	0	50	57	26966938	1.402707e-02	1
ALDH1A2	187239	674	-1	1901074	522080	0	10	1	0	50	54	29944802	1.412843e-02	1
POLR2L	1799017	232	51	242968	73292	0	4	0	0	50	69	26458914	1.494124e-02	1
PROL1	264684	915	25	849886	287144	0	7	1	0	50	56	24580430	1.506193e-02	1
SYK	126037	542	32	2335304	616456	0	11	2	0	50	70	34361900	1.524779e-02	1
PMAIP1	200064	434	48	196784	57730	0	2	0	0	50	59	35948220	1.619029e-02	1
ST6GALNAC3	259709	989	-11	1131508	293168	0	10	2	0	10	20	6325702	1.623919e-02	1
NAA25	771475	200	42	3619420	918158	0	14	2	0	22	23	13964636	1.631236e-02	1
FGF1	293119	481	28	576296	146584	0	5	0	0	50	56	27520644	1.703413e-02	1
CEACAM18	393294	583	17	1421664	405114	0	12	1	0	13	17	9251860	1.796983e-02	1
OR2B6	225015	562	24	1074280	341360	0	8	2	0	42	63	25971974	1.853590e-02	1
SERPINE1	1066804	272	39	1459816	407624	0	8	2	0	26	21	12462150	1.893303e-02	1
WIPF1	463489	400	39	1714330	604910	0	10	1	0	50	60	32342856	1.895220e-02	1
ATP8A1	189404	856	28	4441696	1156106	0	22	4	0	47	90	31732926	1.904480e-02	1
LCP1	400791	682	47	2322252	605412	0	16	0	0	11	8	5110360	1.906160e-02	1
NF2	734742	149	38	2287614	564750	0	7	0	0	17	13	8452676	1.910856e-02	1
KBTBD12	727461	390	49	2259502	586838	0	9	2	0	50	49	29300736	1.927200e-02	1
TSPYL5	387608	610	-13	1437226	451298	0	11	3	0	29	18	10966190	1.928908e-02	1
CCPG1	267069	396	11	2802164	664648	0	9	1	0	50	51	34327262	1.929035e-02	1
C12orf74	208773	509	-1	672680	215860	0	6	0	0	50	54	30518086	1.965309e-02	1
RELN	291011	954	7	12703612	3318722	0	59	15	0	50	81	29136080	2.016412e-02	1
ADCY1	287931	686	11	3939696	1237932	0	26	5	0	50	66	29257062	2.023787e-02	1
SPDEF	890476	207	34	1212330	335838	0	11	0	0	50	79	30317788	2.069338e-02	1
OR4D10	430021	507	-1	1068758	340858	0	7	2	0	50	59	29952332	2.071465e-02	1
NLRP2	982889	432	-21	3807670	1067252	0	17	3	0	38	36	21746138	2.105962e-02	1
RBBP7	289514	NaN	39	1589834	401098	0	8	0	0	50	54	30710352	2.135193e-02	1
RPF2	343624	410	29	1161628	285638	0	4	0	0	50	50	32932706	2.147487e-02	1
NDUFS5	682309	208	26	397584	97890	0	3	0	0	50	79	32486428	2.164784e-02	1
SLC39A12	94785	360	-9	2508996	689748	0	18	3	0	14	25	9214712	2.196821e-02	1
DDX3X	627364	NaN	54	2463816	628002	0	11	1	0	50	73	29713882	2.201183e-02	1
ADAMTS3	70065	633	-15	4436676	1141548	0	24	2	0	15	20	10118814	2.298057e-02	1
TMEM213	352046	385	7	396580	112448	0	4	0	0	50	63	26236528	2.314936e-02	1
PNLIPRP2	161760	618	-16	1751478	453306	0	14	1	0	21	31	13544462	2.504596e-02	1
PNMA2	194700	452	14	1270562	378508	0	8	0	0	44	46	28591912	2.509342e-02	1
GRXCR1	32225	966	18	1042152	290658	0	9	1	0	50	94	28897630	2.525175e-02	1
CXCL9	489826	399	43	468366	121986	0	4	1	0	29	33	14057004	2.532328e-02	1
ITGA8	110825	853	-3	3937186	1047674	0	25	2	0	16	31	12233740	2.558479e-02	1
C11orf84	1320765	201	47	1348372	407624	0	7	0	0	1	0	4540088	2.613034e-02	1
ZNF451	372718	348	26	3941202	941250	0	16	2	0	50	63	33659602	2.619295e-02	1
CCNB1IP1	393743	401	-18	1009020	265056	0	6	0	0	50	48	27014628	2.633361e-02	1
HIST2H2AB	798975	560	17	441258	153612	0	7	1	0	21	36	8818634	2.656852e-02	1
TEX13A	9759	NaN	2	1429194	438246	0	12	1	0	50	78	26744050	2.662842e-02	1
HIST1H2BD	398813	636	53	449792	136042	0	9	1	0	19	22	5026526	2.681301e-02	1
DCDC1	84163	938	-25	1298674	347384	0	25	5	0	3	13	1943744	2.698835e-02	1
OR5H6	391500	849	-2	1147070	325798	0	8	0	0	50	74	29183268	2.741837e-02	1
CARD6	212186	526	19	3684680	1020064	0	18	1	0	19	21	12419480	2.801551e-02	1
PEX5L	307645	761	5	2301168	615954	0	20	4	0	10	23	7436628	2.821557e-02	1
PEX11G	609287	308	36	833822	286642	0	5	0	0	50	62	33224368	2.859852e-02	1
C8orf31	821065	470	4	492462	138552	0	6	1	0	6	3	2298156	2.935171e-02	1
C2orf88	450974	478	21	349392	84336	0	3	0	0	50	75	30594390	2.936108e-02	1
RSPO2	187803	942	-9	917154	209334	0	11	0	0	50	108	29074836	2.958996e-02	1
CD163	665695	608	13	4204250	1119460	0	22	4	0	27	32	14164432	3.013153e-02	1
KRTAP13-2	4608	1035	-69	608424	189756	0	8	0	0	50	110	19979098	3.063473e-02	1
VPS33B	753718	413	31	2327272	597380	0	8	0	0	50	55	32298178	3.069219e-02	1
USP9X	734477	NaN	38	9439106	2435704	0	27	3	0	23	22	13658918	3.083031e-02	1
NLRP8	802494	561	-68	3766506	1030104	0	22	5	0	18	91	27166232	3.085696e-02	1
DUSP27	287664	611	-1	4116400	1144058	0	20	4	0	50	52	27284202	3.094505e-02	1
KCNA6	277089	903	16	1809208	585332	0	10	1	0	50	59	28166216	3.099141e-02	1
C10orf10	NaN	NaN	NaN	726394	241964	0	5	0	0	50	150	56146692	3.151078e-02	1
GABRG1	36353	926	-2	1709812	443768	0	12	2	0	50	114	30725412	3.169274e-02	1
CD40	559725	526	55	1082312	224896	0	9	0	0	20	13	7386930	3.199166e-02	1
OR4C12	11630	1171	-38	1085826	320778	0	9	0	0	5	12	5203230	3.218204e-02	1
S100A4	1454773	186	26	384030	88854	0	3	0	0	50	60	27323358	3.221625e-02	1
ZNF253	550586	609	-52	1827782	452302	0	10	2	0	37	103	36348314	3.223860e-02	1
PPFIA4	430455	453	42	2531586	736434	0	14	3	0	50	59	27748552	3.257201e-02	1
PAX5	429504	542	34	1410620	414652	0	9	0	0	8	9	5691676	3.263795e-02	1
CYP4A11	492091	578	5	1891536	527100	0	12	1	0	26	50	17165388	3.271350e-02	1
OR2AT4	752176	556	48	1095866	352906	0	7	1	0	50	58	32995958	3.287715e-02	1
PPP1R9A	419387	534	-15	5048614	1314236	0	29	6	0	37	77	25479512	3.297853e-02	1
TCEAL7	455954	NaN	17	376500	85842	0	3	0	0	50	76	32331310	3.327037e-02	1
TCEAL2	132641	NaN	4	836332	199796	0	7	0	0	50	52	24425312	3.368261e-02	1
CKLF	688682	214	-1	566256	162648	0	5	0	0	50	68	30699810	3.402778e-02	1
SIAH3	820469	632	51	949784	279112	0	6	1	0	50	64	34141522	3.415501e-02	1
C4orf33	98087	645	-2	755510	178210	0	6	0	0	50	81	29338386	3.423504e-02	1
F9	69360	NaN	0	1703286	429210	0	8	0	0	19	13	11405440	3.512946e-02	1
TRAT1	107009	961	-15	710330	164656	0	7	0	0	50	106	31886538	3.536344e-02	1
F13B	220645	802	-30	2459298	600894	0	16	3	0	26	52	17822506	3.551326e-02	1
HNRNPD	651473	390	26	1320762	335838	0	6	0	0	50	51	34705268	3.556391e-02	1
OLFM3	66875	991	-15	1668648	435234	0	16	3	0	14	38	8547052	3.594106e-02	1
FCRL4	232460	820	28	1863424	534128	0	21	4	0	13	14	4063188	3.628728e-02	1
CASP6	211934	473	25	1090846	276602	0	5	0	0	13	6	6184138	3.669825e-02	1
MAGEA6	203033	NaN	-1	1103898	325296	0	7	0	0	50	56	33618438	3.729718e-02	1
PLSCR2	122649	611	-16	843862	208832	0	7	1	0	10	6	4413584	3.731152e-02	1
HIST1H2AH	227588	622	29	432222	153612	0	6	0	0	50	75	24265676	3.813352e-02	1
LRP6	412583	408	15	5844786	1579794	0	18	1	0	9	5	6030526	3.865109e-02	1
DPRX	737115	684	-48	696274	189254	0	6	0	0	50	75	25112048	3.876555e-02	1
MUSK	254657	422	9	3176656	889544	0	8	0	0	17	6	10279956	3.876986e-02	1
MS4A14	433906	899	24	2433194	663142	0	13	2	0	20	20	12607730	3.910755e-02	1
OR5A1	430021	507	-1	1086328	341360	0	6	1	0	50	59	29952332	3.979653e-02	1
NOTCH2	429750	510	14	8954676	2412612	0	22	5	0	36	49	26046772	3.988934e-02	1
PSIP1	200332	583	6	2049666	477402	0	13	2	0	13	24	8019952	3.990257e-02	1
PRB2	175992	673	-18	1405098	499992	0	15	3	0	25	78	21124662	4.012004e-02	1
OR4D11	430021	507	-1	1067754	341862	0	7	2	0	50	59	29952332	4.013913e-02	1
FAM192A	731638	149	48	946772	241462	0	4	0	0	50	34	24344992	4.050832e-02	1
SH3BGRL2	205695	824	2	407624	98392	0	3	0	0	50	71	30974404	4.064971e-02	1
OCLM	277882	399	-14	163150	40160	0	2	0	0	50	38	25641156	4.077916e-02	1
KCNH7	70298	965	-6	4402540	1195262	0	21	2	0	14	13	8341232	4.130744e-02	1
IGFL3	1177162	249	28	466860	123492	0	3	0	0	50	52	25378610	4.136314e-02	1
HMGXB4	359646	425	-49	2178680	601396	0	8	0	0	21	25	14119754	4.163444e-02	1
PTH	264102	625	-6	424190	111946	0	3	0	0	50	78	35875430	4.170636e-02	1
TMEM167A	230539	717	8	278610	69276	0	3	0	0	50	70	29449328	4.198111e-02	1
CUL1	517446	532	0	2918126	712840	0	13	2	0	50	67	31737444	4.307657e-02	1
CDK4	1160849	344	39	1079300	336340	0	7	0	0	34	51	19567458	4.314710e-02	1
GJA10	383829	567	24	1925170	529610	0	10	0	0	48	76	37666064	4.353739e-02	1
NEUROD6	48298	883	-4	1208816	324292	0	9	2	0	33	66	18466572	4.358186e-02	1
C9orf37	1197708	478	45	600392	202306	0	3	0	0	50	97	39487822	4.365938e-02	1
BCAS2	652485	394	6	852396	207828	0	5	0	0	50	70	28331374	4.367957e-02	1
RPL22	627248	240	31	490454	113452	0	3	0	0	50	52	25959424	4.380709e-02	1
IL1RAPL1	11003	NaN	14	2551666	660632	0	19	5	0	11	21	7630902	4.381665e-02	1
OR4K1	420010	827	-51	1104400	311240	0	11	1	0	42	72	19371678	4.390803e-02	1
SERPINA9	278548	858	13	1548168	445776	0	9	0	0	29	23	11692584	4.411454e-02	1
SLAMF6	1145424	590	26	1217350	332324	0	8	1	0	50	81	30672702	4.428303e-02	1
NFE2L3	910990	445	39	2450262	707820	0	14	2	0	50	69	25710432	4.430382e-02	1
MYOM1	593610	424	50	6184138	1656098	0	18	1	0	15	10	11041490	4.454139e-02	1
RSRC1	196207	1080	-3	1240442	327304	0	7	0	0	17	9	7083722	4.521574e-02	1
SAR1A	458949	217	39	743964	191262	0	5	0	0	50	51	23500126	4.529106e-02	1
LRRCC1	99309	1450	-7	3866906	908620	0	13	0	0	4	0	3537594	4.585218e-02	1
ACTC1	521214	306	-1	1360922	383026	0	10	1	0	50	78	32939734	4.591005e-02	1
FXYD5	745516	357	-9	662640	191262	0	5	0	0	50	52	25180320	4.608243e-02	1
IRF2	207866	400	55	1298172	331320	0	8	1	0	50	63	29010078	4.609625e-02	1
APOO	509881	NaN	41	755510	191764	0	3	0	0	50	91	37995376	4.610401e-02	1
EPDR1	100826	683	10	1205804	367966	0	9	1	0	37	86	29427240	4.627935e-02	1
SAAL1	631291	436	20	1783104	435234	0	8	0	0	50	66	34980866	4.643822e-02	1
SIAH1	170149	392	3	1104400	320276	0	6	0	0	32	41	17073522	4.658339e-02	1
BEST3	499701	394	14	2412110	664648	0	11	2	0	15	10	7860316	4.682745e-02	1
CHML	NaN	NaN	NaN	2337312	631014	0	9	2	0	50	152	56535742	4.690067e-02	1
RNF111	591201	230	31	3542614	994964	0	10	3	0	50	48	26057314	4.699988e-02	1
HTR1E	169399	752	-17	1272570	381018	0	11	2	0	43	84	26152694	4.706384e-02	1
TANC1	311739	405	27	6656018	1914628	0	18	2	0	10	7	7246872	4.706750e-02	1
HNF4G	47353	914	7	1657604	414652	0	8	1	0	50	79	36017496	4.726001e-02	1
TPD52	211901	353	43	942254	252004	0	4	0	0	50	44	26349980	4.748706e-02	1
KLRC3	378365	334	0	1020566	252004	0	5	0	0	50	63	30601418	4.779470e-02	1
ERC2	121781	694	17	3509984	899584	0	16	1	0	8	7	5146002	4.822509e-02	1
PGBD2	113516	547	-2	2118942	572280	0	12	0	0	17	22	10895910	4.829069e-02	1
NPVF	254553	444	32	722378	182728	0	4	0	0	50	62	35573226	4.842737e-02	1
LMAN1L	764533	195	46	1873464	588846	0	6	2	0	47	41	29266098	4.867324e-02	1
ZCCHC13	404685	NaN	26	588846	168672	0	4	1	0	11	12	7583714	4.868033e-02	1
ADAM2	12694	576	-2	2788610	660130	0	17	2	0	50	101	39854784	4.904803e-02	1
DPPA2	22565	1096	-19	1115946	283128	0	15	2	0	50	153	26846458	4.912076e-02	1
MRPS15	581032	347	31	953298	257526	0	6	1	0	29	44	19932412	4.961808e-02	1
LGALS1	1136064	180	65	502000	136544	0	3	0	0	50	47	27228480	4.994433e-02	1
ORM2	206775	425	4	751494	191262	0	6	0	0	50	65	26339940	5.020453e-02	1
PTGS1	343200	635	27	2173660	597380	0	7	1	0	44	50	30738464	5.029772e-02	1
NEURL2	725555	209	59	966350	331822	0	7	1	0	50	56	27310808	5.030915e-02	1
STX17	244386	519	14	1114440	296682	0	5	0	0	50	62	29274632	5.031770e-02	1
OR10A7	411183	816	-1	1102392	328308	0	11	2	0	14	19	6295080	5.035112e-02	1
AKAP4	56301	NaN	5	3086296	806714	0	15	2	0	5	3	3587292	5.035843e-02	1
IMPG2	656520	580	-4	4510972	1208816	0	18	3	0	18	20	12423496	5.036312e-02	1
TNFRSF6B	1126597	202	36	1032112	351902	0	5	0	0	50	51	25920770	5.071227e-02	1
C17orf74	1906324	206	33	1747462	538646	0	12	1	0	50	84	33198264	5.085805e-02	1
PDK4	195488	393	-3	1517044	404612	0	7	0	0	33	35	19796370	5.133631e-02	1
KIAA1377	418167	411	-19	4053650	1057714	0	15	2	0	33	33	18345590	5.200290e-02	1
OR5H14	200002	811	-15	1093356	311742	0	12	3	0	11	17	4947210	5.218874e-02	1
UCK2	321876	403	1	963840	256020	0	7	0	0	50	79	30857438	5.235078e-02	1
ZNF737	NaN	NaN	NaN	1961314	482924	0	21	4	0	5	16	3827750	5.253562e-02	1
XAGE5	476232	NaN	26	417162	102408	0	3	0	0	50	89	35968300	5.254338e-02	1
KIAA1919	364757	424	30	1818746	544168	0	8	1	0	48	68	34125960	5.298666e-02	1
PEX11A	880974	190	35	876994	258530	0	5	1	0	50	70	31426204	5.310717e-02	1
FOLR1	744547	182	58	955306	237446	0	3	0	0	50	56	26590438	5.357505e-02	1
AP1G1	460697	NaN	24	3040614	829806	0	10	1	0	15	22	13345168	5.367052e-02	1
PIGK	404438	673	-17	1484916	367464	0	9	1	0	50	62	24196902	5.395712e-02	1
DSCR3	349267	263	58	1086328	302204	0	7	0	0	50	57	29102446	5.429138e-02	1
KLHDC8A	662921	249	41	1232912	377002	0	7	1	0	9	10	6279016	5.461807e-02	1
CAPN6	132204	NaN	23	2355384	617460	0	12	2	0	50	58	23776728	5.464365e-02	1
DOPEY1	151511	697	7	8959194	2405082	0	31	5	0	19	28	13085132	5.488347e-02	1
MFAP5	297035	320	19	674688	165660	0	4	0	0	50	58	32371972	5.489352e-02	1
RAB34	1695792	208	40	1246466	345376	0	5	0	0	31	49	21831478	5.537264e-02	1
OR6N2	103627	985	1	1104902	330316	0	8	1	0	50	86	29380554	5.569544e-02	1
HIST1H2AA	272695	635	29	451298	151102	0	5	0	0	50	63	24344490	5.640049e-02	1
PSMA1	366243	381	-3	1078296	278610	0	5	0	0	50	66	29581856	5.720653e-02	1
SUPV3L1	732419	168	40	2861400	784626	0	10	1	0	50	41	24914260	5.739916e-02	1
TAS2R8	408176	517	12	1099380	299694	0	7	1	0	50	66	26849972	5.754110e-02	1
ZNF763	719617	678	-1	1472366	343870	0	10	0	0	30	68	21832984	5.789266e-02	1
OR4K5	431654	854	-49	1118958	341862	0	10	2	0	20	35	9575148	5.799415e-02	1
DEFB114	70183	1258	-7	263550	57228	0	4	0	0	50	107	27469942	5.825825e-02	1
EIF5A	1911735	206	36	684728	184234	0	4	0	0	50	72	31124000	5.839091e-02	1
GGT1	451217	194	36	2026072	625994	0	8	0	0	29	28	17614678	5.869353e-02	1
FCGR3A	693228	503	23	1055706	283128	0	7	0	0	50	64	30173714	5.871433e-02	1
NOV	261913	519	-14	1285622	355918	0	6	2	0	50	82	35892498	5.902176e-02	1
HMHB1	142005	404	33	156624	39156	0	2	0	0	50	54	29838880	5.918118e-02	1
IFI27L1	200295	605	47	380014	124496	0	4	0	0	50	62	27137116	5.948687e-02	1
RARG	1677275	191	49	1803686	524590	0	13	0	0	15	25	9030980	5.995032e-02	1
MCM3	313097	427	23	2942222	809224	0	8	2	0	50	40	30985448	6.033321e-02	1
OR5D13	4183	1091	-36	1102392	319272	0	17	3	0	14	38	5492884	6.142270e-02	1
LRRC4C	4203	1185	-34	2233900	668162	0	37	8	0	4	16	2407090	6.161771e-02	1
MME	72464	650	-12	2843328	682218	0	17	3	0	16	46	13485728	6.170171e-02	1
RBM38	181292	604	9	562240	180218	0	5	0	0	50	54	29379550	6.181021e-02	1
PHF5A	1480984	187	73	423186	99396	0	2	0	0	50	35	23324426	6.188463e-02	1
ADIG	525955	539	39	303208	71786	0	2	0	0	50	90	36102836	6.247163e-02	1
DRD3	418141	589	23	1421162	429712	0	6	1	0	50	36	29742998	6.302807e-02	1
RTN4IP1	223177	271	40	1437728	404110	0	5	0	0	50	50	27174766	6.426336e-02	1
ABCC9	529911	984	-17	5837256	1602384	0	29	3	0	10	10	5882436	6.430181e-02	1
SAT1	491139	NaN	46	657118	150098	0	4	0	0	50	60	31879008	6.446204e-02	1
MRPS35	348119	376	4	1188736	320276	0	7	0	0	17	25	10171022	6.509402e-02	1
OR6N1	103627	985	1	1076288	336340	0	7	1	0	50	86	29380554	6.528020e-02	1
