gene	expr	reptime	hic	N_nonsilent	N_silent	N_noncoding	n_nonsilent	n_silent	n_noncoding	nnei	x	X	p	q
ACADL	190249	696	2	863100	232626	0	4	0	0	50	12	15548130	3.091949e-02	1
DECR1	272948	534	25	667738	192074	0	2	0	0	50	5	14584472	3.095357e-02	1
CENPL	441912	417	9	766378	214268	0	3	0	0	23	9	12500428	3.126088e-02	1
TDRD1	279026	477	22	2416132	600608	0	7	0	0	50	12	17416810	3.126956e-02	1
SLC40A1	446631	511	-2	1103398	330170	0	6	1	0	50	15	16178056	3.153275e-02	1
MYL12B	551966	328	55	354556	81926	0	3	0	0	50	16	15159324	3.162935e-02	1
TTL	536287	433	32	751856	200020	0	2	0	0	50	13	16112844	3.172491e-02	1
UBA5	210898	768	21	822822	212076	0	3	0	0	50	9	17360366	3.185426e-02	1
NDUFB4	317876	449	0	276192	80556	0	3	0	0	50	25	17879596	3.214270e-02	1
NPTX1	755391	222	23	827754	253176	0	3	0	0	50	19	17480652	3.289069e-02	1
CELA2A	554165	212	29	535122	157002	0	3	0	0	50	20	18876956	3.292986e-02	1
URM1	1928973	188	64	333184	99188	0	2	0	0	50	20	18289774	3.327640e-02	1
MAPRE3	1222544	290	33	573482	141658	0	2	0	0	50	8	15505660	3.357201e-02	1
CEACAM3	1360684	454	23	494844	150426	0	4	0	0	50	15	14391850	3.361098e-02	1
EPS15L1	793775	258	19	1737982	469088	0	5	2	0	50	9	14069626	3.371874e-02	1
FBXO16	295355	204	47	598964	149878	0	3	0	0	50	7	14867788	3.394813e-02	1
SLC25A40	237024	758	6	694042	174812	0	3	0	0	50	17	20039538	3.402243e-02	1
NDUFS7	2285841	209	31	429084	124944	0	3	0	0	50	19	17045540	3.432768e-02	1
LPL	203407	316	8	952698	251532	0	5	1	0	50	19	15502098	3.438278e-02	1
LHX1	625114	462	21	790216	228242	0	3	0	0	50	12	15947622	3.450926e-02	1
CLINT1	227687	916	44	1255468	324416	0	5	0	0	50	16	13931530	3.451515e-02	1
TEX9	208204	604	13	819808	187964	0	3	0	0	50	11	14679550	3.484933e-02	1
YTHDC1	126481	485	0	1476038	371818	0	4	1	0	50	6	16476990	3.517698e-02	1
AGPAT1	2119974	392	28	548548	171524	0	3	0	0	50	24	18297994	3.532934e-02	1
PTGR1	499818	309	16	682534	186320	0	3	0	0	50	13	14318692	3.535966e-02	1
OR5D16	4214	1074	-46	623624	186046	0	3	0	0	50	7	15411404	3.546885e-02	1
PLXNB2	939384	257	70	3592688	1057366	0	10	3	0	50	17	15078494	3.548953e-02	1
ESX1	354255	NaN	47	764734	250436	0	3	0	0	50	4	15411404	3.595057e-02	1
LGR4	345497	337	-18	1882654	520874	0	4	0	0	50	18	16076950	3.670497e-02	1
DPCD	843302	421	19	417850	104942	0	2	0	0	50	15	16506582	3.685326e-02	1
SEPT7	355149	577	33	912146	205774	0	3	0	0	50	20	19130954	3.687112e-02	1
STX11	298896	322	23	557316	156180	0	2	0	0	50	12	18525414	3.735188e-02	1
DNAJC5G	1242113	182	45	389902	95078	0	3	0	0	50	28	16248200	3.745128e-02	1
AGK	227799	887	16	861456	230982	0	3	0	0	50	14	19054782	3.749557e-02	1
ACY1	1045639	224	36	824740	229886	0	4	1	0	50	22	13700822	3.754495e-02	1
SPIN1	126591	495	-6	525806	135904	0	2	0	0	50	12	17325294	3.761603e-02	1
IFI27	200295	605	47	230708	78364	0	1	0	0	50	6	14811892	3.793001e-02	1
ARHGAP24	29589	739	13	1572486	397848	0	8	0	0	35	13	12338768	3.860832e-02	1
DPH3	205091	437	26	172072	39182	0	2	0	0	50	10	14151278	3.880041e-02	1
FAM149A	373525	536	-13	946670	280576	0	4	0	0	50	9	16407120	3.906026e-02	1
MYF6	27810	974	-1	469636	137822	0	2	0	0	50	12	15616630	3.908606e-02	1
VN1R2	427680	921	-46	756240	223584	0	2	0	0	50	11	13337772	3.945362e-02	1
TACR2	704483	285	50	767200	229886	0	3	1	0	50	9	13327086	3.955640e-02	1
PHOSPHO2	345692	393	35	480870	120834	0	2	0	0	50	13	16281902	3.960226e-02	1
CNNM4	936233	332	49	1481244	453744	0	6	0	0	50	16	17301182	3.965938e-02	1
CTSS	1818753	188	35	668834	172072	0	3	0	0	50	11	17991662	3.992727e-02	1
OR2L8	27938	1015	-28	594032	177826	0	3	1	0	44	15	15599368	4.000403e-02	1
NPS	470657	703	-30	181388	50416	0	1	0	0	50	10	14357874	4.012579e-02	1
C3orf27	1046071	282	53	276740	93160	0	3	0	0	50	15	14483640	4.040704e-02	1
BPHL	444075	435	41	577044	164400	0	2	1	0	50	27	19811296	4.042486e-02	1
LCE4A	169158	818	24	197006	52882	0	1	0	0	50	9	15534978	4.046760e-02	1
DMTF1	169233	1011	4	1525358	403876	0	5	0	0	50	18	16873194	4.055819e-02	1
IVNS1ABP	325191	535	-10	1300952	327430	0	3	0	0	50	15	16357526	4.072261e-02	1
FCAR	914047	573	-19	630748	149330	0	3	0	0	48	18	15768974	4.098725e-02	1
IFNA2	232155	466	-14	368256	99462	0	2	0	0	50	16	14151004	4.098775e-02	1
UNKL	1211641	215	40	986674	301400	0	4	0	0	50	18	16407942	4.104892e-02	1
PHF20L1	195342	773	-4	2126788	528272	0	6	1	0	50	9	15014652	4.145626e-02	1
NPC2	749329	384	31	308250	79734	0	3	0	0	50	25	16955668	4.152158e-02	1
ETHE1	416043	209	-10	498680	151522	0	3	0	0	50	12	16434520	4.176699e-02	1
PSG5	307971	178	-25	654586	190430	0	3	0	0	50	19	16417258	4.195294e-02	1
C1orf21	258985	642	-7	259478	54526	0	1	0	0	50	11	21083204	4.202851e-02	1
OR52M1	190769	879	-1	586908	196458	0	2	0	0	50	9	15252484	4.209175e-02	1
ADIG	525955	539	39	165496	39182	0	1	0	0	50	18	19705532	4.237125e-02	1
STMN4	360513	561	6	447990	106860	0	3	1	0	16	9	5119416	4.267746e-02	1
ZNF792	903994	549	-57	1248070	322772	0	5	0	0	50	33	23445632	4.272500e-02	1
GPR162	2822601	232	32	1100110	376202	0	6	0	0	34	8	10448990	4.279046e-02	1
PCBP1	686152	156	52	669656	210706	0	2	1	0	50	10	12291914	4.285591e-02	1
TMEM139	379894	399	14	409356	132342	0	3	1	0	42	11	12798814	4.299484e-02	1
PAQR7	746382	372	24	653490	205500	0	3	1	0	29	10	10884102	4.347734e-02	1
TMEM186	401809	358	-9	409356	123300	0	3	0	0	50	16	16024890	4.361527e-02	1
PLEKHB2	461881	331	16	454018	118916	0	2	0	0	50	14	15573886	4.439549e-02	1
CRYBG3	123806	723	0	2057466	526080	0	4	1	0	50	9	18195792	4.452886e-02	1
ADK	622159	598	40	755692	187142	0	3	0	0	50	19	19764990	4.456528e-02	1
RD3	384781	399	5	377298	115080	0	2	0	0	50	19	16532338	4.459886e-02	1
NAA50	441530	419	24	350172	82200	0	2	0	0	50	22	15665128	4.461994e-02	1
MAP3K6	884974	188	30	2484632	786106	0	7	1	0	50	22	22045492	4.470089e-02	1
TSHZ2	102643	626	-18	2009790	549096	0	5	1	0	50	16	19798966	4.470612e-02	1
FZD7	363643	441	36	1073258	346336	0	4	1	0	50	17	15193026	4.513080e-02	1
THUMPD2	117341	739	-8	1013800	260300	0	2	0	0	50	13	17934670	4.528054e-02	1
TBCA	251029	581	40	229064	49594	0	2	0	0	50	8	13649036	4.547272e-02	1
DCTN2	1347795	303	44	806930	227968	0	4	0	0	50	23	22793786	4.552131e-02	1
GPM6A	123418	931	-23	565536	150426	0	4	0	0	50	21	19796500	4.605700e-02	1
SEPHS2	2338593	142	59	834878	272356	0	5	0	0	50	17	16940872	4.642203e-02	1
C11orf94	427820	291	48	187690	66308	0	1	0	0	50	12	16019684	4.671849e-02	1
OR5P2	103028	823	-1	608280	188238	0	3	1	0	50	12	17175416	4.676926e-02	1
POU3F4	12933	NaN	-23	687192	207144	0	3	0	0	50	22	20656586	4.677316e-02	1
CTCFL	181464	562	10	1336024	334280	0	6	1	0	50	15	17220900	4.750309e-02	1
MTA1	773175	244	40	1431650	399766	0	7	0	0	14	6	6382282	4.762163e-02	1
RSPH6A	906385	203	41	1394660	392368	0	7	2	0	28	6	8757040	4.784666e-02	1
NEDD8	944836	220	40	167962	44936	0	1	0	0	50	18	17813014	4.784945e-02	1
MRPL2	1239021	301	42	587456	186868	0	2	0	0	50	17	22735698	4.787357e-02	1
UFM1	126181	926	-9	178922	49594	0	1	0	0	50	18	18246208	4.819563e-02	1
FUT4	341083	589	-7	972152	337294	0	4	0	0	47	6	11306610	4.828127e-02	1
FBF1	1667990	194	22	2227620	660888	0	7	0	0	21	6	10109230	4.840681e-02	1
ZNF423	105426	876	-16	2535048	660066	0	8	1	0	41	15	18341012	4.896675e-02	1
SLC25A42	1293709	215	30	613486	196184	0	3	1	0	49	19	15999682	4.934575e-02	1
HDGF	1649536	208	53	619788	161112	0	3	0	0	50	14	16714274	4.980739e-02	1
PON2	137217	333	-1	705824	195910	0	2	0	0	50	13	20735224	4.981579e-02	1
ASPRV1	844060	221	37	643900	204404	0	3	0	0	50	13	13474772	4.992062e-02	1
FAM71E1	1038277	491	30	443880	143028	0	4	0	0	50	19	16073388	4.992723e-02	1
GATM	465759	445	4	845564	226324	0	4	0	0	50	14	14183884	5.003126e-02	1
AHCY	962066	151	50	859538	237832	0	4	0	0	50	18	17500928	5.046458e-02	1
CBFA2T2	613808	148	52	1206696	347706	0	5	0	0	50	7	13445728	5.085128e-02	1
TGIF2	1019481	176	62	445250	148234	0	2	0	0	50	13	14114836	5.124217e-02	1
CSNK1E	1550040	181	63	825836	235366	0	4	0	0	50	15	14693524	5.139394e-02	1
LRRC42	430138	201	31	847208	233722	0	2	0	0	50	12	13721920	5.165796e-02	1
SLC6A13	316827	557	28	1196832	336198	0	4	0	0	50	8	18348410	5.253499e-02	1
KRTAP19-7	22916	1048	-79	122478	34524	0	2	0	0	50	18	12513032	5.255035e-02	1
DEFB110	70183	1258	-7	237284	45484	0	2	0	0	50	12	14993554	5.270375e-02	1
ENTPD7	422578	304	12	1190256	341130	0	5	0	0	50	15	19298916	5.319160e-02	1
NUDT13	539834	354	40	705276	191526	0	4	0	0	50	17	14453500	5.319401e-02	1
ZNF580	1077402	254	-10	314552	115354	0	2	0	0	50	18	13115832	5.325502e-02	1
LPAR4	16059	NaN	22	709386	208788	0	4	0	0	50	14	15668416	5.346749e-02	1
PEBP1	637549	608	17	370174	103298	0	3	0	0	50	19	14670234	5.366584e-02	1
PDCD1LG2	307589	556	37	545534	149878	0	2	0	0	50	9	13752608	5.367383e-02	1
SCGB1D4	3058870	450	42	168510	46854	0	2	0	0	50	13	12549474	5.389693e-02	1
PARL	1434591	408	37	762268	206048	0	5	1	0	50	22	17406946	5.404457e-02	1
HOXD10	242935	874	15	667190	178648	0	2	0	0	50	9	14993006	5.437787e-02	1
FAM71B	166999	1198	18	1154362	344966	0	5	1	0	50	9	14819290	5.442201e-02	1
IL9	489402	443	19	295372	76994	0	2	0	0	50	5	12561530	5.458906e-02	1
PRR23B	336415	520	11	480322	175634	0	2	0	0	50	13	15239880	5.491976e-02	1
MAEA	938287	391	37	791586	215364	0	4	0	0	50	16	14337050	5.497800e-02	1
KRT13	1445853	325	-22	894062	262492	0	5	2	0	50	21	14699552	5.499589e-02	1
MT1H	661565	143	26	133438	27674	0	1	0	0	50	24	15645674	5.508808e-02	1
RFC5	639801	584	-3	694042	186320	0	2	0	0	50	26	19372074	5.526050e-02	1
OR4A16	1067	1102	-42	627186	182484	0	3	0	0	50	11	15336328	5.537392e-02	1
CAMK2N1	573203	429	30	154536	43566	0	1	0	0	50	21	16705506	5.554381e-02	1
KATNAL1	288583	374	48	983660	260026	0	2	0	0	50	5	15876930	5.557302e-02	1
RELA	4131934	202	53	1064764	329348	0	4	1	0	50	13	15959404	5.560202e-02	1
DHX35	262965	581	31	1416032	390724	0	4	0	0	50	10	16236966	5.582948e-02	1
C19orf57	842601	185	32	1211080	385244	0	3	0	0	47	9	17776572	5.582994e-02	1
PUS3	611330	414	14	947492	250984	0	3	0	0	50	13	15640742	5.596095e-02	1
SNX7	42534	903	-21	913516	229064	0	3	0	0	50	10	14385000	5.598282e-02	1
DFNA5	254601	464	21	972152	283042	0	3	0	0	50	14	17575730	5.602789e-02	1
WFDC10A	NaN	NaN	NaN	158646	43566	0	1	0	0	50	45	30557302	5.604999e-02	1
CTDSPL	408788	457	22	557864	149878	0	2	0	0	50	15	17911380	5.616499e-02	1
DNAJC25-GNG10	513721	212	17	286878	102750	0	1	0	0	50	8	16094486	5.668797e-02	1
LRBA	207641	848	17	5697008	1549744	0	9	2	0	50	9	14481996	5.677491e-02	1
MRGPRX3	631291	436	20	603896	195910	0	3	0	0	50	15	19093142	5.691596e-02	1
POLM	1151124	282	56	956260	298934	0	5	0	0	50	27	17891926	5.724459e-02	1
ABCG4	1258103	195	57	1265880	375654	0	5	1	0	50	17	18073862	5.727973e-02	1
NAA38	72287	922	-13	195910	53156	0	2	0	0	50	21	19535378	5.741255e-02	1
RANBP1	503106	277	64	415110	99462	0	3	0	0	50	16	13297494	5.758101e-02	1
FAM60A	317612	468	6	452374	111518	0	3	0	0	50	18	15840488	5.789537e-02	1
ACTL6A	399933	477	11	883102	223310	0	2	0	0	50	7	16438904	5.816110e-02	1
EBF3	85621	947	-28	1110522	301674	0	2	0	0	50	11	16564396	5.847106e-02	1
SCGB1D1	2778889	450	53	181114	51512	0	1	0	0	50	18	15768152	5.849347e-02	1
IL32	1626425	234	44	393190	97544	0	3	0	0	50	24	17439004	5.871246e-02	1
WDR74	2342595	181	71	765556	224132	0	4	0	0	50	14	18687622	5.876842e-02	1
TECRL	2644	1049	-22	747746	186046	0	3	0	0	50	25	19276448	5.880558e-02	1
C22orf42	426151	580	-16	519504	131520	0	2	0	0	50	11	12930608	5.897577e-02	1
ARSE	191640	NaN	18	1156280	331540	0	4	0	0	50	20	15951458	5.910861e-02	1
