gene	expr	reptime	hic	N_nonsilent	N_silent	N_noncoding	n_nonsilent	n_silent	n_noncoding	nnei	x	X	p	q
UBE2F	507348	433	27	205632	50976	0	1	0	0	50	1	9209232	2.919878e-02	1
EMID1	854820	251	51	455328	145152	0	3	0	0	50	3	8477712	3.067148e-02	1
KDM2A	1502318	162	42	1211184	330624	0	3	0	0	50	4	10999440	3.108892e-02	1
GRB10	185646	602	-4	631440	166464	0	2	0	0	50	1	8258256	3.111203e-02	1
TRIP12	321955	722	21	2083536	568512	0	3	0	0	50	1	11560608	3.152551e-02	1
CNBP	1130979	189	50	193824	46368	0	1	0	0	50	1	8198640	3.197099e-02	1
AIDA	222206	392	1	333072	80352	0	1	0	0	50	0	11152944	3.351412e-02	1
SP8	109058	730	11	491184	171072	0	3	0	0	50	4	10646784	3.734843e-02	1
CBX1	1205950	255	20	199440	48528	0	1	0	0	50	5	10645632	3.883914e-02	1
LDOC1L	216551	425	14	229536	81504	0	1	0	0	50	1	8767872	3.928657e-02	1
BUD31	1327454	288	60	157824	37008	0	1	0	0	50	3	6966576	3.960344e-02	1
LARP4B	378329	515	9	766800	219456	0	2	0	0	50	0	7482096	4.158609e-02	1
WBP1	1069803	343	45	271008	84096	0	1	0	0	50	0	8028720	4.175827e-02	1
PAIP2	835535	177	41	142272	28800	0	1	0	0	50	6	7545456	4.204890e-02	1
GUK1	702358	341	15	228528	68256	0	1	0	0	50	0	6973488	4.244395e-02	1
PPP1R14D	1036414	172	51	223776	44496	0	1	0	0	50	2	8221104	4.296021e-02	1
STC1	321715	555	14	255744	70848	0	1	0	0	50	2	9334944	4.314278e-02	1
TATDN1	456351	544	44	332496	75312	0	1	0	0	50	0	8349552	4.568111e-02	1
KRTAP13-1	4608	1035	-69	172224	52848	0	1	0	0	50	2	5731056	4.731983e-02	1
TAS2R20	365490	676	-2	312048	89712	0	1	0	0	50	0	7220448	4.920128e-02	1
AZU1	2168802	198	28	251280	83088	0	1	0	0	50	2	9133056	4.922701e-02	1
GRK1	785061	NaN	36	335952	93888	0	2	0	0	50	1	9444384	5.118629e-02	1
ASB9	204248	NaN	17	319392	86688	0	2	0	0	50	1	8606448	5.170549e-02	1
GAL3ST2	598219	487	29	392544	129744	0	1	0	0	50	0	10711584	5.283751e-02	1
TMEM182	63440	913	-3	240480	64512	0	1	1	0	50	3	7858656	5.386484e-02	1
TAS2R40	379894	399	14	324432	95040	0	1	0	0	50	2	9258912	5.406783e-02	1
RRAGA	500397	450	-27	319392	87552	0	1	0	0	50	0	7499952	5.444660e-02	1
RPH3AL	231893	591	2	326592	96768	0	1	0	0	50	0	7655328	5.615007e-02	1
OR52D1	99343	946	-2	312912	102240	0	1	0	0	50	2	8758512	5.637757e-02	1
GPR68	251273	462	42	359424	114912	0	1	0	0	50	0	8528832	5.664211e-02	1
PPT2	2119974	392	28	323280	91440	0	1	0	0	50	2	9616464	5.684600e-02	1
VPS72	1562281	184	33	367632	114912	0	1	0	0	50	0	8479872	5.713613e-02	1
FAM170A	296413	644	-2	343872	90720	0	1	0	0	50	0	7077024	5.896173e-02	1
LHX5	444269	468	25	409824	119376	0	1	0	0	50	0	10053936	5.896948e-02	1
OR1L8	407749	646	9	307728	94032	0	1	0	0	50	2	8237520	5.942285e-02	1
TLR7	208310	NaN	55	1072224	292032	0	2	0	0	50	1	8905968	6.027251e-02	1
PLEKHA8	659459	466	26	476352	116784	0	1	0	0	50	0	9263664	6.076592e-02	1
PLEKHA3	170323	555	37	321840	80352	0	1	0	0	50	1	7397712	6.107256e-02	1
HERPUD2	189678	636	4	425952	113616	0	1	0	0	50	0	8167536	6.370777e-02	1
FBLN7	NaN	NaN	NaN	449568	132768	0	1	0	0	50	4	16169184	6.375846e-02	1
EPT1	698050	346	36	450144	125280	0	2	0	0	50	1	9760464	6.477011e-02	1
SNX20	294632	792	1	360864	115200	0	2	0	0	50	0	7957872	6.481487e-02	1
SPINT2	1410213	301	-1	263232	75024	0	1	0	0	50	2	7114608	6.586304e-02	1
ECT2L	336688	610	20	961056	245088	0	2	0	0	50	1	7846128	6.682582e-02	1
KCNK7	3945819	202	45	327024	119232	0	1	0	0	50	2	8387424	6.824431e-02	1
PF4V1	233432	444	6	108000	32400	0	1	0	0	50	1	8698608	6.898311e-02	1
IRF6	220312	429	18	489312	129312	0	1	0	0	50	0	8808048	6.915128e-02	1
RPLP1	307077	298	19	120240	34848	0	1	0	0	50	1	9417600	6.940692e-02	1
ADSS	710088	534	2	484416	128592	0	2	0	0	50	1	10039536	6.994219e-02	1
KIAA0754	NaN	NaN	NaN	1394496	456192	0	2	0	0	50	4	16492608	7.090764e-02	1
TPST2	162211	501	-14	378288	120240	0	1	0	0	50	1	8762112	7.096738e-02	1
TRMU	493681	260	39	446400	117792	0	1	0	0	50	0	8065440	7.115967e-02	1
CASD1	446033	469	3	850176	213408	0	2	0	0	50	2	7591968	7.117631e-02	1
ACMSD	275440	496	15	362016	91152	0	1	0	0	50	1	7403904	7.133604e-02	1
GNL3	1217701	272	47	593856	146592	0	1	0	0	50	1	11798208	7.158848e-02	1
PPP2R2A	194762	353	13	497520	116352	0	1	0	0	50	0	8375616	7.221855e-02	1
THAP11	1039476	143	49	310032	98208	0	1	0	0	50	2	8190576	7.323371e-02	1
TPH1	645462	571	16	473760	119376	0	2	0	0	50	0	7887456	7.389768e-02	1
HOXC4	1185281	279	54	271008	76752	0	1	0	0	50	3	7799040	7.408275e-02	1
OTUD6B	104917	935	1	344016	87120	0	1	0	0	50	3	8637840	7.452575e-02	1
B3GNT8	1104034	376	38	380592	136944	0	2	0	0	50	0	7115040	7.526048e-02	1
GSX2	77093	472	20	300240	97632	0	1	0	0	50	2	7874064	7.555510e-02	1
LMO3	149303	802	-15	155520	38880	0	1	0	0	50	0	8994960	7.576628e-02	1
FAM150A	105913	682	-11	135072	40320	0	1	0	0	50	1	11266560	7.590445e-02	1
FBXO16	295355	204	47	314784	78768	0	1	0	0	50	3	7813728	7.611065e-02	1
MRI1	767214	289	6	395712	133488	0	1	0	0	50	3	11266272	7.676002e-02	1
JARID2	86503	782	34	1280016	365472	0	3	0	0	50	0	9235008	7.693711e-02	1
TREX1	1480689	223	45	352512	127872	0	2	0	0	50	3	9144432	7.715401e-02	1
UBE2NL	5046	NaN	-19	156096	44352	0	1	0	0	50	0	8596512	7.783351e-02	1
KLHDC3	1200368	259	40	403056	110592	0	1	0	0	50	2	9184752	7.863818e-02	1
SLC38A11	80659	427	-3	400176	114336	0	1	0	0	50	2	8290944	7.888969e-02	1
MRPL3	276806	843	15	368064	99792	0	1	0	0	50	1	6905376	7.890484e-02	1
SMAD7	160419	191	79	424656	133920	0	2	0	0	50	1	9132048	7.893652e-02	1
CLN5	213768	637	24	419472	115344	0	1	0	0	50	1	8216784	7.928996e-02	1
RNPC3	NaN	NaN	NaN	150048	43920	0	1	0	0	50	4	16080336	7.951652e-02	1
ATP8A2	331788	648	20	1262880	340272	0	2	0	0	50	1	9813888	7.984274e-02	1
ERCC1	1259254	191	39	352080	104544	0	2	0	0	50	3	8821296	7.989575e-02	1
USP12	283040	221	52	398160	96480	0	1	0	0	50	2	8253072	8.048619e-02	1
EDDM3B	956361	577	8	158256	35280	0	1	0	0	50	1	9445104	8.149556e-02	1
FNTA	304258	559	12	407952	99216	0	1	0	0	50	2	8582256	8.162643e-02	1
TRIP6	1339207	433	48	478800	153216	0	1	0	0	50	1	9688896	8.184902e-02	1
PAFAH1B1	612041	184	14	436176	112032	0	1	0	0	50	1	7922880	8.333789e-02	1
MRAP2	54672	813	-16	215280	56880	0	1	0	0	50	0	10186272	8.374509e-02	1
CXCL6	233432	444	6	115488	38736	0	1	0	0	50	1	8698608	8.444454e-02	1
CARD17	NaN	NaN	NaN	116496	32544	0	1	0	0	31	1	7098480	8.481933e-02	1
SPACA4	1597109	242	31	121104	40896	0	1	0	0	50	1	8406000	8.590485e-02	1
ETV2	1162794	390	27	349776	105984	0	2	0	0	50	2	8342928	8.594159e-02	1
POLE4	642459	577	26	121536	37440	0	1	0	0	50	1	9074448	8.618519e-02	1
DBX1	175444	453	-5	375408	126144	0	2	0	0	50	1	7808688	8.632156e-02	1
CLP1	923511	354	15	422640	132912	0	1	0	0	50	1	7660512	8.698274e-02	1
MMP19	1909014	256	38	522576	150912	0	1	0	0	50	1	9420048	8.703233e-02	1
PSIP1	200332	583	6	587952	136944	0	1	0	0	50	0	8399088	8.788547e-02	1
PRSS3	912856	220	33	324720	97344	0	1	0	0	50	3	7721136	8.793448e-02	1
HMG20B	2160126	269	39	335232	92448	0	1	0	0	50	3	8817552	8.880224e-02	1
KLRC4	378365	334	0	168624	42624	0	1	0	0	50	1	8778096	8.921695e-02	1
NEXN	367341	256	1	730512	166320	0	1	0	0	50	0	10263888	8.950421e-02	1
IFRD1	166238	412	-4	479376	125424	0	1	0	0	50	1	8023104	9.076031e-02	1
ZNF273	217076	1017	-15	595440	149328	0	1	0	0	50	0	7975584	9.105677e-02	1
TRAM1L1	24934	NaN	-31	374544	104976	0	2	0	0	50	3	7842528	9.178655e-02	1
CHAC2	NaN	NaN	NaN	191520	52560	0	1	0	0	50	4	16088976	9.182427e-02	1
DYNC1LI1	434251	568	35	548352	152352	0	1	0	0	50	1	8996976	9.295592e-02	1
MAG	767180	472	8	644400	200592	0	2	1	0	50	3	6804144	9.347378e-02	1
ZNF440	739660	633	-2	622944	154656	0	1	0	0	50	1	9757440	9.388695e-02	1
PIK3CA	401889	613	11	1136736	283248	0	3	0	0	50	2	8832096	9.397210e-02	1
KCNE4	279069	585	3	171648	51696	0	1	0	0	50	0	9091296	9.407009e-02	1
ABCF2	610106	290	32	671472	178272	0	2	0	0	50	0	9372240	9.490923e-02	1
LARP7	252277	692	39	626544	149760	0	1	0	0	50	0	8239248	9.552271e-02	1
UBQLN1	481151	422	-3	614592	167328	0	1	0	0	50	0	8354880	9.562200e-02	1
ELAVL4	93599	824	-20	431712	114336	0	1	0	0	50	2	7859232	9.620549e-02	1
ZNF565	950699	326	-10	523872	131040	0	1	0	0	50	0	7122384	9.631831e-02	1
FERD3L	103347	812	-15	167616	50544	0	1	0	0	50	0	9464976	9.633980e-02	1
ECD	653488	233	44	715104	188640	0	1	0	0	50	0	9461808	9.716293e-02	1
C5orf49	65781	1013	-18	151776	43488	0	1	0	0	50	0	8234208	9.751803e-02	1
GULP1	98119	869	-12	332208	80352	0	1	0	0	50	0	13173696	9.808470e-02	1
PHF23	1782958	316	21	406800	123696	0	1	0	0	50	1	6722928	9.830330e-02	1
IQCF6	NaN	NaN	NaN	109728	31968	0	1	0	0	31	1	7097904	9.857862e-02	1
TKTL1	2436137	NaN	14	619488	174960	0	1	0	0	50	2	11588256	9.862083e-02	1
PVR	749323	335	-51	433728	131760	0	1	0	0	50	1	7312608	9.882133e-02	1
MIER3	201203	393	41	589824	144576	0	2	0	0	50	1	8932464	9.900060e-02	1
PEBP4	718204	366	44	244512	61344	0	1	0	0	50	0	10606608	9.901800e-02	1
UBD	403531	798	18	168912	47952	0	1	0	0	50	0	7000992	1.000020e-01	1
SUGT1	307262	469	26	401904	94896	0	1	0	0	50	4	8584704	1.000607e-01	1
TMCO2	627703	373	18	188208	52416	0	1	0	0	50	1	8695296	1.003676e-01	1
RPL26	772200	257	20	154656	40608	0	1	0	0	50	0	6997968	1.016839e-01	1
RAP1B	439623	356	37	200880	50976	0	1	0	0	50	0	8090640	1.016920e-01	1
HRH3	861466	288	-13	434160	147312	0	1	0	0	50	1	7782912	1.021950e-01	1
C20orf27	860065	241	43	207792	60048	0	1	0	0	50	0	9729936	1.027623e-01	1
NDP	73234	NaN	13	135648	39744	0	1	0	0	50	2	8827632	1.029628e-01	1
SP6	1071489	214	29	370656	119664	0	2	0	0	50	2	7624656	1.032013e-01	1
C14orf159	240206	471	35	638928	187920	0	2	0	0	50	1	9663840	1.050369e-01	1
CHST5	488582	225	6	395856	138096	0	1	1	0	43	1	7302096	1.054467e-01	1
ZYG11A	NaN	NaN	NaN	790560	216864	0	1	0	0	50	4	16253280	1.064891e-01	1
EID1	NaN	NaN	NaN	193824	50688	0	1	0	0	50	4	16087104	1.066957e-01	1
DNAJC1	197451	608	2	580320	157968	0	1	0	0	50	1	8747424	1.068769e-01	1
FRS3	429684	341	47	493776	153792	0	2	0	0	50	1	7931520	1.080459e-01	1
GRB7	1448852	226	36	553248	161712	0	1	0	0	50	3	11349360	1.085558e-01	1
ATL2	808394	366	25	654480	171504	0	1	0	0	50	2	10719360	1.086121e-01	1
ATIC	530312	531	12	622224	172224	0	1	0	0	50	1	8905824	1.102374e-01	1
DPCD	843302	421	19	219600	55152	0	1	0	0	50	0	8674992	1.102561e-01	1
TRIM23	421173	406	28	625824	165600	0	1	0	0	50	2	10182384	1.103510e-01	1
TSPAN10	3745109	205	30	342288	123408	0	1	0	0	50	3	7236576	1.105613e-01	1
ZNF567	610659	922	-38	646272	158544	0	1	0	0	50	0	7387920	1.107236e-01	1
YWHAQ	700762	154	40	259776	67680	0	1	1	0	30	2	4376304	1.111797e-01	1
NRN1L	879834	158	50	163584	55872	0	1	0	0	50	1	9612720	1.118305e-01	1
CNOT3	735613	439	-53	787392	219168	0	2	0	0	50	1	11890368	1.119879e-01	1
TAF9B	549810	NaN	14	263952	73872	0	1	0	0	50	0	9482112	1.124847e-01	1
SLC17A4	272695	635	29	514656	149760	0	1	0	0	50	1	6983280	1.125999e-01	1
HRK	NaN	NaN	NaN	87552	33408	0	1	0	0	31	1	7099344	1.126102e-01	1
PDS5A	606929	175	42	1433232	369504	0	2	0	0	50	1	8712000	1.127524e-01	1
PRR4	365490	676	5	177120	50976	0	1	0	0	50	1	8030448	1.132263e-01	1
CHMP2A	2673870	276	11	235296	63216	0	1	0	0	50	0	9795600	1.132739e-01	1
DOK3	1120311	347	41	599184	205632	0	1	0	0	50	0	8062992	1.135908e-01	1
EGR3	765839	325	52	389376	115200	0	1	0	0	50	1	6241392	1.140008e-01	1
PPM1D	288701	328	15	613152	180864	0	1	0	0	50	1	9136656	1.140971e-01	1
PAF1	1748498	252	32	576288	135648	0	1	0	0	50	2	9469584	1.145431e-01	1
C2orf50	466103	384	26	165744	50688	0	1	0	0	50	1	8301456	1.147395e-01	1
IL21R	228256	597	36	549936	162432	0	1	0	0	50	1	7833312	1.149459e-01	1
DCLRE1C	255711	396	38	732816	188640	0	1	0	0	50	0	8335440	1.151573e-01	1
C1orf61	2199280	201	27	164880	47232	0	1	0	0	50	3	9965520	1.151918e-01	1
PAX8	633218	385	36	455904	93600	0	1	0	0	50	3	8890992	1.152831e-01	1
SMOX	784685	231	26	600192	171360	0	1	0	0	50	1	9063504	1.159249e-01	1
PBOV1	341233	545	21	139680	37440	0	1	0	0	35	2	6165504	1.161778e-01	1
TFF3	313101	464	90	98496	28080	0	1	0	0	50	4	6889536	1.162790e-01	1
C1orf56	1614665	165	40	333072	112752	0	1	0	0	50	5	8239536	1.167794e-01	1
CSRNP3	104412	947	2	603216	163152	0	2	0	0	50	2	9477504	1.173405e-01	1
TMEM176A	749051	604	16	241920	74304	0	1	0	0	50	0	9061776	1.182437e-01	1
CCDC152	NaN	NaN	NaN	286704	58464	0	1	0	0	50	4	16094880	1.191545e-01	1
SMPD3	794719	279	46	657648	202896	0	1	0	0	50	0	8347968	1.192399e-01	1
CAPNS2	NaN	NaN	NaN	251568	72000	0	1	0	0	50	4	16108416	1.194924e-01	1
PHF21B	350834	525	-5	543024	168912	0	1	0	0	50	2	9241488	1.195834e-01	1
AP1S1	1044715	199	39	170208	42768	0	1	0	0	50	1	7515072	1.196735e-01	1
CCDC54	101063	575	-12	338256	88992	0	1	0	0	50	0	10583424	1.197456e-01	1
NDRG3	902649	176	61	406656	106560	0	1	0	0	50	3	6875856	1.199743e-01	1
GPNMB	505224	169	25	596592	163296	0	1	0	0	50	2	9008640	1.201190e-01	1
IK	774470	356	31	613008	142992	0	1	0	0	50	1	8407872	1.202407e-01	1
C1orf68	NaN	NaN	NaN	251280	74016	0	1	0	0	50	4	16110432	1.209775e-01	1
HIST1H4B	408919	685	43	100512	35136	0	1	0	0	50	2	6828480	1.221590e-01	1
SHE	1711793	337	45	502416	149904	0	1	0	0	50	2	8372160	1.227042e-01	1
MKS1	851306	401	14	612288	167040	0	1	0	0	50	0	7329600	1.229910e-01	1
HIST1H4A	408919	685	43	100944	34704	0	1	0	0	50	2	6828480	1.230276e-01	1
ZNF268	334913	834	6	209232	45216	0	1	0	0	50	1	8056368	1.238432e-01	1
NAT14	NaN	NaN	NaN	194688	77040	0	1	0	0	50	4	16113456	1.239771e-01	1
C9orf139	1951939	202	40	185472	63792	0	1	0	0	50	1	8653104	1.247752e-01	1
EMG1	2704950	211	47	252720	73008	0	1	0	0	50	1	10760256	1.249673e-01	1
FUS	1250318	351	26	557568	149616	0	1	0	0	50	2	8905104	1.260368e-01	1
ATG4B	1268313	406	27	431568	108864	0	1	0	0	50	3	7498944	1.264438e-01	1
CHST2	319752	591	25	509760	178416	0	2	1	0	50	4	11678544	1.268247e-01	1
ZNF75A	1397628	303	32	316656	73440	0	1	0	0	50	0	9429264	1.268253e-01	1
SIL1	1351545	442	35	476208	138096	0	1	0	0	50	3	8049312	1.270279e-01	1
RRAGD	408382	574	54	421488	108576	0	1	0	0	50	1	5222592	1.272428e-01	1
DNAJC12	286530	441	-5	222048	53568	0	1	0	0	50	1	8747136	1.272543e-01	1
LTF	266701	565	34	745056	204912	0	1	0	0	50	0	8341200	1.276318e-01	1
CPT2	527317	391	27	666576	194400	0	1	0	0	50	1	8591040	1.277335e-01	1
LMNB1	237464	579	37	610992	167040	0	2	0	0	50	1	8221968	1.279525e-01	1
ATP5S	666223	337	28	248544	59040	0	1	0	0	50	0	7910208	1.281837e-01	1
RHOT1	675374	312	21	746928	184464	0	1	0	0	50	2	10376064	1.283147e-01	1
BOD1	255069	371	31	197280	61488	0	1	0	0	50	1	9155088	1.289005e-01	1
ITGA7	1746452	384	9	1257840	375552	0	2	0	0	42	1	7922736	1.297754e-01	1
RRAS2	428878	363	-3	220608	55872	0	1	0	0	50	0	7420896	1.302476e-01	1
NFIA	113571	399	-8	596016	170784	0	1	0	0	50	2	8922672	1.309799e-01	1
PRRG1	81601	NaN	3	254160	69408	0	1	0	0	50	2	11075760	1.311126e-01	1
EPS8L3	933010	190	27	625392	176832	0	2	0	0	50	2	9160704	1.313448e-01	1
ANKRD30A	53742	1067	-43	1460160	338688	0	4	0	0	50	2	8053200	1.314867e-01	1
PCDHB14	800016	708	-15	781344	254160	0	2	1	0	50	1	10253664	1.316132e-01	1
CAMKK1	505430	215	30	571536	162000	0	1	0	0	50	1	7398576	1.317858e-01	1
SETD3	340080	429	-11	640512	170352	0	1	0	0	50	2	9101520	1.324484e-01	1
HIST1H4G	390169	544	57	97344	31824	0	1	0	0	50	2	5607360	1.327147e-01	1
SLC25A13	149460	802	2	705600	201168	0	1	0	0	50	0	7310448	1.330310e-01	1
PPP2R5D	1200368	259	40	639792	168480	0	2	0	0	50	2	9184752	1.332402e-01	1
ADCK2	354697	567	38	619200	205488	0	1	0	0	50	1	8113824	1.338228e-01	1
N6AMT1	312901	480	6	221760	66384	0	1	0	0	50	1	8729136	1.339508e-01	1
OR5H1	200002	811	-15	314784	91296	0	1	0	0	50	0	8530128	1.356139e-01	1
KIF3C	597475	166	40	806544	234576	0	1	0	0	50	0	8878464	1.356315e-01	1
RAN	214809	440	-6	232272	59328	0	1	0	0	50	1	8392752	1.357989e-01	1
FAM60A	317612	468	6	237744	58608	0	1	0	0	50	1	8324928	1.358074e-01	1
SYCP3	344663	338	12	279648	56016	0	1	0	0	50	1	9212112	1.365697e-01	1
DNAJB7	NaN	NaN	NaN	321696	80064	0	1	0	0	50	4	16116480	1.367505e-01	1
FOXD2	190214	478	16	466704	176112	0	1	0	0	50	1	7536672	1.371986e-01	1
UPK3BL	NaN	NaN	NaN	266256	85392	0	1	0	0	50	4	16121808	1.373671e-01	1
ZNF789	1327454	288	60	467712	108576	0	1	0	0	50	3	6966576	1.375591e-01	1
PPP1R15B	517418	230	28	718128	208944	0	1	0	0	50	1	8624160	1.381252e-01	1
ERICH1	106263	889	-34	464400	120528	0	1	0	0	50	2	6617088	1.381345e-01	1
SYCE2	1886809	335	40	243072	60624	0	1	0	0	50	0	7357824	1.382943e-01	1
PTPRO	367328	560	-14	1288080	334080	0	2	0	0	50	2	8060544	1.385702e-01	1
KNTC1	917926	215	37	2370096	602928	0	3	0	0	50	1	8307792	1.394753e-01	1
CTNND1	921177	497	8	1005552	283104	0	2	0	0	50	2	6960672	1.396303e-01	1
OR51L1	97256	1024	-11	310320	98352	0	1	0	0	50	1	10243728	1.396438e-01	1
LCN1	327501	539	37	188928	51264	0	1	0	0	50	1	7634448	1.396463e-01	1
TAF1C	582429	364	12	861984	288000	0	1	0	0	50	0	9583920	1.405164e-01	1
SOCS4	795059	144	37	455328	117936	0	1	0	0	50	4	7452576	1.408838e-01	1
CDKN3	332892	474	6	229392	58752	0	1	0	0	50	1	7711776	1.411365e-01	1
SMTNL1	923607	249	32	531792	145152	0	1	0	0	50	2	7328304	1.411724e-01	1
CXorf64	NaN	NaN	NaN	295344	94752	0	1	0	0	50	4	16131168	1.413346e-01	1
TOP1	383646	129	14	840528	186768	0	1	0	0	50	0	8122896	1.418799e-01	1
EBF1	123440	728	39	621936	171216	0	2	0	0	50	1	7644672	1.429491e-01	1
IFT140	1366033	256	35	1522080	424080	0	2	0	0	50	2	10698336	1.435352e-01	1
MARK3	937868	161	36	794016	212544	0	1	0	0	50	1	9257616	1.437066e-01	1
LRRTM3	2412	967	-44	588240	169488	0	2	0	0	50	2	7718112	1.439309e-01	1
IRAK1BP1	198307	832	-13	266688	76752	0	1	0	0	50	1	9876240	1.445117e-01	1
SPAG7	1416161	231	30	246528	60192	0	1	0	0	50	0	7556400	1.447536e-01	1
MED19	923511	354	15	199440	59328	0	1	0	0	50	1	7660512	1.450208e-01	1
SPC24	1808766	233	33	209232	56016	0	1	0	0	50	1	8219376	1.451809e-01	1
TREML4	249047	607	38	209376	59760	0	1	0	0	50	1	6811488	1.460197e-01	1
NEUROG3	824126	519	31	206208	73728	0	1	0	0	50	0	8673840	1.460589e-01	1
EDEM1	260923	447	14	677376	194400	0	1	0	0	50	1	8171136	1.469251e-01	1
FGF20	176882	719	-38	213408	64800	0	1	0	0	50	2	9990576	1.471115e-01	1
BIN2	499804	194	37	591408	163728	0	1	0	0	50	2	7511328	1.476737e-01	1
HDAC10	944000	242	49	677952	223200	0	1	0	0	50	2	9590976	1.477778e-01	1
YKT6	1492561	412	68	211104	57168	0	1	0	0	50	0	6070896	1.484366e-01	1
BEND4	263825	496	24	541872	158400	0	1	1	0	50	2	7748208	1.485924e-01	1
DHFRL1	85529	1378	-18	194400	50976	0	1	0	0	50	3	8147520	1.487844e-01	1
BPY2C	NaN	NaN	NaN	340848	95904	0	1	0	0	50	4	16132320	1.489019e-01	1
BCDIN3D	1291800	231	45	295776	86544	0	1	0	0	50	1	10806336	1.491988e-01	1
C17orf98	1198833	207	37	159984	45216	0	1	0	0	50	2	7354080	1.499804e-01	1
MC1R	1207036	221	45	306000	106128	0	1	0	0	50	0	9930672	1.501172e-01	1
EPS8	259826	496	11	872496	228672	0	1	0	0	50	0	8046432	1.509067e-01	1
RAD21	482614	426	18	677088	164448	0	1	0	0	50	1	7201728	1.512704e-01	1
HN1L	1591571	320	37	198432	56880	0	1	0	0	50	2	8539200	1.512817e-01	1
C4orf51	221010	1168	26	215856	55872	0	1	0	0	50	2	8319600	1.513578e-01	1
PACRGL	42454	1252	22	233856	65952	0	1	0	0	50	2	8438112	1.516607e-01	1
GLT1D1	34971	1008	-16	280512	78480	0	1	0	0	50	0	8188416	1.518855e-01	1
AAAS	1701810	166	58	561168	174528	0	1	0	0	50	3	8354016	1.521648e-01	1
DCUN1D1	232043	574	13	285984	62208	0	1	0	0	50	0	7104384	1.527578e-01	1
PDIK1L	783481	212	23	351360	95328	0	1	0	0	50	0	9116928	1.531302e-01	1
RPS5	1900140	270	-14	212544	62208	0	1	0	0	50	1	8114832	1.535274e-01	1
ZNF682	468677	845	-59	527760	124992	0	1	0	0	50	3	6888096	1.537354e-01	1
ACER3	279729	351	36	292176	72432	0	1	0	0	50	0	7449984	1.537552e-01	1
MERTK	NaN	NaN	NaN	1038960	288144	0	1	0	0	50	4	16324560	1.556193e-01	1
RNF182	256934	590	20	246384	75024	0	1	0	0	50	1	7486272	1.560610e-01	1
ZNF217	142853	451	-30	1070496	295920	0	2	1	0	50	5	9338544	1.563109e-01	1
CAPN7	511283	367	30	869616	219888	0	2	0	0	50	1	8976960	1.564989e-01	1
RSPO2	187803	942	-9	263088	60048	0	1	0	0	50	1	8340192	1.569083e-01	1
PFDN4	78451	492	-28	147744	32400	0	1	0	0	50	7	8824464	1.571674e-01	1
ULBP2	423805	245	34	255888	72000	0	1	0	0	50	1	8104176	1.574598e-01	1
HSP90AB1	1037256	312	54	764064	193680	0	1	0	0	50	1	7996464	1.577289e-01	1
LRRC57	534369	269	40	248544	71136	0	1	0	0	50	1	7876656	1.578680e-01	1
GPR160	396829	426	27	349200	91872	0	1	0	0	50	1	9257904	1.580253e-01	1
