gene	expr	reptime	hic	N_nonsilent	N_silent	N_noncoding	n_nonsilent	n_silent	n_noncoding	nnei	x	X	p	q
KIAA1143	433853	426	27	103740	25935	0	2	0	0	50	7	5695781	4.489870e-02	1
PTPN9	669446	257	47	392301	107289	0	2	0	0	50	4	5601687	4.657387e-02	1
CST9	189307	772	-47	105378	26754	0	3	0	0	50	14	5963503	4.726946e-02	1
TIMP3	259538	398	-69	141414	36582	0	1	0	0	50	6	7155785	4.735972e-02	1
RNF141	755456	391	25	154609	40040	0	1	0	0	50	6	7021651	4.750099e-02	1
IGSF6	NaN	NaN	NaN	159614	44590	0	1	0	0	50	13	10178714	4.757000e-02	1
PRAMEF11	NaN	NaN	NaN	281463	78624	0	2	0	0	50	13	10212748	4.770913e-02	1
ALG13	124127	NaN	20	800982	198744	0	3	0	0	50	9	5373732	4.777325e-02	1
EMP1	636324	203	-3	104468	29302	0	1	0	0	50	8	5560646	4.798201e-02	1
VCX3A	41698	NaN	2	121121	33124	0	2	0	0	50	10	6646913	4.811015e-02	1
C9	168073	424	-8	374829	95277	0	3	0	0	50	7	5136768	4.822377e-02	1
LRRC61	315538	514	32	156975	55965	0	2	0	0	50	3	6302933	4.870258e-02	1
CD99	NaN	NaN	NaN	129129	33033	0	1	0	0	50	13	10167157	4.952889e-02	1
NSA2	418815	581	30	174720	45045	0	1	0	0	50	1	4768855	4.964609e-02	1
RAMP3	1003768	291	50	96460	28301	0	2	0	0	50	9	4875325	4.967728e-02	1
PIN4	374992	NaN	53	124306	33215	0	2	0	0	50	3	4131946	4.977721e-02	1
AKAP8	494792	481	28	459368	122941	0	2	0	0	50	2	6128577	4.979663e-02	1
PACRGL	42454	1252	22	147784	41678	0	1	0	0	50	4	5332418	5.019855e-02	1
MGST1	266051	641	-23	101738	29302	0	1	0	0	50	16	6538714	5.041503e-02	1
CBX5	753625	205	59	131313	30303	0	1	0	0	50	5	5105737	5.047956e-02	1
SPRR2A	687290	704	30	48048	12831	0	1	0	0	50	6	5477654	5.060238e-02	1
SNW1	442490	359	42	376831	96551	0	2	0	0	50	4	5307393	5.067769e-02	1
CDIPT	NaN	NaN	NaN	139412	41314	0	1	0	0	50	13	10175438	5.092436e-02	1
C17orf97	248876	591	1	61971	22113	0	1	0	0	50	8	4630899	5.093629e-02	1
C19orf71	2160126	269	39	135590	40768	0	1	0	0	50	3	5572203	5.105503e-02	1
ZNF785	2214934	142	54	259168	76076	0	2	0	0	50	5	5610241	5.110363e-02	1
ZCCHC6	292716	429	7	1002638	250978	0	5	1	0	50	10	4691687	5.112190e-02	1
VTI1B	479937	260	39	152880	43407	0	1	0	0	50	1	4559919	5.116342e-02	1
PIK3AP1	794261	622	28	531440	146146	0	3	0	0	50	3	7007546	5.155060e-02	1
GPR137	1613996	257	65	350168	107380	0	2	0	0	50	4	5450900	5.162002e-02	1
PAK7	93375	786	-46	467831	130585	0	2	1	0	50	13	6507683	5.180489e-02	1
CTRL	879834	158	50	171535	52598	0	1	0	0	50	3	6074705	5.225677e-02	1
PDYN	461602	543	28	163345	47684	0	1	0	0	50	2	5017103	5.258313e-02	1
WNT3	522194	254	23	230048	65884	0	2	0	0	50	4	4202380	5.275112e-02	1
SLC26A2	1070181	149	44	470015	138229	0	2	0	0	50	4	5645094	5.295855e-02	1
PGRMC1	613514	NaN	19	125580	37128	0	2	0	0	50	2	4594681	5.366304e-02	1
ZBTB10	239826	369	30	562016	157612	0	2	0	0	50	1	5845567	5.367318e-02	1
OR5B12	190469	812	-10	200564	58513	0	2	1	0	33	6	3227497	5.404070e-02	1
GLB1L2	270422	686	5	424242	117117	0	3	0	0	50	3	5378737	5.408429e-02	1
GTPBP10	138505	1085	-5	260624	67522	0	2	1	0	50	9	4759573	5.478223e-02	1
STK11	2214581	234	29	286286	78988	0	2	0	0	50	5	5236504	5.521386e-02	1
FKBP11	1737773	214	55	143052	43407	0	1	0	0	50	3	4747561	5.554069e-02	1
BCL2L11	NaN	NaN	NaN	158522	42952	0	1	0	0	50	13	10177076	5.572990e-02	1
KLRK1	378365	334	0	152971	32396	0	2	0	0	50	5	5547269	5.577260e-02	1
TMEM97	1405196	214	10	114751	32396	0	1	0	0	50	9	5751382	5.657267e-02	1
VPS35	432970	253	-24	533806	136955	0	3	0	0	50	8	5931289	5.684292e-02	1
CHEK2	515703	219	-8	391937	105196	0	2	0	0	50	6	5810987	5.697343e-02	1
F11R	777836	441	19	198926	56602	0	2	0	0	50	4	5640544	5.735693e-02	1
SLC6A14	82720	NaN	4	429520	111293	0	2	0	0	40	4	5967689	5.767501e-02	1
ZPLD1	68082	621	-10	286923	78351	0	2	0	0	50	13	6268626	5.788016e-02	1
GPR50	215822	NaN	-7	388752	119028	0	4	0	0	50	8	7203105	5.799258e-02	1
IRX4	387770	635	11	321685	108563	0	2	0	0	50	3	5382832	5.831620e-02	1
FNIP1	346839	637	27	774410	199927	0	2	0	0	50	5	6238778	5.857259e-02	1
KLRB1	264317	618	7	152607	38220	0	2	0	0	50	8	5702333	5.871510e-02	1
IAPP	NaN	NaN	NaN	58422	17472	0	1	0	0	50	13	10151596	5.889693e-02	1
KRTAP25-1	NaN	NaN	NaN	68705	16744	0	1	0	0	50	13	10150868	5.935903e-02	1
DHRS9	303546	646	12	206843	59605	0	2	0	0	50	4	6588673	5.956712e-02	1
CD7	2856070	193	24	148057	52598	0	1	0	0	50	3	5075070	6.004439e-02	1
GSTA2	539666	498	11	151515	37674	0	1	0	0	50	6	5516602	6.026113e-02	1
ODAM	181352	975	12	189826	50960	0	2	0	0	50	2	4595227	6.044945e-02	1
CAPZA2	503859	185	8	197925	47229	0	1	0	0	50	3	5403307	6.158510e-02	1
TBL1X	119145	NaN	-3	385294	104468	0	2	0	0	50	7	6946121	6.163752e-02	1
SPAG7	1416161	231	30	155792	38038	0	1	0	0	50	3	4775225	6.177052e-02	1
FRMD8	4112809	242	50	298571	92638	0	3	0	0	50	5	5289375	6.178369e-02	1
OR5H2	414958	885	-14	201019	56966	0	2	0	0	50	2	4739280	6.194913e-02	1
ZBTB33	588956	NaN	28	432159	120120	0	2	0	0	50	2	4354441	6.203666e-02	1
OR1S2	637499	828	-25	205751	60970	0	2	0	0	50	7	4252339	6.253636e-02	1
SPRR2G	822908	602	28	48685	13013	0	1	0	0	33	2	3714620	6.346026e-02	1
IL17C	802673	189	41	122759	42133	0	2	0	0	50	5	5304117	6.348482e-02	1
NAALADL2	58421	1139	-15	525525	141141	0	2	1	0	50	13	6605235	6.371025e-02	1
GADD45G	163029	568	52	104468	29848	0	1	0	0	50	7	5187546	6.392849e-02	1
RHOF	826816	195	43	137774	40768	0	2	0	0	50	3	4847479	6.463075e-02	1
DTHD1	NaN	NaN	NaN	517881	137046	0	2	0	0	50	13	10271170	6.463190e-02	1
DHCR24	465622	249	27	338156	94003	0	2	0	0	50	4	4649918	6.504837e-02	1
GRK4	675364	336	51	394849	95732	0	2	0	0	50	3	4315493	6.507443e-02	1
OR7E24	398878	582	-50	215124	63336	0	1	0	0	50	8	7951125	6.545242e-02	1
C10orf11	29386	1001	3	133133	35854	0	1	0	0	50	8	5474378	6.572414e-02	1
DEC1	117692	604	-17	50141	12376	0	1	0	0	35	6	4451902	6.600627e-02	1
MSTN	508463	478	28	244790	65338	0	2	0	0	50	2	6400849	6.609247e-02	1
NDUFB11	819569	NaN	38	106743	30849	0	2	0	0	50	3	4237233	6.682574e-02	1
MRGPRX4	631291	436	20	199563	65520	0	2	0	0	50	4	6341153	6.786387e-02	1
PAK3	109883	NaN	18	391209	102102	0	3	0	0	50	8	5067153	6.787743e-02	1
FERD3L	103347	812	-15	105924	31941	0	1	0	0	50	10	5981339	6.795367e-02	1
IRF9	974559	220	41	258440	72709	0	1	0	0	50	2	6279455	6.798375e-02	1
TSPAN7	99411	NaN	23	165984	46956	0	1	0	0	50	3	4475016	6.807682e-02	1
DNAJB7	NaN	NaN	NaN	203294	50596	0	1	0	0	50	13	10184720	6.842228e-02	1
SPRR2D	687290	704	30	48048	12831	0	1	0	0	50	6	5477654	6.845489e-02	1
LASP1	1255539	159	41	178724	42406	0	1	0	0	50	3	5789966	6.851116e-02	1
GPR174	14321	NaN	62	213759	60333	0	1	0	0	50	5	6183177	6.951634e-02	1
IFNW1	137739	498	1	124943	35581	0	1	0	0	50	8	4529616	6.993337e-02	1
GYPE	166879	959	-9	54054	14469	0	1	0	0	50	5	5513144	7.032191e-02	1
NUDT4	416655	419	18	120575	32851	0	2	0	0	50	8	4957771	7.049146e-02	1
GALNT3	104274	888	-1	421421	107653	0	2	1	0	50	9	5519332	7.051982e-02	1
GOSR2	618151	366	28	180089	46774	0	1	0	0	50	4	5197192	7.054011e-02	1
TMEM55A	104917	935	1	168532	49322	0	1	0	0	50	5	5458635	7.076648e-02	1
LCE4A	169158	818	24	65429	17563	0	1	0	0	50	5	5159427	7.093668e-02	1
TMEM8C	1858670	315	39	144781	42497	0	1	0	0	50	6	5278364	7.115049e-02	1
C10orf82	195359	618	-17	104832	26481	0	2	0	0	50	10	5956496	7.182572e-02	1
C8orf22	15071	631	-19	57421	14105	0	1	0	0	50	8	4888247	7.203540e-02	1
LCE6A	NaN	NaN	NaN	52962	14469	0	1	0	0	50	13	10148593	7.254267e-02	1
MLH1	392784	473	21	505505	134134	0	2	1	0	24	2	2916732	7.260313e-02	1
OR6C2	802038	706	3	198471	57876	0	2	0	0	50	9	5250336	7.382175e-02	1
IGFBP6	1726226	177	38	150878	50323	0	1	0	0	50	5	5631717	7.399684e-02	1
FBXW4	764146	385	29	266175	80808	0	2	0	0	50	9	5232682	7.409765e-02	1
B4GALT5	1040657	132	55	258622	68705	0	2	0	0	50	1	5450354	7.465693e-02	1
FCGR3A	693228	503	23	191373	51324	0	3	0	0	50	5	5469737	7.473673e-02	1
NSL1	365714	364	26	210847	50960	0	1	0	0	50	4	5764304	7.473783e-02	1
SLAMF9	812025	365	13	194194	46592	0	1	0	0	50	3	4436250	7.512961e-02	1
OR4C6	1295	1091	-20	195650	57694	0	3	1	0	49	4	4459819	7.567987e-02	1
OR1K1	433740	487	10	192920	66430	0	1	1	0	50	3	4937933	7.588831e-02	1
KIF5A	1347795	303	44	695695	180908	0	4	0	0	50	5	7570199	7.607645e-02	1
CSN1S1	9744	991	0	140686	28301	0	2	0	0	50	7	4448080	7.643463e-02	1
C12orf49	228972	411	-2	138047	35035	0	2	0	0	50	7	5226039	7.673535e-02	1
POLR1C	1278255	230	56	252525	71253	0	2	0	0	50	1	5101096	7.680826e-02	1
CPXM2	147419	771	10	496496	137683	0	5	0	0	50	4	4944303	7.683228e-02	1
HIST1H3D	398813	636	53	85176	28665	0	1	0	0	50	6	3486119	7.697194e-02	1
HOXB13	727820	415	24	177905	56602	0	1	0	0	50	8	7570381	7.703659e-02	1
SLC22A24	NaN	NaN	NaN	354991	106379	0	2	0	0	50	13	10240503	7.744168e-02	1
MEAF6	446254	357	25	139503	34125	0	1	0	0	50	5	4244058	7.759371e-02	1
TGFBR3	284037	252	1	558103	156065	0	4	1	0	50	7	5686226	7.805471e-02	1
FGF12	34070	937	0	164164	44135	0	1	0	0	50	6	5624892	7.808226e-02	1
ADIPOR1	421206	389	30	245609	69979	0	1	0	0	50	2	5269446	7.847265e-02	1
C22orf42	426151	580	-16	172536	43680	0	1	0	0	50	3	4294472	7.864463e-02	1
TMCC1	614377	357	40	419419	119483	0	3	1	0	39	5	4300842	7.868613e-02	1
NLN	407983	149	33	470561	119938	0	3	1	0	50	3	4545086	7.881474e-02	1
KRR1	513610	524	-10	260078	63154	0	1	0	0	50	3	5789147	7.909266e-02	1
DSC2	213526	521	-12	600145	166439	0	3	0	0	50	9	6038942	7.939140e-02	1
SLC30A8	496501	456	8	245609	67249	0	1	0	0	50	3	5607966	7.943764e-02	1
YIPF6	201571	NaN	12	156611	44590	0	2	0	0	50	6	4842656	7.977914e-02	1
ANKAR	408508	452	20	952133	248248	0	2	0	0	50	6	6338150	8.011482e-02	1
SAMD7	400118	622	17	291837	81900	0	2	0	0	50	5	5167981	8.011891e-02	1
ELL3	784327	286	37	264537	72345	0	1	0	0	50	3	6099639	8.019787e-02	1
ARHGEF38	233591	486	15	147784	35672	0	1	0	0	50	7	4342793	8.056647e-02	1
LDLRAD2	502881	181	28	171262	57239	0	1	0	0	50	5	5677035	8.063675e-02	1
MLXIPL	1197825	214	52	542542	174083	0	2	0	0	50	2	5686317	8.063813e-02	1
CLDN5	770036	298	22	183183	66885	0	2	0	0	50	3	6115018	8.068893e-02	1
SLAMF6	1145424	590	26	220675	60242	0	1	0	0	50	5	5560191	8.095111e-02	1
GPR82	531498	NaN	45	217126	59969	0	2	0	0	50	7	6386380	8.097116e-02	1
RAD1	241905	675	21	188552	48685	0	1	0	0	50	6	5217394	8.101895e-02	1
DPPA2	22565	1096	-19	202293	51324	0	1	0	0	50	4	4866589	8.109877e-02	1
TCP10	254009	704	1	214851	61152	0	1	0	0	50	5	6406036	8.111056e-02	1
RABL2B	266017	295	32	167349	39039	0	1	0	0	50	7	5208476	8.131441e-02	1
EPO	1483965	336	46	122850	40404	0	2	0	0	50	4	7164976	8.147326e-02	1
ZNF711	90533	NaN	1	506597	125125	0	2	1	0	50	4	4871685	8.183969e-02	1
IQCF6	NaN	NaN	NaN	69342	20202	0	1	0	0	50	13	10154326	8.206586e-02	1
FBXO18	649866	305	28	726544	194831	0	2	0	0	45	1	5646459	8.211308e-02	1
TSPAN6	182582	NaN	-2	165711	43680	0	1	0	0	50	6	4775225	8.501189e-02	1
NTAN1	564013	463	22	208572	56511	0	1	0	0	50	3	4694417	8.539864e-02	1
OR4N2	275024	858	-57	192829	59150	0	5	0	0	50	11	4658563	8.556429e-02	1
DTWD1	206183	390	-22	204477	49686	0	2	0	0	50	13	6418958	8.575660e-02	1
LRRC69	NaN	NaN	NaN	232505	60697	0	1	0	0	50	13	10194821	8.584349e-02	1
TLR2	143076	685	18	505596	138411	0	2	0	0	50	4	4814173	8.588895e-02	1
GPR173	878367	NaN	63	233779	73619	0	2	0	0	50	2	5302661	8.599727e-02	1
SPANXN3	4577	NaN	-29	95368	23114	0	2	0	0	50	15	5868954	8.606429e-02	1
SETD5	781227	404	34	928473	275184	0	3	0	0	50	2	6376552	8.615009e-02	1
ALX3	571576	400	29	215033	70525	0	1	0	0	50	2	5021926	8.641781e-02	1
OTOS	340416	482	28	59787	16107	0	1	0	0	50	5	5732636	8.658876e-02	1
VSIG2	168652	622	14	208663	67613	0	1	0	0	50	4	5048225	8.666359e-02	1
LUZP2	1913	1282	-32	237237	58968	0	2	0	0	50	16	6810349	8.666740e-02	1
LOXL2	484892	288	41	513331	135590	0	2	0	0	50	1	4356170	8.667947e-02	1
ACSL1	311713	515	30	467558	126763	0	3	0	0	50	6	6047223	8.682505e-02	1
NLRP8	802494	561	-68	682773	186732	0	4	0	0	50	5	7377916	8.751397e-02	1
SLCO6A1	132386	647	-12	473200	130676	0	3	1	0	50	7	6174532	8.771388e-02	1
KRCC1	169985	543	5	173628	40404	0	1	0	0	50	8	5178537	8.774348e-02	1
FCER1A	285980	737	-6	173719	43043	0	1	0	0	50	10	6330142	8.797177e-02	1
KIAA1191	549164	427	28	200473	57785	0	1	0	0	50	6	5569655	8.808520e-02	1
DEFB135	467502	451	22	50960	14014	0	1	0	0	41	5	4274998	8.809945e-02	1
RANBP17	214548	691	12	731458	190463	0	3	1	0	50	5	4709705	8.824834e-02	1
SLC25A37	474894	409	36	217217	63700	0	2	0	0	50	4	6106464	8.841557e-02	1
ARSK	310860	359	29	354263	93184	0	1	0	0	50	0	4871594	8.843732e-02	1
CBX8	633863	209	31	244972	79352	0	1	0	0	50	1	4912908	8.869478e-02	1
OR4K2	431654	854	-49	200018	57967	0	2	0	0	50	8	4628715	8.886146e-02	1
IRF2	207866	400	55	235326	60060	0	2	0	0	50	3	5258799	8.891121e-02	1
CCRN4L	332509	361	32	271817	84175	0	1	0	0	50	1	4828096	8.901353e-02	1
SERPINB2	152044	522	12	276640	71708	0	1	0	0	50	5	6699420	8.959901e-02	1
HSD17B7	336864	396	12	226772	62608	0	2	0	0	50	4	6399302	9.033286e-02	1
ATP2A2	969445	178	26	684411	194922	0	2	0	0	50	2	5636904	9.070835e-02	1
AGBL2	984490	155	23	606333	152334	0	2	0	0	50	3	5094635	9.096760e-02	1
CD320	778783	209	14	178087	58604	0	1	0	0	50	7	5865223	9.096930e-02	1
CKM	1280459	215	23	252616	67886	0	2	0	0	50	2	5417230	9.107696e-02	1
OR4K15	420010	827	-51	216671	68614	0	2	0	0	50	8	4262167	9.174734e-02	1
FGF23	295315	860	33	160433	48139	0	2	0	0	50	4	4380376	9.213394e-02	1
C10orf120	321415	530	1	221676	56784	0	2	0	0	50	6	6125847	9.213643e-02	1
ZNF793	257166	914	-56	270543	67158	0	3	0	0	50	14	4659018	9.215060e-02	1
PDZD11	215874	NaN	52	97006	25025	0	1	0	0	50	2	5798065	9.221846e-02	1
LYPD5	464802	286	11	161980	49322	0	1	0	0	50	9	5870046	9.271407e-02	1
ZFPM2	46151	998	-25	750477	201201	0	4	1	0	50	17	7083804	9.273718e-02	1
CNTNAP5	1260	1308	-14	864227	231322	0	8	3	0	30	8	3728361	9.287206e-02	1
FAM155B	74378	NaN	23	297115	93002	0	3	0	0	50	4	4730271	9.322006e-02	1
OR9A2	314565	676	-1	196742	57967	0	1	0	0	50	4	4282187	9.382499e-02	1
LGALS12	887496	459	31	219856	65702	0	2	0	0	50	6	5764031	9.455249e-02	1
ETV1	46434	989	-16	339885	81900	0	2	0	0	50	11	5559827	9.504267e-02	1
TMEM115	843769	206	51	213941	75439	0	1	0	0	50	4	5233228	9.512979e-02	1
RBM43	215149	617	17	233233	63245	0	1	0	0	50	4	4622891	9.516132e-02	1
DHRS3	340106	294	27	193193	60424	0	1	0	0	50	8	6870227	9.517494e-02	1
SPIN2B	145137	NaN	18	167986	46046	0	3	0	0	50	6	3747289	9.547311e-02	1
MPV17	1245306	182	52	117936	34671	0	1	0	0	50	1	5787054	9.624375e-02	1
SUGT1	307262	469	26	253981	59969	0	1	0	0	50	5	5425056	9.646002e-02	1
FFAR1	767113	472	9	178451	69160	0	1	0	0	50	3	4365179	9.655524e-02	1
PNPLA4	43100	NaN	-9	166075	48503	0	1	1	0	35	4	3659929	9.704007e-02	1
OR10X1	179404	940	1	203203	62153	0	1	0	0	50	8	5873686	9.728486e-02	1
FBXO8	64734	647	-5	214032	53508	0	2	0	0	50	9	5246969	9.737802e-02	1
APLN	340263	NaN	46	49868	16198	0	1	0	0	50	5	5279911	9.739572e-02	1
KCTD13	NaN	NaN	NaN	208845	66885	0	1	0	0	50	13	10201009	9.748437e-02	1
PID1	105238	675	-12	170898	45045	0	2	0	0	50	13	7345065	9.762901e-02	1
DMRTB1	552240	385	25	213213	71526	0	1	0	0	50	2	4985435	9.764578e-02	1
GPR61	1056159	272	37	276731	93457	0	2	0	0	50	1	4595227	9.778768e-02	1
ACSL3	261505	361	14	478660	127127	0	2	1	0	50	7	5716802	9.781011e-02	1
BCL7C	1546514	207	48	139412	45136	0	1	0	0	50	11	5646732	9.829001e-02	1
KLHDC9	689033	250	23	234052	61061	0	1	0	0	50	2	4874779	9.836363e-02	1
TTC25	1969457	191	28	406315	103922	0	1	0	0	50	0	5309941	9.847668e-02	1
