gene	expr	reptime	hic	N_nonsilent	N_silent	N_noncoding	n_nonsilent	n_silent	n_noncoding	nnei	x	X	p	q
EIF4A2	449980	384	25	1236407	316975	0	14	1	0	50	80	22980892	2.462217e-03	1
ZNF750	711691	350	16	2020460	649492	0	20	3	0	26	29	11074902	2.481693e-03	1
RBM26	161846	521	30	2916579	795096	0	21	0	0	10	9	6028660	2.552316e-03	1
NHLRC1	487819	397	-1	1093257	366873	0	16	2	0	50	77	22453691	2.577145e-03	1
HSP90AA1	1488666	145	41	2557068	644175	0	26	5	0	28	59	17005811	2.672158e-03	1
ERCC2	1280459	215	23	2312077	669533	0	40	4	0	5	12	2683040	2.911474e-03	1
SSH3	1369264	177	44	1920664	572600	0	18	2	0	44	86	21594382	2.921707e-03	1
TAF11	1099530	304	24	635586	166872	0	10	0	0	50	90	24305643	4.002915e-03	1
IDH1	260367	539	17	1252767	314112	0	10	0	0	32	40	20116256	4.391607e-03	1
AHR	370010	410	2	2518213	656036	0	30	2	0	16	31	7947279	4.534817e-03	1
IKZF2	55860	1226	19	1592646	381597	0	16	2	0	50	76	21946940	4.909672e-03	1
C8orf34	36554	910	-22	1307164	327200	0	14	1	0	34	59	13974303	4.951509e-03	1
HNF4G	47353	914	7	1350518	337834	0	9	1	0	50	72	29344932	5.068934e-03	1
ZNF626	222609	1011	-67	1633137	396321	0	19	2	0	14	14	4512088	5.310097e-03	1
CSNK2A1	671817	229	40	1194280	302660	0	13	0	0	50	84	26317105	5.710501e-03	1
DCAF12	779457	142	39	1325160	385278	0	15	2	0	50	72	24137953	5.932295e-03	1
ARID1B	143122	621	27	6505963	1869539	0	32	7	0	37	50	18693345	5.955414e-03	1
PDCL	433740	487	10	904708	221678	0	7	1	0	50	73	22193567	6.320632e-03	1
EIF4EBP2	551720	338	46	356648	98569	0	5	1	0	19	27	7539915	6.351355e-03	1
CRISP3	67784	1246	-2	759104	180778	0	7	0	0	50	54	22153894	6.612587e-03	1
AGR3	360434	376	-15	525974	123109	0	6	0	0	50	65	23803391	6.769525e-03	1
CASP8	571730	386	37	1750111	395912	0	15	1	0	50	95	25103602	7.031298e-03	1
BAP1	1078407	229	62	2145205	620453	0	23	3	0	45	82	20504806	7.109607e-03	1
HFM1	263616	615	-10	4399204	1073216	0	21	2	0	17	25	12892907	7.960715e-03	1
ARRDC3	51436	334	5	1230272	331699	0	9	0	0	50	51	22358394	8.149329e-03	1
DDX3X	627364	NaN	54	2007372	511659	0	18	3	0	50	104	24209119	8.889956e-03	1
CFHR4	211450	853	-31	1001232	247854	0	13	1	0	50	105	23455741	9.381926e-03	1
SNRPB	652241	477	33	705116	227404	0	7	1	0	10	8	5728045	9.422143e-03	1
HORMAD1	1611525	178	42	1232726	289981	0	14	1	0	50	106	23832430	1.109963e-02	1
ASXL1	780777	242	57	4404930	1334976	0	27	5	0	50	93	24567403	1.120026e-02	1
GYPA	131210	1033	-8	460943	124336	0	5	0	0	50	65	23187437	1.180282e-02	1
MICAL2	319572	254	10	3343166	925567	0	27	3	0	50	72	22432832	1.237965e-02	1
PHF3	256893	371	24	6035613	1544793	0	32	3	0	19	22	10541566	1.278203e-02	1
CD1D	120333	711	8	979555	281801	0	14	2	0	12	28	7921103	1.304768e-02	1
CAP1	873408	387	23	1420457	390595	0	14	0	0	17	29	8884298	1.442691e-02	1
MBD1	229269	262	51	1964836	579962	0	19	0	0	24	31	10911711	1.446497e-02	1
RBM17	576205	399	45	1209004	324746	0	13	2	0	50	96	26255346	1.448314e-02	1
HCRTR2	27686	676	-13	1300211	367282	0	11	2	0	37	86	22468824	1.479393e-02	1
RAD21	482614	426	18	1923118	467078	0	18	4	0	33	46	11427460	1.528668e-02	1
NRAS	600650	472	11	575463	148467	0	8	0	0	11	21	5413115	1.529356e-02	1
KLHDC2	642923	342	12	1250313	306750	0	11	1	0	50	100	31240238	1.549944e-02	1
SLC24A1	501873	240	44	1397553	369327	0	11	2	0	50	68	22561667	1.555454e-02	1
TFG	345618	509	16	1181192	329245	0	11	2	0	4	10	3405743	1.591711e-02	1
FAM19A4	263741	842	-15	429859	108794	0	6	0	0	50	92	23177212	1.605146e-02	1
PPP4R1	454636	202	51	2844595	749288	0	14	2	0	50	69	22207064	1.662653e-02	1
COPS2	317456	528	8	1402870	318611	0	12	0	0	36	51	19020545	1.682673e-02	1
RIPK4	302894	182	30	2219643	706752	0	19	4	0	37	62	16137095	1.703978e-02	1
CDKN2AIPNL	929843	170	46	350922	92025	0	4	0	0	50	95	26718743	1.713290e-02	1
ZNF207	679038	286	30	1460948	415135	0	8	0	0	7	2	5406571	1.753983e-02	1
RUNX1	164915	429	45	1422911	442129	0	13	0	0	16	29	8135010	1.760763e-02	1
PLA2G1B	1621662	187	56	458080	110021	0	5	0	0	50	102	27207907	1.845927e-02	1
FOXE1	468629	276	38	1009412	367282	0	9	1	0	50	84	22600522	1.864878e-02	1
HIST2H2BE	798975	560	17	359102	110839	0	8	1	0	21	31	7184903	1.873731e-02	1
HAO2	409405	720	3	1031498	298570	0	12	2	0	39	50	16226666	1.895831e-02	1
HIST1H4K	267617	634	32	285891	99387	0	6	0	0	50	82	17814404	1.916547e-02	1
WAC	204806	355	17	1918619	532927	0	19	3	0	28	53	11490037	1.922497e-02	1
GABRA4	104768	839	15	1624548	457671	0	14	2	0	50	81	21882318	1.954082e-02	1
KCTD21	551110	208	23	751742	213907	0	7	0	0	50	83	27041444	1.990373e-02	1
NUPL2	509506	218	23	1238452	351740	0	12	2	0	11	14	5051559	1.990668e-02	1
TRAF3IP2	320530	201	32	1650315	472395	0	16	0	0	20	43	10168149	2.003731e-02	1
ERBB3	2693176	215	38	4074867	1159515	0	54	9	0	5	14	3238871	2.032491e-02	1
RPA3	218130	434	16	373826	92434	0	5	0	0	50	85	23652061	2.033902e-02	1
TRERF1	746644	342	44	3472410	1012275	0	22	4	0	18	33	11065495	2.048896e-02	1
KLRG1	301954	416	11	574236	147240	0	4	0	0	50	82	27736335	2.078647e-02	1
EPS8	259826	496	11	2478131	649492	0	13	2	0	30	47	13559986	2.093177e-02	1
SARNP	1861663	256	32	663398	164827	0	8	1	0	50	90	24147360	2.140167e-02	1
ARIH2	1818938	241	37	1537840	349286	0	13	1	0	50	102	26036531	2.140481e-02	1
RXRG	291474	623	-10	1416367	403274	0	8	0	0	17	12	9463442	2.202557e-02	1
RIMS2	198819	1035	-8	4175072	1145200	0	22	4	0	40	54	20224641	2.275575e-02	1
RGS21	123814	860	-26	474031	108794	0	6	0	0	50	114	24535501	2.299367e-02	1
UBL4A	2163759	NaN	42	456853	141923	0	7	0	0	50	99	25393583	2.346045e-02	1
ZBTB7B	1612870	224	35	1507574	489982	0	14	2	0	50	76	21241006	2.349475e-02	1
HEXIM1	806811	207	32	1031089	294071	0	12	2	0	50	95	25560864	2.351176e-02	1
TMEM200A	126083	954	23	1409005	406955	0	11	2	0	50	73	24915053	2.369269e-02	1
KLK15	655673	589	25	742744	225359	0	8	1	0	50	108	28313025	2.413004e-02	1
DEFB123	605825	450	-76	210226	49898	0	4	0	0	50	153	32408751	2.454246e-02	1
SF3B3	905402	131	40	3578341	1027817	0	25	2	0	34	57	18651627	2.462794e-02	1
OR10R2	177013	929	7	942745	292844	0	8	2	0	15	13	6125593	2.491254e-02	1
OR10A6	105341	679	6	891211	267077	0	10	1	0	50	89	28605051	2.491461e-02	1
CCNE2	424520	389	43	1245405	299388	0	8	0	0	50	65	23068418	2.540541e-02	1
GPR50	215822	NaN	-7	1747248	534972	0	12	2	0	35	81	24655747	2.641802e-02	1
SLC25A30	680643	296	78	876896	242128	0	6	0	0	50	72	24691330	2.655860e-02	1
MARCH7	363925	374	28	2064223	575054	0	12	1	0	50	52	24580491	2.687692e-02	1
CSAG1	NaN	NaN	NaN	238038	67485	0	3	0	0	50	168	45615361	2.713264e-02	1
MED13	369807	275	3	6384899	1766062	0	42	7	0	39	76	24390306	2.736090e-02	1
ZNF471	135553	817	-69	1895306	432313	0	13	0	0	11	17	8050347	2.762590e-02	1
BGLAP	2266205	211	33	305114	83845	0	3	0	0	50	104	25443072	2.824809e-02	1
PON1	134258	327	-2	1064627	287527	0	7	0	0	50	74	26478251	2.866248e-02	1
RFTN2	647239	538	26	1490396	396730	0	12	1	0	50	116	30615286	2.918842e-02	1
PDSS2	235480	588	33	1175875	330881	0	9	1	0	50	64	24820983	2.998692e-02	1
NIPA2	352778	529	-8	1044177	309204	0	7	0	0	21	32	9009861	3.059155e-02	1
KIAA1045	676166	394	23	1170558	339879	0	12	2	0	45	96	27801775	3.077387e-02	1
CYC1	2720766	211	27	934156	297752	0	9	1	0	31	50	15537501	3.110961e-02	1
OR5M10	NaN	NaN	NaN	892847	270349	0	10	0	0	50	168	45818225	3.165737e-02	1
RSPO2	187803	942	-9	747243	170553	0	6	1	0	50	68	23688462	3.166536e-02	1
CARD18	46073	568	-18	278938	67076	0	3	0	0	50	85	22471687	3.172091e-02	1
GNG4	565883	457	16	229449	60123	0	5	0	0	50	105	24928141	3.201285e-02	1
OR5A1	430021	507	-1	885076	278120	0	9	2	0	50	92	24403394	3.231196e-02	1
IPO7	566709	145	21	3165660	776691	0	26	4	0	50	80	21784976	3.247452e-02	1
CUL2	209586	319	7	2311668	532518	0	15	3	0	50	70	21931398	3.249645e-02	1
DDAH1	309815	308	0	837632	239674	0	7	0	0	50	91	30405469	3.293305e-02	1
NCOA1	343965	403	33	4274050	1189781	0	27	2	0	28	30	12545666	3.298884e-02	1
MEA1	1200368	259	40	546424	155420	0	5	0	0	50	107	26087247	3.446838e-02	1
OR4A47	99957	835	-45	882622	256034	0	7	0	0	18	20	6029887	3.452790e-02	1
PICALM	366028	313	11	1996329	534972	0	11	2	0	23	37	14828704	3.475400e-02	1
TCF21	102722	388	-4	521884	150512	0	5	1	0	41	61	22251645	3.496937e-02	1
GAPT	125347	446	5	456444	125154	0	5	0	0	50	59	19007866	3.517562e-02	1
ATAD5	605762	209	25	5508821	1390600	0	33	2	0	2	4	3113717	3.523646e-02	1
HOXA7	356045	385	28	662989	192230	0	7	0	0	50	65	26092564	3.578702e-02	1
EEF1A1	716887	139	38	1352972	385687	0	11	1	0	21	28	8175501	3.581645e-02	1
SLC28A3	396533	595	2	2073221	564829	0	12	1	0	50	97	26268434	3.623931e-02	1
RBM8A	706346	230	49	537426	133743	0	10	1	0	28	51	11195148	3.705047e-02	1
UGP2	312741	380	10	1506347	411454	0	8	0	0	37	35	18068802	3.734804e-02	1
NFE2L3	910990	445	39	1996329	576690	0	15	1	0	24	28	10184918	3.772915e-02	1
MRPL44	314020	346	23	963195	279756	0	7	0	0	50	71	26252483	3.792215e-02	1
CD46	321738	372	8	1305528	301842	0	9	0	0	50	62	22953489	3.864690e-02	1
PBLD	490115	250	17	948062	266668	0	7	0	0	50	79	24355950	3.872095e-02	1
EIF4A3	674340	219	22	1239679	330881	0	10	2	0	43	91	24228751	3.873467e-02	1
BEND6	428244	271	23	851538	208590	0	6	1	0	50	94	25188674	3.974219e-02	1
OR10Z1	179404	940	1	876078	278529	0	8	2	0	50	102	26399314	4.005718e-02	1
CASP1	45435	622	-19	1222910	314521	0	11	1	0	41	53	16484745	4.018012e-02	1
ZNHIT1	1022626	258	39	460125	130062	0	6	0	0	50	93	22638968	4.056115e-02	1
MIPOL1	67481	526	-48	1365651	319020	0	14	2	0	41	89	18355511	4.093838e-02	1
MLF1	196830	940	-10	830270	194275	0	7	0	0	50	64	22932630	4.119663e-02	1
TNRC6C	620383	217	26	4983665	1472809	0	13	0	0	2	2	5824160	4.132402e-02	1
AKR1E2	287187	559	-13	977919	247854	0	8	0	0	50	72	19853269	4.139637e-02	1
GPR141	103891	630	6	878532	247854	0	9	0	0	50	95	25600946	4.143611e-02	1
PSMC6	314095	313	11	1236816	314112	0	12	2	0	50	73	22624653	4.155042e-02	1
CDH4	437973	867	-61	2667089	784462	0	21	4	0	50	85	20531800	4.183144e-02	1
BUD13	419339	326	36	1823731	505115	0	15	1	0	22	35	10856496	4.267425e-02	1
U2AF1	687433	279	59	801231	209817	0	8	0	0	50	78	21832420	4.280643e-02	1
PYDC1	NaN	NaN	NaN	255216	83436	0	4	1	0	22	51	11083900	4.341568e-02	1
MS4A2	336373	691	4	775873	217997	0	9	0	0	30	71	17798862	4.362031e-02	1
FAM49A	8240	1427	-4	997142	244582	0	10	2	0	27	42	12766526	4.382452e-02	1
LYG2	473611	633	32	642948	165645	0	5	0	0	50	88	30032461	4.426583e-02	1
MEOX2	25585	1039	-17	885485	247036	0	7	1	0	50	113	26125693	4.434870e-02	1
PTPN3	352374	431	12	2762795	724339	0	12	5	0	28	47	14123997	4.445699e-02	1
OR2V2	978482	478	29	898164	263805	0	9	1	0	50	101	24757997	4.459621e-02	1
TMSB4Y	0	0	0	139878	30675	0	1	0	0	20	10	10370604	4.513963e-02	1
DCAF4L2	26672	994	-27	1113707	346423	0	11	1	0	49	163	29097896	4.557968e-02	1
HLA-A	983517	596	36	1075261	308795	0	5	0	0	34	49	15154677	4.576263e-02	1
PAPOLA	328369	576	19	2248273	600821	0	12	0	0	16	18	11818873	4.618606e-02	1
OR4K5	431654	854	-49	911661	278529	0	11	1	0	50	103	20803785	4.651038e-02	1
TIGD2	147602	529	24	1533750	402456	0	9	2	0	32	32	14131359	4.654734e-02	1
C8orf76	545561	171	22	1137020	292435	0	11	3	0	43	78	20679858	4.733860e-02	1
H3F3A	866965	237	23	394276	124745	0	5	0	0	50	73	18442219	4.746568e-02	1
ZNF791	1975767	409	1	1725162	413499	0	13	1	0	50	112	31972348	4.850516e-02	1
FUS	1250318	351	26	1583648	424951	0	9	0	0	12	18	5738679	4.860938e-02	1
CTAGE5	314800	300	16	2485084	626588	0	14	0	0	18	20	9423360	4.871607e-02	1
HAUS3	836839	332	29	1798782	439266	0	12	0	0	26	29	13846695	4.902153e-02	1
SF3B1	736523	276	30	3882228	1068717	0	29	1	0	12	21	7975091	4.963085e-02	1
AKAP6	127586	715	-10	6774267	1829457	0	36	4	0	19	29	11077765	4.971935e-02	1
AQP7	982082	163	21	993870	305523	0	8	0	0	7	6	3807790	5.011237e-02	1
PCDH9	19605	831	-11	3549302	1022500	0	27	6	0	45	95	24602168	5.016041e-02	1
RAC1	NaN	NaN	NaN	631905	177915	0	6	0	0	50	168	45725791	5.021675e-02	1
STAT1	529053	318	42	2324347	554195	0	13	3	0	50	55	21535486	5.084619e-02	1
SESN3	349302	468	13	1474445	384460	0	13	1	0	50	56	21636100	5.086986e-02	1
CKS2	163101	627	15	253580	53170	0	4	0	0	50	81	21211149	5.115227e-02	1
C12orf45	514255	204	37	560330	143968	0	5	0	0	50	85	21475772	5.168008e-02	1
KCND2	49438	962	7	1815142	532109	0	12	2	0	14	20	9275302	5.169474e-02	1
CWC27	132018	601	8	1460130	344787	0	11	2	0	31	46	13008654	5.184826e-02	1
PURB	1107527	219	54	875669	278938	0	10	1	0	29	74	18656535	5.222285e-02	1
BRI3BP	1000229	229	37	701026	236402	0	8	1	0	50	77	21263501	5.234110e-02	1
SAA4	601955	371	17	397139	99796	0	4	0	0	50	76	24523640	5.366841e-02	1
USMG5	545643	147	45	184459	47444	0	3	0	0	50	88	21370250	5.386725e-02	1
EDN2	220093	381	32	518203	162782	0	4	0	0	50	81	24522413	5.407155e-02	1
CST11	188567	750	-16	429041	97342	0	5	1	0	31	64	14610707	5.425121e-02	1
TNFAIP6	216177	589	24	844994	205318	0	7	0	0	50	85	26456574	5.443730e-02	1
UCP1	125708	752	7	889575	268713	0	5	0	0	50	96	27530199	5.469819e-02	1
EIF5A	1911735	206	36	557876	150103	0	6	0	0	50	95	25358000	5.470408e-02	1
GIMAP2	682986	689	20	995915	258079	0	6	1	0	50	71	22529356	5.482954e-02	1
CD79A	1360684	454	23	667488	187731	0	4	0	0	50	89	21482725	5.521754e-02	1
OR8H1	10317	969	-43	883849	262169	0	11	0	0	24	55	12268364	5.592246e-02	1
HIST1H1E	398813	636	53	613500	201228	0	8	3	0	28	50	8097791	5.596714e-02	1
MGAT1	830596	566	25	1239679	402047	0	11	2	0	50	120	32634110	5.618610e-02	1
TNFRSF10C	648331	237	48	755423	221269	0	6	1	0	50	99	26379273	5.675144e-02	1
PLA2G2E	437659	348	22	428223	115338	0	4	0	0	50	59	21485997	5.704938e-02	1
DPYS	39710	972	15	1516981	441311	0	14	4	0	29	66	15326866	5.720888e-02	1
FTH1	2389859	185	53	555013	137015	0	8	0	0	50	103	22363302	5.732258e-02	1
RNF220	742455	355	34	1676082	474849	0	12	0	0	20	38	12308037	5.733684e-02	1
CEACAM8	495357	380	5	1010639	304705	0	9	0	0	50	81	27636539	5.745404e-02	1
RTP3	289420	565	32	690392	177097	0	4	0	0	50	88	27871714	5.748615e-02	1
SLC10A2	199120	713	24	1014320	294889	0	9	1	0	50	194	53615810	5.763442e-02	1
TTYH1	807048	535	-7	1382829	436812	0	10	2	0	47	110	20747343	5.779257e-02	1
FBN2	226750	605	9	8869165	2167700	0	39	5	0	10	14	7287153	5.806588e-02	1
HIST1H3I	228884	634	40	380779	128426	0	5	1	0	50	67	17008265	5.907212e-02	1
BRCA1	1466229	201	27	5654016	1401234	0	24	2	0	16	8	5631930	5.957825e-02	1
INSL4	372067	616	20	399593	123109	0	4	0	0	50	72	21764117	6.004451e-02	1
PPP1CA	1269888	177	51	1011048	277302	0	9	1	0	31	36	13075730	6.163146e-02	1
DCT	123751	906	0	1637636	442129	0	11	2	0	50	62	20959614	6.175207e-02	1
BLVRA	690958	250	45	890802	239265	0	6	0	0	24	40	14062647	6.265307e-02	1
LTBP1	213347	605	2	5197981	1370150	0	22	5	0	15	20	8549736	6.282004e-02	1
CST8	188567	750	-16	423724	112475	0	5	1	0	31	64	14610707	6.284142e-02	1
LRRC41	690472	205	31	2278948	760331	0	15	3	0	26	33	11068767	6.299627e-02	1
NPS	470657	703	-30	270758	75256	0	3	0	0	50	83	21432009	6.320234e-02	1
GTF2H3	871640	315	40	965649	235584	0	7	1	0	50	85	24520368	6.320643e-02	1
GNA13	811904	401	12	1105118	301024	0	13	2	0	50	81	19194779	6.435069e-02	1
CROT	222199	876	3	1946431	496526	0	12	2	0	50	95	25020166	6.446354e-02	1
CREB5	58752	518	26	1571378	413908	0	10	3	0	13	20	6642978	6.491336e-02	1
ZNF383	228048	984	-52	1435590	338652	0	7	1	0	50	71	22239375	6.498033e-02	1
WTAP	643775	604	19	1191008	307159	0	9	1	0	50	77	23006659	6.509371e-02	1
YME1L1	389022	551	30	2323120	619226	0	16	2	0	23	53	15038521	6.522347e-02	1
PVRL1	744818	555	30	1907167	566465	0	10	3	0	50	102	27892982	6.528307e-02	1
LATS1	431427	210	40	3292859	899800	0	23	2	0	50	68	21928944	6.583693e-02	1
CD207	596622	629	24	974647	263396	0	6	2	0	33	43	12019692	6.585734e-02	1
OR5AC2	200002	811	-15	878941	259715	0	8	1	0	50	107	24227933	6.593014e-02	1
C11orf58	466700	635	-21	566465	130471	0	5	0	0	50	58	20119119	6.601736e-02	1
FABP9	191177	595	1	409000	94070	0	5	0	0	50	77	23468829	6.648596e-02	1
DENND5B	300830	361	17	3780387	1011048	0	22	2	0	5	7	3882228	6.648947e-02	1
ZNF513	1244404	179	39	1523525	486301	0	12	2	0	29	64	14210296	6.704848e-02	1
DAZAP1	2352825	221	38	1301029	368918	0	7	1	0	50	82	21058592	6.741144e-02	1
CNST	416573	346	4	2165246	572191	0	15	2	0	50	68	22382116	6.749813e-02	1
SMCHD1	502296	394	33	6058108	1556654	0	29	5	0	14	18	8785320	6.791929e-02	1
MPZ	735152	293	41	727202	216361	0	4	0	0	50	72	25607490	6.908747e-02	1
TGOLN2	975949	211	18	1258493	368509	0	10	0	0	9	5	3047050	6.921122e-02	1
GNRH1	178665	515	21	278120	77710	0	3	0	0	50	73	23892962	6.942776e-02	1
ARPP19	469724	386	15	337016	88753	0	3	0	0	50	78	22813611	6.943404e-02	1
DDX4	331341	486	34	2244183	577917	0	13	1	0	26	33	11261406	7.036336e-02	1
DPF2	4112809	242	50	1189372	305114	0	9	0	0	27	47	14342403	7.053157e-02	1
SYTL3	606618	188	51	1617186	445401	0	13	0	0	20	23	7963639	7.067382e-02	1
MAGEE2	117293	NaN	-10	1508392	420452	0	8	2	0	50	99	30952711	7.121938e-02	1
H2AFX	1390854	195	58	387732	144786	0	4	0	0	50	77	19755109	7.154091e-02	1
THRAP3	742773	170	31	2784881	783235	0	19	2	0	14	24	7566500	7.223514e-02	1
PIBF1	258763	533	30	2319030	554604	0	15	1	0	16	25	8786138	7.243183e-02	1
MRPL34	842088	211	43	260942	86299	0	3	0	0	50	89	24861474	7.283022e-02	1
ZNF665	392290	946	-49	2012689	501434	0	19	2	0	50	73	19169012	7.288747e-02	1
SPSB2	2822601	232	32	739881	246627	0	6	1	0	50	83	23738360	7.308145e-02	1
ARPC4	953772	264	43	518203	128426	0	5	1	0	32	60	19447950	7.317641e-02	1
KIAA1841	631979	302	30	2312077	557876	0	11	1	0	35	53	19258174	7.386190e-02	1
NECAP1	142724	300	23	821272	231494	0	5	1	0	50	68	23598891	7.392219e-02	1
ATP6V1H	263637	437	9	1486306	359102	0	9	2	0	50	66	22740400	7.497881e-02	1
CPA2	424934	212	30	1263401	336607	0	8	2	0	50	88	27775599	7.530740e-02	1
SNAP29	470051	216	39	766466	206545	0	6	0	0	50	57	19263491	7.623161e-02	1
METTL12	2425755	248	51	666670	225359	0	7	0	0	50	102	22986209	7.650548e-02	1
HOXA6	356045	385	28	676895	189367	0	6	1	0	50	65	26092564	7.678595e-02	1
EIF2B4	1245306	182	52	1603689	501843	0	11	1	0	47	63	21911357	7.680855e-02	1
LRRFIP2	392784	376	27	2230277	559921	0	11	0	0	27	27	13946900	7.715284e-02	1
ZNF511	386585	472	13	751333	209408	0	6	0	0	50	68	22647557	7.801074e-02	1
SERF2	784327	286	37	193866	39264	0	2	0	0	50	102	27414861	7.809409e-02	1
CDC14B	351543	349	27	1565652	397548	0	10	1	0	50	65	25298695	7.820798e-02	1
ITPRIPL1	904852	213	43	1624139	474031	0	11	2	0	50	88	27700752	7.825144e-02	1
AMMECR1	157872	NaN	34	957469	298979	0	7	0	0	20	37	12494541	7.836978e-02	1
HIST1H2BF	394491	544	55	358693	111248	0	6	1	0	47	71	13674097	7.873300e-02	1
FPGT	NaN	NaN	NaN	1742340	469941	0	11	2	0	50	170	46017817	7.894272e-02	1
RIOK2	381706	614	28	1693260	418407	0	11	0	0	29	48	20860636	7.907471e-02	1
ATG4C	220392	415	5	1395099	343560	0	8	1	0	50	51	20600512	7.912190e-02	1
ARL8B	263029	325	22	574236	143559	0	3	0	0	50	73	25132641	7.928286e-02	1
C11orf71	157610	477	-8	412272	139878	0	4	0	0	50	90	26784183	7.959508e-02	1
NANOS3	754888	241	31	535381	179960	0	6	0	0	50	77	22881914	7.969535e-02	1
IL10RA	581910	576	49	1666675	496526	0	8	3	0	50	70	20023004	8.014080e-02	1
TLX3	269453	434	25	821272	265850	0	6	1	0	21	27	9573463	8.040209e-02	1
MAEL	264649	681	-11	1321479	336198	0	8	1	0	50	90	26301154	8.061363e-02	1
FGGY	60575	728	4	1724753	474031	0	8	2	0	20	18	9178369	8.087197e-02	1
RPL41	2878044	171	40	94070	16360	0	1	0	0	42	74	20149385	8.108262e-02	1
RGS18	96080	925	-20	717386	170962	0	7	0	0	9	18	4611884	8.164600e-02	1
