gene	expr	reptime	hic	N_nonsilent	N_silent	N_noncoding	n_nonsilent	n_silent	n_noncoding	nnei	x	X	p	q
CXCL1	233432	444	6	303360	97170	0	2	0	0	50	31	23860765	1.419882e-02	1
SIGLEC8	393294	583	17	1373810	434500	0	7	1	0	13	9	7279850	1.443370e-02	1
DSG4	260152	412	-4	3062435	852805	0	15	3	0	50	36	22663915	1.484114e-02	1
STXBP5L	319082	785	-8	3434525	913240	0	10	1	0	41	37	21106430	1.520947e-02	1
ZCCHC12	234959	NaN	44	1109555	323110	0	7	0	0	23	22	14865825	1.521162e-02	1
KRT222	953708	269	13	861100	217250	0	4	0	0	50	40	22326190	1.541009e-02	1
UTP15	403014	289	42	1497445	404480	0	5	0	0	50	26	24101715	1.577896e-02	1
SEMG1	842540	324	25	1321670	336145	0	10	0	0	7	6	4458760	1.628467e-02	1
TMEM200A	126083	954	23	1360775	393025	0	7	1	0	50	44	24062215	1.646714e-02	1
SLC22A10	1307417	572	17	1515220	454250	0	7	0	0	50	43	23586240	1.648068e-02	1
ACSM4	1157790	439	27	1669270	453065	0	10	1	0	43	35	20491020	1.650155e-02	1
ZNF28	557083	1008	-39	1912985	459385	0	10	1	0	50	36	24503430	1.672156e-02	1
ZCCHC5	263052	NaN	20	1317325	374855	0	7	0	0	50	30	21581615	1.675466e-02	1
RBM47	247828	341	64	1634115	496515	0	11	3	0	43	30	19062305	1.687013e-02	1
SERPINB3	174293	370	-5	1139180	284005	0	6	1	0	50	46	24711200	1.713159e-02	1
GPRC6A	232554	730	-15	2622800	701125	0	9	1	0	50	38	23558985	1.765886e-02	1
ADAM7	56052	741	6	2245970	538780	0	8	2	0	13	10	9956370	1.780459e-02	1
ZNF81	583623	NaN	19	1906665	460965	0	9	0	0	39	11	18496665	1.787628e-02	1
ABCC9	529911	984	-17	4593060	1260840	0	18	1	0	10	1	4628610	1.798974e-02	1
LPAR3	340292	614	-7	984735	283215	0	5	1	0	50	28	19479030	1.861796e-02	1
GUCA1C	90728	971	-15	616990	146150	0	4	0	0	50	49	25540700	1.976746e-02	1
IL4R	227872	560	25	2324180	673870	0	8	2	0	50	25	20635985	1.994182e-02	1
NOX4	30048	1071	-25	1702055	436870	0	7	1	0	36	48	23577550	2.003809e-02	1
NRAS	600650	472	11	555765	143385	0	4	0	0	50	44	23333835	2.008203e-02	1
PDYN	461602	543	28	709025	206980	0	6	0	0	50	43	21777535	2.061364e-02	1
DMRTB1	552240	385	25	925485	310470	0	5	1	0	50	23	21640075	2.073618e-02	1
C15orf48	214586	299	16	254775	62805	0	2	0	0	50	42	19431630	2.080708e-02	1
LILRB2	717623	458	-6	1675985	515080	0	9	2	0	50	39	20003195	2.101104e-02	1
RNASE11	637784	493	22	571170	144570	0	3	0	0	50	19	18235175	2.103837e-02	1
GRAMD2	1132082	352	26	1043195	273340	0	6	0	0	50	31	23106710	2.157253e-02	1
HIST1H2BA	272695	635	29	352735	104675	0	3	0	0	50	25	19155525	2.162070e-02	1
DCDC1	84163	938	-25	1021865	273340	0	8	1	0	50	65	25947550	2.177728e-02	1
RFC4	449980	384	25	1055440	290720	0	5	0	0	50	21	22194260	2.197170e-02	1
BTN1A1	426020	498	34	1469400	434895	0	5	1	0	50	25	20170280	2.240650e-02	1
KLRG1	301954	416	11	554580	142200	0	2	0	0	50	28	26786925	2.271861e-02	1
CD1C	120861	833	3	949580	261490	0	4	0	0	50	25	20018205	2.316336e-02	1
IDI2	338115	407	30	656095	173405	0	4	0	0	50	33	24472225	2.404319e-02	1
OR4D5	107524	830	-5	859520	274525	0	5	0	0	39	31	15517575	2.409305e-02	1
TLR6	316028	437	75	2253475	584600	0	11	3	0	50	40	20306950	2.410512e-02	1
RAD23B	255220	467	1	1166435	333775	0	4	0	0	50	50	27856980	2.411646e-02	1
CASP1	45435	622	-19	1181050	303755	0	7	1	0	41	38	15920475	2.428854e-02	1
TNFSF11	188787	595	67	900600	248850	0	5	1	0	50	32	19267705	2.445791e-02	1
KIF2B	930	1125	-86	1861635	534435	0	18	4	0	37	47	8734240	2.455153e-02	1
P2RY13	67416	548	15	990660	278475	0	6	0	0	50	49	24922525	2.463205e-02	1
CCL2	26189	889	-12	291115	76235	0	3	0	0	50	67	32941815	2.468657e-02	1
CARD6	212186	526	19	2899300	802640	0	15	2	0	50	40	21487210	2.512565e-02	1
HAT1	537965	177	33	1246620	296250	0	4	1	0	50	37	23889600	2.515058e-02	1
UGT2B28	21304	997	-3	1517590	392630	0	8	1	0	50	53	20895895	2.549602e-02	1
LRRC31	404285	689	13	1587110	419095	0	6	0	0	50	46	23664450	2.582096e-02	1
COL1A2	461036	499	-14	3811750	1289675	0	16	2	0	42	42	21055080	2.589727e-02	1
OR10AG1	4262	1044	-40	833450	238975	0	7	0	0	23	36	13063440	2.600678e-02	1
CALCR	197869	823	-10	1501000	374855	0	8	1	0	50	60	25458935	2.609935e-02	1
OR4Q3	275024	858	-57	859125	254775	0	6	0	0	50	53	20221235	2.614940e-02	1
ZBED2	188186	406	-14	609880	168665	0	4	0	0	50	36	24330025	2.621679e-02	1
OR51G1	65798	1006	-15	868210	274130	0	6	2	0	30	30	11524520	2.677054e-02	1
IGF2BP1	820571	174	28	1664530	456620	0	8	0	0	18	8	9403765	2.678378e-02	1
TSPAN16	1385739	197	31	694015	208955	0	3	0	0	50	20	24665775	2.684066e-02	1
SLIT3	401911	706	20	4374625	1209095	0	19	3	0	17	16	10714770	2.777998e-02	1
TPH1	645462	571	16	1299550	327455	0	6	0	0	43	27	18565790	2.807922e-02	1
TAF1L	567793	334	5	5097475	1399880	0	23	4	0	50	49	26679090	2.827016e-02	1
C9orf64	460176	343	2	961035	268995	0	5	1	0	50	33	20846520	2.827563e-02	1
FRA10AC1	471978	399	17	989475	193155	0	3	0	0	50	29	22210060	2.829811e-02	1
DEFB118	591819	594	-83	350760	97170	0	2	0	0	50	75	30848710	2.831429e-02	1
COX7A2	394127	423	-3	334565	94405	0	2	0	0	50	29	23170700	2.835549e-02	1
PRG2	923815	191	-3	641480	174985	0	4	1	0	50	34	19928540	2.907372e-02	1
TMEM205	1385739	197	31	532065	159975	0	3	0	0	50	20	24665775	2.909286e-02	1
FGG	59962	1036	-4	1348530	323505	0	7	1	0	50	43	19644140	2.915754e-02	1
ACSM2B	166410	726	-6	1655840	460570	0	9	2	0	24	24	11972055	3.060953e-02	1
MMP13	374035	482	-10	1374995	347995	0	6	1	0	50	48	27745985	3.077052e-02	1
GDF9	702301	200	62	1263210	359055	0	5	1	0	50	21	18863620	3.082925e-02	1
CLEC4C	206421	467	15	638715	145755	0	3	0	0	50	54	23474060	3.114516e-02	1
CCL24	1013258	255	46	340490	93220	0	3	0	0	50	45	27305560	3.132474e-02	1
TREML2	227466	611	41	888355	275315	0	5	1	0	50	22	17115745	3.135396e-02	1
ZNF534	548808	989	-53	1934710	479135	0	7	1	0	50	38	21356465	3.165355e-02	1
HMSD	114875	671	26	407640	104280	0	3	0	0	50	40	21812295	3.174275e-02	1
OCIAD1	257328	372	63	775780	181700	0	4	0	0	50	31	23184525	3.178808e-02	1
OR10R2	177013	929	7	910475	282820	0	4	1	0	50	33	22612565	3.213429e-02	1
LRP2	420134	683	14	13550080	3371720	0	41	11	0	50	48	23637590	3.227551e-02	1
OR5K3	416592	885	-4	896650	246875	0	5	0	0	50	40	22383070	3.235025e-02	1
CFL2	573593	145	24	492565	121265	0	3	0	0	50	31	20912880	3.243531e-02	1
DEFB114	70183	1258	-7	207375	45030	0	3	0	0	50	53	21614795	3.264730e-02	1
AGPAT3	842264	294	67	1072030	306125	0	4	0	0	50	26	24057475	3.269801e-02	1
AMT	1585328	201	32	1154585	352735	0	3	0	0	50	17	21078780	3.333944e-02	1
NMS	226558	642	9	479925	114945	0	3	0	0	50	43	25748865	3.355183e-02	1
HOXA6	356045	385	28	653725	182885	0	4	0	0	50	35	25199420	3.368412e-02	1
ARL6	89238	731	-5	562480	135485	0	3	0	0	50	44	26409700	3.369734e-02	1
HOMER1	177305	593	37	1032925	267020	0	4	0	0	50	34	19511815	3.426715e-02	1
OR5D13	4183	1091	-36	867420	251220	0	11	2	0	14	31	4322090	3.444160e-02	1
ELSPBP1	881809	433	29	678610	146150	0	4	0	0	50	50	25144120	3.468353e-02	1
OR52R1	66543	987	-3	855570	266625	0	5	1	0	50	44	19501150	3.484301e-02	1
RGS4	315405	691	-14	892305	208560	0	4	0	0	50	34	19848750	3.524214e-02	1
BEX2	455954	NaN	17	471235	110600	0	4	0	0	50	30	25439975	3.525632e-02	1
FBN2	226750	605	9	8565575	2093500	0	18	6	0	50	35	26220890	3.546564e-02	1
RXRA	300063	295	42	1309030	379595	0	5	1	0	50	33	21058635	3.550294e-02	1
SMR3B	264684	915	25	217250	76630	0	3	1	0	17	15	5536320	3.566875e-02	1
PRAME	190814	641	23	1418445	418305	0	6	0	0	12	6	6204265	3.572785e-02	1
MAP2K3	415581	517	-43	1019495	269785	0	4	1	0	50	43	22362135	3.609427e-02	1
CRLF2	NaN	NaN	NaN	746945	196315	0	5	0	0	50	95	44185095	3.611816e-02	1
C4orf32	167195	334	20	366560	110995	0	2	0	0	50	41	22700650	3.623399e-02	1
FBXO22	550701	339	47	1173545	332590	0	5	0	0	50	30	26061310	3.636689e-02	1
HNRNPCL1	NaN	NaN	NaN	827920	221990	0	5	0	0	50	95	44210770	3.663184e-02	1
CHP2	517081	598	33	575515	153260	0	5	0	0	50	43	21361995	3.686897e-02	1
ZNF664	903375	539	36	762745	168665	0	5	0	0	50	33	20791220	3.694936e-02	1
TFAP2D	17771	1090	-15	1268740	374855	0	8	1	0	50	75	26756510	3.696033e-02	1
OR9G4	384896	828	-34	891910	272945	0	5	0	0	50	48	21166075	3.700210e-02	1
ABCG2	432576	209	-7	1888495	514685	0	9	1	0	22	20	11438410	3.713385e-02	1
IFNG	268405	717	-2	494540	113365	0	3	0	0	50	46	25040235	3.725374e-02	1
HHIPL2	227631	467	-6	2033855	583810	0	8	1	0	50	43	19642165	3.752813e-02	1
FRMD7	151115	NaN	25	2061110	532855	0	10	0	0	13	9	7400325	3.772641e-02	1
PROL1	264684	915	25	668735	225940	0	4	0	0	50	44	19341175	3.782992e-02	1
OR10G8	158396	830	-10	836215	272945	0	4	0	0	50	59	26461050	3.789520e-02	1
PRKG2	10566	894	-1	2218715	576700	0	8	1	0	50	52	24356490	3.801485e-02	1
CCR9	222879	519	54	1043985	280845	0	6	1	0	21	15	8909225	3.823322e-02	1
OR4D11	430021	507	-1	840165	268995	0	3	1	0	50	38	23568070	3.843756e-02	1
MYEOV	558031	443	37	833845	291905	0	6	1	0	50	34	28653695	3.846578e-02	1
OR13H1	81234	NaN	4	838980	258330	0	4	0	0	50	67	34695220	3.851348e-02	1
TAX1BP3	504736	354	20	354710	103885	0	3	0	0	50	30	25958215	3.860762e-02	1
AADACL4	145424	454	23	1130095	334565	0	6	0	0	15	9	6634420	3.879176e-02	1
PLP2	724395	NaN	44	430550	132325	0	4	0	0	50	43	23399800	3.880459e-02	1
MCOLN3	425053	623	4	1630955	395395	0	8	0	0	29	23	10597455	3.887296e-02	1
OR10H1	808269	590	18	865445	273340	0	6	1	0	41	47	21961210	3.913454e-02	1
KCTD2	1111289	171	31	738255	226335	0	3	0	0	50	22	19235315	3.941699e-02	1
OR51A2	65798	1006	-15	855570	258330	0	5	1	0	47	59	20371730	3.949465e-02	1
EEF1A1	716887	139	38	1306660	372485	0	6	0	0	50	44	23408095	3.957174e-02	1
RBMS3	30243	808	-11	1331150	345625	0	7	0	0	19	19	12261590	3.964950e-02	1
H3F3A	866965	237	23	380780	120475	0	3	0	0	50	27	17810945	3.996573e-02	1
SLC38A11	80659	427	-3	1097705	313630	0	4	0	0	50	42	22742520	4.000732e-02	1
LPAR4	16059	NaN	22	1022655	300990	0	5	1	0	50	37	22587680	4.037603e-02	1
C1orf100	706923	537	-1	430945	116525	0	2	0	0	50	49	26405355	4.040806e-02	1
FLOT1	2157341	147	43	1233190	345230	0	6	0	0	50	27	20926705	4.088542e-02	1
CBR1	219580	318	66	766695	231075	0	4	0	0	50	36	23065235	4.151334e-02	1
C9orf131	782447	350	42	2947885	917585	0	11	0	0	28	17	15950100	4.173903e-02	1
SLC4A1	1009890	175	40	2543405	788815	0	8	2	0	50	38	31864650	4.190417e-02	1
MORF4L2	485629	NaN	43	807380	224755	0	4	0	0	50	30	20379235	4.193960e-02	1
CFHR4	211450	853	-31	966960	239370	0	6	0	0	50	58	22652855	4.201939e-02	1
OR5R1	NaN	NaN	NaN	889145	263860	0	4	0	0	50	95	44252640	4.234717e-02	1
OR4K13	383274	768	-37	830685	251220	0	5	0	0	50	43	20777790	4.236101e-02	1
RNF141	755456	391	25	671105	173800	0	3	0	0	50	42	30478595	4.249734e-02	1
DCAF12L2	11596	NaN	-29	1239905	409615	0	11	0	0	6	15	6110650	4.275729e-02	1
BRS3	374989	NaN	23	1102445	331405	0	4	0	0	50	45	25580595	4.401322e-02	1
RNASE13	937278	320	20	443190	119685	0	3	0	0	22	8	10972310	4.422290e-02	1
OR2T34	116628	850	-20	870975	263070	0	4	0	0	50	41	21677600	4.460228e-02	1
LGSN	255425	359	-9	1465450	364190	0	9	2	0	18	19	8010205	4.491579e-02	1
ZPBP	135352	917	-13	1019495	269785	0	6	0	0	50	58	23314480	4.524357e-02	1
OR1F1	1493009	253	42	848855	262675	0	4	0	0	50	37	29781815	4.551304e-02	1
SNX11	1195543	255	11	773805	218040	0	4	0	0	50	28	22955820	4.567263e-02	1
MRPL32	163131	744	-6	532065	151680	0	3	0	0	50	46	21566605	4.593545e-02	1
KDR	175189	706	3	3920375	1041220	0	19	6	0	9	13	5177265	4.604168e-02	1
MAGEC2	16386	NaN	-29	1034900	299410	0	7	1	0	50	68	24228115	4.606115e-02	1
MAGEB1	74310	NaN	16	963010	278870	0	7	1	0	50	51	22685245	4.685653e-02	1
CUL1	517446	532	0	2296135	560900	0	10	1	0	50	44	24972690	4.696474e-02	1
SPDEF	890476	207	34	953925	264255	0	3	0	0	50	35	23855630	4.722839e-02	1
PIP4K2C	1347795	303	44	1217390	330220	0	5	0	0	50	41	32859655	4.734808e-02	1
FPR2	436280	690	-24	951160	304940	0	5	2	0	50	38	18384485	4.744658e-02	1
RP2	705104	NaN	42	1007250	259515	0	3	0	0	50	35	27268430	4.751145e-02	1
C10orf76	932053	319	42	2056765	514685	0	5	0	0	50	30	23798355	4.764266e-02	1
GGTLC2	179695	641	22	617780	182095	0	2	0	0	50	41	22317500	4.826547e-02	1
LUM	23173	523	-18	949185	265440	0	6	0	0	38	48	17916805	4.866570e-02	1
MSR1	53956	947	-48	1354850	349180	0	7	0	0	33	21	12068040	4.896800e-02	1
RAG2	96246	531	-26	1482435	399345	0	7	1	0	50	65	25410745	4.898225e-02	1
CCIN	858124	257	46	1622660	473605	0	7	2	0	50	34	25874870	4.961464e-02	1
BCL2	207116	522	60	672290	224755	0	3	0	0	50	26	16413830	4.996781e-02	1
DGAT1	2525749	200	28	1414890	399345	0	4	0	0	50	37	29049485	5.009019e-02	1
ZNF804A	18097	1171	4	3417145	898625	0	8	1	0	32	18	15315335	5.012461e-02	1
TRIML2	32696	595	-20	1121010	291510	0	5	1	0	50	52	20100760	5.015416e-02	1
CEMP1	2085452	321	49	761165	209350	0	5	0	0	50	39	23356350	5.059853e-02	1
CSN2	9753	991	-4	646220	191575	0	3	0	0	50	51	20718540	5.090765e-02	1
MGAT4C	15683	881	-41	1370255	349180	0	8	0	0	3	3	3371720	5.111398e-02	1
CCDC132	260737	785	8	2894165	714160	0	8	1	0	50	37	26356770	5.150119e-02	1
LGALS14	1243326	439	23	503230	131930	0	4	0	0	50	33	19736965	5.153103e-02	1
DEFB131	176573	885	12	210535	45425	0	1	0	0	50	46	22921850	5.159307e-02	1
ATL1	483990	295	43	1631350	417515	0	4	0	0	46	20	22112890	5.172315e-02	1
C6orf89	836025	244	43	1027790	267415	0	3	1	0	50	29	25687640	5.196555e-02	1
SPATA8	93099	986	-46	300990	85320	0	4	0	0	50	51	19574620	5.211386e-02	1
PPP1R3A	12173	914	-21	3169875	838980	0	16	2	0	13	8	5429275	5.240168e-02	1
SRPX2	190839	NaN	23	1331150	368140	0	5	1	0	50	96	51696415	5.270169e-02	1
HIST1H1C	408919	685	43	575910	189600	0	2	0	0	50	38	18730900	5.276359e-02	1
ECEL1	271362	191	32	2192645	645430	0	11	1	0	50	33	19396870	5.288117e-02	1
BMP5	68578	483	-9	1301920	346415	0	8	1	0	50	54	27238805	5.305916e-02	1
FCRLA	598281	504	20	1064130	321135	0	3	0	0	50	15	20749745	5.382117e-02	1
PRR16	8721	1054	-19	767090	244900	0	5	0	0	50	67	24168470	5.396714e-02	1
SP1	1707021	145	57	2158280	662020	0	8	0	0	34	23	16326140	5.424864e-02	1
MATR3	838943	177	35	2445445	630815	0	5	0	0	25	11	11415895	5.426512e-02	1
KLRC1	382960	334	1	687695	172615	0	3	0	0	50	42	25286715	5.427786e-02	1
OR2W3	87551	993	-35	839770	277685	0	9	1	0	31	65	18102850	5.447447e-02	1
PCDH11Y	0	0	0	3745785	1109160	0	9	2	0	40	30	19767775	5.452189e-02	1
B2M	673122	428	36	349970	93220	0	2	0	0	50	25	22233760	5.463739e-02	1
CHRND	279084	156	34	1467425	428575	0	6	0	0	24	11	8732660	5.495676e-02	1
SULF2	266328	588	41	2538270	652935	0	9	1	0	50	32	21825725	5.524438e-02	1
TTN	172693	713	23	102879330	29185365	0	204	54	0	34	75	45307290	5.533848e-02	1
ANGPT4	824412	579	36	1432665	398160	0	6	1	0	50	45	21675230	5.574551e-02	1
SSR2	1880483	213	32	516660	158790	0	2	1	0	41	35	18932745	5.577493e-02	1
OR2M3	19998	935	-32	853200	258330	0	5	1	0	50	74	20928680	5.650651e-02	1
AKTIP	247554	403	8	855570	228705	0	3	1	0	50	25	22872475	5.677311e-02	1
SPATA16	222219	577	-15	1661765	411985	0	7	1	0	50	28	21765290	5.703617e-02	1
C12orf45	514255	204	37	541150	139040	0	2	0	0	50	28	20740660	5.729964e-02	1
PIWIL3	399624	395	-4	2556045	677820	0	7	1	0	50	29	20801095	5.739423e-02	1
CACNA2D1	58044	982	4	3268230	793950	0	11	1	0	42	35	23073925	5.779022e-02	1
AMPD1	600650	472	11	2275990	576305	0	11	1	0	50	44	23333835	5.791529e-02	1
