gene	expr	reptime	hic	N_nonsilent	N_silent	N_noncoding	n_nonsilent	n_silent	n_noncoding	nnei	x	X	p	q
ATP6V0D2	192441	1158	-20	147459	37734	0	2	0	0	50	8	3508065	1.925450e-02	1
RHCG	747784	363	22	197619	55803	0	3	0	0	50	4	4748043	2.018915e-02	1
MYF6	27810	974	-1	97698	28671	0	2	0	0	50	9	3248715	2.263877e-02	1
MAGEC2	16386	NaN	-29	149340	43206	0	5	0	0	50	14	3496209	2.272906e-02	1
BCLAF1	286851	153	21	378879	101118	0	6	0	0	50	4	4135464	2.318789e-02	1
SAV1	458995	259	31	156921	42807	0	2	0	0	50	4	3176325	2.329575e-02	1
CTCF	1074126	147	45	304608	75696	0	3	0	0	50	6	3598581	2.353193e-02	1
RPL22	627248	240	31	55689	12882	0	1	0	0	50	1	2947584	2.399321e-02	1
MAGEB2	74310	NaN	16	127338	37506	0	2	1	0	50	8	3273567	2.569185e-02	1
RIPPLY1	148608	NaN	22	62187	18183	0	1	0	0	50	11	6774165	2.576186e-02	1
C22orf24	531528	344	-1	65949	18012	0	1	0	0	50	1	3181284	2.623055e-02	1
ALCAM	165047	784	-3	246183	63669	0	3	0	0	50	9	3452262	2.637972e-02	1
C10orf53	NaN	NaN	NaN	74214	20007	0	1	0	0	50	8	6367755	2.724162e-02	1
FOXA2	49625	627	-66	183882	54834	0	3	0	0	50	9	3356445	2.855382e-02	1
PDCD5	358893	455	-32	55575	12825	0	1	0	0	50	7	3593850	2.870228e-02	1
VN1R2	427680	921	-46	157320	46512	0	3	0	0	50	5	2774646	2.872935e-02	1
RAMP2	1633092	190	33	71763	20919	0	1	0	0	50	1	3261711	2.968980e-02	1
GOLGA7	284397	522	28	60762	14307	0	2	0	0	50	13	3383292	3.007970e-02	1
RHOXF1	NaN	NaN	NaN	75354	21261	0	2	0	0	50	8	6369009	3.017825e-02	1
UXT	770573	NaN	45	71535	19437	0	2	0	0	50	2	3505500	3.086182e-02	1
IGSF6	NaN	NaN	NaN	99978	27930	0	1	0	0	50	8	6375678	3.131338e-02	1
ASPRV1	844060	221	37	133950	42522	0	2	0	0	50	6	2803146	3.185485e-02	1
ZFP90	765949	421	34	264195	64980	0	3	0	0	50	4	3586839	3.189812e-02	1
TXN2	1199592	195	21	67203	20178	0	1	0	0	50	3	3380271	3.236860e-02	1
USP10	494151	258	31	324558	94221	0	3	0	0	50	4	3086379	3.287019e-02	1
KRTAP19-3	14979	1035	-68	31920	10146	0	1	0	0	50	7	2268543	3.300502e-02	1
RAB38	149319	616	-15	87324	23142	0	2	0	0	50	2	3908205	3.362133e-02	1
ARHGAP11A	244857	383	1	422940	113829	0	4	1	0	50	5	4223757	3.376516e-02	1
ADAMTSL1	313133	527	-18	715008	208905	0	4	1	0	50	8	4100694	3.383210e-02	1
YARS	1339617	195	26	219222	60363	0	3	0	0	50	4	3618531	3.426181e-02	1
IL4I1	1676173	205	41	237747	72618	0	2	0	0	50	2	3904044	3.464071e-02	1
FASTKD5	NaN	NaN	NaN	304893	87552	0	4	0	0	50	8	6435300	3.536794e-02	1
IL2	227942	612	-14	64467	16929	0	1	0	0	50	3	2915208	3.569003e-02	1
CYTL1	76400	557	36	55062	17613	0	1	0	0	50	5	3396630	3.608933e-02	1
ZC3H18	626708	184	39	387201	113829	0	3	0	0	50	3	3392583	3.621171e-02	1
C10orf54	NaN	NaN	NaN	125571	38589	0	2	0	0	50	8	6386337	3.736015e-02	1
ESF1	123437	617	-10	366054	79914	0	3	0	0	50	8	3468450	3.769161e-02	1
KLC1	816643	204	41	270237	64068	0	2	0	0	50	1	3117843	3.952032e-02	1
IER3	2199534	167	44	59964	21603	0	1	0	0	50	5	3339744	3.959067e-02	1
ZNF676	58109	1305	-63	246126	57399	0	4	1	0	50	5	3711954	4.013121e-02	1
NDUFV2	419199	391	53	104937	28443	0	1	0	0	50	1	3410139	4.099801e-02	1
GINS1	611174	335	-5	83847	21318	0	1	0	0	50	2	3110718	4.245620e-02	1
HBA1	1267639	220	36	56715	18354	0	1	0	0	50	4	2670393	4.255037e-02	1
SSX5	590474	NaN	11	99921	23541	0	2	0	0	50	1	3225630	4.260631e-02	1
FTH1	2389859	185	53	77349	19095	0	1	0	0	50	3	3116646	4.265129e-02	1
CHMP2A	2673870	276	11	93138	25023	0	1	0	0	50	3	3877425	4.288959e-02	1
C16orf90	805495	246	39	72561	22686	0	1	0	0	50	8	3528471	4.386919e-02	1
NET1	740293	446	8	256785	73245	0	3	0	0	49	3	2651868	4.388203e-02	1
ZSWIM7	943249	350	-33	79401	19437	0	1	0	0	50	4	3642528	4.406667e-02	1
FARSB	267637	308	18	247779	66177	0	2	0	0	50	3	3294087	4.407273e-02	1
TMEM123	491236	312	16	83334	26619	0	1	0	0	50	2	2852907	4.539212e-02	1
BEX2	455954	NaN	17	68001	15960	0	1	0	0	50	7	3671085	4.594135e-02	1
IL21	126588	388	2	69654	17385	0	1	0	0	50	7	3425814	4.648814e-02	1
ANP32E	1207965	197	39	116109	25992	0	1	0	0	50	1	3315690	4.661968e-02	1
HBG1	109545	1056	-1	60477	17499	0	1	0	0	50	6	2881407	4.665456e-02	1
PRNP	556280	447	11	103284	28386	0	2	0	0	50	2	3528072	4.693297e-02	1
FERD3L	103347	812	-15	66348	20007	0	2	0	0	50	7	3746553	4.706325e-02	1
TREML2	227466	611	41	128193	39729	0	2	0	0	50	9	2469867	4.723420e-02	1
ARL15	83263	721	5	85899	22344	0	1	0	0	50	9	3971361	4.734340e-02	1
MRVI1	755456	391	21	369303	107787	0	2	0	0	50	3	4953528	4.783191e-02	1
BMF	884609	226	39	78831	18126	0	1	0	0	50	5	3388080	4.814012e-02	1
OR5M8	NaN	NaN	NaN	124260	35796	0	2	0	0	50	8	6383544	4.825421e-02	1
C16orf62	340032	578	15	408462	106932	0	3	0	0	50	2	4651143	4.853595e-02	1
INSIG2	190880	537	8	92226	26448	0	1	0	0	50	6	4143045	4.893183e-02	1
SLC10A6	266749	603	40	152646	44688	0	3	0	0	50	9	2498310	4.945632e-02	1
PTP4A3	170603	382	51	71763	20235	0	2	0	0	50	4	3047676	4.948153e-02	1
SYCP3	344663	338	12	110694	22173	0	1	0	0	50	3	3646461	5.031791e-02	1
PPIC	183387	519	12	86583	25422	0	2	0	0	50	6	3957852	5.079124e-02	1
RAB18	313003	549	0	88293	22344	0	1	0	0	50	5	3513309	5.083084e-02	1
SNX24	154483	532	18	72846	18468	0	1	0	0	50	7	3451920	5.148032e-02	1
TMUB2	930750	175	41	126084	41838	0	3	0	0	50	5	3489369	5.177403e-02	1
REEP5	248831	340	44	79743	20463	0	1	0	0	50	4	2998257	5.184749e-02	1
CALML4	375804	365	28	82422	21375	0	1	0	0	50	4	3112485	5.192542e-02	1
MRPS7	1723762	171	31	99636	27759	0	2	0	0	50	2	3131409	5.250778e-02	1
CHEK2	515703	219	-8	245499	65892	0	2	0	0	50	5	3639849	5.267413e-02	1
DIRAS2	94332	706	13	81624	21660	0	1	0	0	50	5	3170739	5.360693e-02	1
XYLT2	1335838	196	24	343425	107673	0	2	0	0	50	1	3676158	5.405477e-02	1
OR51A7	65798	1006	-15	123975	36252	0	2	0	0	50	2	3379131	5.482005e-02	1
HCRTR2	27686	676	-13	181203	51186	0	4	0	0	50	14	4488921	5.580382e-02	1
CDK11A	NaN	NaN	NaN	335901	83220	0	3	0	0	50	8	6430968	5.592320e-02	1
DCAF16	271201	1073	21	85500	25821	0	1	0	0	50	6	3373089	5.641415e-02	1
MMP25	1534969	234	46	223953	71022	0	2	0	0	50	3	3146343	5.667090e-02	1
BRCC3	NaN	NaN	NaN	136287	34200	0	2	0	0	50	8	6381948	5.706286e-02	1
SV2B	457413	624	1	284715	73701	0	2	0	0	50	3	3258006	5.773815e-02	1
SETDB1	1688656	172	31	530898	146262	0	3	0	0	50	2	3254757	5.803686e-02	1
CCDC70	353099	349	69	98097	22629	0	2	0	0	50	8	3311301	5.849491e-02	1
OR51G1	65798	1006	-15	125286	39558	0	2	0	0	50	2	3379131	5.874804e-02	1
FER	140251	741	20	351576	83277	0	2	0	0	50	9	3374457	5.880145e-02	1
TMSB15B	439642	NaN	30	20634	4332	0	1	0	0	25	1	1519905	5.882236e-02	1
WFDC8	902945	438	27	104937	23655	0	1	0	0	50	5	3589632	5.887659e-02	1
TCEAL5	455954	NaN	17	85842	21033	0	1	0	0	50	7	3671085	5.982796e-02	1
DHRS7B	409501	382	-18	131100	40584	0	1	0	0	50	2	3576636	6.028888e-02	1
CRTC2	2028800	222	34	275652	89604	0	2	0	0	50	2	2927292	6.063731e-02	1
LYL1	1948449	221	41	107730	38475	0	1	0	0	50	2	3433908	6.065447e-02	1
UBE2M	2673870	276	11	77919	19893	0	2	0	0	50	3	3877425	6.089188e-02	1
KRTAP19-6	22916	1048	-79	23598	7011	0	1	0	0	50	6	2603076	6.090274e-02	1
ATF5	1679101	205	45	107445	38418	0	1	0	0	50	3	3328002	6.098928e-02	1
SULT2A1	881316	336	39	122151	27987	0	3	0	0	50	6	3603312	6.110472e-02	1
N6AMT1	312901	480	6	87780	26277	0	1	0	0	50	6	3455283	6.122978e-02	1
APOD	794351	315	38	78603	21603	0	1	0	0	50	9	3667209	6.137568e-02	1
SPIC	305133	649	-1	103740	25707	0	1	0	0	50	4	3209271	6.145593e-02	1
FSCN3	411207	619	-7	202008	57741	0	2	0	0	50	3	2409447	6.211553e-02	1
MAPRE1	550127	293	48	113373	28728	0	1	0	0	50	3	3221526	6.280903e-02	1
OR11H12	141957	747	-11	129504	37905	0	1	0	0	50	4	3688641	6.312198e-02	1
TRDMT1	558326	451	5	165186	43092	0	1	0	0	50	0	3164127	6.322974e-02	1
ASF1A	116680	856	16	69312	18924	0	1	0	0	50	9	2997060	6.325694e-02	1
PAK4	1652029	286	26	231534	77634	0	2	0	0	50	4	3375711	6.334109e-02	1
LHCGR	75021	934	-16	284487	81795	0	4	0	0	50	9	3457848	6.362356e-02	1
CXorf21	81961	NaN	21	122892	32547	0	1	0	0	50	4	3571677	6.390215e-02	1
OR1C1	164924	995	-27	123462	37791	0	2	0	0	50	17	4658097	6.412151e-02	1
PSMG2	434233	206	35	110181	30210	0	1	0	0	50	4	3265587	6.431966e-02	1
PDC	278089	492	-7	103854	24909	0	1	0	0	50	8	4120815	6.448538e-02	1
SPARC	725286	496	43	129504	32604	0	1	0	0	50	4	4068774	6.461066e-02	1
RAET1E	423805	245	34	109212	28956	0	1	0	0	50	4	3207903	6.489184e-02	1
TK1	527017	217	27	96843	27816	0	1	0	0	50	6	3431856	6.490807e-02	1
NUP62CL	227679	NaN	32	78831	20862	0	1	0	0	50	9	3311643	6.518159e-02	1
RFC1	668832	299	43	484557	120783	0	3	0	0	16	0	1362927	6.580254e-02	1
NEXN	367341	256	1	289161	65835	0	4	0	0	50	7	4062789	6.587782e-02	1
RFC5	639801	584	-3	144381	38760	0	2	0	0	50	7	4029957	6.608727e-02	1
MS4A15	744779	621	23	97812	29925	0	2	0	0	50	6	3730251	6.623236e-02	1
LPP	148376	685	6	246126	74499	0	2	0	0	50	9	4153476	6.627871e-02	1
OR7C2	961949	546	4	124545	39444	0	2	0	0	50	10	3862719	6.641003e-02	1
SPSB1	980939	281	32	107616	33630	0	1	0	0	50	4	3588321	6.651315e-02	1
ICAM4	1729517	200	31	133038	24453	0	2	0	0	50	2	3845904	6.675002e-02	1
PTGR1	499818	309	16	141987	38760	0	1	0	0	50	1	2978706	6.683978e-02	1
IFNA7	193208	498	-3	77121	20691	0	1	0	0	50	8	2937609	6.736944e-02	1
C20orf195	1262904	298	54	124431	40242	0	2	0	0	50	1	3011367	6.757014e-02	1
KPRP	64902	818	18	227772	70452	0	3	0	0	50	9	3310218	6.776640e-02	1
KRT222	953708	269	13	124260	31350	0	1	0	0	50	3	3221754	6.790704e-02	1
FGF14	82526	937	-2	131784	34428	0	2	0	0	50	2	3261312	6.811902e-02	1
NAA15	389880	299	26	372096	85671	0	3	1	0	50	4	3907977	6.817337e-02	1
CYP51A1	691564	461	26	210159	57627	0	2	0	0	50	9	3487317	6.840290e-02	1
ARV1	376655	616	12	114342	28956	0	1	0	0	50	4	3272142	6.849536e-02	1
TMEM155	326547	440	18	53694	15561	0	1	0	0	50	2	4086501	6.902004e-02	1
IL18BP	747702	311	59	86640	22800	0	1	0	0	50	5	2660304	6.912589e-02	1
CNPY4	1299015	205	52	104481	26847	0	2	0	0	50	5	3337065	6.969050e-02	1
KRTAP20-2	28000	1055	-80	25992	7695	0	1	0	0	50	5	2553372	6.985099e-02	1
TMEM176B	734961	689	14	109896	33744	0	1	0	0	50	4	3123771	7.043816e-02	1
U2AF1	687433	279	59	111663	29241	0	2	0	0	50	4	3042660	7.050982e-02	1
CTCFL	181464	562	10	277932	69540	0	2	0	0	50	5	3582450	7.058583e-02	1
C12orf74	208773	509	-1	76380	24510	0	1	0	0	50	10	3465201	7.083862e-02	1
MID1	117200	NaN	14	273714	75126	0	2	0	0	50	5	3585813	7.109260e-02	1
FBXO8	64734	647	-5	134064	33516	0	1	0	0	50	3	3286563	7.211617e-02	1
NSL1	365714	364	26	132069	31920	0	1	0	0	50	4	3610608	7.213559e-02	1
USP50	325027	203	27	140448	35511	0	1	0	0	50	5	3951639	7.216326e-02	1
LRRC46	1071489	214	29	131784	38190	0	1	0	0	50	2	3018093	7.257320e-02	1
MAGEA11	NaN	NaN	NaN	176187	49020	0	2	0	0	50	8	6396768	7.293384e-02	1
UGT1A6	NaN	NaN	NaN	216144	60021	0	1	0	0	50	8	6407769	7.295758e-02	1
KIF14	361992	370	7	691125	173964	0	2	0	0	50	1	3081306	7.337400e-02	1
MTBP	193807	877	-3	382242	97071	0	3	0	0	50	6	2937096	7.342746e-02	1
RASL11A	284055	265	46	97413	29298	0	1	0	0	50	6	3447531	7.406496e-02	1
RHBDL2	603263	318	27	126483	33573	0	1	0	0	50	3	3035592	7.415209e-02	1
TSPAN8	233516	489	-31	100548	26334	0	1	0	0	50	8	3557541	7.473293e-02	1
SIAH1	170149	392	3	125400	36366	0	2	0	0	50	5	3508749	7.478401e-02	1
SCGB1D2	3058870	450	42	38019	10374	0	1	0	0	50	2	2610657	7.498352e-02	1
TAS2R30	371136	676	4	127395	36765	0	2	0	0	50	5	3254358	7.625498e-02	1
BZW1	620967	155	38	152760	36366	0	1	0	0	50	2	3221811	7.637272e-02	1
IFNW1	137739	498	1	78261	22287	0	2	0	0	50	9	2837232	7.652536e-02	1
UNC119	1517567	225	24	105450	29982	0	2	0	0	50	3	2818536	7.732043e-02	1
ICOSLG	1128093	219	76	125115	34428	0	1	0	0	50	3	3282858	7.752142e-02	1
TMPRSS15	274061	981	-64	430635	109383	0	4	0	0	50	6	2430594	7.823683e-02	1
RAB42	816470	183	25	41781	12597	0	1	0	0	50	4	3301896	7.826558e-02	1
OR6C70	802038	706	3	123975	36252	0	1	0	0	50	5	3288672	7.835975e-02	1
SPG7	1107401	203	39	343482	101460	0	3	0	0	50	0	2541345	7.842164e-02	1
GPR1	332753	487	25	142785	40527	0	1	0	0	50	4	3518610	7.864801e-02	1
RTP4	377182	466	33	100149	27588	0	1	0	0	50	5	2809359	7.880139e-02	1
PCDHB10	915569	724	-11	309909	101004	0	3	0	0	50	8	3848697	7.995817e-02	1
SLAMF6	1145424	590	26	138225	37734	0	1	0	0	50	5	3482757	8.003039e-02	1
GP2	243266	848	-5	223098	60420	0	2	0	0	50	8	3177693	8.036198e-02	1
JMJD8	1207790	194	33	116280	36594	0	1	0	0	50	4	3603939	8.049340e-02	1
OR6C6	411183	816	-1	125001	36252	0	1	0	0	50	5	3122688	8.054842e-02	1
TAS2R50	365490	676	-2	120498	34086	0	1	0	0	50	4	2858094	8.097985e-02	1
VPS72	1562281	184	33	145521	45486	0	2	0	0	50	2	3356616	8.154719e-02	1
XCL2	389559	440	15	46455	14250	0	1	0	0	50	1	2833413	8.201172e-02	1
ALG1	552298	419	3	191862	55233	0	1	0	0	50	0	3176154	8.218710e-02	1
PRH1	NaN	NaN	NaN	68115	20976	0	1	0	0	50	8	6368724	8.240452e-02	1
GLB1L3	270350	623	21	274854	73644	0	4	0	0	50	4	2865732	8.250499e-02	1
OR51Q1	99042	1030	1	124773	39045	0	1	0	0	50	7	3173304	8.256856e-02	1
FCER1A	285980	737	-6	108813	26961	0	1	0	0	50	10	3965034	8.298850e-02	1
SNAPC1	246220	410	26	158517	36936	0	2	0	0	50	5	3219531	8.303028e-02	1
UNC119B	1741363	349	42	103056	28956	0	1	0	0	50	4	3014730	8.364566e-02	1
PDSS1	339802	540	18	173280	47994	0	1	0	0	50	3	4169550	8.418458e-02	1
ALS2CR12	554245	411	31	195054	43320	0	1	0	0	50	1	3308736	8.430102e-02	1
ARMC1	145894	455	4	117078	32205	0	1	0	0	50	6	2794425	8.442545e-02	1
TNMD	182582	NaN	-2	134748	32490	0	2	0	0	50	3	2991075	8.454157e-02	1
ZNF716	NaN	NaN	NaN	205941	50559	0	2	0	0	50	8	6398307	8.470243e-02	1
TSGA13	278944	433	9	116508	29184	0	1	0	0	50	6	3210867	8.518327e-02	1
MAD1L1	814176	544	26	298224	82251	0	3	1	0	24	7	1897815	8.520181e-02	1
AP3M2	580110	382	45	172881	47538	0	1	0	0	50	2	3411678	8.535658e-02	1
TCEA3	1050778	163	27	147687	38190	0	1	0	0	50	3	3332448	8.621297e-02	1
CNPY1	267612	599	-5	40926	8835	0	1	0	0	50	7	3182823	8.640600e-02	1
ANGPTL1	NaN	NaN	NaN	203661	51471	0	1	0	0	50	8	6399219	8.645931e-02	1
CEP55	458453	249	17	195111	48906	0	2	0	0	50	2	3703917	8.715436e-02	1
MAP3K4	80018	860	-2	666444	176757	0	4	1	0	50	10	3715545	8.743859e-02	1
GTF3A	304169	414	59	158460	39387	0	1	0	0	50	4	3556230	8.823746e-02	1
CHODL	272100	981	-58	114285	29697	0	2	0	0	50	5	3005496	8.878173e-02	1
GAST	1617880	323	9	41838	12198	0	1	0	0	50	7	3866652	8.887075e-02	1
STAT3	2140948	160	32	329175	82593	0	2	0	0	50	4	3256809	8.902277e-02	1
PPIE	975799	388	39	144666	35055	0	1	0	0	50	2	2882319	8.913381e-02	1
TNFRSF6B	1126597	202	36	117192	39957	0	2	0	0	50	3	2943195	8.925324e-02	1
RBM17	576205	399	45	168492	45258	0	1	0	0	50	3	3659058	8.936763e-02	1
AIMP1	158895	711	5	140448	37221	0	1	0	0	50	6	3770265	8.958815e-02	1
TYMS	416109	486	19	145008	37962	0	1	0	0	50	4	3515646	8.958890e-02	1
EDAR	358833	424	14	186390	51471	0	2	0	0	50	1	3309021	8.967969e-02	1
EFNA5	78424	628	21	95532	24681	0	1	0	0	50	9	3393267	8.989886e-02	1
FAM153A	1267336	553	18	139023	33516	0	1	0	0	50	7	3305715	8.993048e-02	1
NCK1	181954	195	20	156066	39900	0	2	0	0	50	6	3266385	9.069534e-02	1
PDGFRB	1065098	228	49	451611	131328	0	4	1	0	50	3	3439095	9.111213e-02	1
SLC25A42	1293709	215	30	127623	40812	0	2	0	0	50	5	3588606	9.140388e-02	1
F2RL1	248362	418	25	156351	48507	0	1	0	0	50	3	3023223	9.146441e-02	1
SULT1B1	14468	1020	1	128022	29127	0	1	0	0	50	10	3367845	9.150507e-02	1
HIGD1A	369545	396	31	46170	11970	0	1	0	0	50	4	3060558	9.196731e-02	1
CT45A5	246199	NaN	26	80199	20007	0	1	0	0	50	1	4064499	9.316991e-02	1
RNF41	2878057	171	43	130815	35739	0	1	0	0	50	7	4057146	9.325275e-02	1
KIAA1257	1149132	379	52	171912	43206	0	1	0	0	50	2	3144975	9.350736e-02	1
NME1	NaN	NaN	NaN	73815	20235	0	1	0	0	50	8	6367983	9.381093e-02	1
SLC25A27	141781	596	1	134292	37392	0	1	0	0	50	8	3312441	9.412590e-02	1
HAT1	537965	177	33	179892	42750	0	1	0	0	50	3	3447360	9.466313e-02	1
P2RY10	14218	NaN	50	137484	37620	0	2	0	0	38	2	2439030	9.467629e-02	1
ACTR10	291132	545	21	174534	48279	0	1	0	0	50	3	3511200	9.484487e-02	1
FPR3	435870	690	-35	140562	41724	0	2	0	0	50	12	3290667	9.486184e-02	1
OR2D3	403341	827	6	130359	39273	0	1	0	0	50	7	3485607	9.488255e-02	1
BFAR	519767	367	45	186846	49305	0	2	0	0	50	1	2928147	9.510967e-02	1
TSG101	623656	341	20	162507	44232	0	2	0	0	50	5	3960360	9.517137e-02	1
DEFB126	215351	430	25	45999	12825	0	1	0	0	50	2	2765697	9.579067e-02	1
ZNF286A	730837	431	-16	218424	52098	0	2	0	0	50	1	3567345	9.587339e-02	1
OR4K13	383274	768	-37	119871	36252	0	2	0	0	50	6	2998314	9.647870e-02	1
P2RX6	577297	192	58	182172	52440	0	1	0	0	50	2	3363114	9.652940e-02	1
EIF2S1	484235	291	32	133038	33687	0	1	0	0	50	4	2845383	9.663531e-02	1
BDKRB1	326763	501	16	138510	44118	0	1	0	0	50	5	3478995	9.676174e-02	1
HIP1	785864	326	62	436791	116565	0	3	0	0	50	3	2444730	9.693888e-02	1
NR3C2	73880	914	-15	397632	113145	0	3	1	0	50	6	3540213	9.739474e-02	1
DEFB112	65301	1242	-3	47424	11571	0	1	0	0	50	5	2974602	9.752829e-02	1
UBXN1	2425755	248	51	127965	37392	0	2	0	0	50	5	3203457	9.769771e-02	1
ERRFI1	387339	207	26	184566	55005	0	1	0	0	50	4	3988803	9.784820e-02	1
RNF11	503560	305	7	63213	17670	0	1	0	0	50	2	4043466	9.785179e-02	1
CRABP1	505232	435	56	57798	15048	0	1	0	0	50	1	3635403	9.868618e-02	1
ERBB3	2693176	215	38	567891	161595	0	5	0	0	50	5	2903979	9.879066e-02	1
SFXN4	789279	149	29	144324	38304	0	1	0	0	50	6	3787365	9.904427e-02	1
DNAJB12	822407	145	45	167466	48336	0	1	0	0	50	4	3694455	9.918395e-02	1
ADIPOR1	421206	389	30	153843	43833	0	1	0	0	50	5	3300642	9.937091e-02	1
CEP57	298879	467	2	212211	51642	0	1	0	0	50	3	4007670	9.939105e-02	1
SLC44A1	265154	490	0	272118	75696	0	2	0	0	50	5	3777846	9.974436e-02	1
LPAR4	16059	NaN	22	147573	43434	0	1	1	0	50	5	3259488	9.987299e-02	1
TESK2	902221	176	27	231933	68343	0	2	0	0	50	1	3722670	1.000861e-01	1
MC3R	254407	729	-58	128364	37848	0	2	0	0	50	12	3715431	1.003310e-01	1
OR5AS1	4262	1044	-40	128820	37563	0	1	0	0	50	16	3814155	1.003872e-01	1
RASA1	154501	726	24	436677	119073	0	2	0	0	50	15	7638570	1.004255e-01	1
SLC20A2	582397	459	34	260775	80370	0	3	0	0	50	3	4536003	1.015087e-01	1
PDZD11	215874	NaN	52	60762	15675	0	1	0	0	50	2	3631755	1.020730e-01	1
MAGEA3	201810	NaN	-3	125172	37107	0	1	1	0	50	4	2596065	1.031684e-01	1
OR6V1	314565	676	-1	121980	38931	0	1	0	0	50	5	2682249	1.033556e-01	1
PAGE2B	214019	NaN	18	48222	12141	0	1	0	0	50	4	3332733	1.037292e-01	1
INTS12	293906	417	3	187017	54777	0	1	0	0	50	3	3391671	1.037414e-01	1
PPM1L	585349	509	-5	147687	39900	0	1	0	0	50	3	2913384	1.038110e-01	1
IGFBPL1	234360	688	16	108300	37905	0	1	0	0	50	7	2969016	1.038224e-01	1
KRTAP6-2	22916	1048	-79	25479	6669	0	1	0	0	50	6	2603076	1.040305e-01	1
CCNYL1	330620	210	26	152361	38475	0	1	0	0	50	6	3806574	1.041447e-01	1
NCF1	895858	125	49	163476	44289	0	2	0	0	50	3	3762456	1.041799e-01	1
HDAC7	391157	182	29	399285	126711	0	2	0	0	50	3	3737262	1.044358e-01	1
OR5P2	103028	823	-1	126540	39159	0	1	0	0	50	9	3572988	1.047370e-01	1
RNF32	299200	635	-10	151278	40413	0	3	0	0	50	8	3328230	1.055385e-01	1
GIMAP7	563029	671	24	123747	31350	0	1	0	0	50	6	2899989	1.058341e-01	1
PUS3	611330	414	14	197106	52212	0	2	0	0	50	2	3253731	1.058810e-01	1
TNNT1	1036976	266	-1	122835	29184	0	2	0	0	50	2	2360256	1.061361e-01	1
