gene	expr	reptime	hic	N_nonsilent	N_silent	N_noncoding	n_nonsilent	n_silent	n_noncoding	nnei	x	X	p	q
RPL22	627248	240	31	274537	63506	0	3	0	0	50	44	14531072	2.028608e-02	1
RAD21	482614	426	18	1321262	320902	0	8	2	0	50	39	14053372	2.081607e-02	1
KLF5	274388	328	28	900324	268074	0	10	3	0	29	39	8607592	2.126335e-02	1
FBXL20	1467668	179	20	905663	246718	0	8	2	0	50	61	14913794	2.139159e-02	1
C3orf70	760533	598	32	502709	135442	0	5	1	0	50	50	19195953	2.173680e-02	1
MDGA2	14033	1195	-46	1941429	532776	0	12	1	0	22	27	9214833	2.181068e-02	1
POTEC	NaN	NaN	NaN	1137769	269198	0	8	1	0	50	106	31562482	2.230467e-02	1
EIF2AK1	NaN	NaN	NaN	1294286	348721	0	8	1	0	50	106	31642005	2.306536e-02	1
DSG3	275713	450	-18	1991447	588133	0	11	3	0	50	48	17895485	2.573049e-02	1
RPS21	1190359	252	33	185179	45803	0	3	0	0	50	52	12660736	2.698461e-02	1
SOCS2	359700	369	30	389185	117458	0	4	0	0	50	47	17127231	2.717568e-02	1
PSD	975992	178	39	1993414	652763	0	11	2	0	47	46	19117835	2.725121e-02	1
MACC1	220237	676	13	1709604	461121	0	9	1	0	50	45	18796371	2.759146e-02	1
SPRY3	NaN	NaN	NaN	561157	169724	0	5	0	0	50	105	31463008	2.850293e-02	1
HIST2H2AC	798975	560	17	246156	84300	0	3	0	0	50	49	18080383	2.865560e-02	1
TRH	329991	389	43	476014	145277	0	5	0	0	50	56	17014269	2.879522e-02	1
TRAF3	719158	178	49	1176266	296455	0	7	0	0	50	29	11911590	2.923889e-02	1
NAA15	389880	299	26	1834368	422343	0	10	2	0	50	60	19265641	3.096365e-02	1
SLC25A5	617823	NaN	30	590381	175906	0	5	0	0	50	65	17883402	3.161833e-02	1
TRAPPC2L	860087	252	37	296736	75027	0	3	0	0	50	67	19329990	3.276745e-02	1
RAB31	441061	148	43	412789	103127	0	4	0	0	50	36	13879714	3.295860e-02	1
ZNF791	1975767	409	1	1185258	284091	0	7	2	0	44	59	17869352	3.311385e-02	1
PROK1	403650	479	31	214122	62382	0	2	0	0	50	38	15100940	3.315801e-02	1
IFNGR1	117339	309	35	993897	266388	0	8	0	0	24	37	7925043	3.367565e-02	1
CXorf21	81961	NaN	21	605836	160451	0	4	0	0	50	50	17607741	3.510358e-02	1
MMGT1	253719	NaN	20	263297	80647	0	3	0	0	50	41	14279015	3.523330e-02	1
HS3ST5	217498	675	-8	688169	194452	0	5	0	0	50	59	25486419	3.549802e-02	1
GJD2	521214	306	-1	626911	190799	0	6	0	0	44	46	15908253	3.556084e-02	1
PMAIP1	200064	434	48	110152	32315	0	1	0	0	50	42	20122410	3.720843e-02	1
ACVR2A	90992	951	-2	1062461	271165	0	7	1	0	44	47	15144214	3.802529e-02	1
ARMC4	125789	454	-4	2126608	580265	0	8	1	0	50	40	18003108	3.850212e-02	1
CCL17	749108	159	39	194733	55638	0	3	0	0	50	46	14502691	3.873285e-02	1
CACNB4	279730	592	21	1111074	302637	0	7	1	0	50	46	16755749	3.906366e-02	1
IDS	179393	NaN	3	1129339	316406	0	10	0	0	50	34	16510155	3.925021e-02	1
ZNF493	166321	1140	-56	1627833	393681	0	7	1	0	50	47	15328269	3.942662e-02	1
H2AFX	1390854	195	58	266388	99474	0	3	0	0	50	31	13572581	3.980022e-02	1
SEPT12	706891	195	33	733410	204849	0	8	1	0	50	42	15383907	3.984553e-02	1
HSD17B4	302141	472	27	1526392	415037	0	11	2	0	50	48	14861528	3.994064e-02	1
MMEL1	323457	335	30	1620246	431616	0	11	1	0	50	48	15894765	4.067122e-02	1
PPAP2B	39932	563	7	630845	175063	0	7	1	0	50	76	21981506	4.105954e-02	1
TAF7L	404269	NaN	29	985467	227610	0	5	0	0	10	1	3049693	4.157795e-02	1
NOTCH1	1489379	212	43	5126002	1449398	0	25	8	0	50	59	17914874	4.161194e-02	1
GIP	793101	174	29	317249	89077	0	4	0	0	50	64	18120004	4.174886e-02	1
DYNLRB1	990458	214	54	205130	51985	0	2	0	0	50	55	15179058	4.213053e-02	1
LRPPRC	455568	429	26	2908069	746336	0	13	3	0	50	37	16443277	4.239017e-02	1
MAGEA3	201810	NaN	-3	617076	182931	0	6	0	0	50	41	12798145	4.253093e-02	1
FAM133A	33770	NaN	-11	511420	119144	0	6	0	0	50	95	27790057	4.270234e-02	1
DNAJC27	270621	296	35	569587	145277	0	5	0	0	50	52	14504377	4.301958e-02	1
METTL8	515299	342	49	851992	210188	0	6	0	0	50	48	17540863	4.332225e-02	1
PTMA	1003689	202	24	246999	49737	0	4	0	0	50	67	16323852	4.366793e-02	1
ARHGAP4	2328608	NaN	27	1970653	601340	0	14	0	0	9	4	3085099	4.385494e-02	1
HIST1H2AJ	267617	634	32	241660	86267	0	2	0	0	50	44	12239236	4.396050e-02	1
ERP29	812811	317	45	522660	146682	0	4	0	0	50	57	21367521	4.412925e-02	1
SLC17A2	392745	685	34	879811	259082	0	5	0	0	30	29	9233660	4.427955e-02	1
UROC1	289633	508	52	1503350	429649	0	8	1	0	50	42	18409434	4.468676e-02	1
MUC1	1801444	194	32	630283	110714	0	8	0	0	50	67	15736000	4.540422e-02	1
HAUS2	534369	269	40	493998	123078	0	4	0	0	50	33	15370419	4.554524e-02	1
C1orf122	445096	375	33	217213	73622	0	3	0	0	50	38	15622195	4.615261e-02	1
CDT1	813333	189	51	1066395	349002	0	8	1	0	50	44	16265404	4.647453e-02	1
HIST1H4K	267617	634	32	196419	68283	0	2	0	0	50	44	12239236	4.688499e-02	1
C16orf80	898142	292	14	400706	106780	0	3	0	0	50	37	15129321	4.759357e-02	1
TOMM70A	377740	361	20	1251012	326241	0	7	1	0	50	41	18325134	4.760107e-02	1
CST2	159399	889	-45	287463	80085	0	4	0	0	50	43	13282027	4.764628e-02	1
NCAPH2	1075525	207	42	1283046	347316	0	10	1	0	50	43	16905803	4.770714e-02	1
TMEM38B	214951	773	-8	592910	162418	0	4	1	0	50	57	19032973	4.786416e-02	1
PRIM1	2637730	154	47	904539	202320	0	4	0	0	50	43	21335487	4.809694e-02	1
KIF7	804572	319	27	2635499	824173	0	15	2	0	15	13	6633286	4.844839e-02	1
KRTAP4-8	NaN	NaN	NaN	375978	96102	0	4	0	0	50	105	31389386	4.865738e-02	1
NR2C2AP	940952	232	17	289992	79242	0	3	0	0	50	48	16295752	4.870450e-02	1
NDP	73234	NaN	13	264702	77556	0	2	0	0	50	46	17226143	4.901977e-02	1
ABCA12	526764	857	9	5337314	1427761	0	20	6	0	50	49	16798742	4.964358e-02	1
GOT1	277366	575	-5	835132	238850	0	6	0	0	50	43	14477682	4.976133e-02	1
LCE1A	62450	804	15	218337	61539	0	2	0	0	50	44	15105155	5.022678e-02	1
HFM1	263616	615	-10	3022436	737344	0	15	2	0	50	47	17922742	5.037761e-02	1
NUBPL	335822	583	-7	658383	186303	0	7	0	0	50	40	12321288	5.049775e-02	1
POU6F1	496692	176	40	595439	185179	0	4	1	0	50	39	13625690	5.062212e-02	1
PLAC1	268956	NaN	39	426839	115210	0	4	0	0	50	51	16824594	5.095110e-02	1
TMEM55A	104917	935	1	520412	152302	0	3	0	0	50	52	16855785	5.095162e-02	1
CRHBP	245514	418	17	657259	179840	0	3	0	0	50	42	16107763	5.135229e-02	1
TRPC1	414031	437	20	1555897	403235	0	10	1	0	50	57	18532512	5.212432e-02	1
ZC3H12B	321325	NaN	10	1675322	456625	0	8	1	0	50	49	18620184	5.217696e-02	1
ZNF474	69953	707	2	716550	206535	0	5	0	0	50	43	14719061	5.233926e-02	1
DHRSX	NaN	NaN	NaN	664284	196419	0	5	1	0	50	106	31489703	5.335293e-02	1
GAL	780720	354	49	254024	74746	0	3	0	0	50	46	16926316	5.362372e-02	1
HIST1H2BF	394491	544	55	246437	76432	0	3	0	0	50	37	10872733	5.368476e-02	1
FGFRL1	689217	247	58	978442	320621	0	7	2	0	50	40	16106077	5.389622e-02	1
FGF16	547612	NaN	-7	231825	65754	0	3	0	0	50	51	15754546	5.433722e-02	1
CTSK	1818753	188	35	680582	176749	0	4	1	0	50	69	18451303	5.458508e-02	1
ADAM21	423685	706	22	1439282	389185	0	10	0	0	50	48	20371376	5.530649e-02	1
ZNF711	90533	NaN	1	1564327	386375	0	8	0	0	14	4	3476251	5.573917e-02	1
RBPMS	473452	363	27	554132	158203	0	5	0	0	50	52	14928687	5.608252e-02	1
CT47B1	NaN	NaN	NaN	584761	180683	0	9	2	0	20	32	6777158	5.616690e-02	1
DCTN6	452029	297	47	400706	104251	0	3	0	0	50	35	16977458	5.618641e-02	1
USP26	88462	NaN	12	1838583	473766	0	11	1	0	15	16	6036161	5.622638e-02	1
ZNF829	308757	976	-38	1059932	261892	0	6	0	0	50	69	16158343	5.656877e-02	1
DRP2	417357	NaN	26	1969248	527718	0	8	3	0	50	44	19631503	5.674109e-02	1
GNG12	476287	228	-7	152302	39059	0	2	0	0	50	56	17399801	5.691150e-02	1
NHLH2	503800	639	9	261892	85424	0	3	0	0	50	41	15867508	5.718011e-02	1
ERBB3	2693176	215	38	2799603	796635	0	17	4	0	50	35	14316107	5.760292e-02	1
TSPYL4	260690	640	16	807594	243627	0	4	0	0	50	49	22152073	5.927244e-02	1
TTF2	331822	566	12	2363491	653606	0	9	3	0	50	42	15822548	5.927929e-02	1
ENO1	800628	171	28	891613	245594	0	5	1	0	50	55	16580124	5.947230e-02	1
CLEC14A	13985	544	-50	925614	316125	0	7	3	0	42	47	12418795	5.956940e-02	1
ACPT	652250	593	27	827264	288025	0	7	0	0	50	64	17733910	5.973608e-02	1
UBXN4	511712	403	25	1052064	275661	0	6	0	0	50	47	18382739	6.003184e-02	1
ZFP36	1579611	230	36	606679	225362	0	7	1	0	50	47	13587474	6.026089e-02	1
ZNF611	536540	1010	-40	1445183	350407	0	9	1	0	50	64	17360742	6.099259e-02	1
FAM168B	461529	331	16	392557	123359	0	3	0	0	50	31	15971759	6.132273e-02	1
MTMR1	288573	NaN	9	1366222	368672	0	8	2	0	50	48	15963610	6.166574e-02	1
GNAL	281108	361	18	1045882	277628	0	7	0	0	50	51	17484663	6.255800e-02	1
NMU	247026	456	28	374573	98350	0	2	0	0	50	24	13792323	6.319824e-02	1
BTK	374364	NaN	37	1387578	342258	0	8	0	0	50	55	17021575	6.379649e-02	1
CR1L	386490	361	13	1166431	313877	0	4	1	0	50	44	18725559	6.454435e-02	1
MXI1	403252	359	12	648829	179840	0	4	1	0	50	48	19821178	6.537514e-02	1
GTF3C6	320358	372	33	454939	104813	0	4	0	0	50	44	15740777	6.583340e-02	1
LSMD1	2148615	337	24	331580	113524	0	4	0	0	50	83	22097840	6.646894e-02	1
TCTEX1D2	1164213	231	36	301232	73903	0	5	0	0	50	47	12995969	6.650386e-02	1
THAP7	577297	192	58	602745	193047	0	8	2	0	18	12	5315396	6.694976e-02	1
XIAP	337935	NaN	14	1021716	257958	0	6	0	0	33	21	12610437	6.706169e-02	1
FAM111A	542222	686	9	1248764	309100	0	6	0	0	25	15	7823883	6.736696e-02	1
SPA17	172228	604	18	322026	75870	0	2	0	0	50	42	11016324	6.790530e-02	1
KDM6A	59340	NaN	36	2868167	771907	0	19	3	0	50	57	16677069	6.825588e-02	1
KRTAP20-1	22916	1048	-79	113524	29786	0	2	0	0	50	44	12832708	6.829254e-02	1
ENGASE	592461	285	15	1478341	448757	0	6	1	0	50	44	15941411	6.969319e-02	1
ZNF157	792781	NaN	29	1031270	262735	0	9	1	0	50	44	14807295	6.974295e-02	1
TBL1XR1	135357	433	0	1076511	273132	0	9	0	0	50	46	16982235	6.989891e-02	1
CCDC148	133882	759	-5	1292600	290554	0	5	0	0	50	45	20226099	6.994233e-02	1
DEFB134	467502	451	22	139938	32034	0	2	0	0	50	50	17542830	6.996838e-02	1
OR10G7	158396	830	-10	593472	195576	0	4	0	0	50	62	18824190	7.020357e-02	1
B3GNT5	NaN	NaN	NaN	762634	195857	0	4	0	0	50	105	31489141	7.040150e-02	1
GCAT	1385064	203	66	882340	277628	0	6	0	0	50	30	14620992	7.057316e-02	1
OR4C3	278638	642	-40	636465	196419	0	7	0	0	50	55	17251995	7.064446e-02	1
SUN5	461222	461	40	804784	200072	0	5	0	0	50	56	19421315	7.094421e-02	1
NHLRC3	150239	998	11	702219	198105	0	4	1	0	50	59	17541425	7.138515e-02	1
MAGEB2	74310	NaN	16	627754	184898	0	5	1	0	50	41	16138111	7.147659e-02	1
RGS4	315405	691	-14	634779	148368	0	4	1	0	50	50	14120250	7.169907e-02	1
SIRPA	467799	486	41	1003451	300670	0	4	0	0	50	57	18274273	7.236291e-02	1
POLR2L	1799017	232	51	136004	41026	0	2	0	0	50	46	14810667	7.258362e-02	1
ZBTB47	359739	329	38	1484523	424029	0	7	1	0	50	47	16128557	7.261429e-02	1
TPSG1	1275017	294	21	621010	213560	0	3	0	0	50	47	17307633	7.268451e-02	1
DEFB116	562665	594	-29	212436	50580	0	2	0	0	50	46	13542514	7.311933e-02	1
RPL10	2277674	NaN	40	444823	119144	0	3	0	0	50	54	16236742	7.313688e-02	1
YY2	93077	NaN	16	742402	200915	0	4	0	0	50	41	15924270	7.400077e-02	1
CRYGC	327858	440	13	358275	94416	0	2	0	0	50	41	16838082	7.448659e-02	1
KRTAP1-3	977588	404	10	338043	88515	0	3	0	0	50	31	11268943	7.454210e-02	1
RAB39B	371405	NaN	-13	422343	122235	0	4	0	0	50	37	16765584	7.454977e-02	1
BMPR1A	379827	195	26	1096181	285496	0	5	1	0	50	68	21648240	7.463946e-02	1
EPHX4	260329	242	1	740435	197824	0	5	1	0	50	59	17163199	7.477958e-02	1
ERBB2	1284992	226	38	2516355	747741	0	17	3	0	50	51	16578719	7.508287e-02	1
ZNF283	464802	286	11	1402190	329332	0	9	0	0	48	46	17765382	7.511913e-02	1
TPTE	30271	1268	-81	1170365	296455	0	12	1	0	50	38	10481300	7.536186e-02	1
TRMT2A	545126	218	57	1240615	383003	0	7	0	0	50	40	16535726	7.536825e-02	1
SOX2	39313	1104	-14	621291	182931	0	5	0	0	50	71	22681196	7.540176e-02	1
MRGPRD	557282	416	51	615390	198105	0	4	1	0	50	51	19089454	7.558779e-02	1
OR5H6	391500	849	-2	642085	182369	0	4	0	0	50	39	16335654	7.584116e-02	1
FGF14	82526	937	-2	649672	169724	0	4	0	0	50	50	16077696	7.638167e-02	1
CCL23	779228	525	19	284091	76713	0	3	0	0	50	50	16858595	7.674310e-02	1
TP53INP1	418153	395	48	513668	126169	0	3	0	0	50	42	16723715	7.683529e-02	1
ABHD13	71759	952	-32	669061	189113	0	7	0	0	50	57	14335496	7.760500e-02	1
BEND3	208838	417	30	1632329	474328	0	9	4	0	22	20	9943747	7.788133e-02	1
TMTC1	99753	510	-15	1582311	434988	0	5	1	0	18	9	7620158	7.802530e-02	1
IGSF11	197243	714	3	889646	269479	0	5	0	0	50	49	18982112	7.805163e-02	1
GAP43	43284	622	-2	568463	160732	0	4	0	0	50	47	16094556	7.829780e-02	1
SEMA4B	876945	154	52	1656214	506924	0	10	3	0	50	56	18800867	7.849799e-02	1
OR8K3	10317	969	-43	609489	180402	0	3	0	0	50	45	14830056	7.932734e-02	1
DCUN1D3	252367	503	32	608084	166633	0	4	0	0	50	44	16271586	7.957058e-02	1
TNFRSF1A	2670962	198	46	919432	264140	0	5	0	0	50	47	21387472	7.972851e-02	1
GAD1	352183	519	31	1263376	328208	0	6	1	0	37	28	13041491	7.980973e-02	1
USP17L2	475312	625	3	1048411	294488	0	9	1	0	50	43	16412648	7.989882e-02	1
RNF41	2878057	171	43	644895	176187	0	6	0	0	50	49	20001018	7.997060e-02	1
CTCF	1074126	147	45	1501664	373168	0	8	1	0	50	50	17740373	8.015592e-02	1
SPP1	445914	367	8	658102	158765	0	4	1	0	50	57	21615925	8.041296e-02	1
ZNF160	395233	946	-48	1667735	417004	0	9	1	0	50	46	13660253	8.057926e-02	1
ADAM7	56052	741	6	1597766	383284	0	6	0	0	35	39	15048112	8.060337e-02	1
MLLT11	1614665	165	40	183774	49737	0	3	0	0	50	52	16078539	8.076405e-02	1
CAPN3	592239	284	38	1768333	433583	0	7	1	0	50	30	14155656	8.097903e-02	1
CYP2B6	1041792	375	14	990806	282124	0	5	1	0	37	23	8814408	8.103972e-02	1
DDC	180088	561	11	990525	273132	0	5	0	0	50	39	16197402	8.113246e-02	1
AMOT	25417	NaN	10	2128294	649391	0	10	5	0	27	33	11515380	8.127477e-02	1
ZCCHC13	404685	NaN	26	329613	94416	0	2	1	0	9	4	3268030	8.176350e-02	1
CHCHD3	595524	677	11	478543	121673	0	2	0	0	50	44	17118520	8.228027e-02	1
RPF1	238252	685	-2	725261	188551	0	4	0	0	50	41	14875578	8.236806e-02	1
C5orf46	137041	470	2	185741	48613	0	2	0	0	50	41	14261593	8.247553e-02	1
PDE1C	124074	828	6	1327444	335795	0	8	1	0	50	58	15236382	8.320189e-02	1
VEGFC	145765	585	-14	863232	221709	0	5	0	0	50	42	17157579	8.324379e-02	1
MEOX2	25585	1039	-17	608365	169724	0	5	0	0	50	58	17949437	8.339451e-02	1
TMEM223	2405109	248	44	379350	139095	0	3	0	0	50	54	15599434	8.351051e-02	1
DNAJC15	56984	249	51	312191	86548	0	2	0	0	50	40	15348220	8.353771e-02	1
MTHFR	530804	196	39	1327725	370920	0	8	2	0	50	46	13753826	8.378192e-02	1
SIGLEC8	393294	583	17	977318	309100	0	6	1	0	13	14	5178830	8.381078e-02	1
DNAI2	341939	427	-2	1255789	323150	0	9	2	0	50	42	16627332	8.415313e-02	1
UBE2E1	400750	319	10	402954	104532	0	2	0	0	50	38	17305385	8.442504e-02	1
C15orf62	NaN	NaN	NaN	332423	112681	0	2	0	0	50	105	31405965	8.481280e-02	1
CDCA4	854493	205	30	471799	146963	0	4	0	0	50	63	20170180	8.527182e-02	1
CDH12	127633	1075	-20	1597766	446509	0	11	3	0	50	65	16237585	8.585061e-02	1
HSD17B6	2637730	154	47	634779	182931	0	4	0	0	50	43	21335487	8.627454e-02	1
MTDH	605177	163	38	1179638	331861	0	8	1	0	50	48	17164604	8.660654e-02	1
CD1E	135429	902	5	796916	203725	0	5	0	0	50	43	13026317	8.672510e-02	1
RGR	216056	869	-4	592067	178435	0	3	0	0	50	43	15465397	8.706324e-02	1
KIF3B	920221	146	58	1505879	412789	0	9	2	0	50	44	16365721	8.770839e-02	1
KCNE3	633655	283	23	204287	62101	0	3	1	0	10	8	2967360	8.771875e-02	1
TBRG1	171901	604	9	832603	236321	0	3	0	0	50	42	17075527	8.772748e-02	1
ARL4A	120492	469	-11	401549	112681	0	3	0	0	50	75	20940401	8.786125e-02	1
LTB4R	915114	220	38	649672	246437	0	4	1	0	50	42	16637167	8.806673e-02	1
ACSF2	1332860	200	23	1255508	352936	0	7	2	0	50	70	19084677	8.832440e-02	1
YPEL2	1000345	452	16	251495	62101	0	2	0	0	50	36	12636570	8.852243e-02	1
SEPT2	1242448	383	24	765163	190799	0	5	0	0	50	44	17144091	8.923974e-02	1
SPRR1A	426723	748	28	181807	49175	0	1	0	0	50	35	15991710	8.946602e-02	1
C1orf204	NaN	NaN	NaN	471518	143029	0	3	0	0	50	105	31436313	8.978238e-02	1
BIRC5	683401	191	24	426277	93854	0	4	0	0	50	66	18912143	9.017717e-02	1
NHS	70191	NaN	12	3253137	982095	0	17	1	0	20	17	7215518	9.036561e-02	1
PLEKHG7	244442	509	2	796354	198386	0	4	0	0	50	48	16807734	9.043228e-02	1
AIFM3	577297	192	58	1255508	356308	0	7	1	0	50	38	16579562	9.073397e-02	1
KRTAP11-1	31443	1030	-60	312472	103970	0	3	1	0	49	34	12275204	9.145640e-02	1
CSGALNACT2	450604	563	-9	1108545	284934	0	5	2	0	50	28	11248430	9.198209e-02	1
PTRH1	1098647	172	32	413632	146963	0	3	0	0	50	57	14237427	9.205209e-02	1
TRIM54	1245306	182	52	818553	225081	0	4	0	0	50	36	17869914	9.244566e-02	1
ZNF302	910826	607	-54	833446	191642	0	5	1	0	50	78	24537482	9.298134e-02	1
CLTA	857985	257	46	518445	131508	0	3	0	0	50	34	18407186	9.308061e-02	1
AGR3	360434	376	-15	361366	84581	0	2	0	0	50	37	16353919	9.330793e-02	1
CLEC4D	321790	564	13	457468	105656	0	5	0	0	50	45	17131446	9.338311e-02	1
CXCL1	233432	444	6	215808	69126	0	2	0	0	50	60	16974367	9.386748e-02	1
PLA2G5	528859	466	24	288868	76151	0	2	0	0	50	36	14855908	9.400738e-02	1
DHRS3	340106	294	27	596563	186584	0	4	0	0	50	66	21214657	9.481019e-02	1
CRHR1	408198	563	16	911564	257677	0	5	0	0	50	44	19001501	9.562358e-02	1
MAGT1	549266	NaN	20	759824	202882	0	7	2	0	23	24	7352646	9.592675e-02	1
REPS1	310511	613	16	1621089	458592	0	6	0	0	22	17	10749093	9.628380e-02	1
APOBEC3G	1386387	372	71	803660	193609	0	9	0	0	26	26	6478455	9.643534e-02	1
CPSF4	1327454	288	60	568463	137971	0	4	1	0	50	50	13594499	9.647680e-02	1
GTPBP1	1291659	272	73	1325758	405764	0	8	1	0	38	27	10063453	9.655265e-02	1
TAS2R41	371260	379	1	599092	179840	0	3	1	0	50	52	16013066	9.657126e-02	1
ART4	340728	578	-4	630002	175063	0	4	1	0	50	32	12426663	9.671063e-02	1
SPANXN5	476232	NaN	26	153707	34282	0	1	0	0	50	73	20133650	9.740454e-02	1
GANAB	2560761	217	47	1969810	558347	0	12	2	0	50	49	19547765	9.776523e-02	1
IGFBP7	544216	314	32	552165	178716	0	3	0	0	50	53	17077775	9.776985e-02	1
ZNF506	575637	609	-50	916060	219461	0	4	0	0	50	62	23698697	9.810873e-02	1
