gene	expr	reptime	hic	N_nonsilent	N_silent	N_noncoding	n_nonsilent	n_silent	n_noncoding	nnei	x	X	p	q
TTK	150632	841	-2	3321235	791555	0	77	11	0	4	43	2504445	2.704295e-05	1.545709e-02
AKAP7	165730	682	15	1416250	331145	0	38	6	0	3	41	2205230	2.983549e-05	1.655167e-02
C11orf57	389805	179	31	1133515	260075	0	26	3	0	20	160	11280045	3.974858e-05	2.142108e-02
SLITRK4	4706	NaN	-30	3033865	856445	0	101	13	0	8	90	6437500	4.561333e-05	2.389885e-02
UPF3A	612511	283	46	1793230	476375	0	43	6	0	1	13	1056780	5.616985e-05	2.863448e-02
C12orf50	152672	507	-36	1619160	372345	0	48	9	0	5	52	3826450	5.917691e-05	2.937355e-02
JAK1	269434	396	-5	4404280	1097465	0	128	24	0	1	32	1436335	7.351529e-05	3.555501e-02
CLIC2	NaN	NaN	NaN	939360	241020	0	31	2	0	23	206	15207950	1.047744e-04	4.940635e-02
E2F1	710350	161	55	1556330	510880	0	34	7	0	50	399	30191875	1.299472e-04	5.923917e-02
TAF1	729010	NaN	32	7166740	1843700	0	192	24	0	1	35	2951980	1.319078e-04	5.923917e-02
RASA1	154501	726	24	3945415	1075835	0	106	6	0	0	6	1075835	1.459669e-04	6.307120e-02
ADD3	349258	424	3	2651735	711730	0	54	7	0	16	167	12282750	1.471282e-04	6.307120e-02
ZNF253	550586	609	-52	1875115	464015	0	46	5	0	15	276	23926385	1.777657e-04	7.451146e-02
PIK3R3	1116382	318	20	1787565	415605	0	36	4	0	12	60	6193390	1.835576e-04	7.526661e-02
TEX10	246976	476	12	3453590	962020	0	82	7	0	1	13	1726280	1.949595e-04	7.824100e-02
RBM27	394957	229	31	3947475	1093860	0	72	9	0	3	45	4096310	2.471306e-04	9.711203e-02
CCDC160	217139	NaN	19	1225185	288915	0	45	1	0	1	6	727695	2.884667e-04	1.110420e-01
ZNF292	222401	547	19	10003360	2668730	0	193	44	0	11	96	5971940	3.265684e-04	1.231947e-01
MBD6	1347795	303	44	3427840	1293680	0	59	12	0	5	47	3646200	3.418794e-04	1.264418e-01
FGFR2	204200	386	-9	3379945	918245	0	100	20	0	3	59	2814475	3.537968e-04	1.283330e-01
EXOSC9	324357	506	29	1736580	455775	0	41	6	0	2	15	1603710	4.389613e-04	1.562205e-01
MSH3	319054	752	36	4273470	1146390	0	65	6	0	1	8	1397195	4.790923e-04	1.673452e-01
PAX6	172494	631	-11	1637185	456290	0	44	6	0	5	38	2749070	6.066670e-04	2.080537e-01
LARP7	252277	692	39	2240765	535600	0	42	7	0	11	121	8808560	7.515958e-04	2.493344e-01
DOCK3	395621	756	25	7719335	2018800	0	134	47	0	12	217	10984950	7.534757e-04	2.493344e-01
ZNF709	1754294	593	0	2429770	564440	0	91	7	0	10	110	6936020	8.226303e-04	2.675250e-01
CCDC104	618209	382	27	1341575	306940	0	36	3	0	13	109	8188500	9.009744e-04	2.880369e-01
TM6SF1	308479	635	29	1378140	397065	0	36	1	0	2	13	1702075	9.517180e-04	2.991884e-01
TBL1XR1	135357	433	0	1972965	500580	0	48	4	0	11	82	6039405	1.068210e-03	3.303045e-01
CHD3	1971623	337	29	7812035	2137765	0	123	28	0	4	95	5986360	1.187251e-03	3.611923e-01
PDK3	512129	NaN	34	1581565	417665	0	43	10	0	16	184	11374805	1.238034e-03	3.706634e-01
CDKN1B	791330	136	44	733360	201365	0	14	0	0	11	39	5185020	1.279223e-03	3.770111e-01
PAPOLG	370439	436	18	2795420	750355	0	48	5	0	5	26	3471100	1.335020e-03	3.863633e-01
DDX3X	627364	NaN	54	2527620	644265	0	54	7	0	11	104	9294720	1.351923e-03	3.863633e-01
RALA	221320	445	20	789495	194670	0	24	3	0	17	161	10633720	1.403506e-03	3.951184e-01
DPP4	153730	528	9	2992150	717395	0	69	6	0	2	15	2278875	1.445075e-03	4.006683e-01
HCFC2	1209623	156	26	2942710	820910	0	53	5	0	6	45	3848595	1.465704e-03	4.006683e-01
CHEK2	515703	219	-8	2218105	595340	0	40	5	0	10	42	4344025	1.673976e-03	4.505675e-01
MAP7D2	263236	NaN	38	2890695	795675	0	89	14	0	15	136	9636680	1.696018e-03	4.505675e-01
LRRIQ3	58597	1188	-18	2366940	570105	0	61	4	0	4	35	2588390	1.836180e-03	4.810282e-01
OR4C12	11630	1171	-38	1113945	329085	0	43	4	0	1	9	782285	1.911136e-03	4.938061e-01
RFESD	307041	359	32	795675	207030	0	14	0	0	5	19	2621865	1.978526e-03	5.010069e-01
TAF9B	549810	NaN	14	943995	264195	0	34	2	0	50	434	33911720	1.992128e-03	5.010069e-01
KCNA4	30326	940	-38	2356125	675165	0	55	3	0	0	3	675165	2.050423e-03	5.088826e-01
UPK2	1457410	180	55	654565	230720	0	15	2	0	19	91	9715990	2.097542e-03	5.111065e-01
FOXA2	49625	627	-66	1661390	495430	0	39	2	0	0	2	495430	2.126948e-03	5.111065e-01
OR4K2	431654	854	-49	1131970	328055	0	43	8	0	10	81	4655085	2.140675e-03	5.111065e-01
DYRK1A	314682	366	47	2965370	778165	0	73	8	0	3	30	1906530	2.287159e-03	5.299790e-01
IGSF9	807549	310	10	4177680	1409040	0	77	15	0	8	68	5614015	2.291909e-03	5.299790e-01
KIAA1919	364757	424	30	1865845	558260	0	26	3	0	4	26	2927775	2.304012e-03	5.299790e-01
KIAA1024	261814	789	13	3352135	916700	0	70	17	0	26	228	13636685	2.339853e-03	5.317387e-01
MUC15	21485	951	-18	1322005	380585	0	42	6	0	6	44	2777395	2.388212e-03	5.362674e-01
SPTY2D1	637558	457	28	2507020	703490	0	62	5	0	3	30	2760400	2.457326e-03	5.419752e-01
SLC36A4	219463	580	-18	1892625	512940	0	45	4	0	7	53	4697830	2.471099e-03	5.419752e-01
ZMYM2	329235	391	43	5220555	1308615	0	95	18	0	1	22	1574870	2.684903e-03	5.820992e-01
MRE11A	320374	589	-10	2725380	672075	0	57	7	0	13	51	5015585	2.754582e-03	5.842766e-01
HNRNPD	651473	390	26	1354965	344535	0	28	1	0	4	42	3855805	2.830347e-03	5.842766e-01
OR2D2	403341	827	6	1076865	353805	0	29	2	0	5	23	2176390	2.889473e-03	5.842766e-01
FMR1	96476	NaN	-6	2520410	512425	0	82	7	0	22	201	11783200	2.899966e-03	5.842766e-01
UXT	770573	NaN	45	646325	175615	0	13	0	0	19	72	8905895	2.903371e-03	5.842766e-01
GRK4	675364	336	51	2234585	541780	0	46	4	0	15	121	8847185	2.917861e-03	5.842766e-01
MYO1A	2026922	199	41	3932540	1073260	0	76	14	0	18	146	11652390	2.933515e-03	5.842766e-01
POSTN	135260	641	-38	3193000	822455	0	62	6	0	1	6	1364235	2.942757e-03	5.842766e-01
CD109	706356	215	15	5439945	1460025	0	69	8	0	5	17	4317245	3.149373e-03	6.139377e-01
MFRP	1054477	263	40	2142400	620060	0	38	7	0	5	51	3374795	3.157245e-03	6.139377e-01
SPANXN5	476232	NaN	26	281705	62830	0	15	2	0	24	227	13608360	3.506353e-03	6.738210e-01
FAM133A	33770	NaN	-11	937300	218360	0	26	2	0	16	311	14856720	3.536649e-03	6.738210e-01
C19orf70	879991	295	21	445475	124630	0	13	2	0	9	51	4445995	3.746799e-03	7.033921e-01
TLE1	36728	629	-33	2882455	808550	0	66	17	0	7	87	4358960	3.766440e-03	7.033921e-01
SLC3A2	2342595	181	71	2413805	733360	0	33	6	0	13	85	8708650	3.919864e-03	7.132551e-01
FRA10AC1	471978	399	17	1290075	251835	0	24	3	0	13	41	3225960	3.927055e-03	7.132551e-01
NRIP1	103852	526	8	4216820	1155145	0	70	8	0	0	8	1155145	3.932697e-03	7.132551e-01
ACBD7	254900	620	21	351230	82915	0	11	1	0	23	174	10465315	4.330808e-03	7.725376e-01
PIGB	243817	487	11	2106350	537145	0	34	8	0	3	25	2800570	4.341480e-03	7.725376e-01
OR9K2	341315	828	-2	1196345	359470	0	35	5	0	18	154	10952505	4.533324e-03	7.991360e-01
CDC7	269978	454	-6	2178450	560835	0	42	5	0	6	60	3827480	4.688872e-03	8.133922e-01
PTN	189251	879	-26	649930	156560	0	18	2	0	50	546	29242730	4.700443e-03	8.133922e-01
ATAD5	605762	209	25	6936535	1751000	0	95	9	0	0	9	1751000	4.745026e-03	8.136426e-01
MCTS1	388105	NaN	7	726665	172525	0	23	3	0	14	130	9023315	4.822954e-03	8.195546e-01
ADAMTSL4	1475649	152	31	3938720	1264840	0	72	14	0	32	287	23701330	4.997521e-03	8.373813e-01
KIAA0391	586870	321	38	2169695	574225	0	28	5	0	9	52	5438400	5.016652e-03	8.373813e-01
LY96	250079	468	26	629330	147805	0	17	0	0	13	96	6152190	5.379949e-03	8.604300e-01
NAA15	389880	299	26	3361920	774045	0	62	15	0	5	57	3270765	5.427422e-03	8.604300e-01
DDX52	585337	340	23	2274240	596370	0	26	3	0	4	34	6063610	5.437009e-03	8.604300e-01
LMAN1	292594	549	35	1944125	501610	0	44	3	0	0	3	501610	5.441723e-03	8.604300e-01
ATF7IP	339265	882	12	4616975	1360630	0	79	16	0	6	60	4071590	5.470896e-03	8.604300e-01
ZNF124	374414	704	-12	1107765	254925	0	29	5	0	23	164	9674275	5.478247e-03	8.604300e-01
TRA2A	432206	231	23	1040815	314150	0	25	3	0	10	25	3572555	5.503238e-03	8.604300e-01
FAM9A	13530	NaN	-19	1295225	303850	0	49	7	0	31	379	18078560	5.557720e-03	8.604300e-01
CEP290	150984	429	-18	9622775	2199565	0	178	21	0	0	21	2199565	5.565288e-03	8.604300e-01
TMEM9	572258	333	23	688040	195700	0	15	1	0	7	59	7368105	5.826886e-03	8.935506e-01
MS4A3	336373	691	4	801340	232265	0	23	2	0	50	488	31009695	5.961995e-03	9.068964e-01
NIPBL	341972	479	11	10608485	2743405	0	154	34	0	2	47	3401060	6.516791e-03	9.833577e-01
TXNDC8	210246	302	7	471740	103000	0	14	0	0	3	5	1207675	6.671579e-03	9.987248e-01
CNBD1	148474	1191	-31	1692805	400670	0	52	5	0	8	132	7226480	6.778327e-03	1
TCERG1	377370	463	14	4110215	1116520	0	88	16	0	1	22	1561480	6.844651e-03	1
DUSP22	224772	684	46	721000	179735	0	24	2	0	39	311	17020235	6.932944e-03	1
AP1S2	170722	NaN	47	603065	150895	0	16	2	0	18	144	9581575	6.957835e-03	1
ZC3H13	576966	679	49	5796325	1556330	0	97	9	0	0	9	1556330	6.966030e-03	1
TIAL1	823029	217	22	1516675	372860	0	34	7	0	4	15	1590835	7.337128e-03	1
GZMA	222027	430	1	976440	273465	0	26	5	0	6	70	6141890	7.448796e-03	1
NDUFC2	556958	209	38	442385	126175	0	10	0	0	44	353	25915315	7.484425e-03	1
ATP6V1B1	504483	623	25	1920950	544870	0	41	8	0	16	92	6173820	8.340792e-03	1
PIGO	782447	350	42	3832630	1279775	0	60	8	0	2	20	3183730	8.429776e-03	1
WDR44	131060	NaN	25	3445865	907945	0	97	9	0	2	18	1922495	8.462230e-03	1
HTRA2	1019591	315	50	1597015	573710	0	21	1	0	2	5	1587230	8.932935e-03	1
PAK3	109883	NaN	18	2213985	577830	0	62	7	0	13	173	11991260	8.936720e-03	1
ZNF560	557413	642	-52	2975670	740055	0	86	13	0	19	312	25520310	9.418753e-03	1
DPAGT1	1390854	195	58	1499165	445990	0	24	4	0	18	124	10877315	9.556204e-03	1
TCP1	648197	420	22	2068755	580920	0	37	8	0	6	81	7463895	9.559287e-03	1
DSTN	568191	347	-5	632935	155015	0	15	3	0	11	102	6664100	9.591115e-03	1
ESCO2	406636	229	23	2271665	580405	0	33	3	0	6	16	2861855	9.670447e-03	1
RAE1	181292	604	9	1425520	352775	0	46	5	0	4	27	1725765	9.687670e-03	1
IGBP1	166319	NaN	1	1280290	326510	0	32	4	0	24	248	17084095	1.008551e-02	1
OR4C13	11675	1171	-40	1119610	323420	0	38	9	0	3	34	2004895	1.011814e-02	1
IFNG	268405	717	-2	644780	147805	0	28	2	0	14	166	10421540	1.024917e-02	1
MSH2	793002	406	28	3516420	913095	0	64	4	0	1	10	1394620	1.033415e-02	1
SOS1	805852	351	18	4999105	1323035	0	81	5	0	0	5	1323035	1.200211e-02	1
C1orf189	2028928	185	35	406335	91155	0	9	0	0	50	274	24532025	1.231964e-02	1
CFHR4	211450	853	-31	1260720	312090	0	43	9	0	9	168	8220945	1.255942e-02	1
CUL3	255624	463	20	2924170	732845	0	60	8	0	6	45	3565345	1.266267e-02	1
DEFB119	591819	594	-83	644265	151410	0	18	0	0	2	1	602550	1.270446e-02	1
CLEC17A	1022856	198	29	1127850	287370	0	28	5	0	17	105	7574620	1.277528e-02	1
GDPD2	270766	NaN	38	2187720	650445	0	50	9	0	9	105	8213735	1.285051e-02	1
RNMT	142674	697	42	1847305	425390	0	34	3	0	2	8	1144330	1.285248e-02	1
ZNF14	635741	545	-30	2422045	576800	0	65	13	0	35	311	18075985	1.297441e-02	1
MOSPD1	296514	NaN	17	802885	218360	0	20	3	0	10	58	5593930	1.314364e-02	1
RPS6	498767	339	12	931635	264195	0	17	2	0	3	11	2834045	1.315140e-02	1
GALNT3	104274	888	-1	2384965	609245	0	44	7	0	4	31	3146650	1.362960e-02	1
KLRC4	378365	334	0	603065	152440	0	16	2	0	50	435	31393885	1.366757e-02	1
ZNF334	416360	642	19	2577060	604095	0	70	5	0	1	19	1861210	1.427877e-02	1
RAB11A	701874	296	36	812155	218360	0	17	0	0	2	19	3892370	1.434638e-02	1
ZNF75A	1397628	303	32	1132485	262650	0	23	0	0	7	39	3961895	1.443645e-02	1
ATF5	1679101	205	45	970775	347110	0	20	6	0	22	217	15079715	1.485633e-02	1
AKNAD1	801073	236	8	3162100	805460	0	65	8	0	2	25	2867520	1.493986e-02	1
UBE2K	621887	145	45	765290	203425	0	17	1	0	5	19	2036310	1.515535e-02	1
TIGD7	1397628	303	32	2028070	521180	0	37	8	0	4	22	2270635	1.532991e-02	1
F9	69360	NaN	0	1747395	440325	0	52	8	0	3	27	1984810	1.533588e-02	1
CCDC83	361760	380	3	1736065	394490	0	36	4	0	9	70	5929710	1.536490e-02	1
STARD4	181104	636	26	790525	195185	0	23	3	0	26	252	16013925	1.549197e-02	1
ATG4C	220392	415	5	1756665	432600	0	40	5	0	15	150	11271290	1.569864e-02	1
FAHD2B	515149	535	38	1164415	338870	0	20	6	0	42	487	28426455	1.625851e-02	1
XKR9	241667	562	22	1388440	357410	0	32	4	0	22	168	11624580	1.628783e-02	1
FUBP1	373296	256	1	2427710	682375	0	32	7	0	10	121	8745215	1.664709e-02	1
LTV1	355969	455	5	1830825	437235	0	37	2	0	2	20	1930735	1.668923e-02	1
USP28	169458	534	10	4079830	1068110	0	67	8	0	2	15	2278875	1.699480e-02	1
CBX1	1205950	255	20	713275	173555	0	19	2	0	18	150	12443430	1.704493e-02	1
OR4M2	156689	855	-31	1126820	334750	0	40	7	0	25	319	16732865	1.733877e-02	1
PMP2	191177	595	1	511395	126690	0	16	2	0	25	280	16724110	1.757489e-02	1
OR5H15	200002	811	-15	1126820	325480	0	34	3	0	5	29	2060000	1.772220e-02	1
CNTN6	6599	831	-23	3867650	1037725	0	131	25	0	3	55	2212955	1.775586e-02	1
RBMX2	301748	NaN	37	1218490	312605	0	33	6	0	28	251	14448325	1.816137e-02	1
STK4	938230	294	42	1862755	464015	0	26	4	0	50	532	41644445	1.822031e-02	1
C11orf54	290677	527	0	1015580	260590	0	17	3	0	9	93	6487970	1.825914e-02	1
MAP9	44097	944	-5	2508565	575255	0	57	9	0	16	188	10259830	1.830683e-02	1
ZNF799	1754294	593	0	2424620	578860	0	53	5	0	3	26	2212955	1.851929e-02	1
WDR55	774470	356	31	1406980	409940	0	27	5	0	1	7	874985	1.882741e-02	1
IL8	273344	444	13	384705	100425	0	8	0	0	50	395	26678030	1.896165e-02	1
SYCP3	344663	338	12	1000130	200335	0	22	1	0	2	40	3047255	1.907147e-02	1
PPIL4	434611	150	40	1925070	437235	0	40	2	0	3	16	1925585	1.931157e-02	1
USP26	88462	NaN	12	3369645	868290	0	82	12	0	1	19	1460025	1.940148e-02	1
CCDC43	1297937	254	27	851295	219390	0	17	2	0	8	28	3908335	1.942251e-02	1
S100Z	246938	418	21	389855	92185	0	17	1	0	19	169	9723715	1.967431e-02	1
CIR1	385177	419	24	1758210	390885	0	20	2	0	3	10	1616070	1.970976e-02	1
GJD2	521214	306	-1	1148965	349685	0	32	2	0	22	260	16800845	2.045707e-02	1
TMEM150C	712807	493	17	947085	254925	0	18	1	0	5	33	4315185	2.055486e-02	1
C9orf131	782447	350	42	3843445	1196345	0	41	9	0	2	20	3183730	2.058186e-02	1
TFEC	236823	538	-14	1309645	346595	0	29	2	0	1	3	702460	2.130044e-02	1
RUNX1T1	5155	1075	-30	2251065	631905	0	58	13	0	4	68	4782290	2.155778e-02	1
LRCH2	210224	NaN	-8	2914385	762715	0	75	13	0	4	100	6634745	2.159632e-02	1
ZNF235	661800	671	-34	2788725	661260	0	42	3	0	5	22	3392305	2.162490e-02	1
ATP11B	228613	559	16	4473805	1165445	0	78	17	0	14	123	8936280	2.168764e-02	1
GRAMD1C	442573	363	36	2542555	638600	0	49	7	0	14	103	9523895	2.172072e-02	1
DDX27	886628	261	50	3015840	804945	0	36	10	0	14	115	9646465	2.193850e-02	1
ZBTB20	86308	644	10	2675940	781770	0	51	20	0	2	46	2049185	2.209125e-02	1
PHF14	139683	990	-2	3389215	831725	0	60	11	0	3	39	2554400	2.222717e-02	1
ZMYM4	916800	406	19	5870485	1491440	0	79	19	0	8	51	4722550	2.252010e-02	1
CD58	692758	418	19	954295	243080	0	14	3	0	7	47	4041720	2.254445e-02	1
ZC3H6	593451	449	24	4406855	1176775	0	60	12	0	2	42	4455265	2.255739e-02	1
BNIP1	483076	397	34	1023820	273980	0	29	3	0	12	129	8538700	2.262196e-02	1
CSE1L	862939	155	50	3701305	952235	0	59	9	0	9	60	6565220	2.271509e-02	1
SH3BGRL	137219	NaN	-22	439810	111755	0	15	0	0	2	27	1979660	2.301302e-02	1
BCHE	28918	1215	-18	2230465	582980	0	57	9	0	6	67	3970135	2.346659e-02	1
CUL4B	416744	NaN	14	3524145	859020	0	95	10	0	5	119	8094770	2.375963e-02	1
TEAD2	2183690	309	30	1657785	486675	0	33	7	0	7	93	5385870	2.386149e-02	1
COX7B	549293	NaN	19	311060	79825	0	12	0	0	2	30	2055880	2.442896e-02	1
PDS5B	243309	471	50	5526465	1395135	0	94	11	0	0	11	1395135	2.496769e-02	1
ATF4	721040	467	72	1289045	357925	0	15	2	0	5	12	2370030	2.551986e-02	1
SAMD3	84835	891	27	2013135	488220	0	52	11	0	40	499	24032475	2.569009e-02	1
SV2B	457413	624	1	2572425	665895	0	51	7	0	6	27	2854130	2.579664e-02	1
GNL3	1217701	272	47	2123860	524270	0	30	3	0	4	16	2211410	2.589954e-02	1
CD4	2819394	232	40	1705165	477920	0	30	9	0	3	36	2344280	2.593991e-02	1
SLC17A2	392745	685	34	1612465	474830	0	34	6	0	16	121	8471750	2.669302e-02	1
AMY2B	31276	974	-19	1942580	495430	0	54	14	0	17	211	9863795	2.672409e-02	1
LARP4B	378329	515	9	2742375	784860	0	55	15	0	15	103	5912715	2.672997e-02	1
ZNF879	NaN	NaN	NaN	2116135	522725	0	54	3	0	1	8	1097465	2.680256e-02	1
DHRS7	277355	547	4	1254540	358440	0	33	3	0	5	48	3267675	2.689562e-02	1
TRIM59	435184	513	16	1498135	380585	0	33	2	0	3	38	2346340	2.724798e-02	1
ZNF442	1744621	671	-8	2369000	566500	0	69	8	0	11	146	8575780	2.733544e-02	1
CCDC122	139965	346	45	1064505	230205	0	21	1	0	13	94	7216180	2.788176e-02	1
ANKRD30B	NaN	NaN	NaN	5371450	1301405	0	178	22	0	2	40	2540495	2.824393e-02	1
NPS	470657	703	-30	340930	94760	0	12	0	0	50	486	26986515	2.859451e-02	1
PLG	181774	624	-9	3067340	805975	0	69	13	0	7	112	8206525	2.870151e-02	1
MGA	765304	256	41	11148205	3204845	0	156	31	0	1	39	3719845	2.879975e-02	1
MNDA	97345	985	2	1530065	398095	0	45	11	0	6	75	3341320	2.943250e-02	1
GIPC2	412519	265	-6	1162870	332690	0	33	2	0	3	29	2460670	2.945579e-02	1
CYLC1	19326	NaN	-45	2461700	591220	0	84	10	0	3	57	2512170	2.981400e-02	1
REV3L	343769	434	41	11595225	3108540	0	181	31	0	6	56	6122320	2.994480e-02	1
XRN1	502945	403	29	6531230	1637185	0	86	10	0	1	13	1952365	2.995857e-02	1
TTC31	1019591	315	50	1914770	575770	0	23	5	0	8	33	4613370	3.025471e-02	1
CD93	199022	554	-50	2294840	737995	0	43	18	0	10	120	5406985	3.035320e-02	1
APOBEC1	237142	672	14	902795	223510	0	25	2	0	17	124	9233950	3.042270e-02	1
GSTA1	539666	498	11	855415	215270	0	16	1	0	6	26	4061805	3.066220e-02	1
SULT1B1	14468	1020	1	1156690	263165	0	29	3	0	9	121	6122320	3.066234e-02	1
ZNF609	841050	278	43	5111375	1482685	0	71	18	0	6	96	7474710	3.178651e-02	1
C14orf28	228479	577	-32	1172655	292005	0	20	5	0	16	167	11754875	3.181491e-02	1
PHACTR4	778726	182	29	2662550	750355	0	46	5	0	3	13	1575385	3.189553e-02	1
COL9A3	1044503	208	48	2503930	865715	0	47	7	0	10	49	5185020	3.192591e-02	1
ZNF300	944830	396	32	2328315	580920	0	64	5	0	3	17	1418825	3.271612e-02	1
SEC31A	775541	268	38	4562385	1260720	0	73	13	0	1	21	1916315	3.360805e-02	1
BAZ2B	351229	414	23	8132365	2137250	0	114	8	0	1	13	2665125	3.362817e-02	1
OR5M9	NaN	NaN	NaN	1110855	327540	0	25	3	0	6	66	5261755	3.382618e-02	1
ZNF766	495542	909	-36	1765935	429510	0	55	10	0	9	97	5844735	3.397949e-02	1
PLEK	208260	586	23	1348270	328055	0	35	0	0	1	2	515515	3.438502e-02	1
ATF7IP2	199617	364	9	2562640	664865	0	39	6	0	4	21	2150640	3.448522e-02	1
CCT8L2	107592	852	-83	1938460	647870	0	40	11	0	5	103	6514235	3.483695e-02	1
CP	388273	312	10	4049445	1002705	0	64	18	0	8	104	7541145	3.501016e-02	1
PHF6	271272	NaN	47	1551695	365650	0	23	4	0	45	396	29999265	3.528594e-02	1
HOXA11	473864	394	13	1121670	342990	0	25	5	0	13	101	7681225	3.550318e-02	1
PPP2R5A	485902	298	16	1872025	459380	0	45	5	0	4	19	1508950	3.621228e-02	1
GYPE	166879	959	-9	305910	81885	0	11	1	0	24	226	12098380	3.728635e-02	1
GNPDA2	62624	1009	11	1063990	256985	0	26	3	0	10	209	11523640	3.733180e-02	1
OR6C75	667726	802	-14	1117035	332175	0	22	4	0	15	177	9705175	3.761746e-02	1
PARL	1434591	408	37	1432730	387280	0	23	3	0	26	138	12893540	3.852602e-02	1
LARP1B	232013	314	13	3634355	918760	0	51	13	0	28	203	14268075	3.909754e-02	1
UBB	881521	169	4	822970	249260	0	14	4	0	8	53	4300765	3.925431e-02	1
BEX4	466184	NaN	-5	453715	113300	0	13	1	0	25	280	17375070	3.952917e-02	1
OR5K1	416592	885	-4	1117035	318270	0	27	2	0	7	72	4956875	4.029177e-02	1
ANKRD45	432542	423	4	1011460	256985	0	22	4	0	6	85	5799930	4.062759e-02	1
MTERFD3	156112	473	21	1416250	379040	0	29	4	0	7	42	3129655	4.076021e-02	1
DYNC1I2	354433	344	33	2439040	627785	0	44	9	0	4	45	3463375	4.078065e-02	1
AGPAT9	186399	436	21	1634610	449595	0	39	8	0	25	251	14811400	4.112820e-02	1
CD40LG	314961	NaN	37	991375	250805	0	30	2	0	5	37	2549250	4.131297e-02	1
SLC16A4	403650	479	31	1811770	499550	0	25	2	0	1	2	692675	4.151364e-02	1
BTAF1	366076	306	22	6947350	1859150	0	98	11	0	0	11	1859150	4.152552e-02	1
WBP5	448080	NaN	32	413030	84460	0	13	2	0	16	156	8016490	4.154409e-02	1
TPRKB	978005	466	31	663320	177160	0	13	0	0	1	0	437235	4.154939e-02	1
ZC3H18	626708	184	39	3498395	1028455	0	67	18	0	6	55	3785765	4.189394e-02	1
ACSM2B	166410	726	-6	2158880	600490	0	53	11	0	19	206	12258545	4.219480e-02	1
ZNF471	135553	817	-69	2386510	544355	0	63	8	0	3	26	2107380	4.221216e-02	1
RAB14	611254	365	27	840480	203940	0	15	0	0	4	18	1962150	4.222893e-02	1
NEUROD6	48298	883	-4	1240120	332690	0	30	7	0	23	275	14779470	4.234381e-02	1
DNAJB4	373296	256	1	1243725	335265	0	26	0	0	1	7	1017640	4.300108e-02	1
