gene	expr	reptime	hic	N_nonsilent	N_silent	N_noncoding	n_nonsilent	n_silent	n_noncoding	nnei	x	X	p	q
OPALIN	799460	684	38	274586	55490	0	3	0	0	50	30	10893582	4.533156e-02	1
TRPA1	19123	936	29	2137618	342606	0	16	2	0	50	40	10538446	4.684007e-02	1
OR10T2	135429	902	5	548456	126732	0	5	0	0	50	27	8272306	4.840341e-02	1
OR10H1	808269	590	18	559196	128880	0	6	1	0	16	8	2966030	4.854353e-02	1
STOML1	337765	439	34	702396	173272	0	4	0	0	50	24	10519472	5.043459e-02	1
GIN1	205281	565	14	982352	161100	0	7	0	0	50	17	9225660	5.078765e-02	1
TNNI2	916434	481	33	364802	59070	0	4	0	0	50	30	10715656	5.080945e-02	1
OR10A3	105341	679	6	556332	119572	0	4	0	0	50	41	12317706	5.091836e-02	1
SPI1	1106152	245	46	509076	86636	0	5	0	0	50	25	13654120	5.114193e-02	1
AP3S1	380598	759	6	372320	58712	0	3	0	0	50	34	12310546	5.117530e-02	1
KLK6	581408	606	29	453944	86636	0	4	1	0	26	15	5489930	5.127919e-02	1
HMGB1	243134	295	82	421724	53700	0	3	0	0	50	27	10189396	5.164696e-02	1
ESM1	205256	603	13	341532	63008	0	3	0	0	50	28	9503110	5.169013e-02	1
LCE1E	64902	818	18	217306	41170	0	3	0	0	50	33	10533076	5.221962e-02	1
TXN2	1199592	195	21	299646	66230	0	3	0	0	50	22	11056472	5.328792e-02	1
CCDC6	137718	555	0	881038	162174	0	5	0	0	50	27	9970658	5.388451e-02	1
ESRRA	1613996	257	65	737480	190456	0	3	0	0	50	14	11392276	5.506817e-02	1
TUSC3	50254	1013	-41	663374	127806	0	8	0	0	50	58	11931782	5.544284e-02	1
PIK3CA	401889	613	11	2028428	325064	0	13	0	0	31	21	6772644	5.601331e-02	1
GABRA6	12083	986	-6	831276	166828	0	7	1	0	50	32	9257880	5.646970e-02	1
EMP1	636324	203	-3	292486	58354	0	2	0	0	50	15	11003488	5.735335e-02	1
DAZAP1	2352825	221	38	798698	175778	0	6	0	0	50	21	9747624	5.782874e-02	1
FXYD4	388267	387	-2	182580	30788	0	2	0	0	50	24	9474112	5.829072e-02	1
ARID2	820796	602	10	3291094	709914	0	22	1	0	22	14	5257588	5.836729e-02	1
COL6A6	198659	527	16	4139196	825548	0	20	2	0	14	7	4124518	5.847891e-02	1
CLEC1B	305376	565	19	444278	65514	0	3	0	0	50	22	12921294	5.851389e-02	1
KCNJ3	15788	1135	7	900728	183296	0	5	0	0	50	24	10999192	5.854993e-02	1
NID2	234008	432	20	2492754	523038	0	10	2	0	27	9	5551864	5.857766e-02	1
PTCHD2	759100	482	25	2472706	576738	0	13	2	0	50	23	9901922	5.864911e-02	1
ZBTB2	337954	409	23	933664	178284	0	6	1	0	50	28	10622576	5.870074e-02	1
RGN	830380	NaN	52	557048	104536	0	3	0	0	50	19	9832112	5.893238e-02	1
GABRA1	12179	927	-16	842732	164680	0	8	1	0	50	40	10176866	5.895022e-02	1
LILRB5	717623	458	-6	1058248	247736	0	8	1	0	50	33	9321246	5.908573e-02	1
FAU	3267059	207	46	243082	57638	0	2	0	0	50	17	10700262	5.920801e-02	1
DNAJB8	829484	317	50	418144	82340	0	3	1	0	50	18	9994286	5.933924e-02	1
IRX4	387770	635	11	892852	235564	0	7	2	0	46	32	9592610	6.020766e-02	1
OGN	537639	574	47	561702	97734	0	4	1	0	50	24	8849402	6.030158e-02	1
ZNF679	NaN	NaN	NaN	782230	115634	0	5	0	0	50	63	20234160	6.046988e-02	1
NECAP1	142724	300	23	508718	105610	0	4	0	0	50	18	10318634	6.057025e-02	1
DOCK2	94542	680	33	3509832	570652	0	23	5	0	28	18	6395312	6.112822e-02	1
BLID	143859	453	4	190098	44034	0	2	0	0	50	23	8293070	6.114888e-02	1
SIRPD	422390	424	46	358000	77328	0	4	0	0	50	24	10628304	6.181334e-02	1
R3HDML	813168	376	10	463968	93080	0	3	0	0	50	18	8228630	6.228771e-02	1
SUFU	872436	165	36	896432	182580	0	4	0	0	50	18	10360520	6.240285e-02	1
PTTG2	NaN	NaN	NaN	338668	73032	0	3	0	0	50	63	20191558	6.280698e-02	1
LCE1B	64902	818	18	213010	42602	0	2	0	0	50	33	10533076	6.303562e-02	1
ITGB5	330119	254	40	1484268	274228	0	8	1	0	50	19	9172676	6.319791e-02	1
PLP1	472103	NaN	26	506570	107758	0	6	0	0	50	30	13049816	6.339459e-02	1
CISH	583785	302	50	498694	118498	0	6	0	0	50	27	8905250	6.522948e-02	1
C6orf57	119480	618	15	200122	41170	0	3	0	0	50	28	10858498	6.592955e-02	1
CLSTN2	93930	998	9	1774606	324706	0	8	1	0	50	30	13304712	6.629231e-02	1
PPP2CA	838413	147	48	575664	107400	0	3	0	0	50	23	11686910	6.642728e-02	1
CDK9	1194942	179	58	691656	126732	0	5	0	0	50	29	12774514	6.645655e-02	1
IL6	948251	304	14	394516	74464	0	3	0	0	50	19	10509448	6.651871e-02	1
SGCA	1277832	210	26	692372	168260	0	3	0	0	50	19	12484892	6.755251e-02	1
KPRP	64902	818	18	1017078	231626	0	8	2	0	29	20	6530278	6.782360e-02	1
CIRBP	2214581	234	29	321842	66946	0	3	0	0	50	24	10929740	6.816910e-02	1
RTKN2	111669	382	9	1149538	193678	0	7	1	0	50	26	11210770	6.854939e-02	1
EFEMP1	376977	264	-15	924714	165038	0	7	0	0	50	27	9804546	6.884546e-02	1
EFNB2	167697	1267	2	615402	114918	0	6	1	0	50	21	8610616	6.896547e-02	1
ACAT2	648197	420	22	713852	163964	0	5	1	0	50	28	12334532	7.020613e-02	1
KIRREL	120128	589	13	1353598	314682	0	8	2	0	50	26	10893224	7.028094e-02	1
ARMC9	1157442	394	41	1270900	216948	0	5	0	0	18	0	3566396	7.039915e-02	1
LMBR1L	1955973	214	60	889988	208356	0	4	0	0	50	24	13904720	7.144343e-02	1
MELK	394473	231	38	1242260	206924	0	5	0	0	50	13	10247034	7.148596e-02	1
DTX3	1338867	303	48	605736	153940	0	6	0	0	50	37	13998158	7.254546e-02	1
TNNC2	742720	180	48	320410	41170	0	2	0	0	50	14	7886382	7.296888e-02	1
HOXD4	245316	874	13	447500	105252	0	3	0	0	50	22	9173034	7.314185e-02	1
NEU2	410526	294	33	666596	153940	0	4	0	0	50	16	9861110	7.320662e-02	1
LGALS7	1697047	322	45	248452	57280	0	2	0	0	50	32	11740610	7.399511e-02	1
KRT83	936407	213	42	903234	182222	0	4	1	0	50	20	12139064	7.450852e-02	1
SRRM4	116468	835	2	1099060	249884	0	8	1	0	50	25	10128536	7.453966e-02	1
SLC38A7	572798	188	2	827338	192962	0	5	0	0	50	17	10444292	7.488692e-02	1
TRPT1	1602391	278	57	467906	106326	0	2	0	0	50	14	10980576	7.497436e-02	1
TMEM14C	263716	468	14	214442	45466	0	3	0	0	50	28	8665390	7.563220e-02	1
NR1I3	731911	229	39	735332	140336	0	2	0	0	50	9	12121880	7.676410e-02	1
KRTAP22-1	22916	1048	-79	91290	13246	0	3	0	0	50	53	8121230	7.732238e-02	1
GABBR1	443970	755	26	1827590	402750	0	11	1	0	50	20	10358730	7.766273e-02	1
C11orf70	420989	358	-16	436402	71958	0	4	0	0	50	27	10331164	7.787651e-02	1
NR0B2	1025094	188	34	446426	110622	0	3	0	0	50	19	9616596	7.820975e-02	1
LCE5A	325831	700	20	215158	43318	0	3	0	0	50	54	13779062	7.829020e-02	1
IWS1	471209	229	30	1569114	229478	0	8	0	0	50	20	9252510	7.837012e-02	1
RHOB	621277	189	19	350124	73032	0	3	0	0	50	21	10835228	7.942928e-02	1
SIRPG	421072	486	32	692730	156446	0	4	0	0	50	19	8329586	7.964992e-02	1
OR2G2	204354	957	-25	555974	126374	0	6	0	0	50	69	12910196	8.012878e-02	1
PRL	13319	831	-2	419218	84846	0	3	0	0	50	31	10941196	8.059723e-02	1
TMEM173	781521	204	35	675188	156804	0	4	0	0	50	19	8200706	8.144422e-02	1
ZNF716	NaN	NaN	NaN	933306	140694	0	9	0	0	50	63	20259220	8.235419e-02	1
CACNA2D1	58044	982	4	2115422	339026	0	13	1	0	18	8	3069850	8.328803e-02	1
BMP7	207872	617	-21	794044	151076	0	6	0	0	50	33	12653510	8.330253e-02	1
FLT3LG	2173457	290	44	423156	106684	0	3	0	0	50	19	10489400	8.356378e-02	1
KLHL33	NaN	NaN	NaN	916122	240934	0	8	0	0	50	63	20359460	8.356537e-02	1
MFSD11	827288	206	22	843448	160384	0	5	0	0	50	19	7320742	8.367624e-02	1
CNPY2	2869106	184	52	343680	63724	0	4	0	0	50	32	13071654	8.373605e-02	1
CREB3L3	2256881	244	42	825906	192246	0	6	0	0	44	17	9867912	8.503671e-02	1
SPATA12	418332	332	46	332224	78044	0	2	1	0	11	2	1986542	8.514331e-02	1
VWDE	NaN	NaN	NaN	2997534	500126	0	16	3	0	37	52	14516184	8.518336e-02	1
GPX5	247624	576	27	426020	63724	0	3	0	0	50	22	11427718	8.521205e-02	1
SAA1	601955	371	17	229836	42960	0	3	0	0	50	24	10576394	8.528889e-02	1
SAMD12	190644	575	17	390578	69810	0	3	0	0	50	16	8085430	8.552840e-02	1
CSHL1	1446139	380	27	420292	74464	0	3	0	0	50	30	9746550	8.657512e-02	1
TMEM51	379959	432	16	450006	98450	0	4	0	0	50	29	10189396	8.698999e-02	1
IL21R	228256	597	36	970538	210146	0	7	1	0	50	37	9685690	8.705967e-02	1
LAPTM5	348498	411	35	493682	92722	0	3	0	0	50	24	9653470	8.775202e-02	1
KRT27	836683	269	-10	838078	171482	0	4	1	0	50	16	8534362	8.794187e-02	1
NLRP2	982889	432	-21	1952532	365160	0	9	1	0	17	8	5114030	8.794866e-02	1
C1orf61	2199280	201	27	289622	61934	0	2	0	0	50	31	13026904	8.822146e-02	1
PVRIG	1465817	204	59	554542	159310	0	5	0	0	50	19	9847864	8.825127e-02	1
LGSN	255425	359	-9	947626	157878	0	7	0	0	50	31	10668400	8.844152e-02	1
CDA	631461	208	35	272796	51552	0	3	0	0	50	21	11364710	8.852412e-02	1
GOSR2	618151	366	28	507644	87352	0	5	1	0	17	6	3872128	8.855474e-02	1
AGRP	1082466	153	49	241292	54416	0	2	0	0	50	24	11101222	8.888187e-02	1
ZNF488	117080	445	21	582466	150002	0	4	0	0	50	22	10348706	8.944574e-02	1
SDHAF2	1404745	245	58	315756	52984	0	2	0	0	50	19	8271948	9.064828e-02	1
CDC20B	222731	430	2	958008	190456	0	5	1	0	50	27	11261606	9.091024e-02	1
IGFL1	1150094	196	22	212652	35800	0	3	0	0	50	28	10375914	9.100413e-02	1
SLC36A3	871795	530	57	940108	188308	0	5	0	0	50	30	12640264	9.120390e-02	1
ASS1	502828	260	35	784378	142842	0	3	0	0	50	14	11499676	9.143809e-02	1
RTP1	425258	445	28	480078	91290	0	3	0	0	50	29	12437636	9.151115e-02	1
LBR	660503	319	0	1148464	211936	0	5	1	0	50	24	10782602	9.158217e-02	1
BIRC8	427680	921	-46	435328	75180	0	5	1	0	50	38	8004164	9.196289e-02	1
WIF1	344729	671	-9	712420	129596	0	5	0	0	50	34	9915168	9.209327e-02	1
HBE1	109545	1056	-1	270648	52984	0	2	0	0	50	23	8917422	9.217858e-02	1
IL12A	422983	616	22	471844	90932	0	4	0	0	50	30	7946168	9.228084e-02	1
CMTM4	790767	145	9	428168	89500	0	3	0	0	50	21	10736062	9.294345e-02	1
GPR101	252008	NaN	13	913974	178642	0	6	1	0	50	29	12152310	9.350939e-02	1
DEFB129	1010597	348	24	337236	62292	0	2	0	0	50	19	11400510	9.372445e-02	1
KISS1	557652	370	34	241650	62650	0	2	0	0	50	24	10769714	9.392394e-02	1
ACOX2	551037	265	33	1252284	254180	0	5	0	0	50	14	10888928	9.530495e-02	1
PLA2G2F	567393	501	23	397022	71242	0	3	0	0	50	17	8902028	9.554219e-02	1
PTP4A3	170603	382	51	319336	65872	0	4	0	0	50	29	9325900	9.554481e-02	1
CHST3	762207	169	54	845596	188308	0	6	1	0	50	28	10875324	9.588307e-02	1
KCNA5	160467	896	22	1054310	264562	0	8	1	0	50	34	11797174	9.662895e-02	1
CA9	1202125	248	37	823758	194394	0	5	0	0	50	29	11074730	9.673814e-02	1
BRD7	303953	520	14	1259086	190814	0	11	0	0	16	10	3857092	9.726222e-02	1
DDI1	NaN	NaN	NaN	701322	151434	0	5	0	0	50	63	20269960	9.727095e-02	1
MRPL22	516166	461	38	393442	69810	0	3	0	0	50	30	13005782	9.754496e-02	1
LDB1	1018634	187	38	776502	137114	0	5	1	0	48	16	9904070	9.793946e-02	1
VAV3	132139	554	-11	1655750	259550	0	11	1	0	50	28	10550260	9.851633e-02	1
MS4A10	744779	621	23	492608	103104	0	3	0	0	50	22	11894550	9.858635e-02	1
WISP2	890596	168	46	437118	110622	0	3	1	0	50	24	10717446	9.902807e-02	1
CD70	836909	212	21	335804	86636	0	2	0	0	50	18	8618492	9.925950e-02	1
PFKFB1	244981	NaN	0	891062	161458	0	9	0	0	50	38	14415228	9.981417e-02	1
MARCH4	590758	342	27	731394	160026	0	4	1	0	50	18	10617564	1.010744e-01	1
SLC25A12	443171	185	35	1251568	257044	0	7	1	0	50	25	10939048	1.011870e-01	1
PCBP1	686152	156	52	620414	146422	0	5	0	0	50	22	8053568	1.011971e-01	1
LRIT1	216124	810	-10	1080802	269574	0	8	1	0	50	36	10776874	1.021567e-01	1
RXRA	300063	295	42	841300	179000	0	8	0	0	50	19	9493086	1.027730e-01	1
FCN1	237562	489	35	606452	120288	0	4	0	0	50	25	10433552	1.029129e-01	1
HNRNPC	730651	357	37	576022	103462	0	4	1	0	50	26	11996580	1.030682e-01	1
GIMAP1	734961	689	14	534136	131028	0	3	0	0	50	18	9607646	1.031570e-01	1
KCNK9	62115	562	5	673040	138188	0	4	0	0	50	27	12439426	1.037299e-01	1
PLEK2	484235	291	32	655498	129238	0	4	0	0	50	11	8908114	1.044466e-01	1
SUGT1	307262	469	26	714210	109190	0	4	0	0	50	18	10644056	1.047679e-01	1
PDPR	1339196	137	19	1628900	310028	0	7	2	0	50	20	10598948	1.051905e-01	1
KRTAP4-11	NaN	NaN	NaN	362654	59786	0	4	1	0	28	27	6744362	1.052602e-01	1
CCDC43	1297937	254	27	421008	75180	0	2	0	0	50	15	10319350	1.054788e-01	1
HIST1H3D	398813	636	53	238070	60502	0	2	0	0	50	13	6900808	1.055095e-01	1
ADIPOQ	449980	384	25	438192	93796	0	3	0	0	50	21	10074836	1.056884e-01	1
DYDC1	352963	598	18	354420	46540	0	3	0	0	50	33	12742294	1.059268e-01	1
COX5A	792240	199	45	273512	62292	0	2	0	0	50	24	11230818	1.061304e-01	1
PTPN14	464456	404	-8	2181294	419218	0	9	0	0	32	12	7072648	1.066972e-01	1
PRRT1	2119974	392	28	510150	157878	0	3	0	0	50	28	12581552	1.071767e-01	1
PYHIN1	97254	914	6	931516	171124	0	6	1	0	50	27	8690450	1.073603e-01	1
HIST1H4C	398813	636	53	176852	47972	0	3	1	0	19	6	1823294	1.087381e-01	1
MAP4K2	2261775	230	61	1529376	324348	0	6	1	0	50	19	12132262	1.091850e-01	1
EPHB3	1325702	411	47	1783556	405256	0	8	1	0	50	30	11348242	1.093412e-01	1
CLCA1	279518	762	-8	1664700	337952	0	8	1	0	50	30	11806124	1.107495e-01	1
BRAP	591444	191	32	1116960	188308	0	4	0	0	50	11	9955622	1.110995e-01	1
LCE1F	64902	818	18	211936	42960	0	2	0	0	50	33	10533076	1.126347e-01	1
KIF19	362227	433	-8	1795728	404540	0	13	0	0	8	4	2443350	1.128182e-01	1
MMP7	524316	359	17	497262	94154	0	3	0	0	50	21	10451810	1.134219e-01	1
CCDC80	255516	510	24	1721264	341532	0	9	3	0	50	26	10660524	1.137399e-01	1
S100A7A	1140044	401	32	196184	28640	0	3	0	0	50	29	8747372	1.145752e-01	1
ITIH5	199273	528	-3	1792506	366950	0	8	0	0	25	10	4965102	1.147123e-01	1
LGR6	674939	297	37	1796444	435328	0	7	1	0	50	20	11270556	1.150662e-01	1
KRTAP10-7	874480	461	25	664090	137114	0	4	0	0	50	26	11516144	1.155128e-01	1
SCRN3	385177	419	24	798340	134608	0	4	1	0	50	26	12521408	1.160137e-01	1
LMAN1L	764533	195	46	944046	226614	0	4	0	0	18	5	4028932	1.165936e-01	1
SULT6B1	545763	253	35	515520	74464	0	3	0	0	50	18	11381536	1.166717e-01	1
EVC2	69455	688	19	2406118	467190	0	14	3	0	50	29	10173644	1.167082e-01	1
GABRQ	203033	NaN	-1	1162426	223034	0	7	2	0	33	21	6548536	1.168489e-01	1
TMPRSS11D	210733	767	22	771848	155372	0	4	1	0	50	29	11310294	1.168538e-01	1
S100A3	1454773	186	26	194394	30430	0	1	0	0	50	11	9912662	1.169783e-01	1
KCNA6	277089	903	16	918270	220170	0	5	0	0	30	19	7019306	1.170972e-01	1
S100A4	1454773	186	26	199406	25418	0	1	0	0	50	11	9912662	1.174062e-01	1
PITX3	1020192	169	44	519100	140336	0	2	0	0	50	21	13475478	1.174228e-01	1
ARHGEF6	306872	NaN	39	1475318	253822	0	6	0	0	50	19	9668864	1.174821e-01	1
GNB5	540700	195	21	748936	137472	0	4	0	0	50	23	9445114	1.174939e-01	1
HOXA6	356045	385	28	423156	82340	0	3	1	0	18	7	4527984	1.175556e-01	1
ZNF821	468594	163	28	674830	136398	0	3	0	0	50	16	11041078	1.178193e-01	1
MRPL35	773440	425	39	344754	74106	0	2	0	0	50	18	9934500	1.178499e-01	1
SLAMF1	1160206	634	30	615402	123510	0	4	1	0	50	28	11840850	1.179034e-01	1
IGJ	262444	609	19	300362	51910	0	2	0	0	50	22	10515892	1.182664e-01	1
SLC22A18AS	552601	256	34	438908	115276	0	3	0	0	50	18	10857782	1.184536e-01	1
CSNK1E	1550040	181	63	765404	158952	0	4	0	0	50	17	10123524	1.187516e-01	1
SMR3A	264684	915	25	225898	69810	0	2	0	0	50	26	8797134	1.195108e-01	1
CYP11B1	447193	438	36	918628	188308	0	6	0	0	50	27	10539520	1.195282e-01	1
GNRH1	178665	515	21	174346	33294	0	2	0	0	50	15	10296796	1.197482e-01	1
C1orf94	28616	907	16	1074358	229478	0	7	1	0	50	39	11809346	1.199322e-01	1
TMEM218	428178	762	30	204418	53342	0	2	0	0	50	22	9311938	1.205197e-01	1
FAM124B	310772	460	12	868150	180790	0	5	0	0	50	26	9685332	1.205502e-01	1
ZMAT4	42867	678	-14	436044	75180	0	6	0	0	50	65	13545288	1.205692e-01	1
C5orf60	NaN	NaN	NaN	498336	114560	0	4	0	0	50	63	20233086	1.213253e-01	1
OR6Y1	179404	940	1	573874	124942	0	4	1	0	50	51	11503972	1.213982e-01	1
ZBTB9	1397665	236	31	811944	209072	0	6	0	0	50	19	10761838	1.214395e-01	1
POPDC3	108747	650	2	531988	100956	0	3	0	0	50	27	10163620	1.216807e-01	1
