gene	expr	reptime	hic	N_nonsilent	N_silent	N_noncoding	n_nonsilent	n_silent	n_noncoding	nnei	x	X	p	q
PI15	149375	824	-13	230625	63468	0	2	0	0	50	1	8066463	3.882381e-02	1
BAG2	314024	348	23	187944	49692	0	1	0	0	50	3	7794633	4.077939e-02	1
ITM2A	13949	NaN	29	234684	64944	0	1	0	0	50	2	8953785	4.095327e-02	1
BCOR	377184	NaN	42	1516836	447720	0	3	1	0	50	2	8639766	4.097193e-02	1
OR2K2	348469	501	19	268017	82533	0	1	0	0	50	1	8517135	4.168052e-02	1
NGF	537568	558	6	206517	62853	0	2	0	0	50	3	8983551	4.272269e-02	1
GZMM	1647685	255	-8	218079	74169	0	1	0	0	50	0	6484068	4.286828e-02	1
C2orf73	659505	429	8	257931	67527	0	1	0	0	50	0	6855774	4.328193e-02	1
C9orf47	248480	646	4	173430	54981	0	1	0	0	50	2	7136460	4.345516e-02	1
PHB	733027	256	23	237144	73923	0	1	0	0	50	1	7774338	4.369536e-02	1
ABLIM3	339889	423	17	630990	160146	0	3	0	0	50	1	7501401	4.624179e-02	1
PLEKHG4B	836250	543	14	1100358	333576	0	3	0	0	50	1	6659466	4.736313e-02	1
CENPL	441912	417	9	344031	96186	0	1	0	0	50	1	9588588	4.780691e-02	1
CXorf58	528624	NaN	37	303441	76998	0	2	0	0	50	0	7607427	4.793919e-02	1
UNC50	260302	696	39	231486	63714	0	1	0	0	50	2	7379508	4.821314e-02	1
L3MBTL3	68020	844	23	719919	175644	0	3	0	0	50	1	6664263	4.842327e-02	1
ZNF727	NaN	NaN	NaN	451287	105903	0	2	0	0	50	2	13803675	4.884297e-02	1
PDCL2	237456	456	32	226935	49446	0	1	0	0	50	5	9242835	4.905481e-02	1
UTP23	483166	504	23	220908	59532	0	1	0	0	50	2	6917889	5.054719e-02	1
CALY	386585	472	13	191757	56949	0	1	0	0	50	2	6810879	5.087874e-02	1
UGT2A3	NaN	NaN	NaN	468015	124599	0	1	0	0	50	2	13822371	5.150747e-02	1
SUPT7L	1192074	306	43	365679	101106	0	1	0	0	50	1	9955620	5.154855e-02	1
NAT6	843769	206	51	252519	91758	0	1	0	0	50	1	7073484	5.232546e-02	1
SERP2	190099	161	43	61500	14514	0	1	0	0	50	1	6109902	5.261772e-02	1
ANGPTL2	NaN	NaN	NaN	431361	121401	0	1	0	0	50	2	13819173	5.315363e-02	1
FGF6	291341	908	23	178350	57441	0	1	0	0	50	4	7172130	5.387722e-02	1
ART5	537999	403	23	252273	76875	0	1	0	0	50	2	7754781	5.411652e-02	1
HGS	3745109	205	30	700362	192618	0	3	0	0	50	0	6181242	5.555929e-02	1
DNAJC27	270621	296	35	249321	63591	0	2	0	0	50	1	6348891	5.581232e-02	1
FBXO28	638932	174	13	323613	91512	0	1	0	0	50	0	7330554	5.598322e-02	1
LYRM2	394472	603	35	80934	21279	0	1	0	0	50	1	7889466	5.712510e-02	1
LCE3B	285984	752	17	82410	23493	0	1	0	0	50	1	7807179	5.789882e-02	1
C7orf71	NaN	NaN	NaN	151290	39852	0	1	0	0	50	2	13737624	5.877980e-02	1
TAS2R14	363803	644	2	272814	78843	0	1	0	0	50	2	7107801	5.920374e-02	1
PQLC1	361911	444	7	239727	68757	0	1	0	0	50	1	6314328	5.934954e-02	1
MUL1	573203	429	30	304302	90897	0	1	0	0	50	1	7499187	6.085217e-02	1
PIK3R1	48999	619	32	698148	173061	0	2	0	0	50	2	6971640	6.095271e-02	1
C10orf113	NaN	NaN	NaN	150921	37638	0	1	0	0	50	2	13735410	6.114399e-02	1
NTSR1	1286411	208	27	353871	114390	0	1	0	0	50	0	8119722	6.118999e-02	1
SCT	NaN	NaN	NaN	103197	37023	0	1	0	0	50	2	13734795	6.143604e-02	1
RBMS3	30243	808	-11	414510	107625	0	1	0	0	50	1	9440373	6.196880e-02	1
DCN	24351	591	-19	320784	88068	0	2	0	0	50	0	6224292	6.293203e-02	1
IDO2	11054	414	0	376749	104058	0	1	0	0	50	0	7253187	6.295244e-02	1
MAGEB18	33808	NaN	-25	300735	83025	0	2	0	0	50	5	9822411	6.367915e-02	1
ONECUT3	NaN	NaN	NaN	402210	146862	0	1	0	0	50	2	13844634	6.381834e-02	1
ITGAD	839076	558	11	1032585	297291	0	2	0	0	50	0	7805826	6.435856e-02	1
HIST1H2AD	NaN	NaN	NaN	108732	37023	0	1	0	0	50	2	13734795	6.485403e-02	1
CENPH	422005	232	38	235422	51660	0	1	0	0	50	3	6584313	6.514042e-02	1
SCAMP1	222123	434	39	306516	80196	0	1	0	0	50	2	7544820	6.549663e-02	1
IRF5	845100	361	49	449196	132717	0	1	0	0	50	0	8748867	6.680385e-02	1
RFXAP	191525	731	-15	235545	69618	0	1	0	0	50	4	8168061	6.682090e-02	1
DEFB112	65301	1242	-3	102336	24969	0	1	0	0	50	0	6418878	6.684889e-02	1
ALX3	571576	400	29	290649	95325	0	1	0	0	50	1	6787878	6.998400e-02	1
NSUN5	902769	422	52	416232	121770	0	1	0	0	50	0	8203977	7.015302e-02	1
ARSI	954044	220	46	481299	151167	0	1	0	0	50	0	9447384	7.077668e-02	1
HIST1H1T	398813	636	53	176259	55473	0	1	0	0	50	3	4712007	7.090418e-02	1
CBY1	1056349	262	45	115005	31488	0	1	0	0	18	2	2872788	7.104921e-02	1
NUF2	130027	852	-9	434682	99261	0	1	0	0	50	2	9713556	7.114593e-02	1
CPSF4L	NaN	NaN	NaN	169740	38376	0	1	0	0	50	2	13736148	7.141041e-02	1
LUZP1	859705	169	25	926067	267648	0	2	0	0	50	0	6442371	7.172393e-02	1
ERLIN2	619400	326	9	324228	82041	0	1	0	0	50	5	9968658	7.179839e-02	1
POLR3K	712205	238	36	98892	25461	0	1	0	0	50	0	6890583	7.202620e-02	1
ADORA1	469029	453	37	278595	86346	0	1	0	0	50	2	6816783	7.294814e-02	1
CLOCK	235221	384	22	770841	196308	0	2	1	0	50	3	7838544	7.409511e-02	1
UEVLD	630607	341	24	427302	112176	0	1	0	0	50	1	8064126	7.442106e-02	1
GEM	518471	543	24	262974	71709	0	1	1	0	50	1	5474238	7.510456e-02	1
TMBIM1	730654	197	33	279825	81795	0	1	0	0	50	2	6395016	7.537758e-02	1
FGF3	783792	561	37	200121	68511	0	2	0	0	50	3	6396615	7.560837e-02	1
HLA-DPB1	1479000	431	28	228534	66297	0	1	0	0	50	3	6185547	7.609655e-02	1
OPRD1	765350	208	27	312666	103197	0	2	0	0	50	1	7337934	7.618614e-02	1
EMP3	1478750	217	36	146370	41820	0	1	0	0	50	1	10806903	7.638426e-02	1
TMEM14B	263716	468	14	104796	29889	0	1	0	0	50	0	6012240	7.650060e-02	1
CCDC67	234882	649	-20	562725	126198	0	1	0	0	50	0	8816394	7.709262e-02	1
VHL	825905	170	39	184008	55842	0	2	0	0	50	4	6028230	7.733585e-02	1
EIF3I	1460758	218	29	301227	75153	0	1	0	0	50	3	7492176	7.752468e-02	1
MRPL47	397411	520	10	228411	59040	0	1	0	0	50	5	6578532	7.899310e-02	1
ERCC1	1259254	191	39	300735	89298	0	1	0	0	50	3	7534857	7.936462e-02	1
ATOH1	58522	802	24	297045	95940	0	1	0	0	50	1	6488742	7.988622e-02	1
LDHC	599909	176	42	297537	81426	0	1	0	0	50	4	7396236	8.080125e-02	1
CAMK2N2	NaN	NaN	NaN	69987	20049	0	1	0	0	31	1	6055536	8.088232e-02	1
CEPT1	388536	627	27	370722	102705	0	1	0	0	50	5	10096455	8.206286e-02	1
CALM3	1139694	347	28	141327	32103	0	1	0	0	50	0	7380246	8.230222e-02	1
S100PBP	1179496	180	20	365433	98769	0	1	0	0	50	1	6541017	8.260935e-02	1
MLH3	897430	222	50	1291746	335544	0	2	0	0	50	0	7783071	8.337429e-02	1
ATP1A2	835734	386	23	899253	263466	0	2	0	0	50	3	9388959	8.357569e-02	1
GTSF1L	395176	374	38	132225	33456	0	1	0	0	50	1	7850598	8.394607e-02	1
PLAC9	399614	626	2	85608	27306	0	1	0	0	50	2	7935099	8.399082e-02	1
C2orf62	734742	197	37	347967	95571	0	1	0	0	50	2	7535226	8.402240e-02	1
CARD17	NaN	NaN	NaN	99507	27798	0	1	0	0	31	1	6063285	8.418607e-02	1
MRPS5	172221	647	11	390648	102705	0	1	0	0	50	1	7095624	8.433479e-02	1
HDAC4	66632	584	22	957309	280686	0	4	0	0	50	2	7336704	8.622415e-02	1
G3BP1	584468	406	46	418815	115866	0	1	0	0	50	2	8442843	8.628057e-02	1
NR0B1	73561	NaN	28	399627	123984	0	2	0	0	50	2	9245541	8.687527e-02	1
RNF146	113326	889	-6	305655	92865	0	2	0	0	50	4	7559211	8.734206e-02	1
MAP1LC3C	172086	419	-12	134070	34932	0	1	0	0	50	1	8150103	8.743255e-02	1
SLC29A1	1107034	216	51	404301	120417	0	2	0	0	50	1	7015182	8.755846e-02	1
NPHS2	585744	613	-14	334560	101598	0	1	0	0	50	1	6173616	8.766543e-02	1
CSF1R	1127889	228	50	865305	241326	0	2	0	0	50	2	7453923	8.780249e-02	1
MRPL14	1358424	203	53	126444	38130	0	1	0	0	50	0	6787755	8.809991e-02	1
PCYT1B	424049	NaN	31	364203	92619	0	1	0	0	50	1	6310269	8.818242e-02	1
CD4	2819394	232	40	407253	114144	0	1	0	0	50	1	6855528	8.934288e-02	1
MAP2K7	952640	320	27	375765	104673	0	1	0	0	50	1	7232154	8.955777e-02	1
PPWD1	424356	444	25	582774	148953	0	1	0	0	50	0	8414922	8.965072e-02	1
ANKRD20A4	NaN	NaN	NaN	750915	181917	0	1	0	0	50	2	13879689	8.989073e-02	1
HNRNPH2	374364	NaN	37	392493	107133	0	1	0	0	50	2	7450725	9.020213e-02	1
SLC39A13	1022438	245	47	322752	103812	0	2	0	0	50	4	8251947	9.043234e-02	1
NAF1	72763	1218	-7	473796	135792	0	1	0	0	50	0	6931296	9.063284e-02	1
OTUD3	437659	348	22	359898	92127	0	1	0	0	50	1	6461559	9.073676e-02	1
IDH3B	792941	450	48	393354	109962	0	1	0	0	50	3	8793147	9.158129e-02	1
PRR13	1712232	191	56	131979	37392	0	1	0	0	50	2	7785654	9.241393e-02	1
BMP5	68578	483	-9	405408	107871	0	1	0	0	50	3	8481957	9.316615e-02	1
KRT19	1445853	325	-22	344031	107256	0	1	0	0	50	1	6598704	9.318154e-02	1
WASF3	149391	643	10	439971	128658	0	1	0	0	50	1	7581474	9.449087e-02	1
RUVBL1	834133	419	46	408360	112299	0	1	0	0	50	3	8520333	9.520511e-02	1
RPL26L1	488219	181	36	131241	34809	0	1	0	0	50	0	6833880	9.533148e-02	1
FAM127A	304745	NaN	42	97539	29397	0	1	0	0	50	1	7101282	9.643813e-02	1
ZNF343	652241	477	33	531729	136899	0	1	0	0	50	1	8297457	9.647558e-02	1
CST6	3854361	208	57	130257	39483	0	1	0	0	50	0	7470282	9.662896e-02	1
TOR2A	1098647	172	32	339972	84747	0	1	0	0	50	1	6232041	9.701132e-02	1
CTNND2	15425	1060	-13	1067640	320538	0	2	0	0	50	1	8348748	9.723309e-02	1
MPP6	254420	405	18	488187	126936	0	1	0	0	50	1	7381353	9.732777e-02	1
KLHL29	NaN	NaN	NaN	698148	216234	0	1	0	0	50	2	13914006	9.794362e-02	1
CHST10	226558	642	9	319308	83271	0	1	0	0	50	5	8018001	9.817105e-02	1
TMEM47	7188	NaN	-16	156702	47724	0	1	0	0	50	1	8628819	9.873279e-02	1
PAX5	429504	542	34	345630	101598	0	1	0	0	50	1	5907567	9.877400e-02	1
ENTPD2	1951939	202	40	423981	137637	0	1	0	0	50	1	7391193	9.901345e-02	1
CDA	631461	208	35	131733	35424	0	1	0	0	50	2	7554906	9.913857e-02	1
RALA	221320	445	20	188559	46494	0	1	0	0	50	0	7611117	9.964687e-02	1
CST9	189307	772	-47	142434	36162	0	1	0	0	50	2	8060559	1.002278e-01	1
SNRPD2	950605	194	45	107256	28167	0	1	0	0	50	2	6571275	1.006103e-01	1
ATP2C2	646239	396	5	846363	241080	0	2	0	0	50	1	6056397	1.008974e-01	1
STK33	314196	551	13	472197	114144	0	1	0	0	50	2	7736454	1.013272e-01	1
ACOT13	421216	362	24	126936	37269	0	1	0	0	50	2	6877299	1.014425e-01	1
SDHC	743182	293	35	192741	43050	0	1	0	0	50	1	9493878	1.019461e-01	1
ZNF764	2214934	142	54	346122	109593	0	2	0	0	50	2	7583073	1.020250e-01	1
NRBP2	2376841	247	22	457314	123492	0	1	0	0	50	3	10078620	1.023500e-01	1
SLC6A13	316827	557	28	537264	150921	0	1	0	0	50	1	8236695	1.023703e-01	1
MMP19	1909014	256	38	446367	128904	0	1	0	0	50	2	8046291	1.024485e-01	1
CERKL	216512	380	20	504915	133824	0	1	0	0	50	1	7723662	1.028013e-01	1
ZNF714	164756	1079	-42	498150	120663	0	1	0	0	50	1	6954543	1.031775e-01	1
NDUFV3	441011	206	66	405408	124476	0	1	0	0	50	2	7265733	1.032578e-01	1
TIMP3	259538	398	-69	191142	49446	0	1	0	0	32	1	3049908	1.032872e-01	1
SOHLH1	362222	524	29	344154	110823	0	1	0	0	50	4	8339154	1.036961e-01	1
RASGRP3	124045	680	9	625824	161253	0	1	0	0	50	1	9047019	1.042934e-01	1
C19orf59	688482	384	31	176382	41328	0	1	0	0	50	1	7825506	1.046032e-01	1
C6orf89	836025	244	43	320046	83271	0	1	0	0	50	6	7998936	1.047152e-01	1
REG1A	10958	1389	-22	155226	37023	0	1	0	0	50	0	6056274	1.053480e-01	1
CUEDC1	873797	222	6	344031	97662	0	1	0	0	50	2	6688125	1.056521e-01	1
ZKSCAN4	273319	502	35	481176	129150	0	1	0	0	50	0	6118881	1.056738e-01	1
DSTYK	715889	277	39	816597	231363	0	2	0	0	50	4	8285403	1.057936e-01	1
INTS3	1687837	175	33	945255	252150	0	2	0	0	37	0	5358372	1.059174e-01	1
OPALIN	799460	684	38	133578	36531	0	1	0	0	50	2	7283322	1.062265e-01	1
PDILT	212375	823	0	526563	137268	0	1	0	0	50	0	6512481	1.062885e-01	1
MECP2	2370576	NaN	29	432837	135054	0	2	0	0	50	4	10038768	1.065448e-01	1
GABARAP	1782958	316	21	108117	26937	0	1	0	0	50	1	5742501	1.066595e-01	1
HIST1H4K	267617	634	32	85977	29889	0	1	0	0	50	0	5357388	1.067677e-01	1
WARS	410981	215	34	428286	108978	0	1	0	0	50	1	6295017	1.068129e-01	1
FZR1	2160126	269	39	438618	130749	0	2	0	0	50	4	7531659	1.068452e-01	1
LMBRD2	174910	599	-4	635664	159900	0	1	0	0	50	0	7651953	1.069391e-01	1
KLC4	1239021	301	42	582282	170847	0	1	0	0	50	2	10206171	1.080237e-01	1
ABCD4	652027	358	47	545997	152520	0	1	0	0	50	0	6984555	1.087232e-01	1
TRIM47	1727802	178	35	538494	176997	0	2	0	0	50	0	7887621	1.090206e-01	1
OCIAD2	256817	372	61	147723	33456	0	1	0	0	50	2	7241748	1.090693e-01	1
CLIC4	518507	198	30	229518	59040	0	1	0	0	50	0	8205945	1.093114e-01	1
RAB7L1	717622	377	37	184500	47232	0	1	0	0	50	1	8699298	1.100820e-01	1
IL18	389593	362	2	182286	39852	0	1	0	0	50	0	6173370	1.101885e-01	1
PRICKLE4	429684	341	47	336159	98892	0	1	0	0	50	3	6774840	1.104277e-01	1
C22orf24	531528	344	-1	142311	38868	0	1	0	0	50	2	6864876	1.108062e-01	1
APLF	227462	617	22	463587	116481	0	2	0	0	50	1	6243603	1.131981e-01	1
C1QTNF5	NaN	NaN	NaN	203811	69249	0	1	0	0	50	2	13767021	1.133309e-01	1
KRAS	259193	512	16	210822	50799	0	1	0	0	50	0	7089720	1.137731e-01	1
LBH	136617	581	18	96801	23493	0	1	0	0	50	4	6249138	1.140676e-01	1
NR2C2	483299	400	43	550425	152151	0	1	0	0	50	0	6613218	1.141998e-01	1
INTS9	396951	403	42	590769	164574	0	1	0	0	50	1	8225010	1.145484e-01	1
PPP2R2A	194762	353	13	424965	99384	0	2	0	0	50	3	7154172	1.146478e-01	1
VHLL	2266205	211	33	118203	36777	0	1	0	0	50	3	7651584	1.154055e-01	1
RIPPLY1	148608	NaN	22	134193	39237	0	1	0	0	44	0	4715328	1.159282e-01	1
OPRM1	44509	878	0	635295	175767	0	1	0	0	50	0	7546419	1.159924e-01	1
MERTK	NaN	NaN	NaN	887445	246123	0	2	0	0	50	2	13943895	1.162511e-01	1
C12orf74	208773	509	-1	164820	52890	0	1	0	0	50	1	7477539	1.167936e-01	1
ESX1	354255	NaN	47	343293	112422	0	2	1	0	50	3	6918258	1.181674e-01	1
PDZD7	1020226	247	40	443538	141696	0	1	0	0	50	1	6965367	1.183336e-01	1
PODXL	236261	220	27	478347	152274	0	1	0	0	50	1	6757866	1.185438e-01	1
NAPG	191442	594	17	290526	72201	0	1	0	0	50	4	5421840	1.192201e-01	1
C4orf45	155458	337	10	171954	41697	0	1	0	0	50	2	7322190	1.193932e-01	1
PPM1B	448266	420	32	443907	118080	0	1	0	0	50	3	7396728	1.198732e-01	1
SLC22A17	1220624	456	31	452886	156333	0	1	0	0	50	3	8604465	1.198958e-01	1
CER1	160131	882	-10	233208	65682	0	1	0	0	50	2	10425726	1.201722e-01	1
PLA2G4C	983603	431	26	511311	137022	0	2	0	0	50	3	8843823	1.206300e-01	1
SLA	NaN	NaN	NaN	284130	81180	0	1	0	0	50	2	13778952	1.206533e-01	1
LHX1	625114	462	21	354732	102459	0	1	0	0	50	3	7158969	1.208256e-01	1
GFM1	197292	890	-9	673179	185115	0	1	0	0	50	2	10032864	1.208389e-01	1
CHRNA7	199973	778	-9	446244	124599	0	2	0	0	50	1	6425028	1.214431e-01	1
ZNF649	444002	817	-53	451902	112668	0	1	0	0	50	1	5660091	1.217573e-01	1
TMEM139	379894	399	14	183762	59409	0	1	0	0	50	1	7908654	1.218283e-01	1
GPR52	NaN	NaN	NaN	311436	90036	0	1	0	0	50	2	13787808	1.221530e-01	1
CMTM5	1220624	456	31	138252	41451	0	1	0	0	50	3	8604465	1.221566e-01	1
CELF2	96767	864	5	490893	131610	0	1	0	0	50	1	6602025	1.224509e-01	1
CXXC1	247194	379	68	590892	161499	0	1	0	0	50	0	7487010	1.231246e-01	1
BDP1	365874	516	16	2345364	616599	0	3	0	0	32	0	5625774	1.232127e-01	1
POLE3	390186	297	36	135915	32349	0	1	0	0	50	2	6699933	1.235189e-01	1
USP2	1054477	263	40	570597	172938	0	1	0	0	50	1	8110251	1.237703e-01	1
TRPM5	833749	589	47	1016718	308730	0	3	0	0	50	2	8080362	1.241612e-01	1
LRRN1	61807	888	-18	620289	173430	0	1	0	0	50	0	6659712	1.242158e-01	1
OR8B3	149616	857	0	269247	77613	0	1	0	0	50	0	7957485	1.243889e-01	1
EPN3	1532661	200	20	537756	174783	0	2	0	0	50	8	7806441	1.246329e-01	1
ANO10	106227	518	29	595566	153873	0	2	0	0	50	2	8286633	1.246817e-01	1
SWAP70	545476	179	25	538740	126936	0	1	0	0	50	2	7706073	1.247619e-01	1
PSME1	974559	220	41	257808	64698	0	1	0	0	50	0	8487615	1.249654e-01	1
FASTKD3	65781	1013	-18	580683	160638	0	1	0	0	50	1	7033386	1.256364e-01	1
PCP2	611341	384	33	122631	34563	0	1	0	0	50	2	7155648	1.271064e-01	1
SIN3A	775031	296	47	1132461	307377	0	3	0	0	50	1	6701778	1.272620e-01	1
HIST1H2BJ	227588	622	29	108978	33087	0	1	0	0	50	2	5945574	1.276780e-01	1
VBP1	371405	NaN	-13	183885	43419	0	1	0	0	50	2	7338672	1.279777e-01	1
DYRK4	276521	874	24	471951	121032	0	1	0	0	50	4	8295243	1.280764e-01	1
ZAN	1483965	336	46	2489889	716352	0	2	0	0	50	1	9684528	1.283083e-01	1
CDKN2D	2036812	226	23	139113	48708	0	1	0	0	50	2	7714806	1.284108e-01	1
GIMAP8	557261	584	38	583881	159285	0	2	0	0	50	2	8299794	1.286489e-01	1
RHOBTB1	99491	403	-13	619059	165804	0	1	0	0	50	1	8016771	1.288135e-01	1
TMEM225	89099	736	-8	203319	51291	0	1	0	0	50	3	8881707	1.288383e-01	1
SKA1	277376	392	52	235299	56949	0	1	0	0	50	0	7122930	1.289099e-01	1
ARHGAP5	153921	392	1	1326801	344400	0	2	0	0	50	2	8469657	1.291416e-01	1
TM2D1	174892	296	-9	186714	52398	0	1	0	0	50	2	8113326	1.293175e-01	1
OR10G8	158396	830	-10	260391	84993	0	1	0	0	50	0	8239770	1.298556e-01	1
AIMP2	NaN	NaN	NaN	278964	80811	0	1	0	0	50	2	13778583	1.300174e-01	1
SLC35E4	723012	330	56	281178	108855	0	1	0	0	50	3	5297118	1.300729e-01	1
C9	168073	424	-8	506637	128781	0	1	0	0	50	2	6943104	1.302068e-01	1
DRAM1	340236	238	17	213897	59532	0	1	0	0	50	1	8095983	1.304567e-01	1
BRD7	303953	520	14	602946	144279	0	1	0	0	50	1	7233876	1.309633e-01	1
TMEM95	1911735	206	36	166665	47724	0	1	0	0	50	2	7626000	1.314642e-01	1
OR6X1	92984	637	-1	262113	83640	0	1	0	0	50	0	7598202	1.316349e-01	1
TEAD2	2183690	309	30	395937	116235	0	1	0	0	50	4	7464009	1.319983e-01	1
H3F3B	1885370	198	27	118572	37515	0	1	0	0	50	3	7480860	1.323129e-01	1
EPN2	658567	227	6	549072	173430	0	1	0	0	50	2	8315538	1.327373e-01	1
RLIM	289586	NaN	13	539724	156579	0	2	0	0	50	1	6653316	1.328064e-01	1
DACH2	49531	NaN	-32	534558	149937	0	1	0	0	50	2	7548387	1.328249e-01	1
HIST1H2BB	408919	685	43	108117	33210	0	1	0	0	50	3	5832660	1.331836e-01	1
RPL11	960799	225	28	164697	42312	0	1	0	0	50	2	7108662	1.331842e-01	1
SPOCD1	1213493	183	35	1040211	329148	0	3	0	0	50	2	7154295	1.339957e-01	1
HLA-DMA	1276842	431	40	231240	65436	0	1	0	0	50	0	7331046	1.340474e-01	1
AFG3L2	492344	214	26	708849	198153	0	1	0	0	50	1	8763750	1.340659e-01	1
EML1	528390	354	10	751161	206394	0	1	0	0	50	1	9377643	1.340907e-01	1
GNPDA2	62624	1009	11	254118	61377	0	1	0	0	50	1	8314923	1.344517e-01	1
REEP5	248831	340	44	172077	44157	0	1	0	0	50	1	6469923	1.345067e-01	1
KRT78	1781225	288	27	456576	132717	0	1	0	0	50	2	6518877	1.345822e-01	1
ZNF736	NaN	NaN	NaN	390156	88068	0	1	0	0	50	2	13785840	1.346213e-01	1
ZSWIM2	278175	629	-5	571827	142557	0	1	0	0	50	3	8272980	1.346581e-01	1
DHX40	1081217	417	25	704421	184131	0	1	0	0	50	1	8323779	1.352599e-01	1
HIST1H3J	228884	634	40	114267	38130	0	1	0	0	50	0	5114955	1.353562e-01	1
ALPL	547986	297	42	468630	127305	0	1	0	0	50	1	6017160	1.354134e-01	1
OR6M1	92984	637	-1	264081	83148	0	1	0	0	50	0	7598202	1.354813e-01	1
LPCAT1	557296	390	37	469614	141819	0	2	0	0	50	2	7483074	1.355456e-01	1
CNTNAP4	11522	975	-26	1175265	312543	0	2	0	0	50	3	8250717	1.359359e-01	1
ADD3	349258	424	3	633327	169986	0	1	0	0	50	1	7319115	1.362583e-01	1
TKTL2	74744	1164	-26	532344	161745	0	2	0	0	50	2	7446789	1.368074e-01	1
MAD2L1	106139	1069	-5	183885	50061	0	1	0	0	50	1	6513957	1.372703e-01	1
HTATSF1	374989	NaN	23	688677	161499	0	2	0	0	50	1	7965603	1.373944e-01	1
NOL11	692622	197	7	652146	170724	0	1	0	0	50	1	7362534	1.374069e-01	1
GRB14	71885	630	-5	490647	127428	0	1	0	0	50	3	7517391	1.374622e-01	1
CHEK2	515703	219	-8	529761	142188	0	1	0	0	50	3	7854411	1.375243e-01	1
PVR	749323	335	-51	370476	112545	0	2	0	0	50	3	6246186	1.376425e-01	1
CRYGC	327858	440	13	156825	41328	0	1	0	0	50	2	7370406	1.377768e-01	1
DPF1	1410213	301	-1	387942	99507	0	1	0	0	50	2	6077061	1.379265e-01	1
BACH1	315733	289	60	648087	173676	0	8	0	0	50	1	7452693	1.382543e-01	1
TMEM132C	NaN	NaN	NaN	947592	291879	0	2	0	0	50	2	13989651	1.383284e-01	1
KCNV2	158557	682	-5	465924	140712	0	2	0	0	50	2	7495374	1.390524e-01	1
HIST3H2A	626588	351	7	108732	37761	0	1	0	0	50	5	9898917	1.392668e-01	1
