gene	expr	reptime	hic	N_nonsilent	N_silent	N_noncoding	n_nonsilent	n_silent	n_noncoding	nnei	x	X	p	q
RDX	137601	158	10	770704	181808	0	4	0	0	50	17	10861840	1.669925e-02	1
FAM180A	470926	386	-1	214720	65120	0	3	0	0	50	15	8205472	1.678483e-02	1
BMPR1A	379827	195	26	686576	178816	0	4	0	0	50	13	13559040	1.721071e-02	1
ADAMTS12	373086	875	7	2031040	545072	0	9	3	0	50	22	10802000	1.874813e-02	1
SEC61B	203560	410	37	121968	39072	0	1	0	0	50	7	10271712	1.923598e-02	1
RNF38	564580	248	40	650144	190432	0	4	0	0	50	12	11022352	1.957169e-02	1
NRN1	49114	693	17	180400	50336	0	3	0	0	50	17	9672960	1.974724e-02	1
RIMS4	942798	168	40	337216	101024	0	4	0	0	50	19	11713504	1.975359e-02	1
P4HA1	539936	354	44	729696	186912	0	5	0	0	50	14	9749872	2.033287e-02	1
NLRP10	105341	679	6	816112	227216	0	3	1	0	50	19	12309264	2.110836e-02	1
FLRT2	18925	671	-45	803792	243232	0	6	0	0	50	27	13966128	2.156631e-02	1
OR2M5	19998	935	-32	381392	113872	0	4	1	0	50	29	9325184	2.254405e-02	1
APBA2	161108	927	-21	956032	257312	0	8	0	0	50	28	11141328	2.255419e-02	1
TMEM198	548994	487	35	423456	156816	0	6	0	0	50	17	12315600	2.302994e-02	1
ZSCAN16	213170	562	23	445808	113344	0	2	0	0	50	14	9534976	2.424327e-02	1
DSCR4	78525	448	1	149424	43296	0	2	0	0	50	10	9018592	2.542870e-02	1
FCER1G	728669	234	37	115280	32032	0	1	0	0	39	12	7859984	2.545098e-02	1
ATP12A	467468	619	40	1333552	369776	0	8	2	0	50	17	11929632	2.578080e-02	1
TCF4	92114	936	12	865568	239008	0	7	0	0	50	17	10869760	2.664236e-02	1
KIAA0895	342379	285	17	674080	179168	0	4	0	0	50	12	11580096	2.670415e-02	1
OR5H1	200002	811	-15	384736	111584	0	3	1	0	50	29	10425712	2.774581e-02	1
CCL26	1012112	255	51	124256	32560	0	1	0	0	50	16	8395904	2.779255e-02	1
MEN1	2261775	230	61	756800	237952	0	4	1	0	50	21	11442816	2.941111e-02	1
CD1D	120333	711	8	421520	121264	0	2	1	0	50	25	13348016	3.003918e-02	1
HRASLS5	887496	459	31	361504	92576	0	3	0	0	50	8	11148016	3.057338e-02	1
PSG7	282702	238	-37	526064	150832	0	4	1	0	22	14	5192000	3.072716e-02	1
OR11L1	87551	993	-35	390016	121616	0	3	1	0	31	18	8066080	3.077740e-02	1
MRPL15	268859	464	31	370128	109824	0	3	0	0	50	12	10044848	3.122779e-02	1
NGF	537568	558	6	295504	89936	0	4	1	0	11	4	2969296	3.136664e-02	1
ACVR2A	90992	951	-2	665456	169840	0	3	0	0	50	23	10130560	3.161590e-02	1
C9orf173	1724821	399	43	385968	115104	0	2	0	0	50	14	8224832	3.167168e-02	1
KLRC3	378365	334	0	357808	88352	0	3	0	0	50	15	10728784	3.171180e-02	1
HBE1	109545	1056	-1	186032	52624	0	2	0	0	50	10	8896976	3.247051e-02	1
ACSS3	26211	1037	-20	870144	250800	0	4	0	0	50	17	10947728	3.281295e-02	1
CLEC1B	305376	565	19	304128	71808	0	2	0	0	50	7	12934416	3.447763e-02	1
RPRML	618151	366	28	140448	51216	0	1	0	0	50	15	10051712	3.506920e-02	1
EIF4ENIF1	750597	313	19	1240800	360624	0	4	1	0	50	14	10714704	3.528540e-02	1
NTF3	28523	735	17	334576	97856	0	3	0	0	50	14	10123168	3.571464e-02	1
NPRL2	843769	206	51	493856	130768	0	2	1	0	46	13	8802464	3.602475e-02	1
HIST1H1E	398813	636	53	264000	86592	0	3	0	0	50	8	6742384	3.689628e-02	1
SNX10	918425	418	29	270864	61776	0	2	0	0	50	9	11419232	3.725903e-02	1
CPB1	276750	681	-16	537680	146608	0	4	0	0	50	23	11758736	3.736755e-02	1
SRFBP1	70781	809	-4	555280	141680	0	3	0	0	50	15	9246336	3.804805e-02	1
IAPP	NaN	NaN	NaN	112992	33792	0	2	0	0	31	15	8669936	3.852099e-02	1
RASSF2	467742	485	32	422752	116336	0	2	0	0	50	12	9989056	3.865293e-02	1
KRT76	1444461	422	38	800800	229328	0	2	0	0	50	16	11061424	3.879125e-02	1
KHDRBS2	1561	1153	-32	446864	124432	0	2	0	0	50	20	10198320	3.895572e-02	1
KCNG3	254123	368	24	530640	163680	0	4	0	0	50	6	10982400	4.030686e-02	1
ZNF224	544061	558	-31	918544	212432	0	5	0	0	50	15	8126800	4.070021e-02	1
EEF2	2173603	207	30	1081520	309760	0	5	0	0	50	23	10478160	4.073172e-02	1
CHML	NaN	NaN	NaN	819456	221232	0	5	0	0	50	37	19821296	4.078393e-02	1
C1QL3	96710	791	-1	309936	97680	0	4	0	0	50	22	12461856	4.146658e-02	1
WTAP	643775	604	19	512512	132176	0	2	0	0	50	16	9900176	4.149732e-02	1
OSBPL1A	150936	360	35	1258224	305184	0	6	1	0	50	12	10202896	4.241306e-02	1
OR2L2	20939	1015	-27	384032	113872	0	2	1	0	50	33	11199760	4.323520e-02	1
NR6A1	892645	345	29	618816	162096	0	2	0	0	50	13	10244960	4.391691e-02	1
UNC50	260302	696	39	331232	91168	0	3	1	0	15	6	3884144	4.403690e-02	1
KRTAP24-1	6302	1011	-69	316624	88352	0	3	0	0	50	28	6601760	4.408630e-02	1
ARL5B	74299	539	-5	236016	59664	0	1	0	0	50	18	11095040	4.418711e-02	1
PCDH9	19605	831	-11	1527328	440000	0	6	2	0	50	30	12067616	4.474932e-02	1
TMEM37	203559	497	35	231440	74272	0	1	0	0	50	12	10285440	4.497086e-02	1
FGF6	291341	908	23	255200	82192	0	2	0	0	50	8	10262560	4.503975e-02	1
ELMO1	63863	859	16	962016	235488	0	5	2	0	50	18	9959136	4.518890e-02	1
DCUN1D4	70055	766	17	398640	86592	0	3	0	0	50	18	9738960	4.519315e-02	1
C4orf40	181352	975	12	265408	91520	0	4	0	0	50	6	8887472	4.564545e-02	1
CT45A5	246199	NaN	26	247632	61776	0	1	0	0	50	21	12550032	4.577496e-02	1
CCDC53	234580	467	7	223872	61248	0	1	0	0	50	17	10007184	4.607958e-02	1
RBM10	819569	NaN	38	1191872	329296	0	4	0	0	50	20	8195088	4.641914e-02	1
DCT	123751	906	0	704704	190256	0	4	1	0	50	12	9019296	4.679741e-02	1
KLHDC8A	662921	249	41	432256	132176	0	5	1	0	9	2	2201408	4.687460e-02	1
HIST1H2AC	398813	636	53	155408	54208	0	2	0	0	50	8	6742384	4.709898e-02	1
GRM8	60921	1082	-8	1161952	324368	0	5	0	0	50	25	11724768	4.715606e-02	1
CTNNB1	305811	448	8	984896	285472	0	8	0	0	46	5	8351376	4.739075e-02	1
GBA3	103435	746	22	599104	154880	0	4	0	0	50	36	23835504	4.794213e-02	1
PTP4A2	1200691	128	37	223520	51040	0	1	0	0	50	26	12800832	4.803499e-02	1
CASP8	571730	386	37	753104	170368	0	2	1	0	50	14	10802528	4.832639e-02	1
MAP1LC3A	990458	214	54	186208	44000	0	2	0	0	50	18	9507168	4.898301e-02	1
MND1	202295	238	27	280896	61248	0	1	0	0	50	7	9261648	4.967738e-02	1
LHB	2070141	200	35	174064	57200	0	1	0	0	50	17	8969488	4.999719e-02	1
C16orf72	401555	253	7	344432	99088	0	2	0	0	50	10	13266352	5.050128e-02	1
PLSCR2	122649	611	-16	295856	73216	0	2	0	0	50	25	13821456	5.076434e-02	1
RPL15	399346	319	6	254144	76912	0	1	0	0	50	12	11045408	5.099310e-02	1
JAGN1	950574	170	54	228976	64592	0	1	0	0	50	16	9964064	5.214565e-02	1
ELOF1	1152381	272	31	111760	27632	0	1	0	0	50	16	9686864	5.232803e-02	1
VPS25	1633092	190	33	234784	57200	0	2	0	0	50	15	10071248	5.234676e-02	1
ATP5A1	388169	300	67	693440	210496	0	2	0	0	50	15	10938224	5.250554e-02	1
SPRR2E	687290	704	30	92928	24816	0	1	0	0	50	6	10594144	5.268916e-02	1
IL1RN	672307	479	25	264528	66528	0	2	0	0	50	15	10320288	5.307675e-02	1
CCDC70	353099	349	69	302896	69872	0	2	0	0	50	15	10224368	5.320974e-02	1
CD58	692758	418	19	326128	83072	0	2	0	0	50	12	10877328	5.322351e-02	1
ADAMTS16	89385	683	-23	1556368	430496	0	8	1	0	50	23	11333872	5.405101e-02	1
KCNE1	381338	502	16	160336	47696	0	1	0	0	50	17	13603744	5.461182e-02	1
GPR26	208204	808	17	402864	137808	0	3	1	0	50	25	10387872	5.464643e-02	1
PCDHGB7	662513	568	2	1130976	353760	0	7	0	0	50	27	12336896	5.468819e-02	1
ZNRF4	932785	365	19	508816	174416	0	4	0	0	50	16	10391744	5.474211e-02	1
TRAT1	107009	961	-15	249040	57728	0	1	0	0	50	23	11179344	5.483376e-02	1
ADAMTS19	38096	1075	-16	1544752	415184	0	5	1	0	50	19	9631248	5.484959e-02	1
WNT3A	688142	391	0	440528	126016	0	4	1	0	50	13	9181216	5.486467e-02	1
KRTAP10-2	860604	461	30	314688	91872	0	1	0	0	50	11	10922560	5.556008e-02	1
UFSP2	173409	422	20	607376	160336	0	4	0	0	50	9	9492384	5.610320e-02	1
VCX	43100	NaN	-9	260304	69696	0	2	0	0	50	29	14401552	5.648597e-02	1
PTDSS1	219234	671	13	621984	155232	0	3	0	0	50	23	11620576	5.658916e-02	1
HBB	109545	1056	-1	183216	56496	0	1	0	0	50	10	8896976	5.695048e-02	1
MRPL35	773440	425	39	239008	69872	0	1	0	0	50	17	9562608	5.700207e-02	1
TNP2	632841	308	37	179520	43824	0	1	0	0	50	13	10845648	5.734628e-02	1
TGFBR1	201435	211	30	640112	176176	0	4	0	0	50	17	9797216	5.769283e-02	1
ARMC7	1511891	168	25	242352	77088	0	2	0	0	50	11	9224864	5.791648e-02	1
DEFB119	591819	594	-83	220176	51744	0	2	0	0	50	38	13745248	5.847735e-02	1
C5orf48	235652	347	15	175120	45056	0	1	0	0	50	11	9358800	5.864542e-02	1
RBM38	181292	604	9	197120	63184	0	1	0	0	50	20	10300400	5.882094e-02	1
ZNF184	162358	606	37	966416	233200	0	7	0	0	50	12	9107472	5.916794e-02	1
CCDC140	235091	682	12	200112	59664	0	1	0	0	50	18	9262176	5.980897e-02	1
TFG	345618	509	16	508288	141680	0	3	0	0	39	13	9619104	5.989950e-02	1
GOLGA1	1116965	142	30	1007072	251680	0	3	0	0	50	10	8897856	6.019328e-02	1
RAB3A	1178047	210	43	283360	74096	0	2	0	0	50	15	11022176	6.020193e-02	1
TMEM52	1434423	233	27	254144	88000	0	2	0	0	50	13	9934672	6.045203e-02	1
CLEC12A	305376	565	19	349712	82192	0	1	0	0	50	7	12934416	6.063429e-02	1
CD59	755929	424	15	166848	43824	0	2	0	0	50	17	9484816	6.063782e-02	1
MYLPF	2312884	165	47	230736	53328	0	1	0	0	50	17	9410720	6.070959e-02	1
RND1	1655612	214	57	294976	83072	0	2	0	0	50	14	9859696	6.078465e-02	1
ANXA11	366637	626	7	641344	189728	0	3	0	0	50	12	9870608	6.133650e-02	1
TPO	56524	599	-23	1161600	351120	0	6	3	0	50	21	8654272	6.171932e-02	1
ELK1	772893	NaN	41	514096	176000	0	2	0	0	50	22	11990880	6.191417e-02	1
ABCB5	164218	648	4	1625184	444048	0	7	2	0	50	14	9406320	6.241395e-02	1
PPP1R1B	1164935	239	28	266992	70400	0	1	0	0	50	14	9352112	6.429198e-02	1
SQSTM1	1610057	359	38	555456	158928	0	5	0	0	50	16	8926896	6.433358e-02	1
ANKRD34B	321394	545	38	636592	181280	0	2	0	0	50	19	9964240	6.445706e-02	1
DAAM1	156241	405	32	1407472	354464	0	6	1	0	50	13	10886128	6.604120e-02	1
STRAP	323662	534	22	457424	117568	0	1	0	0	50	10	12536304	6.630168e-02	1
C1QB	389456	541	29	309760	96800	0	1	0	0	50	14	10686016	6.669003e-02	1
IGFL3	1177162	249	28	163680	43296	0	1	0	0	50	14	8897680	6.670350e-02	1
MMP3	468929	506	-21	613184	164032	0	2	0	0	50	31	13240480	6.782289e-02	1
CYTL1	76400	557	36	170016	54384	0	1	0	0	50	14	10487840	6.790244e-02	1
FERD3L	103347	812	-15	204864	61776	0	1	0	0	50	27	11568304	6.803656e-02	1
C1S	2495896	211	52	880880	233728	0	6	1	0	50	18	11747824	6.841642e-02	1
CDIPT	NaN	NaN	NaN	269632	79904	0	3	0	0	50	37	19679968	6.857698e-02	1
PRR16	8721	1054	-19	341792	109120	0	2	0	0	50	16	10768736	6.902193e-02	1
BLOC1S3	1230654	243	41	231968	91696	0	2	0	0	50	21	12166528	6.903063e-02	1
PDAP1	1115689	263	56	240064	58784	0	2	0	0	50	24	10899152	6.904206e-02	1
RAB12	241286	451	11	314160	84480	0	1	0	0	50	14	10699744	6.922790e-02	1
VKORC1	1296884	351	35	215424	48576	0	3	0	0	50	24	11082544	6.937971e-02	1
C13orf35	572556	389	44	149600	45760	0	1	0	0	50	19	10529904	6.941834e-02	1
GNPDA2	62624	1009	11	363616	87824	0	1	0	0	50	19	11897776	7.018787e-02	1
ASB15	86799	644	-7	745008	206976	0	4	1	0	50	22	11069520	7.048487e-02	1
COL6A2	742075	538	10	1419264	425568	0	9	2	0	50	16	10499280	7.082145e-02	1
IKZF2	55860	1226	19	685344	164208	0	3	1	0	50	18	9444160	7.083260e-02	1
TDP2	419582	373	8	467280	121440	0	2	0	0	50	13	13221824	7.110209e-02	1
OR8B12	171574	746	-1	376992	114576	0	3	0	0	50	30	12956768	7.115390e-02	1
PRC1	753718	413	31	809600	203632	0	3	0	0	50	18	11323664	7.130417e-02	1
GRHL2	424003	399	36	822800	200464	0	5	0	0	50	17	10548384	7.155819e-02	1
EDN1	198728	410	27	277376	68464	0	1	0	0	50	9	10183184	7.245869e-02	1
ZNF385D	10169	1033	-21	493504	148544	0	5	0	0	50	20	11680240	7.286297e-02	1
CD8B	330931	543	19	397408	94160	0	2	0	0	50	12	11692384	7.291894e-02	1
C1orf162	397300	348	28	199232	58432	0	2	0	0	50	15	9841216	7.303384e-02	1
BTF3	439732	289	38	261888	76560	0	2	0	0	50	16	8892400	7.315751e-02	1
OTOR	76240	856	-21	169312	42416	0	1	0	0	50	18	10466368	7.379094e-02	1
ATP5J	534575	641	29	158928	38016	0	1	0	0	26	7	4987840	7.389903e-02	1
CYP2R1	353856	596	-13	630960	172656	0	3	0	0	50	13	7695424	7.417104e-02	1
SDCBP	200469	608	11	387552	104544	0	2	0	0	50	15	11323312	7.422555e-02	1
GAS7	91570	604	-30	644864	166672	0	4	0	0	50	29	12234288	7.423644e-02	1
RPS6KA6	19108	NaN	-22	979088	247984	0	3	0	0	50	33	13924240	7.436672e-02	1
C14orf105	150716	939	15	387552	93456	0	1	0	0	50	9	9281184	7.451756e-02	1
APCDD1	219220	604	2	640464	183744	0	3	1	0	50	14	9591120	7.492065e-02	1
TNFRSF9	381467	207	24	334224	86064	0	1	0	0	50	16	10573376	7.492663e-02	1
CREB1	184506	198	25	431904	126720	0	1	0	0	50	7	9840336	7.496112e-02	1
TRIM42	108667	896	10	919248	236016	0	4	1	0	50	19	11215952	7.521378e-02	1
PIK3CA	401889	613	11	1389344	346192	0	5	0	0	50	21	10794784	7.523024e-02	1
AFF2	97330	NaN	-13	1683968	465520	0	8	1	0	50	12	10574608	7.528235e-02	1
IMP3	586224	231	34	219296	73744	0	2	0	0	50	16	9731920	7.569471e-02	1
C10orf71	NaN	NaN	NaN	1784992	536096	0	5	0	0	50	37	20136160	7.611031e-02	1
OR10G2	658946	624	20	369248	122848	0	2	0	0	50	20	11701008	7.700752e-02	1
GRID2	4518	1143	-17	1271424	356400	0	7	0	0	50	21	9422688	7.723516e-02	1
SPRR2A	687290	704	30	92928	24816	0	1	0	0	50	6	10594144	7.760667e-02	1
CPE	171042	494	-9	608256	164208	0	2	0	0	50	24	11851312	7.785098e-02	1
LYRM4	128806	502	24	231968	64768	0	1	0	0	50	13	10521104	7.819550e-02	1
OR2K2	348469	501	19	383504	118096	0	4	0	0	50	19	12187120	7.840027e-02	1
ASB9	204248	NaN	17	390368	105952	0	3	0	0	50	15	10518992	7.980417e-02	1
ADAM2	12694	576	-2	977680	231440	0	4	0	0	50	27	13972992	8.021731e-02	1
ECT2	301474	239	11	1151040	296736	0	5	0	0	50	9	10347920	8.031002e-02	1
BAALC	461588	584	15	183568	51920	0	2	0	0	50	16	9793168	8.037647e-02	1
NAA38	72287	922	-13	125840	34144	0	1	0	0	50	32	12548272	8.093817e-02	1
KLK4	581408	606	29	321024	91344	0	1	0	0	50	11	9057664	8.107072e-02	1
MT1B	653985	187	28	85008	18480	0	1	0	0	50	11	8112368	8.118992e-02	1
MT1M	653985	187	28	84128	18304	0	2	0	0	50	11	8112368	8.151640e-02	1
ARHGAP36	65931	NaN	13	684816	204336	0	3	1	0	50	15	11303600	8.191629e-02	1
ZNF681	445524	1441	-58	833008	196592	0	4	0	0	50	38	13162688	8.193182e-02	1
UGT1A4	NaN	NaN	NaN	662816	194128	0	4	1	0	31	16	8830272	8.252358e-02	1
SCGN	260299	630	23	372944	86944	0	3	0	0	50	10	8825168	8.256241e-02	1
KRTAP10-3	860604	461	30	270864	82896	0	1	0	0	50	11	10922560	8.278824e-02	1
DHRS4	984811	442	23	350064	107712	0	2	0	0	50	20	12769328	8.317782e-02	1
MOS	344171	552	20	410256	138864	0	2	0	0	50	13	13529472	8.329296e-02	1
BTBD11	206629	764	16	1413104	426448	0	9	1	0	50	21	9089168	8.335712e-02	1
MT1H	661565	143	26	85712	17776	0	1	0	0	49	6	9274144	8.339025e-02	1
OR4A47	99957	835	-45	379808	110176	0	2	0	0	50	22	11297792	8.367617e-02	1
RRH	212757	462	28	433312	115808	0	1	0	0	50	8	8946960	8.415126e-02	1
WDR3	204177	596	-5	1226368	323840	0	3	2	0	50	18	9744240	8.429568e-02	1
GOLPH3	440207	197	16	372064	107888	0	3	0	0	50	11	10426944	8.439223e-02	1
SGCD	48800	1181	3	401456	113344	0	2	0	0	50	13	10050480	8.442466e-02	1
SSBP4	1384225	259	42	503360	143968	0	3	1	0	50	13	11903760	8.487322e-02	1
C1QTNF1	592461	285	15	356048	96976	0	3	0	0	50	9	9984656	8.552604e-02	1
NDUFB8	1153157	264	50	245344	61424	0	1	0	0	50	12	10233344	8.556441e-02	1
OR51A2	65798	1006	-15	381216	115104	0	2	0	0	50	21	10433808	8.585987e-02	1
SNAP23	552242	269	39	280544	70048	0	1	0	0	50	11	10357424	8.612267e-02	1
PBK	406636	229	23	422048	104368	0	1	0	0	50	13	10012112	8.617223e-02	1
GNRH2	835590	288	54	150480	48576	0	1	0	0	50	17	8646176	8.619061e-02	1
CYLC1	19326	NaN	-45	841280	202048	0	5	0	0	50	27	10736704	8.623917e-02	1
DNAJB11	592490	436	40	464464	123200	0	3	0	0	50	18	14513136	8.696472e-02	1
STMN1	801428	221	31	258368	66352	0	1	0	0	50	14	10864480	8.714708e-02	1
RNF114	589377	181	48	296560	77792	0	2	0	0	50	15	9357744	8.737948e-02	1
BLCAP	790368	549	52	107008	32384	0	1	0	0	50	16	11893024	8.779189e-02	1
RAD51AP1	275215	908	30	461472	116688	0	2	0	0	50	13	10362704	8.809953e-02	1
GRIK2	10349	1062	-25	1231472	333520	0	6	1	0	41	23	11201872	8.825347e-02	1
TPTE	30271	1268	-81	733040	185680	0	5	0	0	20	5	2696320	8.871608e-02	1
TEX101	357202	182	-39	335632	99440	0	1	0	0	50	23	10927840	8.877590e-02	1
OR5M3	NaN	NaN	NaN	379808	107008	0	3	0	0	50	37	19707072	8.957761e-02	1
PRAMEF1	141239	571	18	590304	169488	0	4	0	0	50	13	8701616	8.958954e-02	1
C16orf74	390985	250	38	104016	24288	0	1	0	0	50	10	9326240	8.965808e-02	1
OR10G9	107524	830	-5	373648	119504	0	3	1	0	48	15	8975472	8.980296e-02	1
SLC25A36	209562	727	18	390016	116864	0	3	0	0	50	17	10055056	8.982699e-02	1
PSMA5	1073027	302	26	318736	82544	0	1	0	0	50	10	10262736	8.997040e-02	1
PNOC	311812	229	35	226336	60368	0	1	0	0	50	11	8212688	8.997296e-02	1
ATF3	418310	224	22	257136	70224	0	1	0	0	50	12	9384496	9.003250e-02	1
TFAP2C	280847	442	-44	558624	168432	0	2	0	0	50	28	9669440	9.021689e-02	1
PHOX2B	308280	376	22	379104	124080	0	1	1	0	50	12	11510752	9.022140e-02	1
DEPDC1	196163	601	-18	1044736	264704	0	4	0	0	50	21	11996160	9.058298e-02	1
OR2M4	18846	936	-35	378928	114752	0	3	1	0	22	9	3464560	9.059124e-02	1
PTPLAD1	602545	187	27	476960	119152	0	1	0	0	50	9	10146048	9.080579e-02	1
KRTAP11-1	31443	1030	-60	195712	65120	0	2	1	0	49	28	7688384	9.109982e-02	1
OR2G3	204354	957	-25	374352	116160	0	2	0	0	50	33	12764576	9.138373e-02	1
CAPZA1	560292	325	23	382800	90816	0	2	0	0	50	19	11204864	9.162295e-02	1
CTSB	470951	301	42	444224	113344	0	2	0	0	50	12	10364464	9.179826e-02	1
IL1B	578617	298	38	354288	86064	0	1	0	0	50	7	9132464	9.179852e-02	1
PLEK	208260	586	23	460768	112112	0	1	0	0	50	13	10582352	9.182566e-02	1
CR2	447441	354	30	1389696	381744	0	6	1	0	50	15	10184944	9.193660e-02	1
USE1	865138	212	38	332992	95744	0	2	0	0	50	14	9326416	9.232140e-02	1
RS1	65885	NaN	26	292688	75328	0	2	0	0	50	25	9779440	9.259730e-02	1
NFKBIZ	550073	421	16	907280	254848	0	3	0	0	50	13	10039920	9.262377e-02	1
FTHL17	77068	NaN	8	227568	64944	0	2	0	0	50	22	13115168	9.306677e-02	1
OR1C1	164924	995	-27	381216	116688	0	3	0	0	50	39	14382896	9.309453e-02	1
OR6C6	411183	816	-1	385968	111936	0	2	0	0	50	20	9641984	9.318017e-02	1
DEFB126	215351	430	25	142032	39600	0	1	0	0	50	5	8539696	9.336465e-02	1
RIPPLY2	108781	870	-22	167024	43648	0	1	0	0	50	20	10180368	9.379779e-02	1
LCE2B	169158	818	24	138160	39776	0	1	0	0	50	7	9978672	9.383584e-02	1
DGKB	24487	1141	-13	1066736	265936	0	4	0	0	50	38	13395712	9.404819e-02	1
ACAP2	431673	561	43	1030304	250096	0	2	1	0	50	10	10147456	9.431554e-02	1
DEFB128	215351	430	25	120208	30800	0	1	0	0	50	5	8539696	9.437057e-02	1
PRL	13319	831	-2	288992	82720	0	3	1	0	13	3	2585616	9.439890e-02	1
LCE2C	169158	818	24	138864	39072	0	1	0	0	50	7	9978672	9.445957e-02	1
BTG2	574553	420	26	197648	57376	0	2	0	0	50	20	10553488	9.465848e-02	1
NACA2	323585	358	-8	265408	78848	0	1	0	0	50	13	9791056	9.501572e-02	1
AZGP1	1584669	391	36	380160	100848	0	3	0	0	50	16	9352640	9.503253e-02	1
OR2T10	116628	850	-20	384560	110704	0	1	0	0	50	17	9658880	9.515297e-02	1
HHLA3	296134	396	5	208208	40480	0	1	0	0	50	18	10078640	9.521037e-02	1
PACRG	81261	1273	-28	379456	103664	0	2	0	0	50	26	11949872	9.534730e-02	1
TAS2R8	408176	517	12	385440	105072	0	1	0	0	50	19	9413536	9.538665e-02	1
SUGT1	307262	469	26	491216	115984	0	2	0	0	50	12	10492416	9.582756e-02	1
PSG3	386041	417	-19	540320	151888	0	4	1	0	30	8	6227936	9.593150e-02	1
MS4A1	333232	899	13	382800	101904	0	2	0	0	50	24	9778560	9.619012e-02	1
KLF4	255934	434	-14	579568	189200	0	4	0	0	20	1	2953456	9.619690e-02	1
CACNG3	360425	348	8	394416	112464	0	2	0	0	50	13	10341760	9.629329e-02	1
CYB5R1	421206	389	30	385792	116864	0	2	1	0	48	11	8951360	9.659004e-02	1
SPATA9	305999	216	35	324896	87472	0	2	0	0	50	9	8502208	9.661746e-02	1
INHBA	42008	671	-27	531168	147312	0	2	0	0	50	24	9118736	9.663977e-02	1
OR1N2	407749	646	9	398816	124960	0	2	0	0	50	20	10068080	9.667997e-02	1
GCM1	414446	329	20	555632	145024	0	4	0	0	50	21	10772256	9.675989e-02	1
MYOZ1	1051799	153	43	376464	109296	0	2	1	0	50	25	12112320	9.725615e-02	1
PREX1	752875	360	47	2132416	580448	0	8	2	0	50	13	11602800	9.739958e-02	1
GJC3	1584669	391	36	339504	106128	0	2	0	0	50	16	9352640	9.773528e-02	1
OTUD6B	104917	935	1	420464	106480	0	1	0	0	50	16	10557360	9.777995e-02	1
MGRN1	729674	157	41	755744	216304	0	2	1	0	50	14	10980992	9.787647e-02	1
MLLT11	1614665	165	40	115104	31152	0	1	0	0	50	16	10070544	9.801566e-02	1
