gene	expr	reptime	hic	N_nonsilent	N_silent	N_noncoding	n_nonsilent	n_silent	n_noncoding	nnei	x	X	p	q
ITM2C	1020678	519	45	781190	229858	0	4	0	0	50	36	31299952	1.447560e-02	1
MYH4	77401	731	-50	5857289	1472809	0	21	3	0	50	44	30946576	1.471301e-02	1
EMR3	1036916	384	31	1950930	526383	0	8	2	0	50	24	18599275	1.490168e-02	1
LDLR	1808766	233	33	2590197	662580	0	8	1	0	50	21	23345311	1.493412e-02	1
SLC6A2	130705	565	-32	1964836	560330	0	8	0	0	48	37	24750226	1.516298e-02	1
HSPA12B	860065	241	43	1966472	621271	0	7	1	0	50	22	27635721	1.521176e-02	1
CXCL16	1272092	222	28	787325	248263	0	4	0	0	50	24	27449626	1.564064e-02	1
ZNF135	1187584	694	-42	2127618	547242	0	7	1	0	26	4	9940745	1.572336e-02	1
HIVEP3	190045	457	27	6720279	2164428	0	16	4	0	50	12	20254907	1.642344e-02	1
MARCH4	590758	342	27	1177511	350104	0	6	1	0	50	18	23849608	1.671033e-02	1
KLHL6	712779	593	32	1818823	502661	0	7	1	0	50	30	25683564	1.680535e-02	1
AKR1B15	403585	319	21	1053175	265850	0	4	0	0	50	20	26521196	1.683548e-02	1
NPPB	519155	207	43	382824	126381	0	3	0	0	50	29	21490496	1.710031e-02	1
CCDC104	618209	382	27	1065445	243764	0	4	0	0	50	23	22414427	1.721404e-02	1
LRRC30	38085	336	-37	847039	263396	0	4	0	0	50	32	25571089	1.729771e-02	1
MAP3K2	435982	175	26	1875265	483029	0	7	0	0	50	27	30690133	1.736893e-02	1
UBE2K	621887	145	45	607774	161555	0	3	0	0	50	27	23407479	1.782275e-02	1
CA4	973133	347	10	929657	259306	0	5	0	0	50	13	15225434	1.840498e-02	1
KLHL9	232155	466	-14	1786921	487937	0	9	2	0	45	20	17819312	1.843581e-02	1
LRRK2	31336	994	12	7612308	1938660	0	20	1	0	36	19	21333031	1.846343e-02	1
KLRK1	378365	334	0	687529	145604	0	3	0	0	50	22	24932231	1.849213e-02	1
MORC2	763716	303	37	2888358	798777	0	8	0	0	28	5	14008659	1.858513e-02	1
CCNT1	1705947	328	30	2121483	596322	0	6	0	0	50	20	19694168	1.923337e-02	1
TRUB2	1813435	201	46	965649	293253	0	4	0	0	50	12	23954721	1.935509e-02	1
CCDC6	137718	555	0	1407369	380370	0	5	0	0	50	22	23107682	1.953012e-02	1
METTL8	515299	342	49	1240088	305932	0	3	0	0	50	23	25531007	1.985170e-02	1
PLOD1	518604	207	41	2166473	604093	0	6	2	0	50	17	18845902	2.003458e-02	1
CRTAM	651341	416	7	1187736	306750	0	5	0	0	50	27	21970662	2.004698e-02	1
ALDH6A1	495634	236	40	1575059	454399	0	4	0	0	50	16	19258174	2.005413e-02	1
PLD5	75320	854	-18	1348473	333744	0	7	0	0	50	34	23955539	2.014581e-02	1
EPHB1	74866	856	9	2887540	811865	0	14	2	0	50	32	27562919	2.028162e-02	1
DPP4	153730	528	9	2376290	569737	0	8	2	0	50	30	29056996	2.041684e-02	1
CD209	719851	329	21	1200006	322701	0	4	1	0	50	25	28164149	2.072209e-02	1
PDE6H	380047	476	8	257670	66258	0	2	0	0	50	32	23650425	2.072942e-02	1
LCE3D	285984	752	17	268304	78937	0	2	0	0	50	31	25960457	2.082860e-02	1
ACTL6B	1884430	247	60	1283851	351740	0	4	1	0	22	9	11351795	2.134171e-02	1
TAL2	215119	773	-2	311249	92434	0	2	0	0	50	28	24426707	2.190728e-02	1
DHRSX	NaN	NaN	NaN	966876	285891	0	4	0	0	50	42	45833767	2.202986e-02	1
CCNA1	197057	880	1	1361152	393458	0	5	0	0	50	26	24232841	2.207442e-02	1
RAB26	1938163	224	40	756650	228631	0	3	0	0	50	16	24422208	2.235553e-02	1
C10orf67	77657	278	-3	564829	141923	0	3	0	0	50	33	24352678	2.266562e-02	1
CDC5L	958127	443	34	2403693	625770	0	6	2	0	50	26	21697450	2.275107e-02	1
OR10J3	285980	737	-6	927203	285073	0	4	1	0	50	34	28450858	2.277142e-02	1
SNRPN	NaN	NaN	NaN	687938	228631	0	3	0	0	50	42	45776507	2.297982e-02	1
PBX4	818567	284	-1	1095302	320656	0	4	0	0	50	21	22958397	2.301824e-02	1
CASR	557700	602	41	3130895	902254	0	10	0	0	11	4	7995132	2.332419e-02	1
AKR1B1	328321	415	9	965240	248263	0	6	0	0	50	30	26437351	2.337391e-02	1
POLR2I	978272	326	6	400002	90798	0	2	0	0	50	11	17351825	2.343784e-02	1
ANKRD35	NaN	NaN	NaN	2864227	887939	0	9	0	0	50	42	46435815	2.356190e-02	1
MCFD2	809702	242	33	630269	153784	0	3	0	0	50	18	21310945	2.364941e-02	1
OR5M9	NaN	NaN	NaN	882213	260124	0	4	1	0	32	21	24247974	2.383478e-02	1
LRRC23	2704950	211	47	1197552	327609	0	5	1	0	29	28	18128107	2.402447e-02	1
COL6A3	423594	399	10	9168553	2798378	0	22	4	0	44	27	28503619	2.410692e-02	1
VOPP1	947740	541	23	511659	144786	0	3	0	0	50	29	24191941	2.413239e-02	1
FAM180A	470926	386	-1	498980	151330	0	3	0	0	50	24	19068398	2.430133e-02	1
ODAM	181352	975	12	853174	229040	0	4	0	0	50	15	20653273	2.441127e-02	1
SEC14L1	777991	192	20	2149704	581598	0	7	2	0	50	21	25800947	2.462171e-02	1
HIST1H4H	390169	544	57	285891	99387	0	5	1	0	26	13	5841747	2.468511e-02	1
SCRN2	1071489	214	29	1240088	379552	0	6	0	0	50	23	21656141	2.479238e-02	1
TINAG	58216	617	4	1455222	349695	0	7	0	0	50	36	31816928	2.487776e-02	1
RAPH1	383558	333	19	3730489	1145609	0	9	2	0	50	23	27084798	2.495974e-02	1
GPR119	301748	NaN	37	937019	304705	0	4	0	0	50	17	21733442	2.510135e-02	1
OR5AK2	474417	617	-38	888348	250308	0	3	1	0	50	22	21373113	2.512198e-02	1
MC2R	133238	815	-2	846630	250308	0	4	1	0	16	4	6737866	2.553969e-02	1
NR4A1	468067	234	41	1683853	550514	0	5	1	0	50	13	18539152	2.569814e-02	1
PLP1	472103	NaN	26	815546	237220	0	3	0	0	50	26	29172743	2.597910e-02	1
CDH10	30232	737	-29	2307578	645811	0	11	3	0	39	22	15750590	2.605821e-02	1
DCUN1D1	232043	574	13	812274	176688	0	3	0	0	50	21	20178424	2.618660e-02	1
EVL	453415	234	27	1261356	347241	0	3	0	0	50	12	22958397	2.634267e-02	1
URM1	1928973	188	64	497344	148058	0	3	0	0	50	19	27301159	2.641859e-02	1
RNPS1	2220466	233	46	893256	262578	0	4	0	0	50	17	25362908	2.649851e-02	1
SFN	1022828	188	30	714114	204909	0	3	0	0	50	16	21868003	2.721564e-02	1
HIST1H2BI	390169	544	57	358693	111248	0	5	1	0	36	16	8927243	2.774924e-02	1
KCNE4	279069	585	3	487528	146831	0	4	0	0	50	30	25821806	2.794397e-02	1
SNTG1	2777	1189	-32	1579558	413090	0	6	0	0	50	42	24971495	2.796341e-02	1
SYNGAP1	1419781	236	31	3856052	1179556	0	10	1	0	31	12	14696188	2.796429e-02	1
TAS2R8	408176	517	12	895710	244173	0	4	0	0	50	18	21875774	2.805245e-02	1
CALCR	197869	823	-10	1554200	388141	0	6	1	0	50	39	26361277	2.824056e-02	1
MRPS17	760564	642	11	377507	114520	0	2	0	0	50	29	26475388	2.838231e-02	1
F8	1741051	NaN	4	6979994	1832320	0	14	2	0	30	9	16510921	2.849727e-02	1
ZNF232	1391000	384	20	1306346	348877	0	5	0	0	50	34	26237759	2.924558e-02	1
TPD52	211901	353	43	767693	205318	0	2	0	0	50	16	21468410	2.929531e-02	1
OR5AP2	NaN	NaN	NaN	907980	258897	0	3	0	0	50	42	45806773	2.974467e-02	1
PDPN	64295	864	9	684666	222087	0	4	0	0	50	32	28299937	2.987881e-02	1
PRDM9	15618	1069	-19	2652365	691210	0	12	1	0	50	35	22264324	2.998994e-02	1
FABP7	138284	1073	-1	404910	99387	0	3	0	0	50	18	18109293	3.034000e-02	1
FETUB	508316	436	45	1113707	328018	0	5	0	0	50	29	32141265	3.042723e-02	1
EIF2B5	1453689	334	42	2138661	592641	0	8	1	0	50	30	29751069	3.052674e-02	1
ITK	266925	1180	30	1883854	483029	0	8	2	0	50	39	24947364	3.090189e-02	1
GPR1	332753	487	25	1024545	290799	0	3	0	0	50	18	25247570	3.110218e-02	1
C11orf88	401074	326	18	603275	151330	0	2	0	0	50	22	23218521	3.123548e-02	1
TP53TG5	1037999	382	35	865035	230676	0	4	1	0	50	23	20022595	3.145492e-02	1
MYL10	653305	246	45	690801	179142	0	4	0	0	50	33	25440209	3.151883e-02	1
MS4A5	383569	899	18	601639	162782	0	3	0	0	50	28	21137120	3.191509e-02	1
ZKSCAN4	273319	502	35	1600008	429450	0	7	0	0	40	17	15908055	3.212278e-02	1
FAM19A2	136152	930	-44	401638	102659	0	3	0	0	50	31	19472490	3.215357e-02	1
TMEM207	163494	373	9	433540	129653	0	2	0	0	50	23	23908913	3.256452e-02	1
FUS	1250318	351	26	1583648	424951	0	5	0	0	50	24	25292969	3.269225e-02	1
BTG2	574553	420	26	459307	133334	0	3	0	0	50	18	24524867	3.276758e-02	1
EEF1A1	716887	139	38	1352972	385687	0	2	0	0	50	8	24237749	3.297666e-02	1
PIK3CB	281611	424	26	3218421	824544	0	9	0	0	13	2	5343176	3.348956e-02	1
TAF1L	567793	334	5	5278145	1449496	0	11	3	0	50	29	27624678	3.378805e-02	1
HIST1H4L	228884	634	40	287118	99387	0	3	0	0	50	20	17008265	3.425223e-02	1
DIO3	1315103	577	-26	851947	270758	0	6	0	0	50	34	21859414	3.438380e-02	1
UTP11L	445132	232	42	779145	192639	0	3	0	0	50	17	20593150	3.438431e-02	1
EIF1AX	262207	NaN	37	463806	99387	0	2	0	0	50	21	22227923	3.454251e-02	1
CNIH4	628752	256	18	433949	103477	0	3	0	0	50	23	22151031	3.498301e-02	1
ALG1	552298	419	3	1376694	396321	0	6	0	0	50	27	22790298	3.500842e-02	1
MIF4GD	1723762	171	31	767693	207772	0	2	0	0	50	20	22469233	3.531752e-02	1
ZFYVE27	535311	138	44	1244996	347650	0	4	1	0	50	18	19681489	3.548186e-02	1
UBXN6	2078211	278	37	1300620	377916	0	3	0	0	50	16	27131833	3.577026e-02	1
PRKAR2A	1694388	196	44	1216366	323519	0	4	0	0	50	21	24855339	3.582023e-02	1
TUSC5	1447271	228	21	502252	162782	0	3	0	0	50	18	23106864	3.622445e-02	1
PGK1	549810	NaN	14	1242133	345605	0	5	1	0	50	29	26931832	3.628428e-02	1
MYLK2	1015946	241	37	1765244	491209	0	5	2	0	50	23	19739567	3.638861e-02	1
SKIV2L	2314693	203	34	3612697	1114934	0	9	0	0	25	9	16259386	3.670661e-02	1
RS1	65885	NaN	26	680167	175052	0	3	0	0	50	29	22726085	3.685417e-02	1
RBP5	2422791	224	38	411454	106340	0	3	0	0	50	21	20389059	3.702193e-02	1
CSMD3	9197	1295	-29	11108031	2963205	0	41	5	0	33	36	19359197	3.716363e-02	1
PDYN	461602	543	28	734155	214316	0	4	0	0	50	24	22549397	3.744906e-02	1
PPP2R2A	194762	353	13	1413095	330472	0	4	1	0	50	26	23789076	3.782563e-02	1
RNF2	346010	458	-1	1018410	251535	0	4	0	0	50	41	27354738	3.824947e-02	1
GABRA1	12179	927	-16	1354608	371781	0	5	1	0	50	33	23301957	3.846152e-02	1
KDR	175189	706	3	4059325	1078124	0	12	2	0	50	29	23321589	3.868070e-02	1
HIST1H2BH	390169	544	57	358693	111248	0	4	1	0	36	16	8927243	3.906611e-02	1
IGSF3	691376	359	23	3507584	1013911	0	10	1	0	50	32	30018146	3.929937e-02	1
HIST2H2BE	798975	560	17	359102	110839	0	3	0	0	50	31	26316287	3.939797e-02	1
PPAP2B	39932	563	7	918205	254807	0	4	0	0	50	30	31994434	3.949429e-02	1
PTGIS	1117465	380	52	1460130	430677	0	6	0	0	50	22	22448374	3.965696e-02	1
CACNG6	806175	338	-40	723521	251944	0	3	0	0	50	26	21944895	3.970073e-02	1
SYT17	766632	275	7	1387328	395503	0	5	0	0	50	30	31503634	3.971378e-02	1
GNGT2	868792	346	21	217997	49489	0	1	0	0	50	16	22668007	3.987423e-02	1
NCAM2	14306	1515	-61	2520258	647856	0	12	1	0	50	55	29187467	3.995687e-02	1
GSTM1	927739	201	22	684666	158283	0	3	0	0	50	19	16521146	4.022093e-02	1
COL11A1	37620	742	-20	5507594	1660540	0	15	2	0	48	25	24539182	4.023365e-02	1
MAP1LC3C	172086	419	-12	445810	116156	0	3	0	0	50	29	27100749	4.024300e-02	1
SLC10A2	199120	713	24	1014320	294889	0	4	1	0	50	80	53615810	4.035188e-02	1
NLRP3	293118	825	-17	3045823	815546	0	16	3	0	23	13	8447895	4.042226e-02	1
ABLIM3	339889	423	17	2098170	532518	0	6	1	0	50	19	24943683	4.044979e-02	1
PDE6C	461114	305	19	2615964	649083	0	5	1	0	50	19	22550215	4.078125e-02	1
NEXN	367341	256	1	2074857	472395	0	5	0	0	50	35	29152293	4.083777e-02	1
KLF11	922437	234	42	1453995	451536	0	3	0	0	50	14	29087262	4.123775e-02	1
PDCD5	358893	455	-32	398775	92025	0	2	0	0	50	33	25787450	4.129141e-02	1
GNA14	180930	608	-10	1069126	270758	0	4	0	0	50	37	28444314	4.131233e-02	1
EFCAB1	16699	533	-28	658490	151330	0	3	0	0	50	33	23138357	4.140523e-02	1
ERLEC1	NaN	NaN	NaN	1467901	377507	0	4	1	0	32	21	24365357	4.144142e-02	1
GABRA2	69760	992	3	1351745	356239	0	5	0	0	50	37	24480286	4.148261e-02	1
GPRIN3	108672	672	-1	2184878	675259	0	7	1	0	46	18	21645507	4.156416e-02	1
LARP4	855863	125	41	2167291	577508	0	4	0	0	50	25	28270489	4.168387e-02	1
SRP68	1611239	218	22	1883036	504706	0	6	0	0	50	19	27663124	4.209330e-02	1
C1D	210519	537	2	438448	103886	0	2	0	0	50	31	24894603	4.270067e-02	1
CTAGE1	162557	417	-9	2161974	584052	0	6	0	0	50	26	23910958	4.271885e-02	1
GTF2F2	613630	276	50	760331	194275	0	4	0	0	50	20	21499494	4.299375e-02	1
STK31	367849	441	14	3115762	756650	0	9	0	0	35	11	13804159	4.317018e-02	1
OPN1LW	2438903	NaN	17	1067081	303478	0	3	0	0	50	27	34985860	4.319993e-02	1
KRT4	1781225	288	27	1727207	502252	0	5	1	0	50	20	21676591	4.335115e-02	1
BCL2L14	331421	489	26	1051948	281801	0	3	0	0	50	19	26154323	4.353831e-02	1
FLG	433645	548	21	11539526	3422512	0	37	11	0	50	37	26196041	4.367888e-02	1
LRRC2	283343	528	42	1131294	277302	0	4	0	0	50	25	21677409	4.372384e-02	1
TPTE	30271	1268	-81	1703485	431495	0	9	1	0	50	24	15255700	4.377600e-02	1
ENPP2	255492	552	7	2886313	707570	0	7	1	0	50	30	25908923	4.385671e-02	1
TK2	600023	214	-11	848266	217997	0	3	0	0	50	29	26551871	4.410673e-02	1
BHLHB9	162942	NaN	27	1575468	441720	0	5	0	0	50	28	29054133	4.414712e-02	1
HIST1H2BO	228884	634	40	361965	110430	0	2	0	0	50	20	17008265	4.459450e-02	1
FZR1	2160126	269	39	1458494	434767	0	2	0	0	50	10	25044297	4.460772e-02	1
AGAP6	NaN	NaN	NaN	2007781	555422	0	7	1	0	50	43	46103298	4.470866e-02	1
PLCXD3	219266	928	-15	946017	251535	0	5	1	0	45	31	16346503	4.476619e-02	1
ZNF860	NaN	NaN	NaN	1879355	450718	0	4	1	0	50	43	45998594	4.485655e-02	1
DEFB118	591819	594	-83	363192	100614	0	2	0	0	50	49	31942082	4.498717e-02	1
RAB3B	701660	353	22	651537	175461	0	3	0	0	50	26	29516712	4.527319e-02	1
QTRTD1	426794	504	26	1227818	342742	0	2	1	0	31	4	18684756	4.551582e-02	1
ZFP42	19937	551	-33	901436	248263	0	4	0	0	50	33	24674152	4.552260e-02	1
KDM5C	877207	NaN	80	4615156	1371377	0	8	1	0	38	18	20823417	4.560026e-02	1
IL24	467839	385	39	658490	134152	0	3	0	0	50	19	26031214	4.597404e-02	1
ADC	756118	264	21	1348882	392231	0	5	0	0	50	22	22791934	4.601333e-02	1
ZNF449	255033	NaN	36	1534568	395503	0	7	1	0	50	22	21247550	4.602068e-02	1
IMPA1	160074	681	-1	1052766	231903	0	3	0	0	50	19	22203383	4.604784e-02	1
TRIML1	32696	595	-20	1380375	370554	0	4	0	0	50	30	20813192	4.631586e-02	1
CPVL	112083	634	7	1447451	367282	0	5	1	0	50	28	26409539	4.639403e-02	1
ARG2	481915	260	42	1033543	307568	0	2	0	0	50	15	20182514	4.656420e-02	1
AKR1C4	630098	678	-21	977510	256852	0	5	1	0	50	31	20497035	4.661375e-02	1
RHOG	425863	258	23	543152	168508	0	2	0	0	50	17	22801341	4.668754e-02	1
YOD1	434877	155	24	991416	300615	0	3	0	0	50	25	30425101	4.681384e-02	1
IL1A	578617	298	38	823726	206954	0	2	0	0	50	11	21222601	4.681692e-02	1
DHODH	438866	372	19	1131294	368100	0	5	1	0	50	28	24136317	4.682918e-02	1
IL1B	578617	298	38	823317	200001	0	2	0	0	50	11	21222601	4.684708e-02	1
F5	294416	415	11	6573039	1734978	0	14	1	0	31	16	17616448	4.687392e-02	1
CYP7B1	8894	1018	22	1492441	398366	0	7	0	0	50	38	24306870	4.704516e-02	1
CCR3	212198	634	46	1075670	321883	0	5	0	0	46	15	16491289	4.705209e-02	1
PLA1A	288657	595	42	1358698	375053	0	5	0	0	50	22	21414013	4.721045e-02	1
TNFRSF11B	179358	381	9	1204096	295298	0	4	0	0	50	17	22980074	4.728310e-02	1
LCOR	989428	512	43	1267491	355830	0	4	0	0	50	38	31209972	4.762167e-02	1
RPS10	892621	233	25	498571	137015	0	2	0	0	50	16	18409090	4.776354e-02	1
FAM171B	264318	538	-9	2399194	679349	0	7	1	0	50	25	24438977	4.795860e-02	1
PTER	104989	791	-7	1020864	287118	0	4	1	0	50	28	22784572	4.840938e-02	1
OR2T6	104321	936	-39	883849	253580	0	5	0	0	50	44	20954297	4.852494e-02	1
RHEB	660831	196	32	573009	142332	0	2	0	0	50	19	21463093	4.854813e-02	1
GPR101	252008	NaN	13	1458085	414317	0	6	0	0	50	27	28896259	4.870646e-02	1
CDK15	391799	588	32	1166877	314112	0	3	1	0	50	29	24814030	4.882454e-02	1
CYP11B1	447193	438	36	1467492	429450	0	8	0	0	50	34	23983351	4.891080e-02	1
HSD17B2	192405	635	2	1131294	319020	0	3	0	0	50	24	23713411	4.900045e-02	1
DAP3	2240116	152	32	1213503	314112	0	3	1	0	50	17	27191138	4.902804e-02	1
ARPC3	964525	206	50	563193	127608	0	3	0	0	50	21	22220970	4.914603e-02	1
SETD8	1167786	177	45	1049085	287118	0	4	1	0	50	22	24373946	4.920453e-02	1
BRS3	374989	NaN	23	1141519	343151	0	4	0	0	16	5	9544833	4.924330e-02	1
PSG3	386041	417	-19	1255630	352967	0	4	0	0	50	13	21674546	4.970256e-02	1
CA3	100997	1460	-18	783644	208999	0	4	0	0	50	37	23058193	4.980427e-02	1
JOSD1	1056349	262	45	604093	157874	0	3	0	0	50	44	27924066	4.999731e-02	1
BCLAF1	286851	153	21	2718623	725566	0	7	2	0	50	31	29673768	5.038973e-02	1
CPT1B	1073094	203	43	2312486	626179	0	7	1	0	50	21	26598497	5.051589e-02	1
ITGA10	NaN	NaN	NaN	3399608	1044586	0	8	0	0	50	42	46592462	5.072404e-02	1
LZTS2	1020226	247	40	1841318	644584	0	5	1	0	50	13	23161261	5.077411e-02	1
SLC6A17	552043	400	33	2117393	616363	0	4	0	0	50	13	22294999	5.085742e-02	1
AQP2	1033911	220	48	751333	267077	0	3	0	0	50	26	24143679	5.105709e-02	1
OR12D3	329776	872	7	903890	265441	0	6	0	0	50	48	25213214	5.125912e-02	1
ERCC6	NaN	NaN	NaN	4404930	1192644	0	6	0	0	43	32	40601430	5.129369e-02	1
CDKN1B	791330	136	44	582416	159919	0	3	1	0	39	26	18010724	5.134212e-02	1
ZMIZ1	319778	442	39	3133349	901027	0	8	2	0	50	21	24140816	5.183051e-02	1
FOSL2	465927	197	30	920659	297752	0	3	0	0	50	21	25082334	5.216030e-02	1
FHL5	116593	1376	3	881395	192230	0	3	0	0	50	29	25771908	5.218793e-02	1
RPGRIP1	722324	263	39	3840510	1012275	0	8	1	0	50	25	29483992	5.227514e-02	1
RASSF2	467742	485	32	982418	270349	0	5	0	0	50	34	23213204	5.230363e-02	1
C11orf53	209532	617	16	674850	212271	0	2	0	0	50	18	25839393	5.231470e-02	1
GLUD2	339278	NaN	-6	1587329	472804	0	5	1	0	50	16	19532613	5.253611e-02	1
B3GNT5	NaN	NaN	NaN	1110026	285073	0	3	0	0	50	42	45832949	5.277145e-02	1
GSTM5	927739	201	22	680985	161964	0	2	0	0	50	19	16521146	5.280902e-02	1
BZW2	326035	468	-15	1277716	322292	0	4	0	0	33	17	16634848	5.301232e-02	1
KRT25	836683	269	-10	1321070	375871	0	3	0	0	50	11	18999277	5.317539e-02	1
TMEM45A	346650	411	7	821272	219224	0	4	1	0	50	23	20580880	5.319218e-02	1
PROKR2	504598	489	14	1101028	319838	0	6	1	0	31	17	13665508	5.342507e-02	1
CA5A	612550	133	27	909616	248672	0	3	1	0	50	19	22252872	5.348877e-02	1
EDN1	198728	410	27	644584	159101	0	3	0	0	50	21	23664331	5.349235e-02	1
ME3	346701	316	1	1775060	520657	0	7	1	0	50	28	27149420	5.366423e-02	1
