gene	expr	reptime	hic	N_nonsilent	N_silent	N_noncoding	n_nonsilent	n_silent	n_noncoding	nnei	x	X	p	q
NF1	462449	396	26	21036641	5622148	0	43	7	0	24	26	25794076	2.832220e-05	8.563606e-03
MYH9	1223952	226	49	14488231	3803930	0	36	6	0	28	25	37450044	2.860286e-05	8.563606e-03
ERBB2	1284992	226	38	9035595	2684949	0	34	4	0	50	64	59529991	8.772954e-05	2.585554e-02
KDM6A	59340	NaN	36	10298863	2771723	0	23	1	0	24	30	34066867	2.254539e-04	6.542326e-02
HIST1H2AK	228884	634	40	886911	308754	0	8	1	0	50	58	41959265	4.760487e-04	1.360489e-01
MEN1	2261775	230	61	4338700	1364168	0	13	2	0	50	69	65601144	5.591511e-04	1.574135e-01
PLK2	125347	446	5	5065180	1321790	0	12	1	0	32	21	26371224	7.593765e-04	2.106377e-01
BRCA1	1466229	201	27	13948416	3456834	0	27	3	0	23	19	20840895	7.841542e-04	2.143582e-01
TBL1XR1	135357	433	0	3865479	980748	0	13	1	0	50	73	60978915	9.717072e-04	2.618334e-01
C6orf62	422850	362	40	1710255	426807	0	8	0	0	50	53	68394056	1.531113e-03	4.067585e-01
BRCA2	221300	462	44	24986876	6375871	0	32	0	0	1	0	7158855	2.531805e-03	6.632626e-01
BCAS1	163555	415	2	4239818	1205755	0	14	2	0	50	72	59133454	2.759120e-03	7.129112e-01
H2BFWT	439642	NaN	30	1229971	398555	0	6	0	0	50	49	57410082	2.933938e-03	7.389170e-01
NRIP1	103852	526	8	8261692	2263187	0	13	0	0	13	6	19565519	2.938118e-03	7.389170e-01
GRK1	785061	NaN	36	2353997	657868	0	10	2	0	36	52	50069607	3.329264e-03	8.262708e-01
GNL3L	302365	NaN	31	4337691	1138152	0	13	2	0	17	17	23347251	3.920168e-03	9.602884e-01
RAB9B	472103	NaN	26	1460023	386447	0	8	1	0	50	62	71968943	4.033480e-03	9.686002e-01
PREPL	433205	522	29	5435483	1348024	0	13	2	0	50	43	55496009	4.056803e-03	9.686002e-01
MSH5	2509866	183	32	6247728	1788957	0	11	0	0	15	5	23500619	4.168296e-03	9.756797e-01
PIWIL1	224466	621	-26	6381925	1688057	0	23	2	0	24	53	36766951	4.189909e-03	9.756797e-01
KIF17	632832	208	35	7352583	2170359	0	16	2	0	50	43	62965636	5.533874e-03	1
ACVR1B	493265	371	27	3964361	1117972	0	10	2	0	50	36	46961887	5.855756e-03	1
RPL41	2878044	171	40	232070	40360	0	3	0	0	35	37	40775708	6.017193e-03	1
ACTG1	3582152	268	26	2689994	785002	0	7	0	0	50	33	50924230	6.160602e-03	1
OR5A1	430021	507	-1	2183476	686120	0	8	1	0	50	66	60202994	6.246659e-03	1
TNNI3	1036976	266	-1	1545788	445978	0	7	0	0	50	46	41780672	6.360923e-03	1
WDR44	131060	NaN	25	6751219	1778867	0	23	2	0	28	29	27936183	6.448076e-03	1
CHRNA10	537999	403	23	3087540	1062477	0	8	0	0	47	40	60947636	6.802119e-03	1
NPAS4	1963418	182	55	5627193	1749606	0	13	2	0	50	50	59476514	6.999262e-03	1
GJB3	548013	580	19	1894902	578157	0	7	0	0	50	54	49819375	7.024745e-03	1
DDX5	1171555	184	15	4542518	1187593	0	13	1	0	50	39	51987716	7.119736e-03	1
ZNF268	334913	834	6	1466077	316826	0	8	1	0	34	56	34639979	7.265834e-03	1
GRPEL2	422727	380	28	1612382	476248	0	5	0	0	49	44	54676701	7.530735e-03	1
CDKL3	910029	148	49	4449690	1086693	0	11	0	0	20	25	33841860	7.669612e-03	1
CXCR3	947642	NaN	52	2841344	996892	0	9	1	0	50	50	58621891	7.697682e-03	1
CD5L	116471	778	28	2522500	698228	0	11	1	0	50	77	61789142	7.700536e-03	1
CCDC23	820426	426	30	517617	115026	0	4	0	0	50	77	64180472	7.755354e-03	1
LUC7L2	545432	339	30	2933163	744642	0	10	2	0	50	56	59040626	7.832157e-03	1
MED12	759088	NaN	27	15864507	4446663	0	32	9	0	50	83	73440065	7.833176e-03	1
RPS5	1900140	270	-14	1489284	435888	0	7	0	0	50	59	56860177	8.430302e-03	1
SMYD3	219137	939	-6	3209629	819308	0	12	1	0	50	77	51873699	8.449206e-03	1
ACVR2A	90992	951	-2	3815029	973685	0	11	1	0	28	43	39021057	9.855810e-03	1
SF3B1	736523	276	30	9577428	2636517	0	22	3	0	21	27	31513088	9.960911e-03	1
MLLT4	138570	643	-2	13616455	3716147	0	22	1	0	14	11	17993497	1.016729e-02	1
ZNF841	NaN	NaN	NaN	6740120	1708237	0	17	0	0	23	27	31031795	1.080165e-02	1
PIP4K2C	1347795	303	44	3109738	843524	0	9	1	0	50	86	83937701	1.149741e-02	1
XPNPEP3	969480	269	43	3704039	1024135	0	9	1	0	20	18	28062308	1.161853e-02	1
METAP2	441602	328	18	3568833	902046	0	8	1	0	50	35	55018752	1.185856e-02	1
MRGPRX1	561250	695	15	2216773	722444	0	7	1	0	50	57	55573702	1.212278e-02	1
WFDC5	865186	324	46	922226	246196	0	5	0	0	50	69	78091555	1.265089e-02	1
NUP62	1679101	205	45	3540581	1220890	0	8	1	0	50	39	58911474	1.265650e-02	1
HIST1H4J	267617	634	32	705291	245187	0	4	1	0	36	44	33104281	1.278451e-02	1
PTCHD3	345745	581	2	5436492	1574040	0	14	2	0	31	44	40523458	1.284481e-02	1
DNAJB13	533576	196	41	2346934	616499	0	9	1	0	50	52	45575521	1.287393e-02	1
ABCA7	2387949	206	26	15084550	4957217	0	16	0	0	11	3	17380025	1.287517e-02	1
BAP1	1078407	229	62	5292205	1530653	0	13	0	0	26	20	25200784	1.363822e-02	1
GALNTL5	309129	476	12	3292367	836461	0	10	2	0	50	72	58502829	1.382941e-02	1
PHKA2	182760	NaN	35	9109252	2502320	0	23	5	0	28	29	29558655	1.410016e-02	1
IL11RA	731413	298	51	3031036	961577	0	7	1	0	50	34	46089102	1.440565e-02	1
RAB42	816470	183	25	739597	222989	0	3	0	0	50	69	58449352	1.446819e-02	1
SPANXN5	476232	NaN	26	551923	123098	0	3	0	0	50	66	72294850	1.448889e-02	1
TMEM59L	1397040	222	33	2462969	742624	0	8	0	0	50	50	63344011	1.463275e-02	1
PSIP1	200332	583	6	4119747	959559	0	11	2	0	45	68	52821150	1.493442e-02	1
BACH2	294466	601	13	5980343	1714291	0	17	2	0	14	16	17629248	1.504851e-02	1
OR2T27	141426	710	-10	2212737	671994	0	9	0	0	50	95	85044574	1.528425e-02	1
RGS4	315405	691	-14	2279331	532752	0	8	0	0	50	58	50702250	1.542007e-02	1
PRSS1	285408	636	11	1810146	502482	0	5	1	0	50	75	68636216	1.625556e-02	1
SNRPG	671278	370	38	610445	131170	0	4	0	0	50	69	72484542	1.650181e-02	1
ELOF1	1152381	272	31	640715	158413	0	3	0	0	50	51	55534351	1.654245e-02	1
SP3	296444	376	27	5517212	1656778	0	13	0	0	4	6	9038622	1.672186e-02	1
EDAR	358833	424	14	3299430	911127	0	9	1	0	50	53	58575477	1.769706e-02	1
MRPL20	1736268	273	28	1092747	311781	0	4	0	0	50	42	59480550	1.839561e-02	1
ZNF623	2198262	229	33	3887677	994874	0	9	2	0	50	54	61251345	1.874024e-02	1
USP12	283040	221	52	2789885	676030	0	9	0	0	50	68	57828817	1.879110e-02	1
CHRNB2	1896659	403	41	3552689	1075594	0	10	2	0	50	41	50331947	1.879843e-02	1
OR10Z1	179404	940	1	2161278	687129	0	8	0	0	50	85	65126914	1.949544e-02	1
OR5R1	NaN	NaN	NaN	2271259	674012	0	8	1	0	37	92	79706964	1.951330e-02	1
GPRASP2	123687	NaN	23	5955118	1663841	0	15	2	0	50	39	45030661	1.983020e-02	1
CELA3B	448600	190	29	1979658	572103	0	6	1	0	50	51	62427839	2.012269e-02	1
ZNF41	791516	NaN	27	5735156	1384348	0	15	1	0	50	89	79581848	2.091924e-02	1
ACTL6B	1884430	247	60	3167251	867740	0	6	1	0	22	21	28004795	2.116384e-02	1
FUNDC1	91432	NaN	20	1159341	305727	0	3	0	0	50	45	68027789	2.126919e-02	1
IAPP	NaN	NaN	NaN	647778	193728	0	3	0	0	50	144	112560004	2.185997e-02	1
FAHD2A	255441	536	19	2275295	669976	0	7	0	0	50	53	53119814	2.203572e-02	1
FBXW7	117295	501	51	6158936	1650724	0	17	1	0	22	30	27176406	2.220971e-02	1
HIST1H2AM	228884	634	40	891956	309763	0	3	1	0	50	58	41959265	2.230623e-02	1
HIST1H4D	398813	636	53	707309	243169	0	6	2	0	11	8	4287241	2.240535e-02	1
RNF43	782135	399	22	5482906	1733462	0	11	0	0	17	29	41588962	2.254241e-02	1
RPL12	784133	209	45	1254187	338015	0	4	0	0	50	50	56677548	2.279908e-02	1
LY6G6D	2517236	193	20	951487	289583	0	3	0	0	50	41	77843341	2.297252e-02	1
LETM1	851373	239	44	5331556	1545788	0	12	2	0	50	60	66737278	2.333378e-02	1
LYSMD3	86012	780	7	2224845	587238	0	6	1	0	50	66	58402938	2.360014e-02	1
S100P	501655	278	47	701255	188683	0	2	0	0	50	53	55806781	2.389090e-02	1
TFAP4	944378	161	33	2441780	709327	0	7	0	0	46	49	54895654	2.475864e-02	1
DNAJC9	829738	249	44	1922145	502482	0	7	0	0	50	56	65146085	2.479148e-02	1
SLC35B2	1037256	312	54	2984622	983775	0	9	1	0	50	60	56030779	2.539666e-02	1
DUSP16	748543	157	30	4744318	1364168	0	9	1	0	9	6	12689184	2.555695e-02	1
TBC1D8	333394	406	17	8367637	2223836	0	18	3	0	50	59	64690017	2.560289e-02	1
KIAA0040	NaN	NaN	NaN	723453	184647	0	4	0	0	50	144	112550923	2.568447e-02	1
ATAD2B	233701	431	27	10754931	2821164	0	20	2	0	16	9	16033010	2.578849e-02	1
KRTAP4-1	996799	468	-7	932316	248214	0	5	0	0	50	55	48583350	2.605848e-02	1
KRAS	259193	512	16	1729426	416717	0	6	0	0	50	57	58158760	2.639598e-02	1
TARBP2	1590803	191	55	2617346	812245	0	7	2	0	50	70	55379974	2.720729e-02	1
RGS7	134467	834	-27	3755498	881866	0	15	2	0	50	108	55954095	2.733482e-02	1
PDCL2	237456	456	32	1861605	405618	0	7	0	0	50	99	75821305	2.747299e-02	1
GSTK1	379894	399	14	2054324	594301	0	6	0	0	50	57	64876682	2.791419e-02	1
CCAR1	859993	256	45	8583563	2159260	0	20	0	0	10	6	12844570	2.797521e-02	1
TNP2	632841	308	37	1029180	251241	0	4	0	0	50	51	62177607	2.812693e-02	1
TFAP2A	199695	375	6	3280259	963595	0	10	2	0	50	55	50450000	2.822098e-02	1
TGS1	324398	409	17	6360736	1539734	0	15	1	0	50	60	66086473	2.848071e-02	1
E2F1	710350	161	55	3049198	1000928	0	6	1	0	50	36	59152625	2.855301e-02	1
FXYD5	745516	357	-9	1331880	384429	0	4	0	0	50	63	50611440	2.860621e-02	1
RBM12	1423559	169	53	6456591	2028090	0	13	0	0	10	6	11079829	2.870329e-02	1
CD52	1021101	217	22	460104	121080	0	2	0	0	50	39	52589080	2.873001e-02	1
WWP2	1410481	NaN	42	6440447	1753642	0	17	3	0	50	75	72368507	2.883996e-02	1
SPRED2	545446	346	36	3089558	833434	0	4	1	0	50	47	62092851	3.024435e-02	1
NOP10	542657	234	22	479275	129152	0	2	0	0	50	35	53409397	3.041625e-02	1
TARS2	1532790	163	43	5174152	1566977	0	12	1	0	50	53	66038041	3.064339e-02	1
ASB11	201763	NaN	43	2634499	749687	0	6	0	0	50	58	68191247	3.074797e-02	1
FGF7	273513	370	-7	1439843	355168	0	5	1	0	16	23	19950957	3.077388e-02	1
TEX15	352456	346	11	20224396	5147918	0	37	7	0	50	66	62340056	3.078249e-02	1
TLR4	58763	944	-8	6001532	1650724	0	20	2	0	16	32	22783220	3.099041e-02	1
GLT8D1	1217701	272	47	2759615	727489	0	7	1	0	50	70	82669388	3.124691e-02	1
SCN2B	707709	293	56	1564959	432861	0	4	0	0	50	40	45477648	3.131081e-02	1
NUAK1	143018	473	7	4728174	1356096	0	13	0	0	22	25	27189523	3.152534e-02	1
CCDC82	272687	372	14	4113693	920208	0	10	0	0	50	65	62943438	3.170006e-02	1
ZNF716	NaN	NaN	NaN	3645517	894983	0	10	0	0	50	144	113261259	3.185902e-02	1
PRRX1	61224	921	-7	1906001	554950	0	7	0	0	50	87	67177202	3.239476e-02	1
FBL	1289328	526	23	2318682	708318	0	8	0	0	50	60	60202994	3.258619e-02	1
WTAP	643775	604	19	2938208	757759	0	7	1	0	50	58	56757259	3.308175e-02	1
LYSMD1	1562281	184	33	1686039	523671	0	8	0	0	50	55	59417992	3.314481e-02	1
CXorf58	528624	NaN	37	2489203	631634	0	9	1	0	50	61	62405641	3.318568e-02	1
TRA2B	978158	213	30	2110828	610445	0	7	0	0	50	59	55010680	3.327854e-02	1
RAB6A	549152	224	37	1850506	465149	0	8	0	0	50	55	62489388	3.342111e-02	1
MRFAP1	501655	278	47	915163	259313	0	4	0	0	50	53	55806781	3.361573e-02	1
SLC16A2	357915	NaN	14	4317511	1318763	0	9	2	0	50	61	66065284	3.374220e-02	1
EIF3I	1460758	218	29	2471041	616499	0	7	0	0	50	63	61460208	3.379248e-02	1
OR13G1	191710	995	-32	2160269	636679	0	8	1	0	50	99	71644045	3.385755e-02	1
BANF1	3854361	208	57	659886	181620	0	2	0	0	50	50	61280606	3.392916e-02	1
ATP6V1G2	2517285	220	35	884893	232070	0	2	0	0	50	33	61857754	3.432409e-02	1
AARS	1335968	139	42	7049883	1991766	0	12	1	0	34	30	47393739	3.447723e-02	1
HNRNPA2B1	915230	445	43	2678895	668967	0	11	2	0	18	25	18350683	3.458437e-02	1
MKRN3	94496	904	-55	3575896	1037252	0	12	1	0	22	28	23721590	3.469233e-02	1
MARK1	544426	520	-9	5850182	1584130	0	13	2	0	50	40	50755727	3.485916e-02	1
CST2	159399	889	-45	1032207	287565	0	4	0	0	50	69	47692403	3.509620e-02	1
LRCH2	210224	NaN	-8	5709931	1494329	0	14	2	0	50	75	77114843	3.597188e-02	1
TMEM167A	230539	717	8	559995	139242	0	3	0	0	50	58	59191976	3.630837e-02	1
TOB1	1152451	161	15	2478104	669976	0	8	0	0	50	39	48551062	3.635621e-02	1
ILF2	1656449	183	40	2901884	812245	0	10	0	0	50	65	60314993	3.640049e-02	1
MRGPRX4	631291	436	20	2212737	726480	0	6	0	0	50	61	70310147	3.641907e-02	1
SYP	724395	NaN	44	2268232	661904	0	9	0	0	50	80	59773160	3.694977e-02	1
TSPAN16	1385739	197	31	1772813	533761	0	4	0	0	50	48	63007005	3.698231e-02	1
MT1G	661565	143	26	492392	100900	0	2	0	0	50	63	57614909	3.704346e-02	1
SNX3	336217	451	42	1193647	322880	0	4	0	0	50	56	58562360	3.725449e-02	1
YIPF7	62950	1034	-6	2061387	563022	0	7	1	0	50	96	57348533	3.776660e-02	1
CHD4	2790851	179	51	14169387	3674778	0	30	7	0	33	54	49906149	3.796249e-02	1
SPACA1	176962	684	32	2157242	594301	0	7	0	0	50	88	61962690	3.821610e-02	1
SMAD4	156084	422	41	4050126	1092747	0	9	1	0	50	83	70296021	3.852698e-02	1
CXorf22	3828	NaN	-13	7166927	1892884	0	16	2	0	50	91	80042961	3.881713e-02	1
LPP	148376	685	6	4356862	1318763	0	11	2	0	50	72	73523812	3.890877e-02	1
RASGRP2	2042840	230	60	4462807	1270331	0	11	1	0	50	61	67256913	3.916524e-02	1
RPL37A	590718	460	37	706300	186665	0	2	0	0	50	67	65936132	3.926304e-02	1
PPP2CA	838413	147	48	2272268	615490	0	5	0	0	50	50	65410443	3.975073e-02	1
CRYBA1	1533931	159	32	1655769	372321	0	5	0	0	50	64	61181724	4.015861e-02	1
SHISA9	NaN	NaN	NaN	3267142	958550	0	9	0	0	40	107	91203510	4.041999e-02	1
HIST1H2BB	408919	685	43	886911	272430	0	5	1	0	50	78	47846780	4.057162e-02	1
RPS6KA3	242944	NaN	36	5548491	1434798	0	17	3	0	50	71	51064481	4.082565e-02	1
SSX3	660654	NaN	14	1595229	363240	0	4	0	0	50	43	60418920	4.086156e-02	1
ARID4B	550877	297	22	9811516	2390321	0	18	0	0	4	1	6246719	4.116909e-02	1
CCL20	161901	296	7	741615	181620	0	4	0	0	50	60	52763637	4.194275e-02	1
POGZ	1356854	163	37	10075874	2988658	0	15	1	0	17	12	24340107	4.200017e-02	1
CD1B	128145	833	4	2406465	687129	0	10	0	0	45	61	50227011	4.230479e-02	1
DIAPH1	696745	502	14	9331232	2555797	0	14	0	0	13	6	15232873	4.266106e-02	1
PCYT1B	424049	NaN	31	2987649	759777	0	9	1	0	50	48	51764727	4.284830e-02	1
TOX4	707390	470	30	4406303	1341970	0	9	0	0	44	58	63524622	4.289357e-02	1
TBX19	410552	299	20	3216692	951487	0	6	0	0	7	2	9491663	4.293774e-02	1
TMSB15A	96151	NaN	0	365258	76684	0	2	0	0	15	19	15229846	4.295776e-02	1
KCTD21	551110	208	23	1854542	527707	0	5	1	0	28	26	34558250	4.309679e-02	1
MTM1	287123	NaN	16	4503167	1151269	0	14	2	0	29	35	28833184	4.358257e-02	1
PAGE5	140886	NaN	18	978730	259313	0	4	0	0	50	54	48812393	4.376918e-02	1
ACOT11	688014	415	18	4854299	1357105	0	7	0	0	28	15	32719852	4.377465e-02	1
OR10H2	878287	605	13	2174395	707309	0	7	1	0	30	46	40476035	4.379371e-02	1
GRXCR1	32225	966	18	2094684	584211	0	8	1	0	50	67	58083085	4.390722e-02	1
PYHIN1	97254	914	6	3676796	984784	0	10	1	0	50	51	49775988	4.400057e-02	1
BID	395559	280	-18	1750615	507527	0	6	1	0	50	80	65845322	4.401036e-02	1
GPATCH4	2049505	180	37	2871614	688138	0	7	0	0	50	58	54066256	4.412017e-02	1
PPIL1	836025	244	43	1225935	326916	0	3	0	0	50	57	65617288	4.441492e-02	1
PACSIN2	627533	222	56	3654598	888929	0	8	1	0	50	40	60456253	4.443739e-02	1
SERPINA1	201688	843	9	3007829	845542	0	8	2	0	50	99	62560018	4.451019e-02	1
AGFG2	1651125	242	60	3428582	1081648	0	8	2	0	46	40	46056814	4.482593e-02	1
PMS1	424679	385	20	6905596	1712273	0	11	1	0	50	38	58525027	4.492664e-02	1
FABP1	180956	612	6	976712	234088	0	4	0	0	50	61	50316812	4.510674e-02	1
PTHLH	315469	581	-4	1275376	383420	0	4	0	0	50	35	43116588	4.515809e-02	1
ZNF207	679038	286	30	3604148	1024135	0	7	0	0	50	58	60522847	4.529657e-02	1
SAMD14	1237828	210	23	3176332	994874	0	9	0	0	11	11	16486051	4.535429e-02	1
C4BPA	501293	142	22	4412357	1151269	0	10	0	0	15	13	17105577	4.542354e-02	1
LGALS2	991778	176	51	996892	253259	0	2	0	0	50	50	56985293	4.543011e-02	1
OR4N2	275024	858	-57	2138071	655850	0	8	1	0	50	75	51653737	4.556806e-02	1
GRIN2A	109137	922	-9	10615689	2833272	0	23	5	0	32	55	47914383	4.570473e-02	1
OR6K2	175690	966	2	2267223	684102	0	7	1	0	50	85	60677224	4.586810e-02	1
MFAP5	297035	320	19	1356096	332970	0	5	0	0	50	59	65066374	4.608583e-02	1
TMCC1	614377	357	40	4650481	1324817	0	10	0	0	36	33	44721907	4.611806e-02	1
CD34	320873	450	22	2777777	863704	0	8	1	0	50	73	82421174	4.624959e-02	1
HSPBAP1	424676	412	39	3596076	929289	0	9	1	0	50	58	65407416	4.625790e-02	1
SCGB2A2	3058870	450	42	717399	166485	0	2	0	0	50	33	46213209	4.632816e-02	1
MAGED1	127069	NaN	23	5986397	1753642	0	12	2	0	50	42	46945743	4.648093e-02	1
PSG8	386041	417	-19	3118819	876821	0	8	0	0	50	58	53470946	4.650381e-02	1
CBX8	633863	209	31	2716228	879848	0	10	0	0	23	24	23875967	4.658288e-02	1
GYPB	146672	990	-12	697219	192719	0	3	0	0	50	74	55234678	4.675429e-02	1
USF1	689033	250	23	2301529	643742	0	5	0	0	50	51	54051121	4.676422e-02	1
HIST1H3F	390169	544	57	943415	312790	0	6	0	0	50	70	39290460	4.688089e-02	1
PEG3	NaN	NaN	NaN	10625779	2696048	0	25	2	0	40	109	92941008	4.706366e-02	1
SSX1	603602	NaN	5	1488275	312790	0	6	0	0	50	60	54599008	4.744465e-02	1
ELOVL5	379445	287	27	2239980	569076	0	5	1	0	50	74	73318985	4.760369e-02	1
C4orf50	109875	686	16	1984703	609436	0	5	1	0	50	74	53019923	4.772222e-02	1
NPY1R	74427	1197	-18	2764660	743633	0	7	0	0	17	14	19706779	4.783639e-02	1
FAM171A1	211657	716	8	6305241	1876740	0	13	3	0	50	73	69234553	4.848167e-02	1
ERBB3	2693176	215	38	10052667	2860515	0	23	2	0	22	18	24965687	4.848987e-02	1
NXF5	272029	NaN	23	2803002	681075	0	7	1	0	50	73	69048897	4.992646e-02	1
OR51E2	207755	972	-1	2214755	712354	0	8	0	0	50	95	59989086	5.008028e-02	1
RPS27L	451944	230	36	655850	152359	0	2	0	0	50	51	58529063	5.016743e-02	1
MED23	147816	864	7	10177783	2674859	0	17	4	0	31	50	35624763	5.074091e-02	1
OR6A2	427462	681	8	2267223	711345	0	8	0	0	50	65	51662818	5.076055e-02	1
LCE2B	169158	818	24	792065	228034	0	4	0	0	50	77	57207273	5.077790e-02	1
KIAA1191	549164	427	28	2222827	640715	0	6	0	0	50	73	61755845	5.080722e-02	1
CD99	NaN	NaN	NaN	1431771	366267	0	5	0	0	50	144	112732543	5.098441e-02	1
ZNF512	1192074	306	43	4235782	1085684	0	6	0	0	26	47	54195408	5.112336e-02	1
LRP12	36110	1085	15	6189206	1693102	0	15	2	0	50	86	64923096	5.145556e-02	1
ALDH1A3	378556	374	0	3738345	1065504	0	9	2	0	27	27	27874634	5.162026e-02	1
ZNF619	195638	546	22	4532428	1197683	0	10	1	0	50	58	59385704	5.169969e-02	1
MRPL18	652619	453	26	1299592	380393	0	4	0	0	50	52	60659062	5.179705e-02	1
OPN4	352918	192	27	3497194	1073576	0	8	2	0	50	60	70577532	5.192835e-02	1
CRNKL1	230275	685	10	6287079	1598256	0	15	1	0	34	43	41630331	5.226301e-02	1
LRCH3	520915	322	36	5198368	1500383	0	12	0	0	10	8	11689265	5.236176e-02	1
EIF1AX	262207	NaN	37	1144206	245187	0	4	0	0	50	61	54836123	5.251941e-02	1
CD300A	491117	504	7	2160269	636679	0	7	0	0	35	40	37287595	5.256997e-02	1
TAF1	729010	NaN	32	14041244	3612220	0	28	4	0	28	25	30056092	5.266167e-02	1
OR6X1	92984	637	-1	2150179	686120	0	5	1	0	50	54	62329966	5.267427e-02	1
