gene	expr	reptime	hic	N_nonsilent	N_silent	N_noncoding	n_nonsilent	n_silent	n_noncoding	nnei	x	X	p	q
CD209	719851	329	21	1376046	370041	0	15	2	0	50	74	32295809	6.268388e-04	3.694823e-01
HIST1H2BC	398813	636	53	411782	127099	0	9	1	0	50	71	17966921	7.163074e-04	4.094240e-01
DEFB110	70183	1258	-7	406154	77854	0	11	0	0	50	178	25664149	7.726573e-04	4.286430e-01
DCX	131531	NaN	13	1511587	408968	0	23	1	0	20	35	9249149	8.310540e-04	4.478669e-01
GALNT13	21842	1035	-13	1921024	486353	0	42	6	0	2	11	1778917	9.278927e-04	4.757264e-01
ZNF804B	3101	1030	-20	4536168	1176252	0	79	15	0	6	26	3487953	9.331926e-04	4.757264e-01
CSF2RA	NaN	NaN	NaN	1780324	435701	0	18	2	0	35	125	34306412	1.006741e-03	4.887748e-01
OR10K1	177013	929	7	997563	325017	0	18	2	0	22	55	11816924	1.010615e-03	4.887748e-01
PSG8	386041	417	-19	1449679	407561	0	18	2	0	50	75	24854186	1.080211e-03	5.093733e-01
CPN1	1067171	188	51	1553797	428666	0	14	3	0	14	13	6531294	1.127436e-03	5.186754e-01
FBXW7	117295	501	51	2862776	767284	0	21	5	0	16	35	8317246	1.156598e-03	5.194228e-01
PYHIN1	97254	914	6	1709036	457744	0	25	3	0	9	21	5499963	1.266996e-03	5.557691e-01
HIST1H3B	408919	685	43	436170	144921	0	11	1	0	50	114	22239980	1.470524e-03	6.303870e-01
PPFIA2	20298	1132	-25	4339657	1144829	0	50	8	0	4	14	3426983	1.509778e-03	6.328317e-01
PCDH11X	123263	NaN	-21	4560556	1334774	0	102	17	0	5	39	4193798	1.725019e-03	7.073327e-01
TDRD5	599875	613	-9	3328024	907046	0	32	4	0	10	16	5638787	1.817107e-03	7.143952e-01
ASB17	140995	603	-11	988183	275303	0	14	0	0	16	32	11517233	1.817992e-03	7.143952e-01
TMEM225	89099	736	-8	775257	195573	0	15	2	0	50	245	33866021	1.858819e-03	7.155316e-01
DCT	123751	906	0	1877876	506989	0	18	2	0	19	36	10011743	2.024256e-03	7.505661e-01
NR1H4	191698	787	-6	1640562	406623	0	23	0	0	3	9	2587473	2.064817e-03	7.505661e-01
HHIPL2	227631	467	-6	2414881	693182	0	28	5	0	15	27	8064455	2.098936e-03	7.505661e-01
PRKCB	513265	610	21	2528379	624708	0	26	4	0	50	84	23114665	2.117354e-03	7.505661e-01
OR5M8	NaN	NaN	NaN	1022420	294532	0	15	2	0	16	38	8772645	2.151609e-03	7.505661e-01
DPYSL5	1261383	378	36	1896167	556234	0	18	2	0	40	41	19760846	2.191219e-03	7.505661e-01
ZNF80	410007	614	10	921585	234969	0	19	4	0	4	19	2598729	2.228380e-03	7.505661e-01
HIST1H2BH	390169	544	57	411313	127568	0	8	1	0	50	83	18262860	2.366557e-03	7.831228e-01
DPF3	317807	599	41	1234877	324079	0	17	2	0	27	60	13409179	2.664977e-03	8.666690e-01
TMSB15B	439642	NaN	30	169778	35644	0	4	0	0	50	101	26685162	2.716422e-03	8.682482e-01
LCE2C	169158	818	24	370041	104118	0	8	1	0	39	125	22357230	2.761896e-03	8.682482e-01
ST6GALNAC3	259709	989	-11	1057126	273896	0	17	1	0	33	77	16095142	2.909583e-03	8.996813e-01
ZNF679	NaN	NaN	NaN	1422946	341432	0	20	3	0	16	39	8819545	3.221822e-03	9.595923e-01
MS4A13	337606	859	15	529970	143983	0	8	1	0	23	50	12353460	3.247939e-03	9.595923e-01
AKR1D1	220333	478	16	1135918	292187	0	13	2	0	50	107	23935415	3.287603e-03	9.595923e-01
ZBBX	69051	928	-23	2814469	667856	0	46	4	0	7	33	4063885	3.337950e-03	9.595923e-01
IL17F	313097	427	23	546854	159460	0	8	0	0	50	76	28948556	3.357708e-03	9.595923e-01
EPHA6	89830	1046	-18	3958829	1075417	0	42	8	0	11	23	5963335	3.409545e-03	9.598631e-01
OR5AR1	NaN	NaN	NaN	1015385	294532	0	13	1	0	50	215	52524248	3.497894e-03	9.702540e-01
OR2B3	155147	738	1	1035083	295939	0	18	2	0	11	38	6326810	3.960013e-03	1
MTMR12	384742	160	27	2594039	647689	0	18	1	0	50	106	34974737	4.247849e-03	1
NDUFA13	868278	284	7	505113	135072	0	8	0	0	50	58	25236890	4.316290e-03	1
PIK3R1	48999	619	32	2662044	659883	0	12	1	0	16	19	9188648	4.346388e-03	1
LCE3D	285984	752	17	307664	90517	0	6	0	0	50	130	29768837	4.409338e-03	1
KIR2DL1	NaN	NaN	NaN	1181880	333459	0	14	1	0	50	215	52563175	4.635184e-03	1
OR52B4	363779	797	-8	1032738	302505	0	19	2	0	13	64	9769270	4.641866e-03	1
KDM6A	59340	NaN	36	4787083	1288343	0	26	1	0	3	8	3772636	4.762603e-03	1
VGLL1	358658	NaN	43	862960	252791	0	12	0	0	50	101	30238775	4.774805e-03	1
DCAF8L1	10501	NaN	25	1983401	553420	0	28	3	0	40	120	21611989	4.777885e-03	1
TTPA	137738	789	-12	934717	268268	0	15	0	0	26	95	19408627	4.843973e-03	1
OTOF	787643	408	41	7159285	1990436	0	42	9	0	50	70	26740973	4.872260e-03	1
OR4D5	107524	830	-5	1020544	325955	0	31	5	0	11	46	4016047	4.899292e-03	1
ABCD2	70113	596	-16	2488514	689899	0	26	2	0	7	16	4490675	5.056914e-03	1
TGM3	555761	399	27	2350159	649565	0	18	2	0	50	111	29019375	5.101228e-03	1
ASCL4	119393	805	22	546854	187600	0	8	1	0	50	129	28198156	5.154773e-03	1
SI	13371	1355	-23	6372772	1604918	0	112	17	0	10	76	7334222	5.203832e-03	1
RNF125	417722	442	28	797300	214333	0	8	0	0	50	95	34944721	5.241336e-03	1
CLEC17A	1022856	198	29	1027110	261702	0	10	1	0	50	64	28413427	5.441293e-03	1
CDK15	391799	588	32	1338057	360192	0	12	0	0	40	59	24194772	5.451386e-03	1
TNNI3	1036976	266	-1	718508	207298	0	11	0	0	50	68	19420352	5.625195e-03	1
KRTAP10-11	874480	461	25	975051	289842	0	9	1	0	50	114	29824179	5.665510e-03	1
SPRR2B	687290	704	30	257481	66129	0	5	0	0	50	83	28230986	5.713470e-03	1
ZNF33A	139504	916	-19	2804151	645813	0	34	3	0	8	25	5293603	5.913191e-03	1
LRRC4C	4203	1185	-34	2087050	624239	0	48	9	0	15	70	6819260	6.032966e-03	1
DCAF8L2	NaN	NaN	NaN	2103934	569366	0	29	5	0	16	41	9047479	6.086684e-03	1
PNLIP	128161	704	-16	1611484	423038	0	27	2	0	19	118	18229561	6.241339e-03	1
CDH7	4645	524	-49	2640939	735861	0	25	5	0	23	55	12674725	6.444938e-03	1
HSPA6	741254	448	41	2072042	646282	0	15	2	0	50	81	29683479	6.594587e-03	1
SLC18A3	118787	312	32	1645252	604541	0	20	4	0	14	23	7061264	7.090682e-03	1
GIF	366560	494	8	1417318	394898	0	12	1	0	50	90	25761701	7.147136e-03	1
A4GNT	190056	464	9	1137325	313292	0	11	3	0	10	13	5018300	7.431767e-03	1
ZDBF2	328087	597	18	7898429	2058910	0	54	8	0	25	52	16667322	7.492446e-03	1
FCRL2	113186	829	26	1732955	480256	0	23	4	0	18	47	8667120	7.613280e-03	1
COL3A1	205492	515	-5	4864937	1608670	0	43	3	0	6	13	5213404	8.010927e-03	1
MRPS28	194118	410	45	618611	189007	0	7	1	0	50	81	30687608	8.179424e-03	1
PAQR9	397648	422	17	1202985	392553	0	15	2	0	50	82	25609745	8.187194e-03	1
TMCC1	614377	357	40	2161621	615797	0	16	2	0	50	78	32413528	8.230438e-03	1
POTEH	66885	909	-64	1902733	459620	0	33	7	0	8	25	3602858	8.298402e-03	1
KCNG4	582429	364	12	1678551	524811	0	19	2	0	25	59	16459555	8.325899e-03	1
PSENEN	1151198	321	30	352219	95207	0	5	0	0	50	66	25163257	8.435167e-03	1
OR5M10	NaN	NaN	NaN	1023827	310009	0	13	1	0	50	215	52539725	8.594917e-03	1
RNASE11	637784	493	22	678174	171654	0	8	0	0	50	82	21651385	8.612309e-03	1
SLC30A2	748547	221	31	1250354	363475	0	9	1	0	50	55	23006326	8.738046e-03	1
CLLU1OS	168575	582	19	355033	95207	0	6	0	0	50	111	23486113	8.749293e-03	1
KIAA1755	499325	245	60	3905363	1237222	0	26	5	0	50	57	25500937	8.760430e-03	1
CFHR2	217857	853	-24	931434	237783	0	17	2	0	15	50	6721239	8.829368e-03	1
PRB2	175992	673	-18	1312731	467124	0	24	2	0	13	77	11700143	8.913363e-03	1
CLEC4E	321790	564	13	774788	181972	0	9	1	0	29	54	15226554	8.916467e-03	1
SIRPG	421072	486	32	1280370	388332	0	13	2	0	44	65	18511430	9.016122e-03	1
IFI27	200295	605	47	394898	134134	0	6	0	0	50	88	25353202	9.094253e-03	1
MARCH4	590758	342	27	1350251	401464	0	12	2	0	50	69	27348328	9.294062e-03	1
C9orf153	311398	417	8	360661	89579	0	7	0	0	50	109	28009149	9.328687e-03	1
HIST1H4D	398813	636	53	328769	113029	0	7	1	0	38	55	13863171	9.333273e-03	1
PON1	134258	327	-2	1220807	329707	0	11	1	0	50	114	30362591	9.642331e-03	1
PIK3CA	401889	613	11	3702286	922523	0	59	7	0	8	26	4168472	9.692867e-03	1
C22orf43	604420	399	31	841386	191352	0	8	1	0	18	24	8366491	9.783972e-03	1
FCRL1	113186	829	26	1543948	420224	0	26	4	0	18	47	8667120	9.838982e-03	1
CNBD1	148474	1191	-31	1541603	364882	0	17	0	0	5	20	5148682	1.013162e-02	1
SLCO1C1	91874	501	-24	2594508	638778	0	42	8	0	6	25	3511872	1.051892e-02	1
ZNHIT1	1022626	258	39	527625	149142	0	6	1	0	50	87	25960088	1.058755e-02	1
CTAG2	2090264	NaN	31	808556	286090	0	13	2	0	36	74	20155275	1.077356e-02	1
APLNR	929334	250	-20	1234408	373793	0	12	3	0	13	23	7135366	1.079547e-02	1
SLC39A12	94785	360	-9	2344062	644406	0	38	7	0	9	47	6118105	1.113501e-02	1
HIST1H4C	398813	636	53	328769	113029	0	6	0	0	50	71	17966921	1.116710e-02	1
MYBPC3	1189866	245	45	4328870	1237222	0	17	2	0	27	30	16247567	1.149202e-02	1
GABRA6	12083	986	-6	1538789	422569	0	21	6	0	11	34	4672647	1.159768e-02	1
CHL1	25264	796	9	4227566	1089487	0	31	3	0	13	19	9198497	1.168400e-02	1
PRSS35	185011	557	-30	1372763	380359	0	14	2	0	50	156	32721661	1.205451e-02	1
MEIS3	797690	276	38	1440299	408499	0	10	1	0	50	63	29918448	1.216169e-02	1
LEPR	178338	528	-8	4265555	1078231	0	34	5	0	41	117	27291579	1.267411e-02	1
SLCO1A2	481259	873	-33	2307480	603603	0	23	2	0	13	25	6284600	1.291562e-02	1
OR4D2	851306	401	14	983962	314699	0	14	2	0	50	104	23872100	1.390841e-02	1
UMOD	243266	848	-5	2153648	611107	0	21	3	0	50	136	26146281	1.418346e-02	1
BOLL	639001	684	22	1028048	277648	0	8	1	0	50	85	27339886	1.430715e-02	1
CAPN6	132204	NaN	23	2200548	576870	0	23	4	0	22	42	9955932	1.450066e-02	1
ZFP42	19937	551	-33	1033676	284683	0	18	1	0	9	26	4496303	1.457171e-02	1
OR5P2	103028	823	-1	1041180	322203	0	16	2	0	44	148	27459950	1.463911e-02	1
EMR1	748613	383	27	3062570	796831	0	26	5	0	25	51	16316979	1.487551e-02	1
PRIM1	2637730	154	47	1509711	337680	0	10	1	0	50	83	35609763	1.525043e-02	1
NPAS4	1963418	182	55	2615613	813246	0	19	3	0	50	72	27645674	1.545243e-02	1
ITGA8	110825	853	-3	3678367	978803	0	33	10	0	9	33	6894300	1.561942e-02	1
SSX5	590474	NaN	11	822157	193697	0	8	0	0	50	80	26540710	1.603445e-02	1
SLC44A5	178229	935	-21	2648912	673015	0	33	3	0	24	106	15149169	1.609752e-02	1
CCK	338797	473	29	379890	121002	0	5	0	0	50	81	28687323	1.611654e-02	1
IQCG	612221	410	33	1565522	364882	0	17	2	0	10	15	5322212	1.612356e-02	1
ZFP36L1	543449	259	46	1087611	348936	0	9	2	0	50	69	24501498	1.645901e-02	1
PLD5	75320	854	-18	1546293	382704	0	22	2	0	12	40	6051976	1.672396e-02	1
OR2D2	403341	827	6	980679	322203	0	17	3	0	6	9	2129260	1.703608e-02	1
PTPRO	367328	560	-14	4195205	1088080	0	34	8	0	23	36	10269224	1.708128e-02	1
WWC3	169744	NaN	34	3650696	1086673	0	27	5	0	28	62	17818717	1.715761e-02	1
NXF5	272029	NaN	23	1302882	316575	0	13	1	0	50	99	32095077	1.733688e-02	1
CROT	222199	876	3	2231971	569366	0	18	1	0	10	31	7976752	1.748540e-02	1
OR56A1	432250	877	-13	1029924	322203	0	22	4	0	22	84	10225138	1.783795e-02	1
TSHZ2	102643	626	-18	3440115	939876	0	32	4	0	12	24	6743282	1.811116e-02	1
NKAIN3	138003	904	-16	685209	178689	0	11	2	0	6	14	2936409	1.812486e-02	1
TRIM55	277437	480	30	1968862	528563	0	20	2	0	19	39	10716650	1.893325e-02	1
ADAM2	12694	576	-2	2605295	616735	0	30	6	0	33	128	19202267	1.906953e-02	1
FCER1G	728669	234	37	307195	85358	0	3	0	0	39	43	20945071	1.925443e-02	1
HIST1H2BF	394491	544	55	411313	127568	0	7	1	0	47	77	15680077	1.935430e-02	1
NPS	470657	703	-30	310478	86296	0	5	0	0	50	153	24576069	1.942145e-02	1
PDE6H	380047	476	8	295470	75978	0	6	1	0	14	25	7302799	1.962510e-02	1
CD1B	128145	833	4	1118565	319389	0	13	2	0	31	68	14626234	2.002312e-02	1
B2M	673122	428	36	415534	110684	0	7	2	0	2	14	1592255	2.014758e-02	1
KRTAP21-1	30244	1055	-70	258888	75978	0	9	0	0	50	194	19011853	2.032401e-02	1
HOXA3	356045	385	28	1416380	463372	0	15	3	0	42	110	25984007	2.044224e-02	1
HIST1H4B	408919	685	43	327362	114436	0	6	1	0	50	114	22239980	2.117849e-02	1
HGF	57326	604	17	2562616	632681	0	34	6	0	34	123	16875558	2.123606e-02	1
RD3	384781	399	5	645813	196980	0	8	1	0	50	88	28298053	2.147859e-02	1
TMPRSS11F	211571	812	-6	1509711	396774	0	14	1	0	19	32	10619567	2.165920e-02	1
EPB42	834640	330	43	2415819	702093	0	13	1	0	34	37	18897886	2.199186e-02	1
KRTAP10-12	819099	391	35	796362	244818	0	6	1	0	49	77	28465017	2.201826e-02	1
FAM167B	1427362	210	43	522466	175406	0	6	0	0	50	102	33951848	2.205143e-02	1
SPRY3	NaN	NaN	NaN	936593	283276	0	10	2	0	16	38	8761389	2.229970e-02	1
IFLTD1	200328	517	1	1515808	392084	0	10	1	0	50	86	27836088	2.251467e-02	1
OR4K13	383274	768	-37	986307	298284	0	14	2	0	32	103	16804739	2.273891e-02	1
MLF2	2816186	232	48	858270	237783	0	7	1	0	50	102	33370757	2.290992e-02	1
KRTAP10-3	860604	461	30	721791	220899	0	7	0	0	50	90	29106140	2.304028e-02	1
C8orf34	36554	910	-22	1498924	375200	0	23	2	0	24	109	12477276	2.327876e-02	1
CDH8	3859	1301	-48	2683618	749462	0	43	6	0	4	27	3620211	2.337695e-02	1
LCN2	1762678	201	44	694120	182441	0	6	0	0	50	66	25372900	2.343693e-02	1
TNFRSF17	571257	441	64	624708	167433	0	6	1	0	30	41	15561420	2.367372e-02	1
XCL1	389559	440	15	382704	116781	0	5	0	0	50	74	23313521	2.369526e-02	1
PLN	133888	1029	1	180096	49245	0	5	0	0	50	133	26129866	2.369836e-02	1
TMEM200A	126083	954	23	1615705	466655	0	21	3	0	11	29	6262557	2.373503e-02	1
PTPN4	346126	446	25	3238914	820281	0	16	1	0	20	32	14079849	2.405366e-02	1
REG3G	21996	1408	-29	612983	158053	0	20	5	0	3	15	1119034	2.405691e-02	1
KCNJ3	15788	1135	7	1658384	471814	0	33	4	0	2	6	1096053	2.450513e-02	1
IFNA16	193208	498	-3	632681	172123	0	7	0	0	50	88	24170853	2.483741e-02	1
BSND	454766	217	13	1077293	294532	0	9	1	0	50	92	31060932	2.490710e-02	1
LCE2B	169158	818	24	368165	105994	0	8	1	0	39	125	22357230	2.491985e-02	1
TPH2	223598	619	-18	1683241	445550	0	22	3	0	8	26	5363953	2.505876e-02	1
ATP6V1B1	504483	623	25	1749370	496202	0	11	1	0	26	28	9107980	2.519810e-02	1
CXCR4	431866	406	42	1188446	345184	0	8	2	0	33	33	16316041	2.526377e-02	1
LCE4A	169158	818	24	337211	90517	0	6	0	0	50	134	26590893	2.531129e-02	1
SCGB2A2	3058870	450	42	333459	77385	0	4	0	0	50	62	21480669	2.566605e-02	1
RNF148	53042	1027	6	1009288	282338	0	10	0	0	21	51	15508892	2.567894e-02	1
NLRP14	418263	881	-4	3726205	953477	0	41	7	0	6	18	3472476	2.588916e-02	1
DPPA4	22565	1096	-19	1035552	288435	0	26	3	0	3	7	965671	2.643068e-02	1
ARPC3	964525	206	50	645813	146328	0	5	0	0	50	69	25480770	2.647334e-02	1
C2orf53	1214097	238	50	1281308	461965	0	14	1	0	50	87	29962065	2.656897e-02	1
DEFB132	1010597	348	24	325955	87703	0	4	0	0	50	89	28756266	2.700153e-02	1
MIP	2793663	184	61	845607	288435	0	7	2	0	48	99	33946220	2.718863e-02	1
TNNI2	916434	481	33	669732	163212	0	7	0	0	50	93	28052297	2.721704e-02	1
GJA8	NaN	NaN	NaN	1412159	428197	0	16	4	0	16	40	8906310	2.733664e-02	1
FYTTD1	517022	210	47	1119034	310478	0	10	0	0	43	58	21586194	2.737672e-02	1
SHOX	NaN	NaN	NaN	1031331	294063	0	13	1	0	50	215	52523779	2.742936e-02	1
COL19A1	93520	947	15	3951325	1154678	0	46	7	0	6	17	3580815	2.744557e-02	1
ANKRD34B	321394	545	38	1696373	483070	0	16	2	0	39	74	19243539	2.753245e-02	1
CPA4	424934	212	30	1457652	382704	0	10	1	0	50	88	31850259	2.807159e-02	1
SLC9A2	75782	858	-5	2707068	786513	0	26	2	0	17	52	10235456	2.826599e-02	1
PROZ	759371	229	38	1359631	375200	0	8	0	0	50	58	29889370	2.833985e-02	1
HLX	177316	564	-2	1577247	503706	0	17	2	0	28	65	15372882	2.860966e-02	1
PCDHGA11	NaN	NaN	NaN	3095869	983024	0	19	2	0	33	100	31018722	2.893241e-02	1
TECRL	2644	1049	-22	1279901	318451	0	24	4	0	26	140	16178624	2.899527e-02	1
CUL3	255624	463	20	2662982	667387	0	24	1	0	2	3	1397151	2.917482e-02	1
LCN8	1898901	190	39	532784	146797	0	5	1	0	38	54	23033997	2.953420e-02	1
ADAM22	178742	722	17	3308795	824971	0	26	3	0	47	103	22649886	2.977719e-02	1
RALB	221264	444	37	715225	181034	0	8	0	0	50	93	30004275	2.978834e-02	1
CD1C	120861	833	3	1127476	310478	0	14	1	0	50	114	23768451	2.979475e-02	1
SFTPA2	478276	NaN	11	825909	247632	0	8	0	0	50	107	32530778	2.996844e-02	1
SLC16A1	601487	276	16	1648066	489167	0	8	1	0	50	53	24588732	3.011166e-02	1
ACTG2	1036341	284	45	1286467	352688	0	16	1	0	50	142	32559856	3.055205e-02	1
CYP7A1	200469	608	11	1712788	449771	0	15	3	0	28	48	14341082	3.061324e-02	1
H3F3A	866965	237	23	452116	143045	0	3	0	0	50	56	21147679	3.103842e-02	1
IBSP	423426	538	1	1105902	270144	0	9	2	0	10	22	8051792	3.108119e-02	1
FHL5	116593	1376	3	1010695	220430	0	21	4	0	6	12	1538789	3.110323e-02	1
GZMA	222027	430	1	889224	249039	0	7	0	0	50	102	31136910	3.111537e-02	1
LIN37	1151198	321	30	863429	229810	0	5	0	0	6	3	5689439	3.153176e-02	1
SEC22A	338654	421	48	1050560	283276	0	8	1	0	50	93	31630298	3.210005e-02	1
POLR2I	978272	326	6	458682	104118	0	6	0	0	50	77	19897325	3.226288e-02	1
CGB7	2070141	200	35	532784	181972	0	6	1	0	12	17	5494804	3.262504e-02	1
TPPP2	971417	320	12	586719	154770	0	6	0	0	50	82	23681686	3.281750e-02	1
SLC28A1	355337	291	25	2269960	666449	0	14	4	0	15	32	8518447	3.286085e-02	1
ABI3BP	459170	548	-1	3727143	1008819	0	22	4	0	15	32	11394355	3.288351e-02	1
CORIN	113961	622	44	3633812	889693	0	28	7	0	50	80	20470443	3.352785e-02	1
DEFB115	562665	594	-29	302974	78323	0	3	0	0	50	119	22602986	3.354988e-02	1
ZNF600	536540	1010	-40	2458967	601258	0	17	1	0	16	25	8582231	3.369113e-02	1
VAV1	739481	272	31	2957514	762594	0	17	2	0	29	35	17175718	3.377738e-02	1
PSG2	263820	178	-32	1123255	325955	0	15	2	0	45	142	22105846	3.391948e-02	1
OR4C3	278638	642	-40	1062285	327831	0	20	4	0	4	22	3275496	3.422585e-02	1
LRRC4B	762018	517	35	2253545	771505	0	16	2	0	50	80	30172177	3.442392e-02	1
ROPN1L	628188	219	21	787920	212457	0	7	0	0	50	65	28003052	3.470659e-02	1
GLRA2	78081	NaN	18	1632589	425852	0	17	1	0	30	84	17458056	3.529734e-02	1
ATP5L	963668	192	48	347998	102242	0	2	0	0	50	73	27484807	3.531626e-02	1
SPATA4	134663	504	-4	1039304	280462	0	11	0	0	46	124	28366996	3.559076e-02	1
DPH2	875223	214	39	1552859	543571	0	13	2	0	50	71	26214286	3.575879e-02	1
CRABP2	1851672	180	37	478380	125223	0	5	1	0	26	38	14846195	3.591000e-02	1
SNAP47	595623	459	1	1629775	499016	0	13	1	0	9	12	5605488	3.618719e-02	1
OR10A4	427462	681	8	1019606	319858	0	13	2	0	50	123	24013738	3.626994e-02	1
C20orf26	228680	750	-3	4284784	1132166	0	41	7	0	28	69	14249627	3.647153e-02	1
DEFB126	215351	430	25	378483	105525	0	3	0	0	50	71	22756349	3.649515e-02	1
USP19	1898051	203	36	4388902	1313669	0	16	3	0	22	28	16207233	3.700023e-02	1
COL8A1	226950	419	-2	2326709	829192	0	19	2	0	8	14	5465726	3.815682e-02	1
PACRGL	42454	1252	22	761656	214802	0	8	0	0	50	129	27482462	3.926017e-02	1
CD5L	116471	778	28	1172500	324548	0	20	3	0	3	9	1812216	3.966690e-02	1
INPP5D	430468	259	37	3510465	966609	0	24	3	0	17	30	9277289	3.992832e-02	1
DDI1	NaN	NaN	NaN	1287405	388332	0	12	2	0	35	125	34259043	3.998155e-02	1
NR4A1	468067	234	41	1930873	631274	0	12	4	0	21	19	7904526	4.021703e-02	1
RFPL3	413546	556	-16	1043994	303912	0	10	1	0	50	119	29185870	4.025206e-02	1
GSTA2	539666	498	11	780885	194166	0	9	1	0	50	119	28431718	4.050850e-02	1
ACAN	561599	560	-1	8082277	2696750	0	47	6	0	10	16	8147468	4.087357e-02	1
OR2F2	368507	732	-11	1013509	327362	0	19	5	0	8	16	2686432	4.150834e-02	1
PDE11A	320610	618	18	3380552	907984	0	25	2	0	36	85	21211932	4.188909e-02	1
BTN2A2	378286	330	51	1750777	500423	0	15	2	0	50	82	27840778	4.255405e-02	1
HPCAL1	732179	270	44	668325	167433	0	4	1	0	50	54	27671938	4.296304e-02	1
PVRL4	689033	250	23	1667764	534191	0	13	3	0	27	45	14766934	4.304762e-02	1
OR51I1	99042	1030	1	1026641	308602	0	12	1	0	50	137	26110168	4.322202e-02	1
USP13	361278	589	12	2991751	770567	0	22	4	0	50	95	24793216	4.338527e-02	1
MAGEA1	607570	NaN	18	1005067	309071	0	8	1	0	50	63	26541648	4.373236e-02	1
RPA4	53531	NaN	36	860615	245287	0	7	0	0	50	89	27947241	4.390231e-02	1
DPPA2	22565	1096	-19	1042587	264516	0	18	3	0	11	31	3612707	4.422620e-02	1
SLURP1	427585	373	34	355971	97083	0	4	0	0	50	73	23151247	4.434882e-02	1
CRYBA1	1533931	159	32	769629	173061	0	5	1	0	50	56	28438284	4.447831e-02	1
LHFPL5	621095	404	34	733516	211988	0	8	1	0	19	24	7901243	4.495301e-02	1
CIDEC	950574	170	54	798707	238252	0	6	0	0	29	43	17633462	4.511822e-02	1
RNF186	559698	259	28	714756	247632	0	5	1	0	49	79	26466608	4.529376e-02	1
RYR1	1481209	353	17	16994215	4866344	0	100	23	0	30	70	21262584	4.540600e-02	1
PIK3R2	1249693	226	42	2410660	745241	0	14	2	0	50	76	31463334	4.545807e-02	1
KRAS	259193	512	16	803866	193697	0	7	0	0	50	93	27033160	4.578747e-02	1
OR6S1	709113	577	11	1053374	347998	0	11	2	0	15	39	8557843	4.596020e-02	1
