gene	expr	reptime	hic	N_nonsilent	N_silent	N_noncoding	n_nonsilent	n_silent	n_noncoding	nnei	x	X	p	q
ARHGEF9	108759	NaN	-13	1445850	209610	0	5	0	0	50	27	16850910	4.305935e-02	1
C17orf62	2583801	179	20	502350	97410	0	2	0	0	50	23	20456100	4.333043e-02	1
RBM12B	221692	552	-4	2588760	481440	0	15	1	0	50	21	14005620	4.405666e-02	1
XIAP	337935	NaN	14	1329570	218790	0	4	1	0	50	16	15351510	4.460871e-02	1
OR2M3	19998	935	-32	779280	177480	0	5	1	0	50	38	13240620	4.480836e-02	1
ANKRD46	1144761	214	67	596190	116790	0	2	0	0	50	14	15436680	4.503660e-02	1
HTR3A	175442	586	1	1350990	286110	0	5	0	0	50	24	14652810	4.673445e-02	1
ACVRL1	493265	371	27	1304070	274890	0	5	1	0	50	10	12022230	4.700176e-02	1
LHFPL1	25206	NaN	7	566610	121890	0	4	1	0	14	10	5477910	4.702059e-02	1
BSG	1647685	255	-8	1029690	220830	0	4	0	0	50	15	14092320	4.772955e-02	1
MID1IP1	91133	NaN	31	470730	92310	0	2	0	0	50	28	15949740	4.820624e-02	1
OR8K1	10293	963	-36	814980	162180	0	3	0	0	50	35	17733210	4.859878e-02	1
OR10G2	658946	624	20	760410	190230	0	3	0	0	50	21	16800930	4.899067e-02	1
DLX5	99426	991	-15	738480	157080	0	3	0	0	50	24	14478390	4.914242e-02	1
RGS13	306250	526	-13	448290	57630	0	2	0	0	50	26	16003290	4.938748e-02	1
GDPD2	270766	NaN	38	1538670	335070	0	6	0	0	17	3	5172420	4.992311e-02	1
ARL4A	120492	469	-11	523770	98430	0	3	0	0	50	29	18630810	5.060468e-02	1
CDCP1	513877	326	46	2150670	449310	0	8	2	0	49	23	13515000	5.065135e-02	1
EEF1A1	716887	139	38	1197990	247350	0	5	1	0	32	11	8386950	5.160821e-02	1
SLC7A9	475532	451	-24	1261230	281010	0	5	0	0	50	21	13105470	5.194207e-02	1
HCCS	80480	NaN	30	723180	124440	0	4	0	0	50	26	15836520	5.213367e-02	1
AANAT	1202221	197	29	634950	151470	0	3	0	0	50	23	15719220	5.220258e-02	1
HEPACAM2	311972	785	12	1252560	246840	0	3	0	0	50	25	15928830	5.356789e-02	1
ZNF460	419642	859	-40	1477470	253470	0	4	0	0	50	24	11780490	5.476687e-02	1
NF1	462449	396	26	7605120	1378020	0	46	1	0	5	1	1967580	5.701450e-02	1
OR2M7	18846	936	-35	785910	170850	0	3	0	0	50	25	14290200	5.752426e-02	1
GPX2	521616	387	35	491640	98940	0	2	0	0	50	19	14785920	5.950004e-02	1
TMPRSS11F	211571	812	-6	1156680	225420	0	3	1	0	50	12	15352530	5.971222e-02	1
ZNF215	403341	827	6	1394850	206550	0	5	0	0	44	14	12044160	5.980016e-02	1
EDAR	358833	424	14	1184220	234600	0	6	2	0	36	9	9045870	6.017539e-02	1
COX7B	549293	NaN	19	218280	39780	0	2	0	0	50	24	17147730	6.048110e-02	1
NAT2	322678	627	-26	759390	135150	0	3	0	0	50	26	15701880	6.085736e-02	1
MSGN1	135007	1245	10	479910	112710	0	2	0	0	50	26	16088460	6.159195e-02	1
IL18	389593	362	2	541110	72930	0	2	0	0	50	17	12366480	6.186896e-02	1
YWHAB	952219	282	32	672180	104040	0	3	0	0	50	28	14981760	6.187093e-02	1
ASB9	204248	NaN	17	807330	151470	0	3	1	0	39	15	12095670	6.233891e-02	1
KIT	92734	649	0	2604570	468690	0	7	0	0	46	19	13785300	6.328420e-02	1
KRTAP10-7	874480	461	25	946050	195330	0	3	0	0	50	25	16405680	6.455019e-02	1
COQ5	1552470	216	46	872610	157590	0	3	0	0	50	20	16873860	6.462357e-02	1
SPDYE1	1042621	239	49	895560	160140	0	3	1	0	40	10	10942050	6.469738e-02	1
LYRM5	260142	633	19	252450	34170	0	2	0	0	48	23	11896260	6.506387e-02	1
TNFSF15	249550	286	-8	656880	126480	0	3	0	0	50	18	15428010	6.520022e-02	1
OR5L1	4183	1091	-36	784380	170340	0	3	0	0	50	35	14856810	6.527613e-02	1
PTER	104989	791	-7	908820	178500	0	4	1	0	50	25	13977060	6.589096e-02	1
POU1F1	58819	470	-15	845580	147900	0	3	0	0	50	34	16488300	6.666734e-02	1
OR5M9	NaN	NaN	NaN	785400	164220	0	3	1	0	50	51	28824690	6.697590e-02	1
GLUD1	397715	144	35	1470840	288660	0	4	0	0	50	11	12862710	6.715310e-02	1
MUC17	1124475	272	43	10663080	3139560	0	23	9	0	50	26	18845010	6.731256e-02	1
PHF5A	1480984	187	73	308040	45900	0	2	0	0	50	9	12486840	6.746043e-02	1
FAM167B	1427362	210	43	407490	98430	0	3	1	0	27	11	8754150	6.778456e-02	1
OR1S1	637499	828	-25	827220	169320	0	3	0	0	50	16	11381160	6.814568e-02	1
OR8K3	10317	969	-43	793560	162180	0	3	0	0	37	15	10641660	6.845425e-02	1
WISP2	890596	168	46	622710	157590	0	2	1	0	50	21	15267870	6.862669e-02	1
FAM47B	6541	NaN	-14	1616700	362100	0	7	2	0	50	38	17779110	6.875196e-02	1
CCDC148	133882	759	-5	1696260	219300	0	4	0	0	50	25	17981070	6.957030e-02	1
KERA	21995	523	-17	926160	162180	0	4	1	0	50	32	15026130	7.027421e-02	1
OR5J2	10101	1007	-38	793050	162690	0	3	0	0	50	30	16435770	7.028881e-02	1
EDF1	1921909	176	44	423300	86700	0	2	0	0	50	25	15381600	7.032402e-02	1
TRIM13	337743	357	44	1088850	172890	0	5	0	0	50	21	14667090	7.060673e-02	1
RAB27A	212605	573	-20	599760	99960	0	2	0	0	50	18	15508590	7.088267e-02	1
LIPI	95960	991	-18	1313760	199920	0	5	0	0	50	30	14880270	7.109412e-02	1
TMEM52	1434423	233	27	519690	141270	0	2	0	0	50	19	14943000	7.242194e-02	1
OR4P4	1295	1091	-20	808860	147900	0	5	0	0	18	9	3357330	7.269513e-02	1
LCE5A	325831	700	20	306510	61710	0	2	0	0	50	23	19629390	7.280479e-02	1
ACPP	210154	765	13	1145460	200940	0	4	0	0	50	23	15645270	7.293497e-02	1
PDGFRL	462541	220	4	974610	198390	0	3	0	0	50	20	15690660	7.404180e-02	1
OR11H6	371813	563	-29	825180	186660	0	3	1	0	50	23	14547240	7.446488e-02	1
CCL11	40425	871	-32	256020	52020	0	2	0	0	50	24	14127510	7.446960e-02	1
RNF167	1416161	231	30	900150	206550	0	3	0	0	50	15	14066820	7.450758e-02	1
TLR7	208310	NaN	55	2750430	470730	0	6	1	0	50	21	15544290	7.609742e-02	1
RAB19	359405	521	24	572220	109140	0	3	0	0	50	18	19813500	7.611908e-02	1
CNTD1	1633092	190	33	862920	174420	0	3	1	0	50	13	14846100	7.613381e-02	1
BFSP2	342402	497	14	1072020	225420	0	4	0	0	50	17	15525420	7.630029e-02	1
ANKRD30A	53742	1067	-43	3710250	537030	0	12	1	0	27	17	8337480	7.636697e-02	1
ENTPD6	605543	305	-18	1282140	264180	0	3	0	0	50	23	16153740	7.642556e-02	1
CLEC4D	321790	564	13	593130	88230	0	2	0	0	50	22	15434640	7.654542e-02	1
DEFB113	70183	1258	-7	217770	32130	0	2	0	0	50	26	13490010	7.656841e-02	1
XG	202643	NaN	23	548250	95370	0	2	0	0	50	21	15494310	7.670679e-02	1
MYH8	80361	731	-49	5257080	828240	0	12	2	0	50	34	19822170	7.745150e-02	1
OGT	749568	NaN	26	2778480	511020	0	8	1	0	50	36	23712450	7.779181e-02	1
IFNW1	137739	498	1	506430	93330	0	2	0	0	50	23	12491430	7.863678e-02	1
SMARCB1	637355	196	52	1025610	188190	0	4	0	0	50	18	15062850	7.900519e-02	1
KCNMB4	148192	547	-7	552330	101490	0	4	0	0	50	18	13960740	7.966615e-02	1
H2BFWT	439642	NaN	30	437070	111690	0	2	0	0	50	19	14455440	7.980849e-02	1
SERPINB7	159863	441	-11	1016430	177990	0	5	2	0	18	9	5277990	8.008408e-02	1
CSAG1	NaN	NaN	NaN	208590	45390	0	1	0	0	50	50	28705860	8.083793e-02	1
MYH2	75573	738	-49	5249940	847620	0	13	1	0	50	33	19590630	8.106382e-02	1
MRPS21	1213150	197	38	237660	39780	0	1	0	0	50	18	15745230	8.151573e-02	1
TNFRSF10C	648331	237	48	663510	148410	0	2	0	0	50	17	16665270	8.172734e-02	1
ANKAR	408508	452	20	3834180	650760	0	5	0	0	41	13	15581010	8.191673e-02	1
RBM7	157610	477	-8	715530	119850	0	2	0	0	50	19	16719330	8.303142e-02	1
CDC123	328303	227	34	941970	139230	0	2	0	0	50	13	12850470	8.318039e-02	1
TMEM14A	531039	498	18	263160	59160	0	1	0	0	50	15	13494090	8.343483e-02	1
IL8	273344	444	13	272850	47430	0	1	0	0	50	16	13279890	8.384424e-02	1
PLEKHH3	1740597	177	36	1936980	541620	0	3	0	0	50	6	16516350	8.394029e-02	1
RGAG1	100181	NaN	21	3339990	918510	0	7	1	0	50	20	16021140	8.410210e-02	1
GAR1	212757	462	28	561510	130050	0	2	0	0	50	17	12881070	8.498091e-02	1
OTOS	340416	482	28	237660	45900	0	2	0	0	50	27	16057350	8.505440e-02	1
PTPRH	1036194	199	2	2869770	624750	0	7	1	0	50	12	12506220	8.518481e-02	1
OR2T2	112460	903	-20	803760	190740	0	5	1	0	50	36	15436170	8.521252e-02	1
FCER1A	285980	737	-6	698190	111690	0	2	0	0	50	25	17563890	8.596760e-02	1
CRCT1	325831	700	20	248370	61710	0	1	0	0	50	23	19629390	8.613702e-02	1
CETN1	483873	521	28	456450	74970	0	2	0	0	50	22	14252460	8.620904e-02	1
REPS1	310511	613	16	2084370	431970	0	5	0	0	14	5	7293510	8.633613e-02	1
FER1L6	453048	561	15	4964850	883830	0	8	1	0	50	12	14160660	8.670163e-02	1
UGT2B4	18715	1044	-22	1385670	255510	0	4	2	0	44	39	15387210	8.719709e-02	1
DEGS2	405420	237	39	813450	188190	0	3	1	0	50	10	13477770	8.727915e-02	1
OR2D2	403341	827	6	753780	190740	0	3	0	0	50	20	15438210	8.943650e-02	1
TST	699535	379	44	741030	179010	0	2	0	0	50	29	19562580	9.019285e-02	1
S100A9	1140044	401	32	313140	46920	0	2	0	0	50	15	12461340	9.059886e-02	1
HLA-DQA2	1373102	417	37	667080	134640	0	2	0	0	50	20	14420760	9.066175e-02	1
CSN3	201562	928	3	468690	107610	0	3	1	0	50	34	15006750	9.070850e-02	1
CYCS	254010	319	11	287130	45390	0	2	0	0	50	27	14435040	9.084166e-02	1
GLYAT	285823	620	9	801720	129540	0	4	0	0	50	26	14535510	9.091655e-02	1
NAT8	876583	590	16	570180	131580	0	2	0	0	50	31	19636020	9.115638e-02	1
MRAP	436753	379	8	537030	111690	0	2	0	0	50	21	17035020	9.200098e-02	1
DFNB59	170323	555	37	928200	176460	0	4	0	0	50	22	12985620	9.203897e-02	1
KRT15	1445853	325	-22	1176570	250410	0	6	1	0	50	28	14026020	9.242683e-02	1
PPEF2	482292	429	45	2017560	354960	0	4	0	0	50	16	15582030	9.319423e-02	1
CRIP2	689089	298	41	562020	108120	0	2	0	0	50	17	15477480	9.329245e-02	1
ZCRB1	174511	545	18	612000	83640	0	2	0	0	50	33	13973490	9.346337e-02	1
GRPR	217879	NaN	19	977160	209100	0	3	1	0	50	19	14569680	9.346971e-02	1
CDKN2C	290894	417	2	436560	88740	0	3	0	0	50	41	16478610	9.413627e-02	1
PM20D1	699823	377	35	1318860	271320	0	4	0	0	50	24	18368670	9.428018e-02	1
C19orf53	767214	289	6	261120	55080	0	2	0	0	50	33	20700390	9.461859e-02	1
VIL1	739473	144	37	2188410	422790	0	7	1	0	50	18	15086310	9.617289e-02	1
ACSM2B	166410	726	-6	1514190	307530	0	3	0	0	50	15	14428410	9.620980e-02	1
SPOP	943930	348	28	1013880	170340	0	3	0	0	50	26	13927590	9.621601e-02	1
MED28	271066	989	32	472260	89760	0	4	0	0	50	41	14471250	9.666144e-02	1
MATK	2172842	204	36	1381080	304980	0	4	0	0	50	15	18025950	9.687673e-02	1
FAM50A	2277674	NaN	40	958800	132600	0	3	0	0	50	23	15736560	9.740716e-02	1
PLEKHA8	659459	466	26	1203600	196860	0	3	1	0	50	28	16535730	9.785538e-02	1
C1QTNF1	592461	285	15	738480	136680	0	3	0	0	50	24	14246850	9.829107e-02	1
ENPEP	81828	684	-3	2548980	460020	0	6	2	0	50	14	12750000	9.951667e-02	1
ABLIM3	339889	423	17	1859460	327420	0	6	0	0	50	17	15304080	9.978283e-02	1
PAGE1	355308	NaN	14	403410	68850	0	2	0	0	50	18	17815830	9.978386e-02	1
LRRC18	NaN	NaN	NaN	676260	131580	0	4	0	0	50	50	28792050	1.002890e-01	1
MOAP1	325787	222	35	903210	173910	0	2	0	0	50	19	12702570	1.004936e-01	1
SOX4	117516	676	1	1143930	309570	0	4	0	0	50	18	13870980	1.005631e-01	1
FAM19A3	559669	325	27	459000	76500	0	3	0	0	50	22	16758600	1.013201e-01	1
LGALS1	1136064	180	65	364650	67830	0	2	0	0	50	14	14435550	1.017080e-01	1
MYF6	27810	974	-1	625770	128010	0	2	1	0	38	16	10099020	1.023582e-01	1
PTPN9	669446	257	47	1570290	296310	0	6	0	0	50	13	16060410	1.025222e-01	1
LMO2	748742	394	32	577830	132090	0	2	0	0	50	21	18116730	1.026606e-01	1
OR6F1	191710	995	-32	766020	179520	0	3	0	0	50	44	18200370	1.030052e-01	1
TRAPPC6A	1230654	243	41	454920	99960	0	1	0	0	50	12	18495660	1.030944e-01	1
OR13C2	147494	920	-31	812430	162690	0	3	1	0	50	39	14067330	1.042754e-01	1
SPACA3	286646	837	-10	563040	118320	0	2	0	0	50	27	15665670	1.048013e-01	1
YME1L1	389022	551	30	2056830	389130	0	5	0	0	50	26	15835500	1.049371e-01	1
KRTAP12-4	874480	461	25	283560	66300	0	1	0	0	50	25	16405680	1.049818e-01	1
TPM1	431470	321	19	1246440	183600	0	5	0	0	50	10	13772550	1.055222e-01	1
CYP4F3	852124	605	29	1375980	266220	0	4	0	0	50	34	18906720	1.056412e-01	1
MS4A1	333232	899	13	786420	149940	0	3	1	0	50	33	14278470	1.060894e-01	1
TNFSF14	745830	259	29	601800	151980	0	4	1	0	50	31	16590810	1.066218e-01	1
OR8H3	9992	1007	-32	786930	170850	0	3	0	0	50	36	16213410	1.067013e-01	1
S100A2	1454773	186	26	269280	38760	0	1	0	0	50	23	14121390	1.068182e-01	1
SERPINB12	190401	339	20	1091910	172890	0	3	0	0	50	27	14194830	1.072957e-01	1
CBY1	1056349	262	45	341190	63750	0	2	0	0	50	23	18330420	1.075340e-01	1
KISS1	557652	370	34	344250	89250	0	1	0	0	50	15	15342330	1.075344e-01	1
KRTAP10-8	874480	461	25	654840	144840	0	2	0	0	50	25	16405680	1.076102e-01	1
EIF4E	225403	415	11	745620	128520	0	2	0	0	50	20	15778380	1.078418e-01	1
MRPL50	112947	898	-22	413100	79560	0	2	0	0	50	39	14939940	1.081668e-01	1
OR1N2	407749	646	9	824670	187170	0	2	1	0	50	23	14507970	1.085573e-01	1
ZNF425	605000	242	27	2001240	315180	0	4	0	0	50	14	16414860	1.087336e-01	1
C8orf33	454161	440	8	591600	130560	0	3	0	0	50	28	17046240	1.088608e-01	1
SSTR3	845055	230	67	1008270	277950	0	5	1	0	50	18	12286920	1.095759e-01	1
BCLAF1	286851	153	21	2420970	442170	0	5	1	0	50	34	18806250	1.097892e-01	1
ULBP3	402308	382	51	642090	118830	0	4	1	0	27	6	5954250	1.108905e-01	1
CSTF2	341945	NaN	21	1487160	336600	0	3	0	0	18	4	8173260	1.113171e-01	1
STK31	367849	441	14	2798370	420750	0	7	0	0	50	15	13878630	1.115374e-01	1
ZDHHC19	1042183	210	51	796620	180540	0	3	0	0	50	13	12313440	1.116029e-01	1
OR13D1	161420	821	-14	878220	182580	0	2	0	0	50	32	16731570	1.116469e-01	1
VAMP5	1158965	170	43	303960	64260	0	2	0	0	50	20	14702790	1.119153e-01	1
PCSK2	536476	528	-40	1670250	329970	0	6	3	0	50	22	12262950	1.120592e-01	1
SCGN	260299	630	23	773160	115260	0	2	0	0	50	14	12788760	1.121266e-01	1
HDX	20850	NaN	-20	1830390	318750	0	6	2	0	50	34	14110170	1.127805e-01	1
DCLK3	374894	617	-14	1688610	309570	0	5	0	0	50	11	10922160	1.129630e-01	1
DDI1	NaN	NaN	NaN	999090	215730	0	5	0	0	50	50	28876200	1.130357e-01	1
SRXN1	622277	480	42	336090	92310	0	1	0	0	50	22	20717220	1.135164e-01	1
CCDC160	217139	NaN	19	884340	115260	0	2	1	0	50	19	14817030	1.138256e-01	1
HIST1H1D	390169	544	57	546210	137190	0	2	0	0	50	15	9838410	1.140969e-01	1
PDE8A	393930	366	27	2219520	405960	0	6	0	0	50	16	14698710	1.154503e-01	1
MPPED1	354735	618	-6	749190	153510	0	4	1	0	50	23	11864130	1.155621e-01	1
P2RY8	NaN	NaN	NaN	881280	224400	0	4	1	0	50	51	28884870	1.157081e-01	1
RPL35	1125524	207	41	325890	69870	0	2	0	0	50	20	14337120	1.157195e-01	1
GK2	112173	875	0	1398930	298350	0	4	1	0	50	24	16040010	1.159010e-01	1
CD72	1202125	248	37	955740	178500	0	3	0	0	50	16	15776850	1.160777e-01	1
OR2B3	155147	738	1	801210	163710	0	2	0	0	50	27	17603160	1.163145e-01	1
B3GNT3	1216364	212	37	928710	220830	0	2	0	0	50	14	13281420	1.164594e-01	1
VDAC3	535273	459	37	768060	136680	0	3	0	0	50	25	15499410	1.173795e-01	1
B3GALT1	67289	1010	-14	847620	153000	0	2	0	0	50	27	15718200	1.185671e-01	1
DAND5	1886809	335	40	457470	130050	0	1	0	0	50	9	13608330	1.185754e-01	1
AKAP8	494792	481	28	1828860	346800	0	5	2	0	34	22	12357300	1.185867e-01	1
PAX4	411207	619	-7	863430	221850	0	4	1	0	50	26	10621260	1.186557e-01	1
C12orf65	1014179	201	29	436050	83130	0	2	0	0	50	16	15486150	1.189174e-01	1
OR4A16	1067	1102	-42	833340	171360	0	6	2	0	9	5	2609160	1.191310e-01	1
C2orf76	193588	467	26	356490	54570	0	1	0	0	50	14	12370560	1.191457e-01	1
ADAM7	56052	741	6	2078760	318240	0	6	0	0	50	25	16355190	1.196755e-01	1
PROKR1	260004	596	12	997560	210120	0	5	0	0	50	24	12652590	1.198068e-01	1
PLA2G4A	265620	592	-18	2037960	326400	0	4	0	0	50	17	13512450	1.201846e-01	1
ACSL6	331471	484	25	1984920	393720	0	3	1	0	50	13	16890690	1.207057e-01	1
RENBP	2355024	NaN	25	1127100	225420	0	3	0	0	50	40	23417160	1.209921e-01	1
CDH19	6200	1015	-45	2044080	362100	0	5	0	0	34	15	11631060	1.214650e-01	1
HLA-DMA	1276842	431	40	682890	137190	0	2	0	0	50	25	15658020	1.220491e-01	1
LCE3A	285984	752	17	233070	41310	0	1	0	0	50	34	16161900	1.220607e-01	1
POF1B	105434	NaN	-3	1625370	245310	0	4	0	0	50	24	18060120	1.220688e-01	1
CREB3	922448	190	48	976650	194310	0	3	1	0	50	27	15936990	1.227379e-01	1
DPPA5	732413	446	18	305490	62730	0	2	0	0	50	20	14377410	1.234490e-01	1
SULT2B1	1590428	242	33	984810	188190	0	2	0	0	50	16	15508080	1.235063e-01	1
RPL36A	374364	NaN	37	301410	46410	0	1	0	0	50	24	15405060	1.240792e-01	1
TC2N	368236	478	21	1310700	236640	0	3	0	0	50	18	18863370	1.245176e-01	1
CSF2RA	NaN	NaN	NaN	1372410	234090	0	6	1	0	50	51	28894560	1.245497e-01	1
HNF1B	553994	403	28	1457070	283050	0	3	1	0	50	15	13493070	1.245760e-01	1
POM121L12	10922	1116	-24	719610	191250	0	3	1	0	24	15	7856040	1.249608e-01	1
TMEM203	1723416	200	39	332010	87210	0	1	0	0	50	24	18925080	1.249803e-01	1
IGFL2	1177162	249	28	370770	65790	0	1	0	0	50	15	13451760	1.250549e-01	1
SPP1	445914	367	8	861390	126990	0	2	0	0	50	26	19168350	1.256822e-01	1
HIST1H4G	390169	544	57	244290	60690	0	2	0	0	50	15	9838410	1.259234e-01	1
DDA1	842088	211	43	283050	48450	0	2	0	0	50	27	16184340	1.263895e-01	1
DEFB112	65301	1242	-3	302940	48960	0	2	0	0	50	23	12863220	1.265441e-01	1
MMP10	510838	567	-16	1278060	220320	0	6	1	0	50	22	13221240	1.268351e-01	1
FADS2	1618824	212	64	1208190	198390	0	2	0	0	50	14	18078480	1.273981e-01	1
TMEM70	258047	417	25	666570	150450	0	2	0	0	50	16	12146160	1.274866e-01	1
AFF2	97330	NaN	-13	3475650	676770	0	7	2	0	50	21	15004710	1.275161e-01	1
