gene	expr	reptime	hic	N_nonsilent	N_silent	N_noncoding	n_nonsilent	n_silent	n_noncoding	nnei	x	X	p	q
OR51I2	99042	1030	1	503802	158184	0	3	0	0	50	19	13027248	2.531868e-02	1
PHLDB2	192496	160	4	2198430	582192	0	9	1	0	50	7	12247560	2.557163e-02	1
BTBD10	285926	458	10	810342	214578	0	2	0	0	50	12	14586156	2.649244e-02	1
ARFGEF1	307618	642	26	3190356	812448	0	7	1	0	23	2	7689942	2.658579e-02	1
HTN3	34716	965	-1	103662	19890	0	1	0	0	50	22	13807170	2.780362e-02	1
PPP1R1C	197289	370	6	196560	46332	0	2	0	0	50	4	11212812	2.813917e-02	1
CIB3	761374	298	42	329706	81666	0	3	0	0	50	15	12358242	2.816969e-02	1
HIST1H3B	408919	685	43	217620	72306	0	4	0	0	50	18	11096280	2.882403e-02	1
OR2G6	112460	903	-20	508950	158652	0	3	0	0	50	10	14522274	2.891600e-02	1
RABEP1	1246822	382	24	1495962	369252	0	4	0	0	50	10	14135940	2.934185e-02	1
OR52M1	190769	879	-1	501228	167778	0	2	0	0	50	7	13025844	2.986110e-02	1
KCNK10	131280	834	-23	955422	272376	0	6	0	0	50	14	12445524	2.990946e-02	1
FCRL1	113186	829	26	770328	209664	0	5	1	0	50	17	12900654	2.996808e-02	1
FAM122B	293030	NaN	27	511992	128232	0	3	0	0	50	15	17586738	3.032184e-02	1
MKRN3	94496	904	-55	829296	240552	0	6	0	0	50	18	11253294	3.037907e-02	1
MTERFD3	156112	473	21	643500	172224	0	2	1	0	50	6	12703626	3.049231e-02	1
FRK	230837	693	-4	862056	223236	0	3	0	0	50	11	13242528	3.082310e-02	1
PABPC4	978867	358	29	1124136	310050	0	4	1	0	50	13	12548016	3.083531e-02	1
HNF1B	553994	403	28	937404	260208	0	5	1	0	50	17	12269790	3.120460e-02	1
CTTN	511118	530	43	1187784	305370	0	4	0	0	44	14	11938680	3.159543e-02	1
ADAD1	227942	612	-14	989820	257634	0	4	0	0	50	9	11967696	3.276399e-02	1
GPRIN3	108672	672	-1	1250028	386334	0	6	0	0	44	10	12182040	3.304454e-02	1
MPO	838530	401	15	1230138	371826	0	5	0	0	50	10	12551994	3.308471e-02	1
MIP	2793663	184	61	421902	143910	0	3	0	0	50	19	17492202	3.340716e-02	1
C14orf177	157823	938	-42	213408	57564	0	3	0	0	50	20	11083176	3.371658e-02	1
ULK3	764533	195	46	805662	232596	0	2	0	0	50	10	14150448	3.405449e-02	1
TMEM132C	NaN	NaN	NaN	1802736	555282	0	9	2	0	50	39	26614458	3.420110e-02	1
DOCK2	94542	680	33	3212586	788112	0	10	3	0	50	14	16089372	3.436704e-02	1
PGM5	127057	681	-4	946998	277290	0	4	0	0	50	9	13708422	3.494950e-02	1
NDUFA4	142078	1098	-11	144612	36504	0	2	0	0	39	16	12619386	3.499542e-02	1
FOXI1	94287	650	24	621036	181350	0	4	0	0	50	13	13600548	3.542686e-02	1
ADH7	332944	854	12	700362	194688	0	3	1	0	50	12	11280438	3.568801e-02	1
ARHGEF15	772200	257	20	1354158	461214	0	4	0	0	44	5	10188126	3.578377e-02	1
FAM167A	483148	520	43	348426	107172	0	3	1	0	29	7	6694974	3.587537e-02	1
EID1	NaN	NaN	NaN	314964	82368	0	2	0	0	50	37	26141544	3.620762e-02	1
FCGR2A	741254	448	41	543114	144846	0	3	0	0	50	12	14810094	3.651758e-02	1
SLC22A8	2447828	398	48	899730	274716	0	4	1	0	50	11	10828818	3.800583e-02	1
IL27	1133167	269	63	395694	130806	0	2	0	0	50	15	13741416	3.825130e-02	1
MMP26	97256	1024	-11	453492	113724	0	4	0	0	50	32	16646058	3.871536e-02	1
SUZ12	717248	310	27	1277406	323154	0	3	0	0	50	14	17965818	3.882009e-02	1
CALN1	17685	956	-29	454194	114426	0	4	0	0	50	34	15393456	4.019757e-02	1
SLC7A9	475532	451	-24	819702	241722	0	4	1	0	50	12	12157470	4.030150e-02	1
TNF	2517285	220	35	382122	119106	0	3	0	0	50	13	14345604	4.059031e-02	1
CAPN13	131345	692	5	1173744	299052	0	4	0	0	50	13	15805530	4.081565e-02	1
KRTAP25-1	NaN	NaN	NaN	176670	43056	0	1	0	0	50	37	26102232	4.092100e-02	1
OR7D4	398878	582	-50	500526	158652	0	3	1	0	50	35	20445750	4.113877e-02	1
IL8	273344	444	13	174798	45630	0	1	0	0	50	13	12121668	4.138658e-02	1
INSL4	372067	616	20	228618	70434	0	2	0	0	50	8	12451842	4.160285e-02	1
TLR5	361954	297	-8	1415700	396162	0	5	0	0	50	13	15357186	4.169102e-02	1
H3F3B	1885370	198	27	225576	71370	0	2	0	0	50	10	14231880	4.221782e-02	1
TOR1A	600401	187	44	563706	150228	0	3	0	0	50	11	14079312	4.279232e-02	1
C4orf40	181352	975	12	352872	121680	0	2	1	0	50	17	11816298	4.290014e-02	1
KRR1	513610	524	-10	668772	162396	0	3	1	0	50	21	14886378	4.301589e-02	1
CADM4	441738	209	6	647010	196092	0	3	0	0	50	8	14556204	4.333212e-02	1
C4orf19	124686	814	32	525096	143910	0	4	0	0	50	14	15067260	4.336419e-02	1
GBA3	103435	746	22	796536	205920	0	2	0	0	50	23	31690386	4.340548e-02	1
PGLYRP3	836876	556	24	577044	162864	0	3	1	0	34	28	15193854	4.347368e-02	1
KLC3	1280459	215	23	834678	263952	0	3	0	0	39	8	11790558	4.354865e-02	1
OR2H1	404210	854	21	503100	164502	0	3	0	0	50	10	10921950	4.381069e-02	1
AFM	331900	594	3	1055106	249210	0	3	0	0	50	17	14108094	4.389150e-02	1
C19orf70	879991	295	21	202410	56628	0	1	0	0	50	10	13264290	4.441427e-02	1
GYPC	176465	753	-3	220194	59904	0	2	0	0	50	13	14215734	4.449357e-02	1
OR5M10	NaN	NaN	NaN	510822	154674	0	3	0	0	50	37	26213850	4.473030e-02	1
HAPLN1	220863	552	-9	593892	164970	0	3	0	0	50	9	14574456	4.495393e-02	1
MED21	408250	320	26	247104	68094	0	1	0	0	50	9	13812786	4.530497e-02	1
PSMC2	355264	620	17	750906	195390	0	3	0	0	50	7	13666770	4.535131e-02	1
WDR64	172691	227	-16	1878552	473148	0	6	0	0	40	8	12561588	4.561278e-02	1
MRGPRX4	631291	436	20	513162	168480	0	3	0	0	50	17	16305822	4.587337e-02	1
OR5AP2	NaN	NaN	NaN	519480	148122	0	3	0	0	50	37	26207298	4.602716e-02	1
CHMP7	490797	288	41	762138	219258	0	3	1	0	50	11	11441430	4.636640e-02	1
CSN1S1	9744	991	0	361764	72774	0	2	0	0	50	18	11437920	4.648704e-02	1
WBSCR22	1139944	214	53	491634	134550	0	2	0	0	50	17	16477110	4.669706e-02	1
SPHKAP	93607	615	-9	2826954	787644	0	14	1	0	27	8	7449390	4.774236e-02	1
PI3	842540	324	25	197496	57330	0	2	0	0	50	15	14994954	4.814179e-02	1
OR6T1	107524	830	-5	512928	168714	0	3	0	0	50	12	12919842	4.827257e-02	1
TACR1	451907	644	9	676728	195156	0	3	0	0	50	16	14394978	4.870599e-02	1
ZNF831	876466	202	15	2652156	892944	0	10	2	0	50	14	16096392	4.878495e-02	1
BST1	174344	327	66	544518	149760	0	4	0	0	50	12	13957632	4.975247e-02	1
SEC14L4	655714	288	38	706680	185562	0	5	1	0	50	16	11709828	5.064667e-02	1
CCDC93	195266	578	-2	1120860	274716	0	4	0	0	50	15	12356370	5.151522e-02	1
FRG2B	50016	525	-16	466596	130104	0	3	0	0	50	23	15687126	5.171253e-02	1
RBP2	232582	754	21	238914	55224	0	2	0	0	50	16	14446458	5.199184e-02	1
PTMA	1003689	202	24	205686	41418	0	1	0	0	50	14	13593528	5.231083e-02	1
OR5M9	NaN	NaN	NaN	504738	148824	0	3	0	0	50	37	26208000	5.231500e-02	1
WWC1	413858	343	23	1885572	536328	0	4	0	0	50	6	12331566	5.234399e-02	1
SLC30A9	270740	261	28	982098	263952	0	3	1	0	50	7	13360464	5.241018e-02	1
RGR	216056	869	-4	493038	148590	0	2	0	0	50	13	12878658	5.244343e-02	1
DEFB113	70183	1258	-7	139932	32058	0	2	0	0	50	25	12804714	5.277178e-02	1
C14orf39	325446	618	0	1051830	234234	0	4	1	0	50	21	14186718	5.289572e-02	1
TMEM43	312564	463	27	677196	198198	0	2	0	0	50	7	13144014	5.313528e-02	1
FUT9	76115	1328	-21	605124	155844	0	3	0	0	50	10	13336128	5.333002e-02	1
CD300LG	1025836	241	19	613314	188370	0	4	0	0	50	11	14290848	5.342466e-02	1
SLC30A6	387408	276	25	789048	221832	0	2	0	0	50	12	18152082	5.411868e-02	1
GABRG1	36353	926	-2	797004	206856	0	3	1	0	50	24	14322204	5.447717e-02	1
GNAZ	NaN	NaN	NaN	585702	166842	0	3	0	0	50	37	26226018	5.487207e-02	1
ADAMTS20	126632	906	-21	3307824	822744	0	7	2	0	50	10	13999284	5.489544e-02	1
OR11H12	141957	747	-11	531648	155610	0	3	0	0	50	18	15142842	5.524577e-02	1
SCGB1C1	1003496	437	11	164970	45630	0	2	0	0	50	13	9867546	5.525902e-02	1
SLC7A14	372782	466	24	1261026	381654	0	3	0	0	50	14	19156176	5.572149e-02	1
DPM3	1801444	194	32	193752	68094	0	1	0	0	50	13	13104000	5.573585e-02	1
ZNF215	403341	827	6	888030	214110	0	4	0	0	50	23	14309334	5.592980e-02	1
HIST1H4F	390169	544	57	164268	56160	0	1	0	0	50	8	9111960	5.596801e-02	1
RARB	216662	812	-14	762840	202410	0	4	1	0	50	28	13801554	5.629508e-02	1
TRPC1	414031	437	20	1295658	335790	0	3	0	0	28	5	11384100	5.640532e-02	1
B3GNTL1	303219	483	14	626886	170586	0	2	0	0	50	8	13026078	5.655920e-02	1
OLA1	389793	418	26	693810	168948	0	2	0	0	50	12	14680926	5.670028e-02	1
SRR	780080	271	29	569322	168480	0	3	0	0	50	16	15038478	5.692813e-02	1
UBE2I	1150864	215	36	281268	70434	0	2	0	0	50	8	12567204	5.733785e-02	1
FGF23	295315	860	33	412542	123786	0	2	0	0	50	13	11263824	5.771033e-02	1
SLC9A9	209532	954	7	1107756	294840	0	4	0	0	50	12	13168350	5.779649e-02	1
DHRS4L2	984811	442	23	388908	121446	0	2	0	0	50	21	16977402	5.780233e-02	1
STEAP2	132955	1140	6	837486	231660	0	3	0	0	50	7	12841920	5.783113e-02	1
IFNW1	137739	498	1	321282	91494	0	2	0	0	50	10	11647584	5.811109e-02	1
PPP1R1A	643658	392	33	296946	82134	0	2	0	0	50	9	13728546	5.821893e-02	1
CYR61	296507	345	13	639756	175968	0	2	0	0	50	11	14620320	5.954231e-02	1
IQCH	275948	360	31	1829178	481806	0	5	0	0	50	9	12571182	5.983576e-02	1
KCNV1	102383	890	-18	814086	246636	0	4	1	0	50	14	15590952	5.997840e-02	1
KCNJ15	109140	246	56	617760	176904	0	2	0	0	50	14	14112540	6.009547e-02	1
FHIT	36866	1126	5	259272	69264	0	1	0	0	50	10	12913992	6.040251e-02	1
DLGAP1	368461	215	24	1653210	471744	0	6	0	0	43	6	10976706	6.108945e-02	1
MORC3	281776	347	63	1627236	398736	0	3	0	0	50	9	12437334	6.110546e-02	1
LYPD6	105128	631	-8	293436	80028	0	1	0	0	50	9	13069602	6.179968e-02	1
AGGF1	261159	333	30	1232478	309816	0	3	0	0	50	7	11267802	6.196912e-02	1
RP1	148553	735	-8	3601026	950040	0	8	2	0	50	11	13813722	6.210565e-02	1
PABPC4L	NaN	NaN	NaN	713934	192348	0	4	0	0	50	37	26251524	6.215462e-02	1
TMEM50A	671522	270	35	278928	70668	0	1	0	0	50	11	13236444	6.271781e-02	1
RFK	106798	603	-10	269802	67158	0	2	0	0	50	15	15399774	6.302997e-02	1
EEF1G	2695768	217	42	751842	197262	0	2	0	0	50	11	15584868	6.320683e-02	1
RNASE10	464497	395	17	360126	96174	0	2	0	0	50	8	14056848	6.335205e-02	1
DYM	241451	414	57	1149642	306306	0	2	0	0	50	5	14400594	6.344356e-02	1
KLK13	490795	632	22	455832	142272	0	3	0	0	50	14	11002680	6.351597e-02	1
BOD1	255069	371	31	320580	99918	0	2	0	0	50	8	14877018	6.355366e-02	1
STK24	513130	468	59	784134	209898	0	2	0	0	50	5	10935990	6.385282e-02	1
SHBG	2069567	213	34	664560	206622	0	4	1	0	50	9	12127050	6.392729e-02	1
OR51D1	212267	935	-3	515736	171522	0	3	0	0	50	20	14028534	6.395395e-02	1
CCL16	779228	525	19	202644	59202	0	1	0	0	50	20	14038830	6.410114e-02	1
SPATA17	87153	966	-21	637650	154206	0	3	0	0	50	18	17126460	6.416748e-02	1
CYP4A11	492091	578	5	881712	245700	0	3	0	0	50	13	14731002	6.436303e-02	1
ARHGAP18	73209	550	26	1147068	292032	0	3	0	0	50	14	15334956	6.452045e-02	1
RSAD1	1332860	200	23	719316	237510	0	5	2	0	16	4	4136652	6.464850e-02	1
CATSPER1	3854361	208	57	1319058	356616	0	4	2	0	50	13	14211756	6.478728e-02	1
METTL1	1160849	344	39	492804	106002	0	3	1	0	26	9	6522282	6.525895e-02	1
SLN	322905	676	-5	54990	15210	0	1	0	0	50	12	10786932	6.606888e-02	1
LGALS7B	1697047	322	45	228852	70902	0	2	0	0	50	13	14609790	6.627021e-02	1
C4orf22	46363	1141	-4	401310	106938	0	3	1	0	32	13	8747388	6.655729e-02	1
ANXA8L2	NaN	NaN	NaN	580554	141102	0	2	0	0	50	37	26200278	6.678146e-02	1
REG1B	10958	1389	-22	294840	70902	0	2	0	0	50	13	11521692	6.692747e-02	1
LCE1B	64902	818	18	194688	55926	0	2	0	0	50	18	13589316	6.707852e-02	1
TFAP2D	17771	1090	-15	751608	222066	0	7	0	0	50	47	15850692	6.710711e-02	1
MORN4	564805	169	40	252252	68562	0	1	0	0	50	13	13299624	6.779884e-02	1
LCN15	1898901	190	39	321984	85878	0	2	0	0	50	20	16359408	6.797926e-02	1
IFI44L	161560	636	-13	776880	199602	0	2	0	0	50	11	13737438	6.803446e-02	1
SLC4A10	229857	820	0	1963260	527436	0	3	1	0	50	10	12668526	6.839061e-02	1
HSF2BP	878395	518	73	571662	153504	0	3	0	0	50	17	14433120	6.884350e-02	1
RPAP3	429377	382	5	1163448	284076	0	4	0	0	49	11	12024324	6.912334e-02	1
WIF1	344729	671	-9	655902	169650	0	3	0	0	50	13	13341744	6.916846e-02	1
MTFR1	146207	407	16	626184	175500	0	3	0	0	50	16	12250836	6.926302e-02	1
DYRK4	276521	874	24	897858	230256	0	4	1	0	26	9	8628282	6.930777e-02	1
LRTM1	29081	629	24	566982	168714	0	3	0	0	50	13	14744574	6.953571e-02	1
KEL	294033	676	2	1245114	349128	0	6	1	0	50	9	11439324	6.989096e-02	1
MYT1L	54881	901	-24	2047734	502632	0	7	0	0	50	15	12593178	7.002502e-02	1
DACH2	49531	NaN	-32	1016964	285246	0	4	0	0	50	23	14360346	7.026655e-02	1
CCDC132	260737	785	8	1714518	423072	0	3	0	0	50	14	15613884	7.063870e-02	1
THSD7A	138176	906	-11	2830932	733824	0	7	2	0	50	19	19505304	7.110535e-02	1
SGK223	132314	199	43	2252016	713934	0	9	1	0	50	13	13216554	7.124466e-02	1
INPP5D	430468	259	37	1751490	482274	0	6	1	0	50	7	11360934	7.134755e-02	1
OR7E24	398878	582	-50	553176	162864	0	2	0	0	50	35	20445750	7.150961e-02	1
CYP4F11	843515	575	12	894816	243828	0	4	1	0	50	17	14252004	7.192402e-02	1
GRP	280782	512	53	255762	65052	0	2	0	0	50	11	11086920	7.258481e-02	1
IQCF2	849777	453	39	280332	75582	0	1	0	0	50	10	11962314	7.267550e-02	1
SLC35D3	177175	449	21	655200	225810	0	2	0	0	50	8	12673674	7.297820e-02	1
SYNPR	152983	976	-5	496782	137826	0	2	0	0	50	16	12234456	7.325958e-02	1
ISCA1	311398	417	8	219726	62478	0	1	0	0	50	22	13974714	7.336530e-02	1
NTSR1	1286411	208	27	673218	217620	0	4	0	0	50	19	15447276	7.345759e-02	1
WRAP53	2068255	213	31	915642	272142	0	4	0	0	50	15	12430080	7.350835e-02	1
RPRD1A	370331	430	22	534924	142506	0	2	0	0	50	6	16920540	7.369690e-02	1
LRG1	2111443	278	43	548964	188136	0	2	0	0	50	16	14115816	7.371113e-02	1
PSEN2	428197	373	1	756288	217386	0	2	1	0	50	4	11676366	7.371759e-02	1
KCNK4	1613996	257	65	628524	218088	0	2	0	0	50	9	14016600	7.402880e-02	1
BFAR	519767	367	45	767052	202410	0	2	0	0	50	9	12020814	7.407418e-02	1
ALG2	203560	410	37	673452	208962	0	2	0	0	50	11	13656708	7.468611e-02	1
TRAPPC6B	314417	166	13	282204	66690	0	1	0	0	50	13	12647700	7.482044e-02	1
C10orf54	NaN	NaN	NaN	515502	158418	0	2	0	0	50	37	26217594	7.504273e-02	1
KIAA1919	364757	424	30	847782	253656	0	3	1	0	50	13	16225794	7.504550e-02	1
C20orf141	796251	438	41	257400	96408	0	1	1	0	50	12	12525318	7.570022e-02	1
AKR1D1	220333	478	16	566748	145782	0	2	0	0	50	14	11942190	7.572193e-02	1
TPRX1	881316	336	39	630864	241020	0	2	1	0	50	13	14792544	7.639126e-02	1
CXorf30	NaN	NaN	NaN	1096992	277524	0	4	0	0	50	37	26336700	7.652796e-02	1
ULBP1	423805	245	34	418860	109746	0	1	0	0	50	7	13169286	7.654110e-02	1
LMAN1L	764533	195	46	873288	274482	0	3	0	0	50	10	14150448	7.690743e-02	1
PIM2	834040	NaN	38	508482	162630	0	3	1	0	50	9	9855846	7.698138e-02	1
ID3	1050775	159	32	194922	63414	0	1	0	0	50	16	11987586	7.698849e-02	1
TMCO6	774470	356	31	813384	259272	0	4	0	0	37	8	10066680	7.709669e-02	1
EIF4E1B	579630	359	40	417924	113490	0	3	0	0	50	11	14167764	7.718146e-02	1
RARS	413838	432	30	1140282	292500	0	3	1	0	50	17	16075332	7.763943e-02	1
DDX21	860888	246	52	1337076	354744	0	5	0	0	50	10	12154194	7.767299e-02	1
NPDC1	1951939	202	40	529308	179712	0	2	0	0	50	14	14061294	7.768894e-02	1
TM4SF18	529009	254	8	345618	95238	0	1	0	0	50	18	17941248	7.854599e-02	1
IFNA16	193208	498	-3	315666	85878	0	1	0	0	50	10	12059658	7.876755e-02	1
MYL1	186926	511	3	361764	91026	0	2	0	0	50	10	13692042	7.932051e-02	1
CDKN1A	904665	228	37	265356	87750	0	2	0	0	50	11	12173382	7.960577e-02	1
CCDC127	1040169	530	24	438282	117000	0	3	0	0	50	21	12263706	7.987064e-02	1
JAKMIP3	146849	592	-12	1456884	381654	0	4	0	0	50	12	14685606	8.003420e-02	1
TTPA	137738	789	-12	466362	133848	0	2	0	0	50	22	14922414	8.011664e-02	1
GALNT14	94332	876	6	950508	253422	0	3	1	0	50	9	12800034	8.023692e-02	1
ARL13B	85478	1310	-13	745524	186030	0	2	0	0	50	33	15935166	8.035690e-02	1
IL1RL2	238921	541	8	985842	258102	0	3	1	0	50	10	16441308	8.062360e-02	1
MAK16	91648	507	12	538434	123552	0	2	0	0	50	19	16209180	8.109228e-02	1
ZCCHC17	675993	215	30	427986	101322	0	1	0	0	50	5	10902294	8.130360e-02	1
OR5P2	103028	823	-1	519480	160758	0	3	1	0	20	4	5102370	8.132088e-02	1
CBWD6	NaN	NaN	NaN	701064	172224	0	2	0	0	50	37	26231400	8.146857e-02	1
ZNF391	143920	645	19	608166	151398	0	3	0	0	50	17	12937158	8.156137e-02	1
DRD3	418141	589	23	662454	200304	0	3	1	0	50	14	13864266	8.163476e-02	1
ACSL6	331471	484	25	1284894	352170	0	5	2	0	50	14	15707718	8.206491e-02	1
SRRM4	116468	835	2	1017900	304668	0	3	1	0	50	11	13399074	8.267371e-02	1
FAM91A1	483934	269	10	1450098	382824	0	3	0	0	49	16	18240768	8.289646e-02	1
UTP3	262444	609	19	790452	220428	0	3	0	0	50	12	13935168	8.301547e-02	1
APEX1	464497	395	17	529308	153738	0	2	0	0	50	8	14056848	8.333936e-02	1
HPSE2	147172	933	2	1012986	296244	0	4	0	0	50	17	12930606	8.403884e-02	1
CYP3A7	1430454	438	42	865332	230490	0	4	0	0	50	18	15235506	8.424574e-02	1
NKIRAS2	2081077	206	23	342810	72774	0	2	0	0	50	11	15117102	8.447646e-02	1
TRIM27	161027	558	30	866502	235638	0	3	0	0	50	9	14851512	8.553397e-02	1
NEUROD4	115336	828	15	546156	155844	0	3	0	0	50	21	12737556	8.558989e-02	1
SLC8A3	527365	409	28	1597518	454428	0	5	1	0	50	17	13694850	8.570979e-02	1
GLB1L2	270422	686	5	1090908	301158	0	2	0	0	50	10	13831038	8.572828e-02	1
CCDC11	211344	300	35	901836	203814	0	2	0	0	50	8	12412998	8.630430e-02	1
MPHOSPH10	355097	470	40	1192230	273546	0	2	0	0	50	9	13043394	8.647747e-02	1
CYP4Z1	366455	479	4	879606	218322	0	2	1	0	50	9	13063518	8.649641e-02	1
MCM10	246179	354	35	1496664	401544	0	5	0	0	18	0	4027842	8.667752e-02	1
RNASE2	1005555	429	4	269568	74412	0	2	0	0	50	17	11655774	8.705042e-02	1
BCL7A	796948	211	31	398736	103896	0	1	0	0	50	9	14600664	8.711830e-02	1
C2orf74	NaN	NaN	NaN	332748	86346	0	1	0	0	50	37	26145522	8.741974e-02	1
FPGT	NaN	NaN	NaN	996840	268866	0	3	0	0	50	37	26328042	8.781214e-02	1
PRLHR	613868	617	8	574470	209664	0	3	0	0	50	10	12947220	8.804179e-02	1
AP3S1	380598	759	6	338130	84474	0	1	0	0	50	20	16259958	8.865158e-02	1
OR11G2	371813	563	-29	556218	171054	0	2	0	0	50	21	13346190	8.872715e-02	1
C10orf107	79162	310	-21	370422	86580	0	1	0	0	50	11	12375558	8.900127e-02	1
KBTBD12	727461	390	49	1053234	273546	0	5	0	0	44	14	12011688	8.923283e-02	1
